subject,depth,target,time_window,accuracy,time,itr
10,low,"(1, 16)","[0, 500]",0.0572916666666666,0.1352294310927391,0.0323974596043438
10,low,"(1, 16)","[0, 1000]",0.0625,0.1101684061189492,0.0
10,low,"(1, 16)","[0, 1500]",0.0625,0.1556787167986234,0.0
10,low,"(1, 16)","[0, 2000]",0.0625,0.1579351226488749,0.0
10,low,"(2, 17)","[0, 500]",0.0625,0.1149114767710367,0.0
10,low,"(2, 17)","[0, 1000]",0.0625,0.1032994824151198,0.0
10,low,"(2, 17)","[0, 1500]",0.0625,0.150827823827664,0.0
10,low,"(2, 17)","[0, 2000]",0.0729166666666666,0.1543301381170749,0.0354218957273518
10,low,"(3, 18)","[0, 500]",0.0520833333333333,0.0974383677045504,0.141759876663783
10,low,"(3, 18)","[0, 1000]",0.0572916666666666,0.0988950220247109,0.0187277396119231
10,low,"(3, 18)","[0, 1500]",0.0833333333333333,0.1483224940796693,0.1771535754454848
10,low,"(3, 18)","[0, 2000]",0.0677083333333333,0.1503474215666453,0.0090862808263808
10,low,"(4, 19)","[0, 500]",0.0572916666666666,0.0882871436576048,0.0349826102018221
10,low,"(4, 19)","[0, 1000]",0.078125,0.0962829838196436,0.1531042125915115
10,low,"(4, 19)","[0, 1500]",0.1354166666666666,0.1458861442903677,1.8248792791507484
10,low,"(4, 19)","[0, 2000]",0.1822916666666666,0.1486052088439464,3.357663646315162
10,low,"(5, 20)","[0, 500]",0.0572916666666666,0.0849378320078055,0.0351829180934953
10,low,"(5, 20)","[0, 1000]",0.125,0.0947361911336581,2.0775572754398213
10,low,"(5, 20)","[0, 1500]",0.171875,0.142863467335701,3.7482175521220937
10,low,"(5, 20)","[0, 2000]",0.25,0.1474069841206073,7.224171218955754
10,low,"(6, 21)","[0, 500]",0.0520833333333333,0.0819118184347947,0.1455423083652305
10,low,"(6, 21)","[0, 1000]",0.1666666666666666,0.0935752838850021,5.170311549641239
10,low,"(6, 21)","[0, 1500]",0.2239583333333333,0.1415701905886332,7.337866844255079
10,low,"(6, 21)","[0, 2000]",0.28125,0.1479005006452401,9.351660755536065
10,low,"(7, 22)","[0, 500]",0.0520833333333333,0.080284251521031,0.1459505218313501
10,low,"(7, 22)","[0, 1000]",0.140625,0.0922125031550725,3.1116253315203286
10,low,"(7, 22)","[0, 1500]",0.21875,0.1406811314324537,6.943333083011065
10,low,"(7, 22)","[0, 2000]",0.2604166666666667,0.1467631608247757,7.913896362617748
10,low,"(8, 23)","[0, 500]",0.0625,0.0788795004288355,0.0
10,low,"(8, 23)","[0, 1000]",0.1302083333333333,0.0918532547851403,2.407458358525443
10,low,"(8, 23)","[0, 1500]",0.1979166666666666,0.1407876325150331,5.434208156779059
10,low,"(8, 23)","[0, 2000]",0.2291666666666666,0.1469397072990735,5.921434487991183
10,low,"(9, 24)","[0, 500]",0.0729166666666666,0.0782361415525277,0.1319710962891141
10,low,"(9, 24)","[0, 1000]",0.125,0.0914036072790622,2.0839010641051257
10,low,"(9, 24)","[0, 1500]",0.171875,0.141033345212539,3.752397659665048
10,low,"(9, 24)","[0, 2000]",0.1927083333333333,0.1462042517960071,3.883049409451412
10,low,"(10, 25)","[0, 500]",0.0885416666666666,0.0765171013772487,0.7752147001277521
10,low,"(10, 25)","[0, 1000]",0.1041666666666666,0.091054322818915,0.99047460649299
10,low,"(10, 25)","[0, 1500]",0.1458333333333333,0.1409027973810831,2.323722491399541
10,low,"(10, 25)","[0, 2000]",0.15625,0.1454191741844018,2.189744242264143
10,low,"(11, 26)","[0, 500]",0.0989583333333333,0.0754657598833243,1.464266613356186
10,low,"(11, 26)","[0, 1000]",0.1666666666666666,0.0903432580331961,5.18563753113121
10,low,"(11, 26)","[0, 1500]",0.2291666666666666,0.1403899478415648,7.749963868753416
10,low,"(11, 26)","[0, 2000]",0.2760416666666667,0.1466014608740806,8.98833595187224
10,low,"(12, 27)","[0, 500]",0.0885416666666666,0.0748932883143425,0.7774043304160362
10,low,"(12, 27)","[0, 1000]",0.1666666666666666,0.0898354115585486,5.188053958154092
10,low,"(12, 27)","[0, 1500]",0.2447916666666666,0.1410035143295923,9.015169141536225
10,low,"(12, 27)","[0, 2000]",0.3125,0.1479018318156401,11.675798496747928
10,low,"(13, 28)","[0, 500]",0.0989583333333333,0.0756266340613365,1.4638573850928025
10,low,"(13, 28)","[0, 1000]",0.171875,0.0897711490591367,5.6505530443930665
10,low,"(13, 28)","[0, 1500]",0.2604166666666667,0.1411225994427999,10.352219374482583
10,low,"(13, 28)","[0, 2000]",0.328125,0.1466600559651851,12.914723023973009
10,low,"(14, 29)","[0, 500]",0.0989583333333333,0.0743274490038553,1.4671687741693558
10,low,"(14, 29)","[0, 1000]",0.171875,0.0893311165273189,5.652835570912846
10,low,"(14, 29)","[0, 1500]",0.2604166666666667,0.1402070050438245,10.35799817804036
10,low,"(14, 29)","[0, 2000]",0.3177083333333333,0.1464522133270899,12.089414644603796
