,subject,depth,target,time_window,accuracy
0,30,high,"(1, 2)","[0, 500]",0.5416666666666666
1,30,high,"(1, 2)","[0, 1000]",0.5
2,30,high,"(1, 2)","[0, 1500]",0.5
3,30,high,"(1, 2)","[0, 2000]",0.5416666666666666
4,30,high,"(2, 3)","[0, 500]",0.5
5,30,high,"(2, 3)","[0, 1000]",0.5
6,30,high,"(2, 3)","[0, 1500]",0.6666666666666666
7,30,high,"(2, 3)","[0, 2000]",0.7916666666666666
8,30,high,"(3, 4)","[0, 500]",0.625
9,30,high,"(3, 4)","[0, 1000]",0.9583333333333334
10,30,high,"(3, 4)","[0, 1500]",1.0
11,30,high,"(3, 4)","[0, 2000]",1.0
12,30,high,"(4, 5)","[0, 500]",0.4583333333333333
13,30,high,"(4, 5)","[0, 1000]",0.7916666666666666
14,30,high,"(4, 5)","[0, 1500]",0.9583333333333334
15,30,high,"(4, 5)","[0, 2000]",1.0
16,30,high,"(5, 6)","[0, 500]",0.625
17,30,high,"(5, 6)","[0, 1000]",0.9166666666666666
18,30,high,"(5, 6)","[0, 1500]",0.875
19,30,high,"(5, 6)","[0, 2000]",0.9583333333333334
20,30,high,"(6, 7)","[0, 500]",0.7083333333333334
21,30,high,"(6, 7)","[0, 1000]",1.0
22,30,high,"(6, 7)","[0, 1500]",1.0
23,30,high,"(6, 7)","[0, 2000]",1.0
24,30,high,"(7, 8)","[0, 500]",0.6666666666666666
25,30,high,"(7, 8)","[0, 1000]",1.0
26,30,high,"(7, 8)","[0, 1500]",1.0
27,30,high,"(7, 8)","[0, 2000]",1.0
28,30,high,"(8, 9)","[0, 500]",0.7083333333333334
29,30,high,"(8, 9)","[0, 1000]",1.0
30,30,high,"(8, 9)","[0, 1500]",1.0
31,30,high,"(8, 9)","[0, 2000]",1.0
32,30,high,"(9, 10)","[0, 500]",0.7916666666666666
33,30,high,"(9, 10)","[0, 1000]",1.0
34,30,high,"(9, 10)","[0, 1500]",1.0
35,30,high,"(9, 10)","[0, 2000]",1.0
36,30,high,"(10, 11)","[0, 500]",0.6666666666666666
37,30,high,"(10, 11)","[0, 1000]",1.0
38,30,high,"(10, 11)","[0, 1500]",1.0
39,30,high,"(10, 11)","[0, 2000]",1.0
40,30,high,"(11, 12)","[0, 500]",0.7916666666666666
41,30,high,"(11, 12)","[0, 1000]",1.0
42,30,high,"(11, 12)","[0, 1500]",1.0
43,30,high,"(11, 12)","[0, 2000]",1.0
44,30,high,"(12, 13)","[0, 500]",0.875
45,30,high,"(12, 13)","[0, 1000]",1.0
46,30,high,"(12, 13)","[0, 1500]",1.0
47,30,high,"(12, 13)","[0, 2000]",1.0
48,30,high,"(13, 14)","[0, 500]",0.8333333333333334
49,30,high,"(13, 14)","[0, 1000]",1.0
50,30,high,"(13, 14)","[0, 1500]",1.0
