subject,depth,target,time_window,accuracy,time,itr
4,high,"(1, 2)","[0, 500]",0.5833333333333334,0.0282070040702819,2.286744764123048
4,high,"(1, 2)","[0, 1000]",0.5,0.0167197187741597,0.0
4,high,"(1, 2)","[0, 1500]",0.5,0.0247474114100138,0.0
4,high,"(1, 2)","[0, 2000]",0.5,0.0265202124913533,0.0
4,high,"(2, 3)","[0, 500]",0.5,0.0239305198192596,0.0
4,high,"(2, 3)","[0, 1000]",0.5,0.0155549844106038,0.0
4,high,"(2, 3)","[0, 1500]",0.5416666666666666,0.0218316813309987,0.1977290343821878
4,high,"(2, 3)","[0, 2000]",0.625,0.0256969630718231,1.3496390992047715
4,high,"(3, 4)","[0, 500]",0.4166666666666667,0.0184954404830932,2.329576128587417
4,high,"(3, 4)","[0, 1000]",0.75,0.0140989025433858,11.16588579679248
4,high,"(3, 4)","[0, 1500]",0.75,0.0249832073847452,7.425204735120221
4,high,"(3, 4)","[0, 2000]",0.875,0.0217839876810709,13.545528886810176
4,high,"(4, 5)","[0, 500]",0.5,0.0174677073955535,0.0
4,high,"(4, 5)","[0, 1000]",0.625,0.0127075513203938,2.699653834848462
4,high,"(4, 5)","[0, 1500]",0.7083333333333334,0.0205406248569488,5.0956427728506535
4,high,"(4, 5)","[0, 2000]",0.7916666666666666,0.0197900235652923,7.774524999224679
4,high,"(5, 6)","[0, 500]",0.5833333333333334,0.0146755576133728,2.34686606554998
4,high,"(5, 6)","[0, 1000]",0.7916666666666666,0.0130822459856669,15.50013149832174
4,high,"(5, 6)","[0, 1500]",0.7916666666666666,0.0207931399345397,10.325472688592532
4,high,"(5, 6)","[0, 2000]",0.7083333333333334,0.0207918186982472,3.834205866326852
4,high,"(6, 7)","[0, 500]",0.6666666666666666,0.0133876800537109,9.54882664153092
4,high,"(6, 7)","[0, 1000]",0.7916666666666666,0.0126697421073913,15.506445367583336
4,high,"(6, 7)","[0, 1500]",0.75,0.0198988318443298,7.45004357869773
4,high,"(6, 7)","[0, 2000]",0.7916666666666666,0.0255863666534423,7.752277705806449
4,high,"(7, 8)","[0, 500]",0.7083333333333334,0.0116571883360544,15.143209208250555
4,high,"(7, 8)","[0, 1000]",0.6666666666666666,0.0128240883350372,4.8401790727443545
4,high,"(7, 8)","[0, 1500]",0.75,0.0199544529120127,7.449770952516507
4,high,"(7, 8)","[0, 2000]",0.9583333333333334,0.02033065756162,22.277077398968373
