,subject,depth,target,time_window,accuracy
0,5,low,"(1, 8)","[0, 500]",0.11458333333333333
1,5,low,"(1, 8)","[0, 1000]",0.125
2,5,low,"(1, 8)","[0, 1500]",0.125
3,5,low,"(1, 8)","[0, 2000]",0.125
4,5,low,"(2, 9)","[0, 500]",0.125
5,5,low,"(2, 9)","[0, 1000]",0.125
6,5,low,"(2, 9)","[0, 1500]",0.125
7,5,low,"(2, 9)","[0, 2000]",0.125
8,5,low,"(3, 10)","[0, 500]",0.09375
9,5,low,"(3, 10)","[0, 1000]",0.13541666666666666
10,5,low,"(3, 10)","[0, 1500]",0.11458333333333333
11,5,low,"(3, 10)","[0, 2000]",0.1875
12,5,low,"(4, 11)","[0, 500]",0.11458333333333333
13,5,low,"(4, 11)","[0, 1000]",0.125
14,5,low,"(4, 11)","[0, 1500]",0.23958333333333334
15,5,low,"(4, 11)","[0, 2000]",0.375
16,5,low,"(5, 12)","[0, 500]",0.13541666666666666
17,5,low,"(5, 12)","[0, 1000]",0.20833333333333334
18,5,low,"(5, 12)","[0, 1500]",0.3020833333333333
19,5,low,"(5, 12)","[0, 2000]",0.4375
20,5,low,"(6, 13)","[0, 500]",0.125
21,5,low,"(6, 13)","[0, 1000]",0.2604166666666667
22,5,low,"(6, 13)","[0, 1500]",0.4583333333333333
23,5,low,"(6, 13)","[0, 2000]",0.5729166666666666
24,5,low,"(7, 14)","[0, 500]",0.15625
25,5,low,"(7, 14)","[0, 1000]",0.3229166666666667
26,5,low,"(7, 14)","[0, 1500]",0.53125
27,5,low,"(7, 14)","[0, 2000]",0.65625
28,5,low,"(8, 15)","[0, 500]",0.25
29,5,low,"(8, 15)","[0, 1000]",0.5
30,5,low,"(8, 15)","[0, 1500]",0.6875
31,5,low,"(8, 15)","[0, 2000]",0.8020833333333334
32,5,low,"(9, 16)","[0, 500]",0.3020833333333333
33,5,low,"(9, 16)","[0, 1000]",0.53125
34,5,low,"(9, 16)","[0, 1500]",0.7291666666666666
35,5,low,"(9, 16)","[0, 2000]",0.8229166666666666
36,5,low,"(10, 17)","[0, 500]",0.2916666666666667
37,5,low,"(10, 17)","[0, 1000]",0.5208333333333334
38,5,low,"(10, 17)","[0, 1500]",0.7395833333333334
39,5,low,"(10, 17)","[0, 2000]",0.8333333333333334
40,5,low,"(11, 18)","[0, 500]",0.3125
41,5,low,"(11, 18)","[0, 1000]",0.5104166666666666
42,5,low,"(11, 18)","[0, 1500]",0.7708333333333334
43,5,low,"(11, 18)","[0, 2000]",0.8854166666666666
44,5,low,"(12, 19)","[0, 500]",0.2916666666666667
45,5,low,"(12, 19)","[0, 1000]",0.59375
46,5,low,"(12, 19)","[0, 1500]",0.8229166666666666
47,5,low,"(12, 19)","[0, 2000]",0.90625
48,5,low,"(13, 20)","[0, 500]",0.3333333333333333
49,5,low,"(13, 20)","[0, 1000]",0.6979166666666666
50,5,low,"(13, 20)","[0, 1500]",0.8541666666666666
51,5,low,"(13, 20)","[0, 2000]",0.9375
52,5,low,"(14, 21)","[0, 500]",0.3020833333333333
53,5,low,"(14, 21)","[0, 1000]",0.6875
54,5,low,"(14, 21)","[0, 1500]",0.90625
55,5,low,"(14, 21)","[0, 2000]",0.9270833333333334
56,5,low,"(15, 22)","[0, 500]",0.3854166666666667
57,5,low,"(15, 22)","[0, 1000]",0.8020833333333334
58,5,low,"(15, 22)","[0, 1500]",0.90625
59,5,low,"(15, 22)","[0, 2000]",0.9270833333333334
60,5,low,"(16, 23)","[0, 500]",0.40625
61,5,low,"(16, 23)","[0, 1000]",0.7604166666666666
62,5,low,"(16, 23)","[0, 1500]",0.9166666666666666
63,5,low,"(16, 23)","[0, 2000]",0.9479166666666666
64,5,low,"(17, 24)","[0, 500]",0.3854166666666667
65,5,low,"(17, 24)","[0, 1000]",0.7291666666666666
66,5,low,"(17, 24)","[0, 1500]",0.9166666666666666
67,5,low,"(17, 24)","[0, 2000]",0.9583333333333334
68,5,low,"(18, 25)","[0, 500]",0.375
69,5,low,"(18, 25)","[0, 1000]",0.7083333333333334
70,5,low,"(18, 25)","[0, 1500]",0.8645833333333334
71,5,low,"(18, 25)","[0, 2000]",0.9375
72,5,low,"(19, 26)","[0, 500]",0.34375
73,5,low,"(19, 26)","[0, 1000]",0.6458333333333334
74,5,low,"(19, 26)","[0, 1500]",0.8229166666666666
75,5,low,"(19, 26)","[0, 2000]",0.9166666666666666
76,5,low,"(20, 27)","[0, 500]",0.3229166666666667
77,5,low,"(20, 27)","[0, 1000]",0.6041666666666666
78,5,low,"(20, 27)","[0, 1500]",0.84375
79,5,low,"(20, 27)","[0, 2000]",0.9375
80,5,low,"(21, 28)","[0, 500]",0.2708333333333333
81,5,low,"(21, 28)","[0, 1000]",0.5833333333333334
82,5,low,"(21, 28)","[0, 1500]",0.8229166666666666
83,5,low,"(21, 28)","[0, 2000]",0.9270833333333334
84,5,low,"(22, 29)","[0, 500]",0.22916666666666666
85,5,low,"(22, 29)","[0, 1000]",0.5625
86,5,low,"(22, 29)","[0, 1500]",0.8229166666666666
87,5,low,"(22, 29)","[0, 2000]",0.90625
88,5,low,"(23, 30)","[0, 500]",0.21875
