subject,depth,target,time_window,accuracy,time,itr
9,high,"(1, 4)","[0, 500]",0.2916666666666667,0.0727958331505457,0.6760272034437433
9,high,"(1, 4)","[0, 1000]",0.25,0.0369488447904586,0.0
9,high,"(1, 4)","[0, 1500]",0.25,0.0521447360515594,0.0
9,high,"(1, 4)","[0, 2000]",0.25,0.0485179374615351,0.0
9,high,"(2, 5)","[0, 500]",0.25,0.0536694824695587,0.0
9,high,"(2, 5)","[0, 1000]",0.2708333333333333,0.0306550910075505,0.0954906856559246
9,high,"(2, 5)","[0, 1500]",0.4166666666666667,0.0495325624942779,3.700591529654631
9,high,"(2, 5)","[0, 2000]",0.4583333333333333,0.0461220890283584,4.295750034924917
9,high,"(3, 6)","[0, 500]",0.1666666666666666,0.0355702638626098,3.268534090029325
9,high,"(3, 6)","[0, 1000]",0.375,0.0291201621294021,3.2045490593002897
9,high,"(3, 6)","[0, 1500]",0.6666666666666666,0.0441714723904927,21.502145672272256
9,high,"(3, 6)","[0, 2000]",0.6875,0.0408628731966018,17.894224859019634
9,high,"(4, 7)","[0, 500]",0.3333333333333333,0.030073990424474,2.8368679751296653
9,high,"(4, 7)","[0, 1000]",0.6666666666666666,0.0265162587165832,32.345322989642696
9,high,"(4, 7)","[0, 1500]",0.8958333333333334,0.0396808783213297,52.71872673641603
9,high,"(4, 7)","[0, 2000]",0.9166666666666666,0.04026859998703,42.76210322441408
9,high,"(5, 8)","[0, 500]",0.4375,0.026033525665601,13.6598729030799
9,high,"(5, 8)","[0, 1000]",0.6458333333333334,0.02490895986557,29.325033146758084
9,high,"(5, 8)","[0, 1500]",0.9583333333333334,0.0386194636424382,65.67228516594919
9,high,"(5, 8)","[0, 2000]",0.9583333333333334,0.0407754381497701,49.51287353292344
9,high,"(6, 9)","[0, 500]",0.3958333333333333,0.0242858330408732,8.463796928311092
9,high,"(6, 9)","[0, 1000]",0.7083333333333334,0.0257855653762817,39.005508981383294
9,high,"(6, 9)","[0, 1500]",0.9583333333333334,0.0373021761576334,65.72855860437225
9,high,"(6, 9)","[0, 2000]",0.9791666666666666,0.0390635033448537,53.58005853553501
9,high,"(7, 10)","[0, 500]",0.4375,0.0225156346956888,13.751839421103574
9,high,"(7, 10)","[0, 1000]",0.8125,0.0240773161252339,58.97644182560176
9,high,"(7, 10)","[0, 1500]",0.9583333333333334,0.0343798051277796,65.85374484239333
9,high,"(7, 10)","[0, 2000]",0.9791666666666666,0.0395474433898925,53.567345158346896
9,high,"(8, 11)","[0, 500]",0.5625,0.0207604219516118,36.62484523551605
9,high,"(8, 11)","[0, 1000]",0.8958333333333334,0.023367683092753,79.31657099059512
9,high,"(8, 11)","[0, 1500]",0.9583333333333334,0.0327281057834625,65.92471019284692
9,high,"(8, 11)","[0, 2000]",0.9791666666666666,0.0360595732927322,53.659108652801
9,high,"(9, 12)","[0, 500]",0.5625,0.0210987031459808,36.60106951641512
9,high,"(9, 12)","[0, 1000]",0.9375,0.0250199188788731,91.52893997210354
9,high,"(9, 12)","[0, 1500]",0.9791666666666666,0.0342090725898742,71.21137778338245
9,high,"(9, 12)","[0, 2000]",0.9791666666666666,0.0347200036048889,53.69443543746947
9,high,"(10, 13)","[0, 500]",0.4791666666666667,0.0200161735216776,20.27837692985558
9,high,"(10, 13)","[0, 1000]",0.8333333333333334,0.0232655555009841,63.66776380153893
9,high,"(10, 13)","[0, 1500]",0.9583333333333334,0.0347390423218409,65.83833042087718
9,high,"(10, 13)","[0, 2000]",0.9791666666666666,0.0346861978371938,53.695327556172025
9,high,"(11, 14)","[0, 500]",0.5208333333333334,0.0193836192289988,27.932128952453997
9,high,"(11, 14)","[0, 1000]",0.875,0.0232761899630228,73.78156102248775
9,high,"(11, 14)","[0, 1500]",0.9791666666666666,0.0331662644942601,71.25981336598825
9,high,"(11, 14)","[0, 2000]",0.9791666666666666,0.0334655741850535,53.72755912559545
9,high,"(12, 15)","[0, 500]",0.5833333333333334,0.01847971479098,41.62903864349491
9,high,"(12, 15)","[0, 1000]",0.9375,0.0228724032640457,91.7211045345372
9,high,"(12, 15)","[0, 1500]",0.9791666666666666,0.0326046893994013,71.28592429774217
9,high,"(12, 15)","[0, 2000]",1.0,0.0341158558924992,58.993689888596926
9,high,"(13, 16)","[0, 500]",0.6458333333333334,0.0190480252106984,57.90502566360154
9,high,"(13, 16)","[0, 1000]",1.0,0.023050586382548,117.29625259715998
9,high,"(13, 16)","[0, 1500]",1.0,0.0318804681301116,78.33509369466528
9,high,"(13, 16)","[0, 2000]",1.0,0.0335306674242019,59.010666483825176
9,high,"(14, 17)","[0, 500]",0.6875,0.0189933429161707,70.36633447782705
9,high,"(14, 17)","[0, 1000]",1.0,0.0217449069023132,117.44614452134768
9,high,"(14, 17)","[0, 1500]",1.0,0.0317203253507614,78.34328370129853
9,high,"(14, 17)","[0, 2000]",1.0,0.0336494396130243,59.007220055996655
9,high,"(15, 18)","[0, 500]",0.7083333333333334,0.0187588632106781,77.12887609403319
9,high,"(15, 18)","[0, 1000]",1.0,0.0217641691366831,117.4439304339585
9,high,"(15, 18)","[0, 1500]",1.0,0.0327667891979217,78.28979649460864
9,high,"(15, 18)","[0, 2000]",1.0,0.033867061138153,59.00090634874038
9,high,"(16, 19)","[0, 500]",0.7916666666666666,0.0182445695002873,107.84652664333906
9,high,"(16, 19)","[0, 1000]",1.0,0.0221364299456278,117.4011575014339
9,high,"(16, 19)","[0, 1500]",1.0,0.0319524159034093,78.33141470600748
9,high,"(16, 19)","[0, 2000]",1.0,0.0330310116211573,59.0251694706373
9,high,"(17, 20)","[0, 500]",0.8958333333333334,0.0174151311318079,156.87599879028218
9,high,"(17, 20)","[0, 1000]",1.0,0.0215618163347244,117.46719393893326
9,high,"(17, 20)","[0, 1500]",1.0,0.0311064968506495,78.37469192824233
9,high,"(17, 20)","[0, 2000]",1.0,0.033254787325859,59.018673285812966
9,high,"(18, 21)","[0, 500]",0.8541666666666666,0.0176953077316284,135.54830965645652
9,high,"(18, 21)","[0, 1000]",1.0,0.0213567515214284,117.49077863464083
9,high,"(18, 21)","[0, 1500]",1.0,0.0316311021645863,78.3478474878248
9,high,"(18, 21)","[0, 2000]",1.0,0.0325640390316645,59.03873024200965
9,high,"(19, 22)","[0, 500]",0.8541666666666666,0.0168818434079488,135.76163445291988
9,high,"(19, 22)","[0, 1000]",1.0,0.0213228315114974,117.49468071952047
9,high,"(19, 22)","[0, 1500]",1.0,0.0314868340889612,78.35522795818527
9,high,"(19, 22)","[0, 2000]",1.0,0.0337866197029749,59.00323998469685
9,high,"(20, 23)","[0, 500]",0.7916666666666666,0.0173835555712382,108.0260015428398
9,high,"(20, 23)","[0, 1000]",1.0,0.0213639289140701,117.48995299607442
9,high,"(20, 23)","[0, 1500]",1.0,0.031557098031044,78.35163321972841
9,high,"(20, 23)","[0, 2000]",1.0,0.0346820304791132,58.977274189492505
9,high,"(21, 24)","[0, 500]",0.7291666666666666,0.0171207388242085,84.47715098503762
9,high,"(21, 24)","[0, 1000]",1.0,0.0236591945091883,117.22651507813217
9,high,"(21, 24)","[0, 1500]",1.0,0.0312615732351938,78.36675464040306
9,high,"(21, 24)","[0, 2000]",1.0,0.0345134089390436,58.98216225695829
9,high,"(22, 25)","[0, 500]",0.7291666666666666,0.0162671556075414,84.61682339589983
9,high,"(22, 25)","[0, 1000]",1.0,0.0224652737379074,117.36339911213462
9,high,"(22, 25)","[0, 1500]",1.0,0.031260405977567,78.36681437824495
9,high,"(22, 25)","[0, 2000]",1.0,0.0331302533547083,59.02228831723764
9,high,"(23, 26)","[0, 500]",0.7291666666666666,0.0164164205392201,84.59236576081946
9,high,"(23, 26)","[0, 1000]",1.0,0.0221197754144668,117.4030704487058
9,high,"(23, 26)","[0, 1500]",1.0,0.0325936724742253,78.298639851665
9,high,"(23, 26)","[0, 2000]",1.0,0.0321942120790481,59.0494743498129
9,high,"(24, 27)","[0, 500]",0.75,0.0177699873844782,91.83397296129202
9,high,"(24, 27)","[0, 1000]",0.9791666666666666,0.0214780171712239,106.95594034362556
