,subject,depth,target,time_window,accuracy
0,6,low,"(1, 4)","[0, 500]",0.3125
1,6,low,"(1, 4)","[0, 1000]",0.25
2,6,low,"(1, 4)","[0, 1500]",0.25
3,6,low,"(1, 4)","[0, 2000]",0.25
4,6,low,"(2, 5)","[0, 500]",0.2708333333333333
5,6,low,"(2, 5)","[0, 1000]",0.25
6,6,low,"(2, 5)","[0, 1500]",0.2708333333333333
7,6,low,"(2, 5)","[0, 2000]",0.2708333333333333
8,6,low,"(3, 6)","[0, 500]",0.22916666666666666
9,6,low,"(3, 6)","[0, 1000]",0.2708333333333333
10,6,low,"(3, 6)","[0, 1500]",0.2708333333333333
11,6,low,"(3, 6)","[0, 2000]",0.22916666666666666
12,6,low,"(4, 7)","[0, 500]",0.22916666666666666
13,6,low,"(4, 7)","[0, 1000]",0.2708333333333333
14,6,low,"(4, 7)","[0, 1500]",0.4166666666666667
15,6,low,"(4, 7)","[0, 2000]",0.5
16,6,low,"(5, 8)","[0, 500]",0.25
17,6,low,"(5, 8)","[0, 1000]",0.3541666666666667
18,6,low,"(5, 8)","[0, 1500]",0.6458333333333334
19,6,low,"(5, 8)","[0, 2000]",0.7916666666666666
20,6,low,"(6, 9)","[0, 500]",0.20833333333333334
21,6,low,"(6, 9)","[0, 1000]",0.6041666666666666
22,6,low,"(6, 9)","[0, 1500]",0.8333333333333334
23,6,low,"(6, 9)","[0, 2000]",0.8958333333333334
24,6,low,"(7, 10)","[0, 500]",0.22916666666666666
25,6,low,"(7, 10)","[0, 1000]",0.7291666666666666
26,6,low,"(7, 10)","[0, 1500]",0.8125
27,6,low,"(7, 10)","[0, 2000]",0.9166666666666666
28,6,low,"(8, 11)","[0, 500]",0.3125
29,6,low,"(8, 11)","[0, 1000]",0.8125
30,6,low,"(8, 11)","[0, 1500]",0.9166666666666666
31,6,low,"(8, 11)","[0, 2000]",0.9375
32,6,low,"(9, 12)","[0, 500]",0.5208333333333334
33,6,low,"(9, 12)","[0, 1000]",0.8333333333333334
34,6,low,"(9, 12)","[0, 1500]",0.9583333333333334
35,6,low,"(9, 12)","[0, 2000]",0.9375
36,6,low,"(10, 13)","[0, 500]",0.4791666666666667
37,6,low,"(10, 13)","[0, 1000]",0.8333333333333334
38,6,low,"(10, 13)","[0, 1500]",0.8958333333333334
39,6,low,"(10, 13)","[0, 2000]",0.8958333333333334
40,6,low,"(11, 14)","[0, 500]",0.5208333333333334
41,6,low,"(11, 14)","[0, 1000]",0.7916666666666666
42,6,low,"(11, 14)","[0, 1500]",0.875
43,6,low,"(11, 14)","[0, 2000]",0.875
44,6,low,"(12, 15)","[0, 500]",0.5208333333333334
45,6,low,"(12, 15)","[0, 1000]",0.7916666666666666
46,6,low,"(12, 15)","[0, 1500]",0.8541666666666666
47,6,low,"(12, 15)","[0, 2000]",0.875
48,6,low,"(13, 16)","[0, 500]",0.5416666666666666
49,6,low,"(13, 16)","[0, 1000]",0.7708333333333334
50,6,low,"(13, 16)","[0, 1500]",0.875
51,6,low,"(13, 16)","[0, 2000]",0.9375
52,6,low,"(14, 17)","[0, 500]",0.5
53,6,low,"(14, 17)","[0, 1000]",0.8333333333333334
54,6,low,"(14, 17)","[0, 1500]",0.875
55,6,low,"(14, 17)","[0, 2000]",0.9375
56,6,low,"(15, 18)","[0, 500]",0.4583333333333333
57,6,low,"(15, 18)","[0, 1000]",0.7916666666666666
58,6,low,"(15, 18)","[0, 1500]",0.8958333333333334
59,6,low,"(15, 18)","[0, 2000]",0.9583333333333334
60,6,low,"(16, 19)","[0, 500]",0.4166666666666667
61,6,low,"(16, 19)","[0, 1000]",0.7708333333333334
62,6,low,"(16, 19)","[0, 1500]",0.7916666666666666
63,6,low,"(16, 19)","[0, 2000]",0.8541666666666666
64,6,low,"(17, 20)","[0, 500]",0.4166666666666667
65,6,low,"(17, 20)","[0, 1000]",0.625
66,6,low,"(17, 20)","[0, 1500]",0.7083333333333334
67,6,low,"(17, 20)","[0, 2000]",0.7916666666666666
68,6,low,"(18, 21)","[0, 500]",0.4166666666666667
69,6,low,"(18, 21)","[0, 1000]",0.5416666666666666
70,6,low,"(18, 21)","[0, 1500]",0.6041666666666666
71,6,low,"(18, 21)","[0, 2000]",0.6875
72,6,low,"(19, 22)","[0, 500]",0.3541666666666667
73,6,low,"(19, 22)","[0, 1000]",0.5
74,6,low,"(19, 22)","[0, 1500]",0.6041666666666666
75,6,low,"(19, 22)","[0, 2000]",0.7083333333333334
76,6,low,"(20, 23)","[0, 500]",0.3125
77,6,low,"(20, 23)","[0, 1000]",0.5208333333333334
78,6,low,"(20, 23)","[0, 1500]",0.6041666666666666
79,6,low,"(20, 23)","[0, 2000]",0.75
80,6,low,"(21, 24)","[0, 500]",0.3958333333333333
81,6,low,"(21, 24)","[0, 1000]",0.4166666666666667
82,6,low,"(21, 24)","[0, 1500]",0.5833333333333334
83,6,low,"(21, 24)","[0, 2000]",0.7708333333333334
84,6,low,"(22, 25)","[0, 500]",0.2916666666666667
85,6,low,"(22, 25)","[0, 1000]",0.3958333333333333
86,6,low,"(22, 25)","[0, 1500]",0.6041666666666666
87,6,low,"(22, 25)","[0, 2000]",0.6875
88,6,low,"(23, 26)","[0, 500]",0.3333333333333333
89,6,low,"(23, 26)","[0, 1000]",0.375
90,6,low,"(23, 26)","[0, 1500]",0.7083333333333334
91,6,low,"(23, 26)","[0, 2000]",0.7291666666666666
92,6,low,"(24, 27)","[0, 500]",0.2916666666666667
93,6,low,"(24, 27)","[0, 1000]",0.4166666666666667
94,6,low,"(24, 27)","[0, 1500]",0.6875
95,6,low,"(24, 27)","[0, 2000]",0.8125
96,6,low,"(25, 28)","[0, 500]",0.2708333333333333
97,6,low,"(25, 28)","[0, 1000]",0.5625
98,6,low,"(25, 28)","[0, 1500]",0.7916666666666666
99,6,low,"(25, 28)","[0, 2000]",0.8125
100,6,low,"(26, 29)","[0, 500]",0.2916666666666667
101,6,low,"(26, 29)","[0, 1000]",0.6666666666666666
102,6,low,"(26, 29)","[0, 1500]",0.875
103,6,low,"(26, 29)","[0, 2000]",0.8958333333333334
104,6,low,"(27, 30)","[0, 500]",0.3541666666666667
105,6,low,"(27, 30)","[0, 1000]",0.625
106,6,low,"(27, 30)","[0, 1500]",0.8125
107,6,low,"(27, 30)","[0, 2000]",0.8541666666666666
108,6,low,"(28, 31)","[0, 500]",0.4583333333333333
109,6,low,"(28, 31)","[0, 1000]",0.625
110,6,low,"(28, 31)","[0, 1500]",0.7083333333333334
111,6,low,"(28, 31)","[0, 2000]",0.8333333333333334
112,6,low,"(29, 32)","[0, 500]",0.3541666666666667
113,6,low,"(29, 32)","[0, 1000]",0.6666666666666666
114,6,low,"(29, 32)","[0, 1500]",0.7291666666666666
115,6,low,"(29, 32)","[0, 2000]",0.8125
116,6,low,"(30, 33)","[0, 500]",0.3333333333333333
117,6,low,"(30, 33)","[0, 1000]",0.6875
118,6,low,"(30, 33)","[0, 1500]",0.7083333333333334
119,6,low,"(30, 33)","[0, 2000]",0.75
120,6,low,"(31, 34)","[0, 500]",0.20833333333333334
121,6,low,"(31, 34)","[0, 1000]",0.6041666666666666
122,6,low,"(31, 34)","[0, 1500]",0.6666666666666666
123,6,low,"(31, 34)","[0, 2000]",0.75
124,6,low,"(32, 35)","[0, 500]",0.20833333333333334
125,6,low,"(32, 35)","[0, 1000]",0.5833333333333334
126,6,low,"(32, 35)","[0, 1500]",0.75
127,6,low,"(32, 35)","[0, 2000]",0.75
128,6,low,"(33, 36)","[0, 500]",0.3125
129,6,low,"(33, 36)","[0, 1000]",0.5
130,6,low,"(33, 36)","[0, 1500]",0.7708333333333334
131,6,low,"(33, 36)","[0, 2000]",0.7291666666666666
132,6,low,"(34, 37)","[0, 500]",0.22916666666666666
133,6,low,"(34, 37)","[0, 1000]",0.5
134,6,low,"(34, 37)","[0, 1500]",0.7708333333333334
135,6,low,"(34, 37)","[0, 2000]",0.8333333333333334
136,6,low,"(35, 38)","[0, 500]",0.20833333333333334
137,6,low,"(35, 38)","[0, 1000]",0.4166666666666667
138,6,low,"(35, 38)","[0, 1500]",0.7083333333333334
139,6,low,"(35, 38)","[0, 2000]",0.8541666666666666
140,6,low,"(36, 39)","[0, 500]",0.16666666666666666
141,6,low,"(36, 39)","[0, 1000]",0.4791666666666667
142,6,low,"(36, 39)","[0, 1500]",0.7083333333333334
143,6,low,"(36, 39)","[0, 2000]",0.75
144,6,low,"(37, 40)","[0, 500]",0.1875
145,6,low,"(37, 40)","[0, 1000]",0.5
146,6,low,"(37, 40)","[0, 1500]",0.6666666666666666
147,6,low,"(37, 40)","[0, 2000]",0.6875
148,6,low,"(38, 41)","[0, 500]",0.3333333333333333
149,6,low,"(38, 41)","[0, 1000]",0.4583333333333333
150,6,low,"(38, 41)","[0, 1500]",0.5416666666666666
151,6,low,"(38, 41)","[0, 2000]",0.6041666666666666
152,6,low,"(39, 42)","[0, 500]",0.22916666666666666
153,6,low,"(39, 42)","[0, 1000]",0.4791666666666667
154,6,low,"(39, 42)","[0, 1500]",0.4375
155,6,low,"(39, 42)","[0, 2000]",0.5
156,6,low,"(40, 43)","[0, 500]",0.2708333333333333
157,6,low,"(40, 43)","[0, 1000]",0.5
158,6,low,"(40, 43)","[0, 1500]",0.4166666666666667
159,6,low,"(40, 43)","[0, 2000]",0.4583333333333333
160,6,low,"(41, 44)","[0, 500]",0.3333333333333333
161,6,low,"(41, 44)","[0, 1000]",0.5833333333333334
162,6,low,"(41, 44)","[0, 1500]",0.3958333333333333
163,6,low,"(41, 44)","[0, 2000]",0.4375
164,6,low,"(42, 45)","[0, 500]",0.3958333333333333
165,6,low,"(42, 45)","[0, 1000]",0.4375
166,6,low,"(42, 45)","[0, 1500]",0.4166666666666667
167,6,low,"(42, 45)","[0, 2000]",0.4375
168,6,low,"(43, 46)","[0, 500]",0.3333333333333333
169,6,low,"(43, 46)","[0, 1000]",0.3333333333333333
170,6,low,"(43, 46)","[0, 1500]",0.3958333333333333
171,6,low,"(43, 46)","[0, 2000]",0.3541666666666667
172,6,low,"(44, 47)","[0, 500]",0.2916666666666667
173,6,low,"(44, 47)","[0, 1000]",0.2708333333333333
174,6,low,"(44, 47)","[0, 1500]",0.4375
175,6,low,"(44, 47)","[0, 2000]",0.4583333333333333
176,6,low,"(45, 48)","[0, 500]",0.2708333333333333
