,subject,depth,target,time_window,accuracy
0,14,low,"(1, 8)","[0, 500]",0.125
1,14,low,"(1, 8)","[0, 1000]",0.125
2,14,low,"(1, 8)","[0, 1500]",0.125
3,14,low,"(1, 8)","[0, 2000]",0.125
4,14,low,"(2, 9)","[0, 500]",0.125
5,14,low,"(2, 9)","[0, 1000]",0.11458333333333333
6,14,low,"(2, 9)","[0, 1500]",0.125
7,14,low,"(2, 9)","[0, 2000]",0.11458333333333333
8,14,low,"(3, 10)","[0, 500]",0.10416666666666667
9,14,low,"(3, 10)","[0, 1000]",0.14583333333333334
10,14,low,"(3, 10)","[0, 1500]",0.1875
11,14,low,"(3, 10)","[0, 2000]",0.20833333333333334
12,14,low,"(4, 11)","[0, 500]",0.13541666666666666
13,14,low,"(4, 11)","[0, 1000]",0.15625
14,14,low,"(4, 11)","[0, 1500]",0.23958333333333334
15,14,low,"(4, 11)","[0, 2000]",0.3854166666666667
16,14,low,"(5, 12)","[0, 500]",0.14583333333333334
17,14,low,"(5, 12)","[0, 1000]",0.23958333333333334
18,14,low,"(5, 12)","[0, 1500]",0.3645833333333333
19,14,low,"(5, 12)","[0, 2000]",0.5
20,14,low,"(6, 13)","[0, 500]",0.17708333333333334
21,14,low,"(6, 13)","[0, 1000]",0.28125
22,14,low,"(6, 13)","[0, 1500]",0.5208333333333334
23,14,low,"(6, 13)","[0, 2000]",0.6354166666666666
24,14,low,"(7, 14)","[0, 500]",0.16666666666666666
25,14,low,"(7, 14)","[0, 1000]",0.375
26,14,low,"(7, 14)","[0, 1500]",0.6354166666666666
27,14,low,"(7, 14)","[0, 2000]",0.7604166666666666
28,14,low,"(8, 15)","[0, 500]",0.22916666666666666
29,14,low,"(8, 15)","[0, 1000]",0.5104166666666666
30,14,low,"(8, 15)","[0, 1500]",0.8333333333333334
31,14,low,"(8, 15)","[0, 2000]",0.9270833333333334
32,14,low,"(9, 16)","[0, 500]",0.22916666666666666
33,14,low,"(9, 16)","[0, 1000]",0.6041666666666666
34,14,low,"(9, 16)","[0, 1500]",0.8854166666666666
35,14,low,"(9, 16)","[0, 2000]",0.9270833333333334
36,14,low,"(10, 17)","[0, 500]",0.2604166666666667
37,14,low,"(10, 17)","[0, 1000]",0.625
38,14,low,"(10, 17)","[0, 1500]",0.875
39,14,low,"(10, 17)","[0, 2000]",0.8958333333333334
40,14,low,"(11, 18)","[0, 500]",0.3229166666666667
41,14,low,"(11, 18)","[0, 1000]",0.7291666666666666
42,14,low,"(11, 18)","[0, 1500]",0.8854166666666666
43,14,low,"(11, 18)","[0, 2000]",0.9270833333333334
44,14,low,"(12, 19)","[0, 500]",0.375
45,14,low,"(12, 19)","[0, 1000]",0.75
46,14,low,"(12, 19)","[0, 1500]",0.875
47,14,low,"(12, 19)","[0, 2000]",0.8958333333333334
48,14,low,"(13, 20)","[0, 500]",0.375
49,14,low,"(13, 20)","[0, 1000]",0.75
50,14,low,"(13, 20)","[0, 1500]",0.8854166666666666
51,14,low,"(13, 20)","[0, 2000]",0.8958333333333334
52,14,low,"(14, 21)","[0, 500]",0.375
53,14,low,"(14, 21)","[0, 1000]",0.75
54,14,low,"(14, 21)","[0, 1500]",0.875
55,14,low,"(14, 21)","[0, 2000]",0.90625
56,14,low,"(15, 22)","[0, 500]",0.34375
57,14,low,"(15, 22)","[0, 1000]",0.7291666666666666
58,14,low,"(15, 22)","[0, 1500]",0.8333333333333334
59,14,low,"(15, 22)","[0, 2000]",0.8958333333333334
60,14,low,"(16, 23)","[0, 500]",0.4166666666666667
61,14,low,"(16, 23)","[0, 1000]",0.7708333333333334
62,14,low,"(16, 23)","[0, 1500]",0.8958333333333334
63,14,low,"(16, 23)","[0, 2000]",0.9583333333333334
64,14,low,"(17, 24)","[0, 500]",0.3958333333333333
65,14,low,"(17, 24)","[0, 1000]",0.7604166666666666
66,14,low,"(17, 24)","[0, 1500]",0.8854166666666666
67,14,low,"(17, 24)","[0, 2000]",0.96875
68,14,low,"(18, 25)","[0, 500]",0.3125
69,14,low,"(18, 25)","[0, 1000]",0.6041666666666666
70,14,low,"(18, 25)","[0, 1500]",0.6875
71,14,low,"(18, 25)","[0, 2000]",0.8020833333333334
72,14,low,"(19, 26)","[0, 500]",0.2708333333333333
73,14,low,"(19, 26)","[0, 1000]",0.5625
74,14,low,"(19, 26)","[0, 1500]",0.6458333333333334
75,14,low,"(19, 26)","[0, 2000]",0.7395833333333334
76,14,low,"(20, 27)","[0, 500]",0.2708333333333333
77,14,low,"(20, 27)","[0, 1000]",0.53125
78,14,low,"(20, 27)","[0, 1500]",0.5833333333333334
79,14,low,"(20, 27)","[0, 2000]",0.6666666666666666
80,14,low,"(21, 28)","[0, 500]",0.2604166666666667
81,14,low,"(21, 28)","[0, 1000]",0.46875
82,14,low,"(21, 28)","[0, 1500]",0.5520833333333334
83,14,low,"(21, 28)","[0, 2000]",0.6666666666666666
84,14,low,"(22, 29)","[0, 500]",0.23958333333333334
85,14,low,"(22, 29)","[0, 1000]",0.4895833333333333
86,14,low,"(22, 29)","[0, 1500]",0.5729166666666666
87,14,low,"(22, 29)","[0, 2000]",0.6770833333333334
88,14,low,"(23, 30)","[0, 500]",0.2708333333333333
89,14,low,"(23, 30)","[0, 1000]",0.53125
90,14,low,"(23, 30)","[0, 1500]",0.6354166666666666
91,14,low,"(23, 30)","[0, 2000]",0.6666666666666666
92,14,low,"(24, 31)","[0, 500]",0.21875
93,14,low,"(24, 31)","[0, 1000]",0.5208333333333334
94,14,low,"(24, 31)","[0, 1500]",0.6145833333333334
95,14,low,"(24, 31)","[0, 2000]",0.6458333333333334
96,14,low,"(25, 32)","[0, 500]",0.23958333333333334
97,14,low,"(25, 32)","[0, 1000]",0.4791666666666667
98,14,low,"(25, 32)","[0, 1500]",0.59375
99,14,low,"(25, 32)","[0, 2000]",0.6458333333333334
