,subject,depth,target,time_window,accuracy,time
0,1,high,"(1, 2)","[0, 500]",0.5,0.005161603291829427
1,1,high,"(1, 2)","[0, 1000]",0.5,0.004430999358495076
2,1,high,"(1, 2)","[0, 1500]",0.5416666666666666,0.006833970546722412
3,1,high,"(1, 2)","[0, 2000]",0.5,0.007363110780715942
4,1,high,"(2, 3)","[0, 500]",0.5,0.0042853156725565595
5,1,high,"(2, 3)","[0, 1000]",0.5,0.004894047975540161
6,1,high,"(2, 3)","[0, 1500]",0.625,0.006676524877548218
7,1,high,"(2, 3)","[0, 2000]",0.625,0.007195343573888143
8,1,high,"(3, 4)","[0, 500]",0.4166666666666667,0.004610151052474976
9,1,high,"(3, 4)","[0, 1000]",0.4583333333333333,0.004861106475194295
10,1,high,"(3, 4)","[0, 1500]",0.7916666666666666,0.0066047608852386475
11,1,high,"(3, 4)","[0, 2000]",0.7916666666666666,0.0073621273040771484
12,1,high,"(4, 5)","[0, 500]",0.375,0.0043697456518809
13,1,high,"(4, 5)","[0, 1000]",0.6666666666666666,0.004932006200154622
14,1,high,"(4, 5)","[0, 1500]",0.9166666666666666,0.007026414076487224
15,1,high,"(4, 5)","[0, 2000]",0.9583333333333334,0.007039954264958699
16,1,high,"(5, 6)","[0, 500]",0.75,0.0041521986325581866
17,1,high,"(5, 6)","[0, 1000]",0.9166666666666666,0.004330595334370931
18,1,high,"(5, 6)","[0, 1500]",0.9166666666666666,0.005942424138387044
19,1,high,"(5, 6)","[0, 2000]",0.9583333333333334,0.006228288014729817
20,1,high,"(6, 7)","[0, 500]",0.7083333333333334,0.004940609137217204
21,1,high,"(6, 7)","[0, 1000]",0.7083333333333334,0.004073917865753174
22,1,high,"(6, 7)","[0, 1500]",0.875,0.005430956681569417
23,1,high,"(6, 7)","[0, 2000]",0.875,0.0062481363614400225
24,1,high,"(7, 8)","[0, 500]",0.75,0.004507591327031453
25,1,high,"(7, 8)","[0, 1000]",0.8333333333333334,0.0043342212835947675
26,1,high,"(7, 8)","[0, 1500]",0.9166666666666666,0.006346911191940308
27,1,high,"(7, 8)","[0, 2000]",0.9583333333333334,0.006249566872914632
28,1,high,"(8, 9)","[0, 500]",0.5416666666666666,0.004672497510910034
29,1,high,"(8, 9)","[0, 1000]",0.875,0.004316161076227824
30,1,high,"(8, 9)","[0, 1500]",0.7083333333333334,0.006898661454518636
31,1,high,"(8, 9)","[0, 2000]",0.7083333333333334,0.0062481264273325605
32,1,high,"(9, 10)","[0, 500]",0.625,0.0040930211544036865
33,1,high,"(9, 10)","[0, 1000]",0.75,0.0042771995067596436
34,1,high,"(9, 10)","[0, 1500]",0.9166666666666666,0.006865143775939941
35,1,high,"(9, 10)","[0, 2000]",0.9166666666666666,0.0069410403569539385
36,1,high,"(10, 11)","[0, 500]",0.7083333333333334,0.003850062688191732
37,1,high,"(10, 11)","[0, 1000]",0.875,0.004468798637390137
38,1,high,"(10, 11)","[0, 1500]",1.0,0.006148348251978557
39,1,high,"(10, 11)","[0, 2000]",1.0,0.007637639840443929
40,1,high,"(11, 12)","[0, 500]",0.9166666666666666,0.00427621603012085
41,1,high,"(11, 12)","[0, 1000]",0.9166666666666666,0.004566023747126262
42,1,high,"(11, 12)","[0, 1500]",0.9166666666666666,0.006267448266347249
43,1,high,"(11, 12)","[0, 2000]",0.9166666666666666,0.007638206084569295
44,1,high,"(12, 13)","[0, 500]",0.7083333333333334,0.004662901163101196
45,1,high,"(12, 13)","[0, 1000]",0.7083333333333334,0.004651774962743123
46,1,high,"(12, 13)","[0, 1500]",0.75,0.006529092788696289
47,1,high,"(12, 13)","[0, 2000]",0.9166666666666666,0.007682542006174724
48,1,high,"(13, 14)","[0, 500]",0.875,0.0048142969608306885
49,1,high,"(13, 14)","[0, 1000]",0.8333333333333334,0.004896183808644612
50,1,high,"(13, 14)","[0, 1500]",0.9166666666666666,0.006933669249216716
51,1,high,"(13, 14)","[0, 2000]",1.0,0.007686863342920939
52,1,high,"(14, 15)","[0, 500]",0.5833333333333334,0.004200985034306844
53,1,high,"(14, 15)","[0, 1000]",0.9583333333333334,0.004704405864079793
54,1,high,"(14, 15)","[0, 1500]",0.9583333333333334,0.006929804881413777
55,1,high,"(14, 15)","[0, 2000]",0.9583333333333334,0.006984680891036987
56,1,high,"(15, 16)","[0, 500]",0.625,0.004144936800003052
57,1,high,"(15, 16)","[0, 1000]",0.875,0.004868904749552409
58,1,high,"(15, 16)","[0, 1500]",0.8333333333333334,0.006267547607421875
59,1,high,"(15, 16)","[0, 2000]",0.9583333333333334,0.0069413284460703535
60,1,high,"(16, 17)","[0, 500]",0.625,0.0044099390506744385
61,1,high,"(16, 17)","[0, 1000]",0.8333333333333334,0.004626065492630005
62,1,high,"(16, 17)","[0, 1500]",0.875,0.0068898797035217285
63,1,high,"(16, 17)","[0, 2000]",0.9583333333333334,0.006833662589391072
64,1,high,"(17, 18)","[0, 500]",0.75,0.004716763893763225
65,1,high,"(17, 18)","[0, 1000]",0.7916666666666666,0.004925360282262166
66,1,high,"(17, 18)","[0, 1500]",0.9583333333333334,0.007634768883387248
67,1,high,"(17, 18)","[0, 2000]",1.0,0.007636258999506633
68,1,high,"(18, 19)","[0, 500]",0.8333333333333334,0.004671027263005574
69,1,high,"(18, 19)","[0, 1000]",0.875,0.004263520240783691
70,1,high,"(18, 19)","[0, 1500]",1.0,0.007399469614028931
71,1,high,"(18, 19)","[0, 2000]",1.0,0.006373186906178792
72,1,high,"(19, 20)","[0, 500]",0.75,0.004723946253458659
73,1,high,"(19, 20)","[0, 1000]",0.9166666666666666,0.0049064258734385175
74,1,high,"(19, 20)","[0, 1500]",0.875,0.006237188975016276
75,1,high,"(19, 20)","[0, 2000]",0.9583333333333334,0.00677679975827535
76,1,high,"(20, 21)","[0, 500]",0.75,0.005236218372980754
77,1,high,"(20, 21)","[0, 1000]",0.875,0.0055735111236572266
78,1,high,"(20, 21)","[0, 1500]",1.0,0.007975747187932333
79,1,high,"(20, 21)","[0, 2000]",1.0,0.008272826671600342
80,1,high,"(21, 22)","[0, 500]",0.75,0.004654546578725179
81,1,high,"(21, 22)","[0, 1000]",0.875,0.005579173564910889
82,1,high,"(21, 22)","[0, 1500]",0.9166666666666666,0.007564932107925415
83,1,high,"(21, 22)","[0, 2000]",0.9583333333333334,0.008317450682322184
84,1,high,"(22, 23)","[0, 500]",0.7916666666666666,0.005023002624511719
85,1,high,"(22, 23)","[0, 1000]",0.9583333333333334,0.005108724037806193
86,1,high,"(22, 23)","[0, 1500]",0.9583333333333334,0.00871447722117106
87,1,high,"(22, 23)","[0, 2000]",0.9583333333333334,0.007906566063563028
88,1,high,"(23, 24)","[0, 500]",0.6666666666666666,0.004822194576263428
89,1,high,"(23, 24)","[0, 1000]",1.0,0.004814753929773967
90,1,high,"(23, 24)","[0, 1500]",0.9583333333333334,0.006943682829538981
91,1,high,"(23, 24)","[0, 2000]",0.9583333333333334,0.006913284460703532
92,1,high,"(24, 25)","[0, 500]",0.75,0.004885802666346232
93,1,high,"(24, 25)","[0, 1000]",0.9583333333333334,0.005575736363728841
94,1,high,"(24, 25)","[0, 1500]",0.9166666666666666,0.008652945359547934
95,1,high,"(24, 25)","[0, 2000]",0.9583333333333334,0.007799188296000163
96,1,high,"(25, 26)","[0, 500]",0.625,0.005385120709737142
97,1,high,"(25, 26)","[0, 1000]",0.9166666666666666,0.0050199925899505615
98,1,high,"(25, 26)","[0, 1500]",0.9583333333333334,0.008995642264684042
99,1,high,"(25, 26)","[0, 2000]",1.0,0.00833191474278768
100,1,high,"(26, 27)","[0, 500]",0.5833333333333334,0.004628231128056844
101,1,high,"(26, 27)","[0, 1000]",0.8333333333333334,0.004324406385421753
102,1,high,"(26, 27)","[0, 1500]",0.9166666666666666,0.006933679183324178
103,1,high,"(26, 27)","[0, 2000]",0.9166666666666666,0.0076373616854349775
104,1,high,"(27, 28)","[0, 500]",0.75,0.004191120465596517
105,1,high,"(27, 28)","[0, 1000]",0.9583333333333334,0.004756102959314982
106,1,high,"(27, 28)","[0, 1500]",0.875,0.0062436262766520185
107,1,high,"(27, 28)","[0, 2000]",1.0,0.007675607999165853
108,1,high,"(28, 29)","[0, 500]",0.6666666666666666,0.004872282346089681
109,1,high,"(28, 29)","[0, 1000]",0.6666666666666666,0.005560268958409627
110,1,high,"(28, 29)","[0, 1500]",0.8333333333333334,0.008315195639928183
111,1,high,"(28, 29)","[0, 2000]",0.9166666666666666,0.00837587316830953
112,1,high,"(29, 30)","[0, 500]",0.2916666666666667,0.004822770754496257
113,1,high,"(29, 30)","[0, 1000]",0.5,0.005575527747472127
114,1,high,"(29, 30)","[0, 1500]",0.5833333333333334,0.006913830836613973
115,1,high,"(29, 30)","[0, 2000]",0.5,0.007639398177464803
116,1,high,"(30, 31)","[0, 500]",0.5833333333333334,0.004670083522796631
117,1,high,"(30, 31)","[0, 1000]",0.7083333333333334,0.004969010750452678
118,1,high,"(30, 31)","[0, 1500]",0.9166666666666666,0.006899207830429077
119,1,high,"(30, 31)","[0, 2000]",0.9583333333333334,0.008317122856775919
120,1,high,"(31, 32)","[0, 500]",0.5,0.004872769117355347
121,1,high,"(31, 32)","[0, 1000]",0.5416666666666666,0.004851361115773519
122,1,high,"(31, 32)","[0, 1500]",0.75,0.006952017545700073
123,1,high,"(31, 32)","[0, 2000]",0.875,0.00763594110806783
124,1,high,"(32, 33)","[0, 500]",0.625,0.004883140325546265
125,1,high,"(32, 33)","[0, 1000]",0.75,0.004887749751408895
126,1,high,"(32, 33)","[0, 1500]",0.875,0.010366201400756836
127,1,high,"(32, 33)","[0, 2000]",0.8333333333333334,0.008290648460388184
128,1,high,"(33, 34)","[0, 500]",0.4166666666666667,0.004219243923823039
129,1,high,"(33, 34)","[0, 1000]",0.75,0.004050274689992269
130,1,high,"(33, 34)","[0, 1500]",0.8333333333333334,0.008331358432769775
131,1,high,"(33, 34)","[0, 2000]",0.9583333333333334,0.0069214701652526855
132,1,high,"(34, 35)","[0, 500]",0.75,0.00458987553914388
133,1,high,"(34, 35)","[0, 1000]",0.9166666666666666,0.004425793886184692
134,1,high,"(34, 35)","[0, 1500]",0.9166666666666666,0.00691145658493042
135,1,high,"(34, 35)","[0, 2000]",1.0,0.007653226455052693
136,1,high,"(35, 36)","[0, 500]",0.6666666666666666,0.004874895016352336
137,1,high,"(35, 36)","[0, 1000]",0.875,0.004900832970937093
138,1,high,"(35, 36)","[0, 1500]",0.8333333333333334,0.007585257291793823
139,1,high,"(35, 36)","[0, 2000]",0.9166666666666666,0.012581070264180502
140,1,high,"(36, 37)","[0, 500]",0.625,0.0047870973745981855
141,1,high,"(36, 37)","[0, 1000]",0.7916666666666666,0.005543351173400879
142,1,high,"(36, 37)","[0, 1500]",0.9166666666666666,0.007673690716425578
143,1,high,"(36, 37)","[0, 2000]",0.9583333333333334,0.007848252852757772
144,1,high,"(37, 38)","[0, 500]",0.5,0.004576762517293294
145,1,high,"(37, 38)","[0, 1000]",0.7916666666666666,0.005096793174743652
146,1,high,"(37, 38)","[0, 1500]",0.8333333333333334,0.006817768017450969
147,1,high,"(37, 38)","[0, 2000]",0.875,0.007183392842610677
148,1,high,"(38, 39)","[0, 500]",0.7083333333333334,0.004163831472396851
149,1,high,"(38, 39)","[0, 1000]",0.8333333333333334,0.004777779181798299
150,1,high,"(38, 39)","[0, 1500]",0.875,0.00694429874420166
151,1,high,"(38, 39)","[0, 2000]",0.875,0.00694162646929423
152,1,high,"(39, 40)","[0, 500]",0.5416666666666666,0.004871745904286702
153,1,high,"(39, 40)","[0, 1000]",0.6666666666666666,0.004847248395284017
154,1,high,"(39, 40)","[0, 1500]",0.875,0.0069455405076344805
155,1,high,"(39, 40)","[0, 2000]",0.9166666666666666,0.006944050391515096
156,1,high,"(40, 41)","[0, 500]",0.5,0.00515410304069519
157,1,high,"(40, 41)","[0, 1000]",0.6666666666666666,0.004529297351837158
158,1,high,"(40, 41)","[0, 1500]",0.9166666666666666,0.006918787956237793
159,1,high,"(40, 41)","[0, 2000]",1.0,0.013270527124404907
160,1,high,"(41, 42)","[0, 500]",0.5416666666666666,0.004016975561777751
161,1,high,"(41, 42)","[0, 1000]",0.625,0.0051694512367248535
162,1,high,"(41, 42)","[0, 1500]",0.9583333333333334,0.007232795159022014
163,1,high,"(41, 42)","[0, 2000]",0.9166666666666666,0.011110852162043253
164,1,high,"(42, 43)","[0, 500]",0.5416666666666666,0.004481772581736247
165,1,high,"(42, 43)","[0, 1000]",0.7083333333333334,0.0047179460525512695
166,1,high,"(42, 43)","[0, 1500]",0.875,0.007332781950632731
167,1,high,"(42, 43)","[0, 2000]",0.875,0.008550763130187988
168,1,high,"(43, 44)","[0, 500]",0.7083333333333334,0.005167444547017415
169,1,high,"(43, 44)","[0, 1000]",0.625,0.005157530307769775
170,1,high,"(43, 44)","[0, 1500]",0.7916666666666666,0.007631182670593262
171,1,high,"(43, 44)","[0, 2000]",0.8333333333333334,0.00900206963221232
172,1,high,"(44, 45)","[0, 500]",0.75,0.004789868990580241
173,1,high,"(44, 45)","[0, 1000]",0.75,0.004917919635772705
174,1,high,"(44, 45)","[0, 1500]",0.7083333333333334,0.007611016432444255
175,1,high,"(44, 45)","[0, 2000]",0.875,0.008332530657450357
176,1,high,"(45, 46)","[0, 500]",0.5833333333333334,0.004860490560531616
177,1,high,"(45, 46)","[0, 1000]",0.75,0.0048745373884836836
178,1,high,"(45, 46)","[0, 1500]",0.8333333333333334,0.007624079783757527
179,1,high,"(45, 46)","[0, 2000]",0.8333333333333334,0.008291542530059814
180,1,high,"(46, 47)","[0, 500]",0.4583333333333333,0.0053830742835998535
181,1,high,"(46, 47)","[0, 1000]",0.7083333333333334,0.004635512828826904
182,1,high,"(46, 47)","[0, 1500]",0.875,0.007116039594014485
183,1,high,"(46, 47)","[0, 2000]",0.875,0.008327623208363851
184,1,high,"(47, 48)","[0, 500]",0.5,0.004782179991404216
185,1,high,"(47, 48)","[0, 1000]",0.5833333333333334,0.004937569300333659
186,1,high,"(47, 48)","[0, 1500]",0.7083333333333334,0.007632772127787272
187,1,high,"(47, 48)","[0, 2000]",0.7083333333333334,0.008253822724024454
188,1,high,"(48, 49)","[0, 500]",0.625,0.005467265844345093
189,1,high,"(48, 49)","[0, 1000]",0.5416666666666666,0.004933774471282959
