,subject,depth,target,time_window,accuracy,time
0,16,low,"(1, 8)","[0, 500]",0.14583333333333334,0.01920497665802638
1,16,low,"(1, 8)","[0, 1000]",0.14583333333333334,0.021610458691914875
2,16,low,"(1, 8)","[0, 1500]",0.14583333333333334,0.030266101161638897
3,16,low,"(1, 8)","[0, 2000]",0.13541666666666666,0.03201819211244583
4,16,low,"(2, 9)","[0, 500]",0.14583333333333334,0.01866421103477478
5,16,low,"(2, 9)","[0, 1000]",0.125,0.021319789191087086
6,16,low,"(2, 9)","[0, 1500]",0.13541666666666666,0.031443839271863304
7,16,low,"(2, 9)","[0, 2000]",0.11458333333333333,0.03291897972424825
8,16,low,"(3, 10)","[0, 500]",0.125,0.019712579747041065
9,16,low,"(3, 10)","[0, 1000]",0.14583333333333334,0.02332165092229843
10,16,low,"(3, 10)","[0, 1500]",0.15625,0.033046637972195946
11,16,low,"(3, 10)","[0, 2000]",0.21875,0.03495315959056219
12,16,low,"(4, 11)","[0, 500]",0.11458333333333333,0.020905102292696636
13,16,low,"(4, 11)","[0, 1000]",0.125,0.02330458660920461
14,16,low,"(4, 11)","[0, 1500]",0.20833333333333334,0.031463272869586945
15,16,low,"(4, 11)","[0, 2000]",0.3333333333333333,0.0319734588265419
16,16,low,"(5, 12)","[0, 500]",0.13541666666666666,0.02032523105541865
17,16,low,"(5, 12)","[0, 1000]",0.19791666666666666,0.023075205584367115
18,16,low,"(5, 12)","[0, 1500]",0.3020833333333333,0.032766337196032204
19,16,low,"(5, 12)","[0, 2000]",0.4166666666666667,0.03488051642974218
20,16,low,"(6, 13)","[0, 500]",0.17708333333333334,0.020428324739138286
21,16,low,"(6, 13)","[0, 1000]",0.23958333333333334,0.02193291485309601
22,16,low,"(6, 13)","[0, 1500]",0.3645833333333333,0.033136576414108276
23,16,low,"(6, 13)","[0, 2000]",0.53125,0.03447823226451874
24,16,low,"(7, 14)","[0, 500]",0.14583333333333334,0.02003232141335805
25,16,low,"(7, 14)","[0, 1000]",0.3020833333333333,0.023296284178892773
26,16,low,"(7, 14)","[0, 1500]",0.5104166666666666,0.03478001803159714
27,16,low,"(7, 14)","[0, 2000]",0.625,0.03501910716295242
28,16,low,"(8, 15)","[0, 500]",0.19791666666666666,0.02006279428799947
29,16,low,"(8, 15)","[0, 1000]",0.34375,0.024118348956108093
30,16,low,"(8, 15)","[0, 1500]",0.5729166666666666,0.032768805821736656
31,16,low,"(8, 15)","[0, 2000]",0.75,0.034504527846972145
32,16,low,"(9, 16)","[0, 500]",0.25,0.020622531572977703
33,16,low,"(9, 16)","[0, 1000]",0.375,0.022708470622698467
34,16,low,"(9, 16)","[0, 1500]",0.5416666666666666,0.034559970100720726
35,16,low,"(9, 16)","[0, 2000]",0.7708333333333334,0.03515348583459854
36,16,low,"(10, 17)","[0, 500]",0.28125,0.020094578464825947
37,16,low,"(10, 17)","[0, 1000]",0.3541666666666667,0.02279236416021983
38,16,low,"(10, 17)","[0, 1500]",0.6041666666666666,0.03458471596240997
39,16,low,"(10, 17)","[0, 2000]",0.78125,0.037160731852054596
40,16,low,"(11, 18)","[0, 500]",0.25,0.0192570760846138
41,16,low,"(11, 18)","[0, 1000]",0.40625,0.023663538197676342
