subject,depth,target,time_window,accuracy,time,itr
12,low,"(1, 16)","[0, 500]",0.0677083333333333,0.1262632148961226,0.0311987996131617
12,low,"(1, 16)","[0, 1000]",0.0625,0.1083525990446408,0.0
12,low,"(1, 16)","[0, 1500]",0.0677083333333333,0.1638839604953924,0.011742802389189
12,low,"(1, 16)","[0, 2000]",0.1041666666666666,0.1671580026547114,0.4986538128427917
12,low,"(2, 17)","[0, 500]",0.0625,0.1129469449321429,0.0
12,low,"(2, 17)","[0, 1000]",0.09375,0.1054387092590332,0.5707729746753057
12,low,"(2, 17)","[0, 1500]",0.1614583333333333,0.1585755882163842,3.1155342505362995
12,low,"(2, 17)","[0, 2000]",0.1927083333333333,0.1637895877162615,3.851491475792891
12,low,"(3, 18)","[0, 500]",0.0677083333333333,0.0995617484052975,0.0325882373226896
12,low,"(3, 18)","[0, 1000]",0.1354166666666666,0.1024154623349507,2.724511423483857
12,low,"(3, 18)","[0, 1500]",0.2291666666666666,0.1553245137135187,7.680042626758694
12,low,"(3, 18)","[0, 2000]",0.3177083333333333,0.1614125830431779,12.00573690803778
12,low,"(4, 19)","[0, 500]",0.0677083333333333,0.0921405181288719,0.0329966620226893
12,low,"(4, 19)","[0, 1000]",0.2291666666666666,0.0993016908566157,11.564580435177923
12,low,"(4, 19)","[0, 1500]",0.296875,0.1520263825853665,13.638894977649269
12,low,"(4, 19)","[0, 2000]",0.390625,0.1592483259737491,18.174014633246344
12,low,"(5, 20)","[0, 500]",0.0625,0.0872089602053165,0.0
12,low,"(5, 20)","[0, 1000]",0.2552083333333333,0.0976818899313608,14.799434576431969
12,low,"(5, 20)","[0, 1500]",0.3697916666666667,0.1491611873110135,21.36842654003924
12,low,"(5, 20)","[0, 2000]",0.4479166666666667,0.1570620760321617,23.66864166057596
12,low,"(6, 21)","[0, 500]",0.1041666666666666,0.084120058765014,1.850067609972765
12,low,"(6, 21)","[0, 1000]",0.359375,0.0952235360940297,30.40393261182221
12,low,"(6, 21)","[0, 1500]",0.4479166666666667,0.1463399032751719,31.011050157781373
12,low,"(6, 21)","[0, 2000]",0.5208333333333334,0.1548148343960444,31.442171465779182
12,low,"(7, 22)","[0, 500]",0.140625,0.0815837134917577,5.84362321946059
12,low,"(7, 22)","[0, 1000]",0.4114583333333333,0.0937533279259999,39.68201195100713
12,low,"(7, 22)","[0, 1500]",0.484375,0.1442788143952687,35.98711180767399
12,low,"(7, 22)","[0, 2000]",0.546875,0.1527178138494491,34.45057626843121
12,low,"(8, 23)","[0, 500]",0.203125,0.0796289543310801,16.41349876371122
12,low,"(8, 23)","[0, 1000]",0.4739583333333333,0.0932619745532671,51.96030490409501
12,low,"(8, 23)","[0, 1500]",0.5520833333333334,0.1422791667282581,45.95613040024928
12,low,"(8, 23)","[0, 2000]",0.6354166666666666,0.1516616269946098,45.43067736193601
12,low,"(9, 24)","[0, 500]",0.2395833333333333,0.0774645345906416,24.3951174582499
12,low,"(9, 24)","[0, 1000]",0.46875,0.0916247467199961,50.96718308969746
12,low,"(9, 24)","[0, 1500]",0.546875,0.1398999517162641,45.22371572291048
