Unnamed: 0,subject,depth,target,time_window,accuracy,time,itr
0,26,high,"(1, 4)","[0, 500]",0.375,0.0557517707347869,5.934063049585008
1,26,high,"(1, 4)","[0, 1000]",0.25,0.0326116432746251,0.0
2,26,high,"(1, 4)","[0, 1500]",0.25,0.0468056350946426,0.0
3,26,high,"(1, 4)","[0, 2000]",0.25,0.0455457170804341,0.0
4,26,high,"(2, 5)","[0, 500]",0.25,0.0438652286926905,0.0
5,26,high,"(2, 5)","[0, 1000]",0.2916666666666667,0.0294946134090423,0.3761317059705087
6,26,high,"(2, 5)","[0, 1500]",0.3125,0.0451803803443908,0.5552768492877422
7,26,high,"(2, 5)","[0, 2000]",0.4375,0.0452618151903152,3.5132671279459156
8,26,high,"(3, 6)","[0, 500]",0.25,0.0305980642636617,0.0
9,26,high,"(3, 6)","[0, 1000]",0.375,0.0281858295202255,3.207461095819221
10,26,high,"(3, 6)","[0, 1500]",0.625,0.0403770705064137,17.575114610980165
11,26,high,"(3, 6)","[0, 2000]",0.6875,0.0415847400824228,17.88789778960167
12,26,high,"(4, 7)","[0, 500]",0.3958333333333333,0.0264312376578648,8.429303783322078
13,26,high,"(4, 7)","[0, 1000]",0.7708333333333334,0.0285671403010686,50.179921627001335
14,26,high,"(4, 7)","[0, 1500]",0.9375,0.0388784110546112,60.96582156934647
15,26,high,"(4, 7)","[0, 2000]",0.9791666666666666,0.0411824882030487,53.524436202209024
16,26,high,"(5, 8)","[0, 500]",0.3333333333333333,0.0255503207445144,2.8612862908238936
17,26,high,"(5, 8)","[0, 1000]",0.7708333333333334,0.0268920511007308,50.26177623353089
18,26,high,"(5, 8)","[0, 1500]",0.9583333333333334,0.0418941130240758,65.5328114458066
19,26,high,"(5, 8)","[0, 2000]",0.9791666666666666,0.0419273078441619,53.504912465389516
20,26,high,"(6, 9)","[0, 500]",0.4583333333333333,0.0251890222231547,16.73612483025106
21,26,high,"(6, 9)","[0, 1000]",0.8541666666666666,0.0249889840682347,68.46192980687668
22,26,high,"(6, 9)","[0, 1500]",0.9375,0.0400560448567072,60.91920286836322
23,26,high,"(6, 9)","[0, 2000]",1.0,0.0425175378719965,58.75102552364
24,26,high,"(7, 10)","[0, 500]",0.6041666666666666,0.0245221008857091,46.23156973045576
25,26,high,"(7, 10)","[0, 1000]",0.9166666666666666,0.0257651855548222,85.05472568849756
26,26,high,"(7, 10)","[0, 1500]",1.0,0.0398423969745636,77.93005325465283
27,26,high,"(7, 10)","[0, 2000]",1.0,0.0407572835683822,58.80170119504513
28,26,high,"(8, 11)","[0, 500]",0.5625,0.0235167940457661,36.432011495494564
29,26,high,"(8, 11)","[0, 1000]",0.9791666666666666,0.0240665475527445,106.68558808797853
30,26,high,"(8, 11)","[0, 1500]",1.0,0.0386483867963155,77.99052793982194
31,26,high,"(8, 11)","[0, 2000]",1.0,0.0395622452100118,58.83615480813321
32,26,high,"(9, 12)","[0, 500]",0.7708333333333334,0.0234725475311279,98.59813801476828
33,26,high,"(9, 12)","[0, 1000]",1.0,0.0255632003148396,117.00887859778994
34,26,high,"(9, 12)","[0, 1500]",1.0,0.0394213845332463,77.95136614682282
35,26,high,"(9, 12)","[0, 2000]",1.0,0.0395056058963139,58.83778875285949
36,26,high,"(10, 13)","[0, 500]",0.6458333333333334,0.020705372095108,57.72072045182873
37,26,high,"(10, 13)","[0, 1000]",1.0,0.0251807073752085,117.0525343841463
38,26,high,"(10, 13)","[0, 1500]",1.0,0.0381220032771428,78.0172182338764
39,26,high,"(10, 13)","[0, 2000]",1.0,0.03775355219841,58.8883772871058
40,26,high,"(11, 14)","[0, 500]",0.5625,0.018990491827329,36.749748134317315
41,26,high,"(11, 14)","[0, 1000]",1.0,0.0247537245353062,117.10130651578383
42,26,high,"(11, 14)","[0, 1500]",1.0,0.0390195101499557,77.97172109163691
43,26,high,"(11, 14)","[0, 2000]",1.0,0.035124585032463,58.96444909690177
44,26,high,"(12, 15)","[0, 500]",0.5,0.019960085550944,23.946309196353493
45,26,high,"(12, 15)","[0, 1000]",0.9791666666666666,0.02398016055425,106.69458850428789
46,26,high,"(12, 15)","[0, 1500]",0.9791666666666666,0.0342952758073806,71.20737682607991
47,26,high,"(12, 15)","[0, 2000]",1.0,0.0343285699685414,58.98752137264417
48,26,high,"(13, 16)","[0, 500]",0.4791666666666667,0.0197168538967768,20.290055820256637
49,26,high,"(13, 16)","[0, 1000]",0.9375,0.0226879765590031,91.7376450840302
50,26,high,"(13, 16)","[0, 1500]",0.9791666666666666,0.0335697333017985,71.24106553124696
51,26,high,"(13, 16)","[0, 2000]",1.0,0.0345416565736134,58.98134334692999
52,26,high,"(14, 17)","[0, 500]",0.6041666666666666,0.0183718254168828,46.78008891158581
53,26,high,"(14, 17)","[0, 1000]",0.9791666666666666,0.0218437065680821,106.9176637920715
54,26,high,"(14, 17)","[0, 1500]",0.9791666666666666,0.0329463928937912,71.27003421212255
55,26,high,"(14, 17)","[0, 2000]",1.0,0.0354029536247253,58.956384919408364
56,26,high,"(15, 18)","[0, 500]",0.5833333333333334,0.0194654713074366,41.550041870112906
57,26,high,"(15, 18)","[0, 1000]",0.9583333333333334,0.022433598836263,98.82759750189676
58,26,high,"(15, 18)","[0, 1500]",0.9791666666666666,0.0326235294342041,71.2850480034214
59,26,high,"(15, 18)","[0, 2000]",0.9791666666666666,0.0341660479704538,53.709057810642044
60,26,high,"(16, 19)","[0, 500]",0.6041666666666666,0.0189433346192042,46.728570278404014
61,26,high,"(16, 19)","[0, 1000]",0.9166666666666666,0.0218424449364344,85.38124141398676
62,26,high,"(16, 19)","[0, 1500]",0.9583333333333334,0.0325274666150411,65.93334108483396
63,26,high,"(16, 19)","[0, 2000]",0.9791666666666666,0.0356105218331019,53.67094574089058
64,26,high,"(17, 20)","[0, 500]",0.6041666666666666,0.0181789845228195,46.79749817448437
65,26,high,"(17, 20)","[0, 1000]",0.8958333333333334,0.021095797419548,79.49304628481988
66,26,high,"(17, 20)","[0, 1500]",0.9791666666666666,0.0332160095373789,71.25750134832964
67,26,high,"(17, 20)","[0, 2000]",0.9791666666666666,0.0359557618697484,53.661844679059335
68,26,high,"(18, 21)","[0, 500]",0.5833333333333334,0.017879361907641,41.677297205659265
69,26,high,"(18, 21)","[0, 1000]",0.9166666666666666,0.0218854298194249,85.37764991286085
70,26,high,"(18, 21)","[0, 1500]",1.0,0.0339717417955398,78.22829895128183
71,26,high,"(18, 21)","[0, 2000]",1.0,0.0384149998426437,58.86926852935415
72,26,high,"(19, 22)","[0, 500]",0.625,0.0171057730913162,52.35351250564237
73,26,high,"(19, 22)","[0, 1000]",0.9375,0.0212286710739135,91.86873545825514
74,26,high,"(19, 22)","[0, 1500]",1.0,0.034093161424001,78.22210737750218
