,subject,depth,target,time_window,accuracy
0,19,low,"(1, 4)","[0, 500]",0.20833333333333334
1,19,low,"(1, 4)","[0, 1000]",0.25
2,19,low,"(1, 4)","[0, 1500]",0.2708333333333333
3,19,low,"(1, 4)","[0, 2000]",0.25
4,19,low,"(2, 5)","[0, 500]",0.25
5,19,low,"(2, 5)","[0, 1000]",0.2916666666666667
6,19,low,"(2, 5)","[0, 1500]",0.3958333333333333
7,19,low,"(2, 5)","[0, 2000]",0.4583333333333333
8,19,low,"(3, 6)","[0, 500]",0.22916666666666666
9,19,low,"(3, 6)","[0, 1000]",0.4583333333333333
10,19,low,"(3, 6)","[0, 1500]",0.5625
11,19,low,"(3, 6)","[0, 2000]",0.6041666666666666
12,19,low,"(4, 7)","[0, 500]",0.3125
13,19,low,"(4, 7)","[0, 1000]",0.6666666666666666
14,19,low,"(4, 7)","[0, 1500]",0.8125
15,19,low,"(4, 7)","[0, 2000]",0.8541666666666666
16,19,low,"(5, 8)","[0, 500]",0.4166666666666667
17,19,low,"(5, 8)","[0, 1000]",0.9166666666666666
18,19,low,"(5, 8)","[0, 1500]",0.9583333333333334
19,19,low,"(5, 8)","[0, 2000]",0.9791666666666666
20,19,low,"(6, 9)","[0, 500]",0.3958333333333333
21,19,low,"(6, 9)","[0, 1000]",0.9166666666666666
22,19,low,"(6, 9)","[0, 1500]",1.0
23,19,low,"(6, 9)","[0, 2000]",1.0
24,19,low,"(7, 10)","[0, 500]",0.5208333333333334
25,19,low,"(7, 10)","[0, 1000]",0.9375
26,19,low,"(7, 10)","[0, 1500]",1.0
27,19,low,"(7, 10)","[0, 2000]",1.0
28,19,low,"(8, 11)","[0, 500]",0.5416666666666666
29,19,low,"(8, 11)","[0, 1000]",0.9166666666666666
30,19,low,"(8, 11)","[0, 1500]",0.9791666666666666
31,19,low,"(8, 11)","[0, 2000]",1.0
32,19,low,"(9, 12)","[0, 500]",0.5625
33,19,low,"(9, 12)","[0, 1000]",0.9166666666666666
34,19,low,"(9, 12)","[0, 1500]",0.9583333333333334
35,19,low,"(9, 12)","[0, 2000]",1.0
36,19,low,"(10, 13)","[0, 500]",0.5833333333333334
37,19,low,"(10, 13)","[0, 1000]",0.9166666666666666
38,19,low,"(10, 13)","[0, 1500]",0.9583333333333334
39,19,low,"(10, 13)","[0, 2000]",0.9791666666666666
40,19,low,"(11, 14)","[0, 500]",0.5833333333333334
41,19,low,"(11, 14)","[0, 1000]",1.0
42,19,low,"(11, 14)","[0, 1500]",1.0
43,19,low,"(11, 14)","[0, 2000]",1.0
44,19,low,"(12, 15)","[0, 500]",0.7291666666666666
45,19,low,"(12, 15)","[0, 1000]",1.0
46,19,low,"(12, 15)","[0, 1500]",1.0
47,19,low,"(12, 15)","[0, 2000]",1.0
48,19,low,"(13, 16)","[0, 500]",0.7708333333333334
49,19,low,"(13, 16)","[0, 1000]",1.0
50,19,low,"(13, 16)","[0, 1500]",1.0
51,19,low,"(13, 16)","[0, 2000]",1.0
52,19,low,"(14, 17)","[0, 500]",0.6666666666666666
53,19,low,"(14, 17)","[0, 1000]",1.0
54,19,low,"(14, 17)","[0, 1500]",1.0
55,19,low,"(14, 17)","[0, 2000]",1.0
56,19,low,"(15, 18)","[0, 500]",0.6666666666666666
57,19,low,"(15, 18)","[0, 1000]",1.0
58,19,low,"(15, 18)","[0, 1500]",1.0
59,19,low,"(15, 18)","[0, 2000]",1.0
60,19,low,"(16, 19)","[0, 500]",0.6666666666666666
61,19,low,"(16, 19)","[0, 1000]",0.9791666666666666
62,19,low,"(16, 19)","[0, 1500]",0.9791666666666666
63,19,low,"(16, 19)","[0, 2000]",1.0
64,19,low,"(17, 20)","[0, 500]",0.5625
65,19,low,"(17, 20)","[0, 1000]",0.9791666666666666
66,19,low,"(17, 20)","[0, 1500]",1.0
67,19,low,"(17, 20)","[0, 2000]",1.0
68,19,low,"(18, 21)","[0, 500]",0.625
69,19,low,"(18, 21)","[0, 1000]",0.9791666666666666
70,19,low,"(18, 21)","[0, 1500]",1.0
71,19,low,"(18, 21)","[0, 2000]",1.0
72,19,low,"(19, 22)","[0, 500]",0.7291666666666666
73,19,low,"(19, 22)","[0, 1000]",1.0
74,19,low,"(19, 22)","[0, 1500]",1.0
75,19,low,"(19, 22)","[0, 2000]",1.0
76,19,low,"(20, 23)","[0, 500]",0.75
77,19,low,"(20, 23)","[0, 1000]",0.9791666666666666
78,19,low,"(20, 23)","[0, 1500]",1.0
79,19,low,"(20, 23)","[0, 2000]",1.0
80,19,low,"(21, 24)","[0, 500]",0.8125
81,19,low,"(21, 24)","[0, 1000]",0.9791666666666666
82,19,low,"(21, 24)","[0, 1500]",1.0
83,19,low,"(21, 24)","[0, 2000]",1.0
84,19,low,"(22, 25)","[0, 500]",0.8333333333333334
85,19,low,"(22, 25)","[0, 1000]",0.9791666666666666
86,19,low,"(22, 25)","[0, 1500]",1.0
87,19,low,"(22, 25)","[0, 2000]",1.0
88,19,low,"(23, 26)","[0, 500]",0.7708333333333334
89,19,low,"(23, 26)","[0, 1000]",1.0
90,19,low,"(23, 26)","[0, 1500]",1.0
91,19,low,"(23, 26)","[0, 2000]",1.0
92,19,low,"(24, 27)","[0, 500]",0.6875
93,19,low,"(24, 27)","[0, 1000]",1.0
94,19,low,"(24, 27)","[0, 1500]",1.0
95,19,low,"(24, 27)","[0, 2000]",1.0
96,19,low,"(25, 28)","[0, 500]",0.6041666666666666
97,19,low,"(25, 28)","[0, 1000]",1.0
98,19,low,"(25, 28)","[0, 1500]",1.0
99,19,low,"(25, 28)","[0, 2000]",1.0
100,19,low,"(26, 29)","[0, 500]",0.4583333333333333
101,19,low,"(26, 29)","[0, 1000]",0.9791666666666666
102,19,low,"(26, 29)","[0, 1500]",1.0
103,19,low,"(26, 29)","[0, 2000]",1.0
104,19,low,"(27, 30)","[0, 500]",0.4166666666666667
105,19,low,"(27, 30)","[0, 1000]",0.9583333333333334
106,19,low,"(27, 30)","[0, 1500]",1.0
107,19,low,"(27, 30)","[0, 2000]",1.0
108,19,low,"(28, 31)","[0, 500]",0.3541666666666667
109,19,low,"(28, 31)","[0, 1000]",0.9375
110,19,low,"(28, 31)","[0, 1500]",1.0
111,19,low,"(28, 31)","[0, 2000]",1.0
112,19,low,"(29, 32)","[0, 500]",0.3541666666666667
113,19,low,"(29, 32)","[0, 1000]",0.9791666666666666
114,19,low,"(29, 32)","[0, 1500]",0.9791666666666666
115,19,low,"(29, 32)","[0, 2000]",1.0
116,19,low,"(30, 33)","[0, 500]",0.3958333333333333
117,19,low,"(30, 33)","[0, 1000]",0.9375
118,19,low,"(30, 33)","[0, 1500]",0.9791666666666666
119,19,low,"(30, 33)","[0, 2000]",1.0
120,19,low,"(31, 34)","[0, 500]",0.2916666666666667
121,19,low,"(31, 34)","[0, 1000]",0.8958333333333334
122,19,low,"(31, 34)","[0, 1500]",0.9583333333333334
123,19,low,"(31, 34)","[0, 2000]",0.9791666666666666
124,19,low,"(32, 35)","[0, 500]",0.22916666666666666
125,19,low,"(32, 35)","[0, 1000]",0.8125
126,19,low,"(32, 35)","[0, 1500]",0.9166666666666666
127,19,low,"(32, 35)","[0, 2000]",0.8958333333333334
128,19,low,"(33, 36)","[0, 500]",0.2708333333333333
129,19,low,"(33, 36)","[0, 1000]",0.75
130,19,low,"(33, 36)","[0, 1500]",0.8541666666666666
131,19,low,"(33, 36)","[0, 2000]",0.8541666666666666
132,19,low,"(34, 37)","[0, 500]",0.2708333333333333
133,19,low,"(34, 37)","[0, 1000]",0.8125
134,19,low,"(34, 37)","[0, 1500]",0.8541666666666666
135,19,low,"(34, 37)","[0, 2000]",0.8333333333333334
136,19,low,"(35, 38)","[0, 500]",0.3125
137,19,low,"(35, 38)","[0, 1000]",0.6666666666666666
138,19,low,"(35, 38)","[0, 1500]",0.8125
139,19,low,"(35, 38)","[0, 2000]",0.7916666666666666
140,19,low,"(36, 39)","[0, 500]",0.2916666666666667
141,19,low,"(36, 39)","[0, 1000]",0.5833333333333334
142,19,low,"(36, 39)","[0, 1500]",0.875
143,19,low,"(36, 39)","[0, 2000]",0.8333333333333334
144,19,low,"(37, 40)","[0, 500]",0.3541666666666667
145,19,low,"(37, 40)","[0, 1000]",0.5833333333333334
146,19,low,"(37, 40)","[0, 1500]",0.8125
147,19,low,"(37, 40)","[0, 2000]",0.8541666666666666
148,19,low,"(38, 41)","[0, 500]",0.1875
149,19,low,"(38, 41)","[0, 1000]",0.625
150,19,low,"(38, 41)","[0, 1500]",0.8125
151,19,low,"(38, 41)","[0, 2000]",0.8125
152,19,low,"(39, 42)","[0, 500]",0.2708333333333333
153,19,low,"(39, 42)","[0, 1000]",0.6458333333333334
154,19,low,"(39, 42)","[0, 1500]",0.7708333333333334
155,19,low,"(39, 42)","[0, 2000]",0.8541666666666666
156,19,low,"(40, 43)","[0, 500]",0.25
157,19,low,"(40, 43)","[0, 1000]",0.6041666666666666
158,19,low,"(40, 43)","[0, 1500]",0.7708333333333334
159,19,low,"(40, 43)","[0, 2000]",0.8125
160,19,low,"(41, 44)","[0, 500]",0.3541666666666667
161,19,low,"(41, 44)","[0, 1000]",0.5833333333333334
162,19,low,"(41, 44)","[0, 1500]",0.7916666666666666
163,19,low,"(41, 44)","[0, 2000]",0.8333333333333334
164,19,low,"(42, 45)","[0, 500]",0.2916666666666667
165,19,low,"(42, 45)","[0, 1000]",0.6666666666666666
166,19,low,"(42, 45)","[0, 1500]",0.7291666666666666
167,19,low,"(42, 45)","[0, 2000]",0.7916666666666666
168,19,low,"(43, 46)","[0, 500]",0.25
169,19,low,"(43, 46)","[0, 1000]",0.5625
170,19,low,"(43, 46)","[0, 1500]",0.625
171,19,low,"(43, 46)","[0, 2000]",0.75
172,19,low,"(44, 47)","[0, 500]",0.20833333333333334
173,19,low,"(44, 47)","[0, 1000]",0.625
174,19,low,"(44, 47)","[0, 1500]",0.5625
175,19,low,"(44, 47)","[0, 2000]",0.6458333333333334
176,19,low,"(45, 48)","[0, 500]",0.16666666666666666
177,19,low,"(45, 48)","[0, 1000]",0.4166666666666667
178,19,low,"(45, 48)","[0, 1500]",0.375
179,19,low,"(45, 48)","[0, 2000]",0.4583333333333333
180,19,low,"(46, 49)","[0, 500]",0.22916666666666666
181,19,low,"(46, 49)","[0, 1000]",0.375
182,19,low,"(46, 49)","[0, 1500]",0.375
183,19,low,"(46, 49)","[0, 2000]",0.3958333333333333
184,19,low,"(47, 50)","[0, 500]",0.1875
185,19,low,"(47, 50)","[0, 1000]",0.3125
186,19,low,"(47, 50)","[0, 1500]",0.16666666666666666
187,19,low,"(47, 50)","[0, 2000]",0.3333333333333333
188,19,low,"(48, 51)","[0, 500]",0.1875
189,19,low,"(48, 51)","[0, 1000]",0.2916666666666667
190,19,low,"(48, 51)","[0, 1500]",0.1875
191,19,low,"(48, 51)","[0, 2000]",0.25
192,19,low,"(49, 52)","[0, 500]",0.20833333333333334
193,19,low,"(49, 52)","[0, 1000]",0.25
194,19,low,"(49, 52)","[0, 1500]",0.14583333333333334
195,19,low,"(49, 52)","[0, 2000]",0.22916666666666666
196,19,low,"(50, 53)","[0, 500]",0.22916666666666666
197,19,low,"(50, 53)","[0, 1000]",0.25
198,19,low,"(50, 53)","[0, 1500]",0.20833333333333334
199,19,low,"(50, 53)","[0, 2000]",0.22916666666666666
200,19,low,"(51, 54)","[0, 500]",0.22916666666666666
201,19,low,"(51, 54)","[0, 1000]",0.20833333333333334
202,19,low,"(51, 54)","[0, 1500]",0.3125
203,19,low,"(51, 54)","[0, 2000]",0.3125
204,19,low,"(52, 55)","[0, 500]",0.1875
205,19,low,"(52, 55)","[0, 1000]",0.20833333333333334
206,19,low,"(52, 55)","[0, 1500]",0.20833333333333334
207,19,low,"(52, 55)","[0, 2000]",0.3125
208,19,low,"(53, 56)","[0, 500]",0.25
209,19,low,"(53, 56)","[0, 1000]",0.2708333333333333
210,19,low,"(53, 56)","[0, 1500]",0.22916666666666666
211,19,low,"(53, 56)","[0, 2000]",0.2916666666666667
212,19,low,"(54, 57)","[0, 500]",0.2708333333333333
213,19,low,"(54, 57)","[0, 1000]",0.2708333333333333
214,19,low,"(54, 57)","[0, 1500]",0.22916666666666666
215,19,low,"(54, 57)","[0, 2000]",0.2708333333333333
216,19,low,"(55, 58)","[0, 500]",0.3541666666666667
217,19,low,"(55, 58)","[0, 1000]",0.3333333333333333
218,19,low,"(55, 58)","[0, 1500]",0.2708333333333333
219,19,low,"(55, 58)","[0, 2000]",0.3125
220,19,low,"(56, 59)","[0, 500]",0.25
221,19,low,"(56, 59)","[0, 1000]",0.2916666666666667
222,19,low,"(56, 59)","[0, 1500]",0.25
223,19,low,"(56, 59)","[0, 2000]",0.22916666666666666
224,19,low,"(57, 60)","[0, 500]",0.2708333333333333
225,19,low,"(57, 60)","[0, 1000]",0.22916666666666666
226,19,low,"(57, 60)","[0, 1500]",0.20833333333333334
227,19,low,"(57, 60)","[0, 2000]",0.3125
