subject,depth,target,time_window,accuracy,time,itr
24,high,"(1, 8)","[0, 500]",0.0729166666666666,0.0768834625681241,2.1459833382519564
24,high,"(1, 8)","[0, 1000]",0.125,0.0611059839526812,0.0
24,high,"(1, 8)","[0, 1500]",0.125,0.0887223283449808,0.0
24,high,"(1, 8)","[0, 2000]",0.125,0.0906498481829961,0.0
24,high,"(2, 9)","[0, 500]",0.125,0.0689046333233515,0.0
24,high,"(2, 9)","[0, 1000]",0.125,0.0566409056385358,0.0
24,high,"(2, 9)","[0, 1500]",0.1458333333333333,0.0848953872919082,0.1036068419883598
24,high,"(2, 9)","[0, 2000]",0.1145833333333333,0.0906244441866874,0.0210490138435056
24,high,"(3, 10)","[0, 500]",0.15625,0.0576791986823082,0.6489622677043337
24,high,"(3, 10)","[0, 1000]",0.1770833333333333,0.0541601702570915,0.9178565430239688
24,high,"(3, 10)","[0, 1500]",0.21875,0.0814242735505104,1.854360227861027
24,high,"(3, 10)","[0, 2000]",0.2708333333333333,0.0863479549686114,3.172409238872646
24,high,"(4, 11)","[0, 500]",0.125,0.0525274748603502,0.0
24,high,"(4, 11)","[0, 1000]",0.1875,0.0519227807720502,1.3011524868569735
24,high,"(4, 11)","[0, 1500]",0.3229166666666667,0.0784528329968452,7.285426542859592
24,high,"(4, 11)","[0, 2000]",0.4895833333333333,0.0829054117202758,16.34425729138546
24,high,"(5, 12)","[0, 500]",0.1770833333333333,0.0485050479571024,1.7640089426148804
24,high,"(5, 12)","[0, 1000]",0.2604166666666667,0.0510236745079358,5.500500915339885
24,high,"(5, 12)","[0, 1500]",0.4583333333333333,0.0767113119363784,18.431957151546296
24,high,"(5, 12)","[0, 2000]",0.6145833333333334,0.0821636070807774,27.55462573374529
24,high,"(6, 13)","[0, 500]",0.1666666666666666,0.0464384357134501,1.1545831277311038
24,high,"(6, 13)","[0, 1000]",0.3645833333333333,0.0509585812687873,15.399532228950363
24,high,"(6, 13)","[0, 1500]",0.6354166666666666,0.0766620809833208,39.19913389965679
24,high,"(6, 13)","[0, 2000]",0.71875,0.0813734903931617,39.01124897542435
24,high,"(7, 14)","[0, 500]",0.2083333333333333,0.0448776011665662,4.319409035383137
24,high,"(7, 14)","[0, 1000]",0.4375,0.0496579185128212,24.7031022449523
24,high,"(7, 14)","[0, 1500]",0.71875,0.0764422416687011,51.50647280209056
24,high,"(7, 14)","[0, 2000]",0.7916666666666666,0.0803188234567642,48.363246234773065
24,high,"(8, 15)","[0, 500]",0.2291666666666666,0.0431585907936096,6.566199612082395
24,high,"(8, 15)","[0, 1000]",0.4895833333333333,0.0490860144297281,32.45066800483568
24,high,"(8, 15)","[0, 1500]",0.71875,0.0772538731495539,51.47996833410002
24,high,"(8, 15)","[0, 2000]",0.84375,0.0808705041805903,55.82533995216026
24,high,"(9, 16)","[0, 500]",0.2395833333333333,0.0413221692045529,7.857853413473389
24,high,"(9, 16)","[0, 1000]",0.5729166666666666,0.0480651383598645,46.7387842194723
