,subject,depth,target,time_window,accuracy
0,17,high,"(1, 8)","[0, 500]",0.14583333333333334
1,17,high,"(1, 8)","[0, 1000]",0.125
2,17,high,"(1, 8)","[0, 1500]",0.13541666666666666
3,17,high,"(1, 8)","[0, 2000]",0.15625
4,17,high,"(2, 9)","[0, 500]",0.125
5,17,high,"(2, 9)","[0, 1000]",0.13541666666666666
6,17,high,"(2, 9)","[0, 1500]",0.1875
7,17,high,"(2, 9)","[0, 2000]",0.3229166666666667
8,17,high,"(3, 10)","[0, 500]",0.14583333333333334
9,17,high,"(3, 10)","[0, 1000]",0.4375
10,17,high,"(3, 10)","[0, 1500]",0.5208333333333334
11,17,high,"(3, 10)","[0, 2000]",0.5625
12,17,high,"(4, 11)","[0, 500]",0.19791666666666666
13,17,high,"(4, 11)","[0, 1000]",0.6145833333333334
14,17,high,"(4, 11)","[0, 1500]",0.6979166666666666
15,17,high,"(4, 11)","[0, 2000]",0.75
16,17,high,"(5, 12)","[0, 500]",0.3125
17,17,high,"(5, 12)","[0, 1000]",0.6458333333333334
18,17,high,"(5, 12)","[0, 1500]",0.71875
19,17,high,"(5, 12)","[0, 2000]",0.75
20,17,high,"(6, 13)","[0, 500]",0.3541666666666667
21,17,high,"(6, 13)","[0, 1000]",0.7604166666666666
22,17,high,"(6, 13)","[0, 1500]",0.8333333333333334
23,17,high,"(6, 13)","[0, 2000]",0.8645833333333334
24,17,high,"(7, 14)","[0, 500]",0.3854166666666667
25,17,high,"(7, 14)","[0, 1000]",0.7395833333333334
26,17,high,"(7, 14)","[0, 1500]",0.8229166666666666
27,17,high,"(7, 14)","[0, 2000]",0.8645833333333334
28,17,high,"(8, 15)","[0, 500]",0.40625
29,17,high,"(8, 15)","[0, 1000]",0.8229166666666666
30,17,high,"(8, 15)","[0, 1500]",0.9166666666666666
31,17,high,"(8, 15)","[0, 2000]",0.9791666666666666
32,17,high,"(9, 16)","[0, 500]",0.40625
33,17,high,"(9, 16)","[0, 1000]",0.8229166666666666
34,17,high,"(9, 16)","[0, 1500]",0.9166666666666666
35,17,high,"(9, 16)","[0, 2000]",0.9791666666666666
36,17,high,"(10, 17)","[0, 500]",0.4791666666666667
37,17,high,"(10, 17)","[0, 1000]",0.8229166666666666
38,17,high,"(10, 17)","[0, 1500]",0.9166666666666666
39,17,high,"(10, 17)","[0, 2000]",0.9791666666666666
40,17,high,"(11, 18)","[0, 500]",0.53125
41,17,high,"(11, 18)","[0, 1000]",0.8333333333333334
42,17,high,"(11, 18)","[0, 1500]",0.9479166666666666
43,17,high,"(11, 18)","[0, 2000]",0.96875
44,17,high,"(12, 19)","[0, 500]",0.6458333333333334
45,17,high,"(12, 19)","[0, 1000]",0.9166666666666666
46,17,high,"(12, 19)","[0, 1500]",0.9791666666666666
47,17,high,"(12, 19)","[0, 2000]",0.9895833333333334
48,17,high,"(13, 20)","[0, 500]",0.7083333333333334
49,17,high,"(13, 20)","[0, 1000]",0.9583333333333334
50,17,high,"(13, 20)","[0, 1500]",0.9895833333333334
51,17,high,"(13, 20)","[0, 2000]",1.0
52,17,high,"(14, 21)","[0, 500]",0.7291666666666666
53,17,high,"(14, 21)","[0, 1000]",0.9583333333333334
54,17,high,"(14, 21)","[0, 1500]",0.9895833333333334
55,17,high,"(14, 21)","[0, 2000]",1.0
56,17,high,"(15, 22)","[0, 500]",0.7708333333333334
57,17,high,"(15, 22)","[0, 1000]",0.9791666666666666
58,17,high,"(15, 22)","[0, 1500]",1.0
59,17,high,"(15, 22)","[0, 2000]",1.0
60,17,high,"(16, 23)","[0, 500]",0.7604166666666666
61,17,high,"(16, 23)","[0, 1000]",0.96875
62,17,high,"(16, 23)","[0, 1500]",0.9895833333333334
63,17,high,"(16, 23)","[0, 2000]",1.0
64,17,high,"(17, 24)","[0, 500]",0.7916666666666666
65,17,high,"(17, 24)","[0, 1000]",0.96875
66,17,high,"(17, 24)","[0, 1500]",0.9895833333333334
67,17,high,"(17, 24)","[0, 2000]",1.0
68,17,high,"(18, 25)","[0, 500]",0.8020833333333334
69,17,high,"(18, 25)","[0, 1000]",0.96875
70,17,high,"(18, 25)","[0, 1500]",0.9895833333333334
71,17,high,"(18, 25)","[0, 2000]",1.0
72,17,high,"(19, 26)","[0, 500]",0.7916666666666666
73,17,high,"(19, 26)","[0, 1000]",0.96875
74,17,high,"(19, 26)","[0, 1500]",1.0
75,17,high,"(19, 26)","[0, 2000]",1.0
76,17,high,"(20, 27)","[0, 500]",0.7395833333333334
