,subject,depth,target,time_window,accuracy,time
0,7,low,"(1, 4)","[0, 500]",0.25,0.009044215083122253
1,7,low,"(1, 4)","[0, 1000]",0.25,0.010296558340390524
2,7,low,"(1, 4)","[0, 1500]",0.25,0.013703212141990662
3,7,low,"(1, 4)","[0, 2000]",0.25,0.013976618647575378
4,7,low,"(2, 5)","[0, 500]",0.25,0.00811663269996643
5,7,low,"(2, 5)","[0, 1000]",0.2708333333333333,0.008920937776565552
6,7,low,"(2, 5)","[0, 1500]",0.2708333333333333,0.012500852346420288
7,7,low,"(2, 5)","[0, 2000]",0.25,0.013929789264996847
8,7,low,"(3, 6)","[0, 500]",0.14583333333333334,0.008338277538617453
9,7,low,"(3, 6)","[0, 1000]",0.2708333333333333,0.009458233912785849
10,7,low,"(3, 6)","[0, 1500]",0.2916666666666667,0.012955039739608765
11,7,low,"(3, 6)","[0, 2000]",0.3125,0.01352176566918691
12,7,low,"(4, 7)","[0, 500]",0.14583333333333334,0.008058826128641764
13,7,low,"(4, 7)","[0, 1000]",0.25,0.008897011478741964
14,7,low,"(4, 7)","[0, 1500]",0.2708333333333333,0.012785096963246664
15,7,low,"(4, 7)","[0, 2000]",0.3541666666666667,0.013216738899548849
16,7,low,"(5, 8)","[0, 500]",0.1875,0.007982065280278524
17,7,low,"(5, 8)","[0, 1000]",0.3333333333333333,0.008993878960609436
18,7,low,"(5, 8)","[0, 1500]",0.4583333333333333,0.012690827250480652
19,7,low,"(5, 8)","[0, 2000]",0.5833333333333334,0.013451829552650452
20,7,low,"(6, 9)","[0, 500]",0.375,0.007916112740834555
21,7,low,"(6, 9)","[0, 1000]",0.4375,0.008934905131657919
22,7,low,"(6, 9)","[0, 1500]",0.6041666666666666,0.013347059488296509
23,7,low,"(6, 9)","[0, 2000]",0.5833333333333334,0.013750428954760233
24,7,low,"(7, 10)","[0, 500]",0.3125,0.008095184961954752
25,7,low,"(7, 10)","[0, 1000]",0.4791666666666667,0.00908246636390686
26,7,low,"(7, 10)","[0, 1500]",0.6666666666666666,0.012915417551994324
27,7,low,"(7, 10)","[0, 2000]",0.75,0.013758674263954163
28,7,low,"(8, 11)","[0, 500]",0.3541666666666667,0.008351062734921774
29,7,low,"(8, 11)","[0, 1000]",0.5208333333333334,0.009172797203063965
30,7,low,"(8, 11)","[0, 1500]",0.7083333333333334,0.013006572922070822
31,7,low,"(8, 11)","[0, 2000]",0.7708333333333334,0.013686413566271463
32,7,low,"(9, 12)","[0, 500]",0.3333333333333333,0.008450478315353394
33,7,low,"(9, 12)","[0, 1000]",0.6041666666666666,0.009466965993245443
34,7,low,"(9, 12)","[0, 1500]",0.8125,0.013559008638064066
35,7,low,"(9, 12)","[0, 2000]",0.8958333333333334,0.01392814020315806
36,7,low,"(10, 13)","[0, 500]",0.3541666666666667,0.00830670197804769
37,7,low,"(10, 13)","[0, 1000]",0.6666666666666666,0.00934008757273356
38,7,low,"(10, 13)","[0, 1500]",0.875,0.014352306723594666
39,7,low,"(10, 13)","[0, 2000]",0.9791666666666666,0.01481353243192037
40,7,low,"(11, 14)","[0, 500]",0.4583333333333333,0.008780345320701599
41,7,low,"(11, 14)","[0, 1000]",0.7916666666666666,0.00944154957930247
42,7,low,"(11, 14)","[0, 1500]",0.9166666666666666,0.013443668683369955
43,7,low,"(11, 14)","[0, 2000]",1.0,0.014132519563039144
44,7,low,"(12, 15)","[0, 500]",0.6875,0.00864724318186442
45,7,low,"(12, 15)","[0, 1000]",0.8541666666666666,0.009489044547080994
46,7,low,"(12, 15)","[0, 1500]",0.9791666666666666,0.013010025024414062
47,7,low,"(12, 15)","[0, 2000]",1.0,0.013822749257087708
48,7,low,"(13, 16)","[0, 500]",0.7291666666666666,0.0085524320602417
49,7,low,"(13, 16)","[0, 1000]",0.9166666666666666,0.009332050879796347
50,7,low,"(13, 16)","[0, 1500]",1.0,0.013327151536941528
51,7,low,"(13, 16)","[0, 2000]",0.9791666666666666,0.01443682610988617
52,7,low,"(14, 17)","[0, 500]",0.875,0.008601223429044088
53,7,low,"(14, 17)","[0, 1000]",0.9166666666666666,0.009727721412976583
54,7,low,"(14, 17)","[0, 1500]",1.0,0.013492956757545471
55,7,low,"(14, 17)","[0, 2000]",1.0,0.016084477305412292
56,7,low,"(15, 18)","[0, 500]",0.7708333333333334,0.00876384973526001
57,7,low,"(15, 18)","[0, 1000]",0.9791666666666666,0.009743506709734598
58,7,low,"(15, 18)","[0, 1500]",1.0,0.015106891592343649
59,7,low,"(15, 18)","[0, 2000]",1.0,0.014991049965222677
60,7,low,"(16, 19)","[0, 500]",0.8125,0.008208324511845907
61,7,low,"(16, 19)","[0, 1000]",0.9583333333333334,0.009291375676790873
62,7,low,"(16, 19)","[0, 1500]",0.9791666666666666,0.013080880045890808
63,7,low,"(16, 19)","[0, 2000]",1.0,0.013940533002217611
64,7,low,"(17, 20)","[0, 500]",0.7708333333333334,0.008160437146822611
65,7,low,"(17, 20)","[0, 1000]",0.875,0.009225999315579733
66,7,low,"(17, 20)","[0, 1500]",0.9583333333333334,0.013246153791745504
67,7,low,"(17, 20)","[0, 2000]",1.0,0.013925358653068542
68,7,low,"(18, 21)","[0, 500]",0.7083333333333334,0.008336241046587626
69,7,low,"(18, 21)","[0, 1000]",0.9166666666666666,0.009500016768773397
70,7,low,"(18, 21)","[0, 1500]",0.9583333333333334,0.014773249626159668
71,7,low,"(18, 21)","[0, 2000]",0.9791666666666666,0.014409080147743225
72,7,low,"(19, 22)","[0, 500]",0.7291666666666666,0.008439064025878906
73,7,low,"(19, 22)","[0, 1000]",0.9375,0.009407882889111837
74,7,low,"(19, 22)","[0, 1500]",0.9791666666666666,0.013741756478945414
75,7,low,"(19, 22)","[0, 2000]",0.9791666666666666,0.01574103037516276
76,7,low,"(20, 23)","[0, 500]",0.75,0.008353104194005331
