Unnamed: 0,subject,depth,target,time_window,accuracy,time,itr
0,21,high,"(1, 16)","[0, 500]",0.0677083333333333,0.125014279037714,0.03126114266816546
1,21,high,"(1, 16)","[0, 1000]",0.0625,0.1101839244365692,0.0
2,21,high,"(1, 16)","[0, 1500]",0.0625,0.1645392514765262,0.0
3,21,high,"(1, 16)","[0, 2000]",0.0625,0.169090311974287,0.0
4,21,high,"(2, 17)","[0, 500]",0.0625,0.1126264271636803,0.0
5,21,high,"(2, 17)","[0, 1000]",0.0625,0.1061659281452496,0.0
6,21,high,"(2, 17)","[0, 1500]",0.1302083333333333,0.1603925315042337,1.5831143507579637
7,21,high,"(2, 17)","[0, 2000]",0.171875,0.1650516067941983,2.844186099159886
8,21,high,"(3, 18)","[0, 500]",0.0520833333333333,0.1014322886864344,0.1408184943062888
9,21,high,"(3, 18)","[0, 1000]",0.1197916666666666,0.102650299668312,1.760882089772665
10,21,high,"(3, 18)","[0, 1500]",0.2291666666666666,0.1553597052892049,7.679879355416213
11,21,high,"(3, 18)","[0, 2000]",0.328125,0.1606191371877988,12.831285057254892
12,21,high,"(4, 19)","[0, 500]",0.0572916666666666,0.0936790232857068,0.03466489302488521
13,21,high,"(4, 19)","[0, 1000]",0.171875,0.1007702189187208,5.594091826045776
14,21,high,"(4, 19)","[0, 1500]",0.3229166666666667,0.1519637840489546,16.241921092482084
15,21,high,"(4, 19)","[0, 2000]",0.4479166666666667,0.1562953951458136,23.677057156526953
16,21,high,"(5, 20)","[0, 500]",0.0572916666666666,0.089909811814626,0.034886383343941375
17,21,high,"(5, 20)","[0, 1000]",0.1927083333333333,0.0991519043842951,7.5820431364006025
18,21,high,"(5, 20)","[0, 1500]",0.375,0.1484158461292584,21.97598535238911
19,21,high,"(5, 20)","[0, 2000]",0.4947916666666667,0.1537207439541816,28.59102107426224
20,21,high,"(6, 21)","[0, 500]",0.0833333333333333,0.0872033759951591,0.4972829436114135
21,21,high,"(6, 21)","[0, 1000]",0.2083333333333333,0.097156211733818,9.228954484053833
22,21,high,"(6, 21)","[0, 1500]",0.421875,0.1459636352956295,27.66813008928779
23,21,high,"(6, 21)","[0, 2000]",0.546875,0.1536438589294751,34.435762869026675
24,21,high,"(7, 22)","[0, 500]",0.078125,0.0851778810222943,0.28682824224653947
25,21,high,"(7, 22)","[0, 1000]",0.2447916666666666,0.0959602768222491,13.498595301676273
26,21,high,"(7, 22)","[0, 1500]",0.4270833333333333,0.1448090461393197,28.34638836214618
27,21,high,"(7, 22)","[0, 2000]",0.5677083333333334,0.1523855651418368,36.91770667546421
28,21,high,"(8, 23)","[0, 500]",0.0833333333333333,0.0831496578951676,0.5007397661303715
29,21,high,"(8, 23)","[0, 1000]",0.3125,0.0944045024613539,22.915173432376072
30,21,high,"(8, 23)","[0, 1500]",0.4791666666666667,0.1428585375348726,35.295084565266706
31,21,high,"(8, 23)","[0, 2000]",0.65625,0.1506668788691361,48.22627722635484
32,21,high,"(9, 24)","[0, 500]",0.0885416666666666,0.0814311206340789,0.7686629009043957
33,21,high,"(9, 24)","[0, 1000]",0.3697916666666667,0.0940079440673192,32.21181333722638
34,21,high,"(9, 24)","[0, 1500]",0.5208333333333334,0.1419887642065684,41.26219312640896
35,21,high,"(9, 24)","[0, 2000]",0.6614583333333334,0.1506510712206363,48.9323004787173
36,21,high,"(10, 25)","[0, 500]",0.109375,0.0799587853252887,2.3171657005720965
37,21,high,"(10, 25)","[0, 1000]",0.4427083333333333,0.0926143477360407,45.700337789340345
38,21,high,"(10, 25)","[0, 1500]",0.609375,0.1410894306997458,55.158572133283705
39,21,high,"(10, 25)","[0, 2000]",0.734375,0.1486164095501105,59.39959355922712
40,21,high,"(11, 26)","[0, 500]",0.1354166666666666,0.0778015839556853,5.1982265261272955
41,21,high,"(11, 26)","[0, 1000]",0.546875,0.0918768184880415,67.92191937285205
42,21,high,"(11, 26)","[0, 1500]",0.6822916666666666,0.141699759910504,67.8641645210137
43,21,high,"(11, 26)","[0, 2000]",0.7447916666666666,0.1486649649838606,60.97273641856848
44,21,high,"(12, 27)","[0, 500]",0.1822916666666666,0.0771773805220921,12.499265985602117
45,21,high,"(12, 27)","[0, 1000]",0.703125,0.0916323065757751,107.8772329208002
46,21,high,"(12, 27)","[0, 1500]",0.7916666666666666,0.1416491704682509,89.46294873976962
47,21,high,"(12, 27)","[0, 2000]",0.8541666666666666,0.1493126600980758,79.02798704125539
48,21,high,"(13, 28)","[0, 500]",0.25,0.076930608600378,26.889257562020266
49,21,high,"(13, 28)","[0, 1000]",0.765625,0.0908989943563938,126.43309250222153
50,21,high,"(13, 28)","[0, 1500]",0.8385416666666666,0.1413286390403906,99.84885147352544
51,21,high,"(13, 28)","[0, 2000]",0.8697916666666666,0.1475567407906055,81.9521356906509
52,21,high,"(14, 29)","[0, 500]",0.28125,0.0752150180439154,34.91987550496611
53,21,high,"(14, 29)","[0, 1000]",0.84375,0.090318222840627,152.11811825051765
54,21,high,"(14, 29)","[0, 1500]",0.9114583333333334,0.1407215831180413,117.84427637173518
55,21,high,"(14, 29)","[0, 2000]",0.9322916666666666,0.146134069810311,94.44400103375348
56,21,high,"(15, 30)","[0, 500]",0.3489583333333333,0.074153064439694,54.68755468759363
57,21,high,"(15, 30)","[0, 1000]",0.8645833333333334,0.090061188985904,159.55985667211817
58,21,high,"(15, 30)","[0, 1500]",0.9166666666666666,0.1408320988217989,119.23007609627845
59,21,high,"(15, 30)","[0, 2000]",0.9322916666666666,0.1465570280949274,94.42539175752799
60,21,high,"(16, 31)","[0, 500]",0.375,0.0735804612437884,63.15689765761698
61,21,high,"(16, 31)","[0, 1000]",0.921875,0.0895909418662389,181.67752166390332
62,21,high,"(16, 31)","[0, 1500]",0.9791666666666666,0.1405280667046705,137.9743122609002
63,21,high,"(16, 31)","[0, 2000]",0.9947916666666666,0.1455938393870989,109.97381027454375
64,21,high,"(17, 32)","[0, 500]",0.4270833333333333,0.0731054581701755,81.35395560932157
65,21,high,"(17, 32)","[0, 1000]",0.9375,0.088765708108743,188.38925100400132
66,21,high,"(17, 32)","[0, 1500]",0.9791666666666666,0.1396886880199114,138.0449431663899
67,21,high,"(17, 32)","[0, 2000]",0.9895833333333334,0.1447838681439558,108.42380135969819
68,21,high,"(18, 33)","[0, 500]",0.4739583333333333,0.0721119667092959,99.29214706796259
69,21,high,"(18, 33)","[0, 1000]",0.9375,0.08836721504728,188.45822754826082
70,21,high,"(18, 33)","[0, 1500]",0.9791666666666666,0.1380277189115683,138.18492149735172
71,21,high,"(18, 33)","[0, 2000]",0.9895833333333334,0.1448977626860141,108.41804403204421
72,21,high,"(19, 34)","[0, 500]",0.5364583333333334,0.0710576511919498,125.32872448945557
73,21,high,"(19, 34)","[0, 1000]",0.9375,0.0879439897835254,188.5315404061008
74,21,high,"(19, 34)","[0, 1500]",0.984375,0.1375264239807923,140.07125759273933
75,21,high,"(19, 34)","[0, 2000]",0.9947916666666666,0.1435773608585198,110.07726342308598
76,21,high,"(20, 35)","[0, 500]",0.5677083333333334,0.0703404943148295,139.32228158175778
77,21,high,"(20, 35)","[0, 1000]",0.9375,0.0878230929374694,188.5524931407551
78,21,high,"(20, 35)","[0, 1500]",0.9895833333333334,0.1363629922270774,142.1112682111153
79,21,high,"(20, 35)","[0, 2000]",0.9895833333333334,0.1442300329605738,108.4518062448952
80,21,high,"(21, 36)","[0, 500]",0.5885416666666666,0.0698354405661424,149.0132749977627
81,21,high,"(21, 36)","[0, 1000]",0.9479166666666666,0.0873706825077533,193.20004271108337
82,21,high,"(21, 36)","[0, 1500]",0.9895833333333334,0.136953500409921,142.06000354982106
83,21,high,"(21, 36)","[0, 2000]",1.0,0.1441549944380919,111.93220668401149
84,21,high,"(22, 37)","[0, 500]",0.59375,0.0690092282990614,151.6674479711625
85,21,high,"(22, 37)","[0, 1000]",0.9427083333333334,0.0881990355749925,190.7501623559664
86,21,high,"(22, 37)","[0, 1500]",0.9791666666666666,0.1358116306364536,138.3721251940321
87,21,high,"(22, 37)","[0, 2000]",0.9947916666666666,0.1435939421256383,110.07641194628681
88,21,high,"(23, 38)","[0, 500]",0.5989583333333334,0.0690117652217547,154.1216723471579
89,21,high,"(23, 38)","[0, 1000]",0.9322916666666666,0.0876305972536404,186.35875895689833
90,21,high,"(23, 38)","[0, 1500]",0.9791666666666666,0.1343349330127239,138.4971508447338
91,21,high,"(23, 38)","[0, 2000]",0.9895833333333334,0.1428092879553636,108.52371295301641
92,21,high,"(24, 39)","[0, 500]",0.5989583333333334,0.069016195833683,154.1204722876079
93,21,high,"(24, 39)","[0, 1000]",0.9427083333333334,0.0869748517870903,190.96499092896602
94,21,high,"(24, 39)","[0, 1500]",0.984375,0.1328765824437141,140.4701298398572
95,21,high,"(24, 39)","[0, 2000]",0.9947916666666666,0.1411565455297629,110.20171799750678
96,21,high,"(25, 40)","[0, 500]",0.5989583333333334,0.0690883013109366,154.10094468497883
97,21,high,"(25, 40)","[0, 1000]",0.9427083333333334,0.0867332083483537,191.0074534549401
98,21,high,"(25, 40)","[0, 1500]",0.9739583333333334,0.1317588724195957,136.93652587143993
99,21,high,"(25, 40)","[0, 2000]",0.9947916666666666,0.1400843126078446,110.2569316680116
100,21,high,"(26, 41)","[0, 500]",0.5833333333333334,0.069078754633665,146.79094770370145
101,21,high,"(26, 41)","[0, 1000]",0.9270833333333334,0.0871341961125532,184.24997962414693
102,21,high,"(26, 41)","[0, 1500]",0.9635416666666666,0.1308308665951093,133.61594437557156
103,21,high,"(26, 41)","[0, 2000]",0.9895833333333334,0.1399862964948018,108.66687345616384
104,21,high,"(27, 42)","[0, 500]",0.5729166666666666,0.0691310291488965,141.98784563874025
105,21,high,"(27, 42)","[0, 1000]",0.875,0.0868634494642416,163.8517276744795
106,21,high,"(27, 42)","[0, 1500]",0.921875,0.1312440124650796,121.35166807236578
107,21,high,"(27, 42)","[0, 2000]",0.9635416666666666,0.1400056195755799,101.82450193759476
108,21,high,"(28, 43)","[0, 500]",0.546875,0.0692616688708464,130.27817133293908
109,21,high,"(28, 43)","[0, 1000]",0.84375,0.0865593962371349,152.64435329273746
110,21,high,"(28, 43)","[0, 1500]",0.8854166666666666,0.1311030909419059,111.78009776628069
111,21,high,"(28, 43)","[0, 2000]",0.921875,0.139888676504294,92.50676641229435
112,21,high,"(29, 44)","[0, 500]",0.5,0.0684067718684673,110.47243847100958
113,21,high,"(29, 44)","[0, 1000]",0.8229166666666666,0.0861764922738075,145.52883958758383
114,21,high,"(29, 44)","[0, 1500]",0.859375,0.1301373889048894,105.44093657241208
115,21,high,"(29, 44)","[0, 2000]",0.9166666666666666,0.139533362040917,91.43888077403953
116,21,high,"(30, 45)","[0, 500]",0.46875,0.0679642669856548,97.95869487811967
117,21,high,"(30, 45)","[0, 1000]",0.765625,0.0866318096717198,126.92959311186634
118,21,high,"(30, 45)","[0, 1500]",0.8072916666666666,0.1308282588919004,93.44969774384109
119,21,high,"(30, 45)","[0, 2000]",0.875,0.1398159675300121,83.22419153948228
120,21,high,"(31, 46)","[0, 500]",0.4479166666666667,0.068034374465545,89.8796474513711
121,21,high,"(31, 46)","[0, 1000]",0.71875,0.0865637697279453,112.87171390236139
122,21,high,"(31, 46)","[0, 1500]",0.78125,0.1308518536388874,87.8371342318464
123,21,high,"(31, 46)","[0, 2000]",0.8541666666666666,0.1381466810901959,79.44069251751755
124,21,high,"(32, 47)","[0, 500]",0.4166666666666667,0.0676275305449962,78.3378207747233
125,21,high,"(32, 47)","[0, 1000]",0.6614583333333334,0.085416971395413,96.95472543289196
126,21,high,"(32, 47)","[0, 1500]",0.7395833333333334,0.1294442179302374,79.35979910859042
127,21,high,"(32, 47)","[0, 2000]",0.8333333333333334,0.13775035738945,75.74773555072952
128,21,high,"(33, 48)","[0, 500]",0.375,0.0674586767951647,63.83823874854417
129,21,high,"(33, 48)","[0, 1000]",0.6041666666666666,0.0854270706574122,82.09090250045118
130,21,high,"(33, 48)","[0, 1500]",0.6927083333333334,0.1283024301131566,70.35877360962003
131,21,high,"(33, 48)","[0, 2000]",0.7864583333333334,0.1367723097403844,67.88326123254163
132,21,high,"(34, 49)","[0, 500]",0.3385416666666667,0.0668252483010292,52.115355200691596
133,21,high,"(34, 49)","[0, 1000]",0.546875,0.0852337790032227,68.33768968981818
134,21,high,"(34, 49)","[0, 1500]",0.640625,0.1291547815004984,60.907583805994506
135,21,high,"(34, 49)","[0, 2000]",0.7239583333333334,0.1364483833312988,58.17695424416951
136,21,high,"(35, 50)","[0, 500]",0.3020833333333333,0.0667659652729829,41.2332392638898
137,21,high,"(35, 50)","[0, 1000]",0.5,0.0850973290701707,57.86880167289007
138,21,high,"(35, 50)","[0, 1500]",0.5885416666666666,0.1284768146773179,52.14261845378458
139,21,high,"(35, 50)","[0, 2000]",0.6822916666666666,0.1353798893590768,52.17459579715113
140,21,high,"(36, 51)","[0, 500]",0.2447916666666666,0.0663147543867429,26.123148176771142
141,21,high,"(36, 51)","[0, 1000]",0.4427083333333333,0.0853500925004482,46.00621044770972
142,21,high,"(36, 51)","[0, 1500]",0.546875,0.1278127320110798,45.5595215420186
143,21,high,"(36, 51)","[0, 2000]",0.6302083333333334,0.1350478070477644,45.09741885979621
144,21,high,"(37, 52)","[0, 500]",0.2135416666666666,0.0663919808963934,18.982805257074716
145,21,high,"(37, 52)","[0, 1000]",0.3958333333333333,0.084707997739315,37.1229450391301
146,21,high,"(37, 52)","[0, 1500]",0.5,0.1277069287995497,38.57775685580888
147,21,high,"(37, 52)","[0, 2000]",0.578125,0.1346156833072503,38.49303458228147
148,21,high,"(38, 53)","[0, 500]",0.1666666666666666,0.0657412285606066,9.994189278123486
149,21,high,"(38, 53)","[0, 1000]",0.3541666666666667,0.0842950493097305,29.82945629194935
150,21,high,"(38, 53)","[0, 1500]",0.4479166666666667,0.1266284386316935,31.38684170563876
151,21,high,"(38, 53)","[0, 2000]",0.5208333333333334,0.1336982225378354,31.753345803278705
152,21,high,"(39, 54)","[0, 500]",0.1458333333333333,0.0652059403558572,6.746218438670613
153,21,high,"(39, 54)","[0, 1000]",0.3072916666666667,0.0834631870190302,22.352874850793942
154,21,high,"(39, 54)","[0, 1500]",0.40625,0.1252792825301488,26.05561935277903
155,21,high,"(39, 54)","[0, 2000]",0.4739583333333333,0.1329951932032903,26.632139499822422
156,21,high,"(40, 55)","[0, 500]",0.1354166666666666,0.0649069584906101,5.316881789847408
157,21,high,"(40, 55)","[0, 1000]",0.2552083333333333,0.0829601921141147,15.000617228653939
158,21,high,"(40, 55)","[0, 1500]",0.3541666666666667,0.1257478309174378,19.894802358561
159,21,high,"(40, 55)","[0, 2000]",0.4322916666666667,0.1322806539634863,22.378692396046812
160,21,high,"(41, 56)","[0, 500]",0.078125,0.0650474143524964,0.29704682961432216
161,21,high,"(41, 56)","[0, 1000]",0.2083333333333333,0.0823789648711681,9.354953365334065
162,21,high,"(41, 56)","[0, 1500]",0.2916666666666667,0.1240988882879416,13.364507351764093
163,21,high,"(41, 56)","[0, 2000]",0.3697916666666667,0.1317978041867415,16.5306388882331
164,21,high,"(42, 57)","[0, 500]",0.046875,0.065085499236981,0.3476333918652964
165,21,high,"(42, 57)","[0, 1000]",0.1770833333333333,0.0821103726824124,6.171268751019758
166,21,high,"(42, 57)","[0, 1500]",0.2395833333333333,0.1234659738838672,8.677308533674283
167,21,high,"(42, 57)","[0, 2000]",0.3333333333333333,0.1313444462915261,13.43125283301782
168,21,high,"(43, 58)","[0, 500]",0.0572916666666666,0.0644399796923001,0.036460599131436934
169,21,high,"(43, 58)","[0, 1000]",0.171875,0.0814996088544527,5.6937696820161765
170,21,high,"(43, 58)","[0, 1500]",0.2291666666666666,0.1227706583837668,7.834109373841018
171,21,high,"(43, 58)","[0, 2000]",0.3385416666666667,0.130182147026062,13.867499168167111
172,21,high,"(44, 59)","[0, 500]",0.0625,0.0644967605670293,0.0
173,21,high,"(44, 59)","[0, 1000]",0.15625,0.0817309605578581,4.342964614316512
174,21,high,"(44, 59)","[0, 1500]",0.203125,0.1223251596093177,5.8642615932896405
175,21,high,"(44, 59)","[0, 2000]",0.296875,0.1293622516095638,10.581484815632507
176,21,high,"(45, 60)","[0, 500]",0.078125,0.064274842540423,0.29745352860234114
177,21,high,"(45, 60)","[0, 1000]",0.1510416666666666,0.0820713217059771,3.924236122177406
178,21,high,"(45, 60)","[0, 1500]",0.1666666666666666,0.1214969170590241,3.4869785203957977
179,21,high,"(45, 60)","[0, 2000]",0.2708333333333333,0.1289305003980795,8.69641531582694
