Unnamed: 0,subject,depth,target,time_window,accuracy,time,itr
0,8,high,"(1, 2)","[0, 500]",0.7083333333333334,0.0561811625957489,13.930949782112144
1,8,high,"(1, 2)","[0, 1000]",0.5,0.0204520225524902,0.0
2,8,high,"(1, 2)","[0, 1500]",0.5,0.027859350045522,0.0
3,8,high,"(1, 2)","[0, 2000]",0.5833333333333334,0.0265854795773824,0.5960146330381902
4,8,high,"(2, 3)","[0, 500]",0.5,0.0465833842754364,0.0
5,8,high,"(2, 3)","[0, 1000]",0.5,0.0196630259354909,0.0
6,8,high,"(2, 3)","[0, 1500]",0.5833333333333334,0.0258975724379221,0.7915830149732925
7,8,high,"(2, 3)","[0, 2000]",0.7083333333333334,0.02272496620814,3.830541460316775
8,8,high,"(3, 4)","[0, 500]",0.4583333333333333,0.023270696401596,0.5750566789065125
9,8,high,"(3, 4)","[0, 1000]",0.5416666666666666,0.0150963266690572,0.29643522583635834
10,8,high,"(3, 4)","[0, 1500]",0.7916666666666666,0.0214755833148956,10.320841296171482
11,8,high,"(3, 4)","[0, 2000]",0.9166666666666666,0.0222597519556681,17.391924527879834
12,8,high,"(4, 5)","[0, 500]",0.4166666666666667,0.0149658521016438,2.3455430996081303
13,8,high,"(4, 5)","[0, 1000]",0.8333333333333334,0.0146230260531107,20.696016315324165
14,8,high,"(4, 5)","[0, 1500]",0.9583333333333334,0.0210475921630859,29.589516239925278
15,8,high,"(4, 5)","[0, 2000]",0.9583333333333334,0.0225286285082499,22.252867917723663
16,8,high,"(5, 6)","[0, 500]",0.4583333333333333,0.016415516535441,0.5826902933911913
17,8,high,"(5, 6)","[0, 1000]",0.9583333333333334,0.0145631531874338,44.361026012635136
18,8,high,"(5, 6)","[0, 1500]",1.0,0.0199139912923177,39.47591794255712
19,8,high,"(5, 6)","[0, 2000]",1.0,0.0211912393569946,29.68546411228653
20,8,high,"(6, 7)","[0, 500]",0.5,0.0173192719618479,0.0
21,8,high,"(6, 7)","[0, 1000]",0.875,0.0124847094217936,27.048441475885394
22,8,high,"(6, 7)","[0, 1500]",0.9583333333333334,0.0196543633937835,29.616644096290685
23,8,high,"(6, 7)","[0, 2000]",1.0,0.0215917726357777,29.679582600284935
24,8,high,"(7, 8)","[0, 500]",0.5833333333333334,0.0119588176409403,2.3593198501719623
25,8,high,"(7, 8)","[0, 1000]",0.75,0.0134987334410349,11.172497960611233
26,8,high,"(7, 8)","[0, 1500]",0.9583333333333334,0.0222678581873575,29.565796970581182
27,8,high,"(7, 8)","[0, 2000]",1.0,0.0200516581535339,29.70221071219739
28,8,high,"(8, 9)","[0, 500]",0.4583333333333333,0.0118527809778849,0.5878844855876652
29,8,high,"(8, 9)","[0, 1000]",0.9166666666666666,0.0127838452657063,34.72704382696268
30,8,high,"(8, 9)","[0, 1500]",1.0,0.0200088421503702,39.47345458538087
31,8,high,"(8, 9)","[0, 2000]",1.0,0.0194863577683766,29.710525039794128
32,8,high,"(9, 10)","[0, 500]",0.5416666666666666,0.0116052428881327,0.5881689310748455
33,8,high,"(9, 10)","[0, 1000]",0.9583333333333334,0.0123955309391021,44.45600662446637
