Unnamed: 0,subject,depth,target,time_window,accuracy,itr
0,30,high,"(1, 2)","[0, 500]",0.5416666666666666,0.5677552997015088
1,30,high,"(1, 2)","[0, 1000]",0.5,0.0
2,30,high,"(1, 2)","[0, 1500]",0.5,0.0
3,30,high,"(1, 2)","[0, 2000]",0.5416666666666666,0.14823167923241365
4,30,high,"(2, 3)","[0, 500]",0.5,0.0
5,30,high,"(2, 3)","[0, 1000]",0.5,0.0
6,30,high,"(2, 3)","[0, 1500]",0.6666666666666666,3.2040849390396255
7,30,high,"(2, 3)","[0, 2000]",0.7916666666666666,7.735422675563039
8,30,high,"(3, 4)","[0, 500]",0.625,5.158414763211503
9,30,high,"(3, 4)","[0, 1000]",0.9583333333333334,43.69617711651347
10,30,high,"(3, 4)","[0, 1500]",1.0,39.21568627450981
11,30,high,"(3, 4)","[0, 2000]",1.0,29.55665024630542
12,30,high,"(4, 5)","[0, 500]",0.4583333333333333,0.5677552997015088
13,30,high,"(4, 5)","[0, 1000]",0.7916666666666666,15.245541778051425
14,30,high,"(4, 5)","[0, 1500]",0.9583333333333334,29.416380673208415
15,30,high,"(4, 5)","[0, 2000]",1.0,29.55665024630542
16,30,high,"(5, 6)","[0, 500]",0.625,5.158414763211503
17,30,high,"(5, 6)","[0, 1000]",0.9166666666666666,34.146591244448516
18,30,high,"(5, 6)","[0, 1500]",0.875,17.89943360001583
19,30,high,"(5, 6)","[0, 2000]",0.9583333333333334,22.17096671429009
20,30,high,"(6, 7)","[0, 500]",0.7083333333333334,14.61911669033609
21,30,high,"(6, 7)","[0, 1000]",1.0,58.252427184466015
22,30,high,"(6, 7)","[0, 1500]",1.0,39.21568627450981
23,30,high,"(6, 7)","[0, 2000]",1.0,29.55665024630542
24,30,high,"(7, 8)","[0, 500]",0.6666666666666666,9.249528220246464
25,30,high,"(7, 8)","[0, 1000]",1.0,58.252427184466015
26,30,high,"(7, 8)","[0, 1500]",1.0,39.21568627450981
27,30,high,"(7, 8)","[0, 2000]",1.0,29.55665024630542
28,30,high,"(8, 9)","[0, 500]",0.7083333333333334,14.61911669033609
29,30,high,"(8, 9)","[0, 1000]",1.0,58.252427184466015
30,30,high,"(8, 9)","[0, 1500]",1.0,39.21568627450981
31,30,high,"(8, 9)","[0, 2000]",1.0,29.55665024630542
32,30,high,"(9, 10)","[0, 500]",0.7916666666666666,29.628128361118808
33,30,high,"(9, 10)","[0, 1000]",1.0,58.252427184466015
34,30,high,"(9, 10)","[0, 1500]",1.0,39.21568627450981
35,30,high,"(9, 10)","[0, 2000]",1.0,29.55665024630542
