Unnamed: 0,subject,depth,target,time_window,accuracy,time,itr
0,23,low,"(1, 2)","[0, 500]",0.5,0.0501758356889089,0.0
1,23,low,"(1, 2)","[0, 1000]",0.5,0.0309771796067555,0.0
2,23,low,"(1, 2)","[0, 1500]",0.5,0.0287499825159708,0.0
3,23,low,"(1, 2)","[0, 2000]",0.5,0.0256233811378479,0.0
4,23,low,"(2, 3)","[0, 500]",0.5,0.0294643739859263,0.0
5,23,low,"(2, 3)","[0, 1000]",0.5416666666666666,0.0165625313917795,0.29600767247423754
6,23,low,"(2, 3)","[0, 1500]",0.5833333333333334,0.0287470420201619,0.7901075637305524
7,23,low,"(2, 3)","[0, 2000]",0.5,0.0230648020903269,0.0
8,23,low,"(3, 4)","[0, 500]",0.5416666666666666,0.0188917915026346,0.579909556808381
9,23,low,"(3, 4)","[0, 1000]",0.5,0.0166089435418446,0.0
10,23,low,"(3, 4)","[0, 1500]",0.5,0.0295771062374115,0.0
11,23,low,"(3, 4)","[0, 2000]",0.6666666666666666,0.0216429531574249,2.4248841513157586
12,23,low,"(4, 5)","[0, 500]",0.5416666666666666,0.0167450408140818,0.582318716339773
13,23,low,"(4, 5)","[0, 1000]",0.7083333333333334,0.0163633227348327,7.623387889509273
14,23,low,"(4, 5)","[0, 1500]",0.7916666666666666,0.0265960494677225,10.286223416383198
15,23,low,"(4, 5)","[0, 2000]",0.8333333333333334,0.0225089689095815,10.382477914261115
16,23,low,"(5, 6)","[0, 500]",0.6666666666666666,0.0134262045224507,9.548110154000263
17,23,low,"(5, 6)","[0, 1000]",0.8333333333333334,0.0144798656304677,20.69893687643445
18,23,low,"(5, 6)","[0, 1500]",0.875,0.0204490224520365,18.01187215330538
19,23,low,"(5, 6)","[0, 2000]",1.0,0.020352433125178,29.69778886903862
20,23,low,"(6, 7)","[0, 500]",0.7916666666666666,0.0128768980503082,30.617304251931163
21,23,low,"(6, 7)","[0, 1000]",1.0,0.0124352176984151,59.26305105861385
22,23,low,"(6, 7)","[0, 1500]",1.0,0.0191938380400339,39.49463096651849
23,23,low,"(6, 7)","[0, 2000]",1.0,0.0196064015229543,29.708759070457944
24,23,low,"(7, 8)","[0, 500]",0.7083333333333334,0.013395478328069,15.091936280994924
25,23,low,"(7, 8)","[0, 1000]",1.0,0.012002150217692,59.28841157807164
26,23,low,"(7, 8)","[0, 1500]",1.0,0.0185056924819946,39.51252886113987
27,23,low,"(7, 8)","[0, 2000]",1.0,0.0175039768218994,29.7397183298324
28,23,low,"(8, 9)","[0, 500]",0.7083333333333334,0.0134729941685994,15.089657944764317
29,23,low,"(8, 9)","[0, 1000]",1.0,0.01093257466952,59.35113923855344
30,23,low,"(8, 9)","[0, 1500]",1.0,0.0159252186616261,39.579788805791196
31,23,low,"(8, 9)","[0, 2000]",1.0,0.0190180540084838,29.71741628603975
32,23,low,"(9, 10)","[0, 500]",0.7083333333333334,0.0104239583015441,15.179796559041513
33,23,low,"(9, 10)","[0, 1000]",1.0,0.0119479099909464,59.29158942631425
34,23,low,"(9, 10)","[0, 1500]",1.0,0.0160608688990275,39.57624738614378
35,23,low,"(9, 10)","[0, 2000]",1.0,0.0167077481746673,29.75146004883767
36,23,low,"(10, 11)","[0, 500]",0.8333333333333334,0.0104135970274607,41.140468873459504
37,23,low,"(10, 11)","[0, 1000]",1.0,0.0111793875694274,59.33665256391553
38,23,low,"(10, 11)","[0, 1500]",1.0,0.016346126794815,39.5688022277772
39,23,low,"(10, 11)","[0, 2000]",1.0,0.0165461798508962,29.753843774823153
40,23,low,"(11, 12)","[0, 500]",0.8333333333333334,0.0113560458024342,41.06464541383699
41,23,low,"(11, 12)","[0, 1000]",1.0,0.0130143165588378,59.22917279571841
42,23,low,"(11, 12)","[0, 1500]",1.0,0.0169464349746704,39.5531434839371
