Unnamed: 0,subject,depth,target,time_window,accuracy,time,itr
0,21,high,"(1, 2)","[0, 500]",0.5416666666666666,0.0339796741803487,0.5635239006123085
1,21,high,"(1, 2)","[0, 1000]",0.5,0.0178014735380808,0.0
2,21,high,"(1, 2)","[0, 1500]",0.5,0.0241564015547434,0.0
3,21,high,"(1, 2)","[0, 2000]",0.5,0.022549678881963,0.0
4,21,high,"(2, 3)","[0, 500]",0.5,0.0310994585355122,0.0
5,21,high,"(2, 3)","[0, 1000]",0.5,0.0172469715277353,0.0
6,21,high,"(2, 3)","[0, 1500]",0.5416666666666666,0.0241544346014658,0.19742770286954645
7,21,high,"(2, 3)","[0, 2000]",0.375,0.0267001092433929,1.348971074720442
8,21,high,"(3, 4)","[0, 500]",0.5,0.0200321475664774,0.0
9,21,high,"(3, 4)","[0, 1000]",0.75,0.0155759950478871,11.149645706147382
10,21,high,"(3, 4)","[0, 1500]",0.625,0.025034099817276,1.7927204544669983
11,21,high,"(3, 4)","[0, 2000]",0.7916666666666666,0.0235480566819508,7.760086536882806
12,21,high,"(4, 5)","[0, 500]",0.5,0.0154354472955067,0.0
13,21,high,"(4, 5)","[0, 1000]",0.7916666666666666,0.0150385995705922,15.470257030654812
14,21,high,"(4, 5)","[0, 1500]",0.7916666666666666,0.0219675103823343,10.317505416031011
15,21,high,"(4, 5)","[0, 2000]",0.875,0.0213151574134826,13.548670679869678
16,21,high,"(5, 6)","[0, 500]",0.375,0.0132852097352345,5.326395097011158
17,21,high,"(5, 6)","[0, 1000]",0.7083333333333334,0.0143172244230906,7.63876591988764
18,21,high,"(5, 6)","[0, 1500]",0.9166666666666666,0.0212019185225168,23.12052631115675
19,21,high,"(5, 6)","[0, 2000]",0.9583333333333334,0.0202561020851135,22.277899511629702
20,21,high,"(6, 7)","[0, 500]",0.5833333333333334,0.0129014750321706,2.3549836756758733
21,21,high,"(6, 7)","[0, 1000]",0.75,0.0127125183741251,11.181171682000354
22,21,high,"(6, 7)","[0, 1500]",1.0,0.0188200076421101,39.504351864015085
