Unnamed: 0,subject,depth,target,time_window,accuracy,itr
0,18,high,"(1, 2)","[0, 500]",0.625,5.158414763211503
1,18,high,"(1, 2)","[0, 1000]",0.5,0.0
2,18,high,"(1, 2)","[0, 1500]",0.5,0.0
3,18,high,"(1, 2)","[0, 2000]",0.4583333333333333,0.14823167923241365
4,18,high,"(2, 3)","[0, 500]",0.5,0.0
5,18,high,"(2, 3)","[0, 1000]",0.625,2.6543299267010645
6,18,high,"(2, 3)","[0, 1500]",0.625,1.786901846079802
7,18,high,"(2, 3)","[0, 2000]",0.6666666666666666,2.41490145651755
8,18,high,"(3, 4)","[0, 500]",0.5,0.0
9,18,high,"(3, 4)","[0, 1000]",0.6666666666666666,4.759465977408375
10,18,high,"(3, 4)","[0, 1500]",0.75,7.400857864347732
11,18,high,"(3, 4)","[0, 2000]",0.8333333333333334,10.344164877388547
12,18,high,"(4, 5)","[0, 500]",0.7083333333333334,14.61911669033609
13,18,high,"(4, 5)","[0, 1000]",0.7916666666666666,15.245541778051425
14,18,high,"(4, 5)","[0, 1500]",0.875,17.89943360001583
15,18,high,"(4, 5)","[0, 2000]",0.8333333333333334,10.344164877388547
16,18,high,"(5, 6)","[0, 500]",0.5416666666666666,0.5677552997015088
17,18,high,"(5, 6)","[0, 1000]",0.75,10.993507313060222
18,18,high,"(5, 6)","[0, 1500]",0.9166666666666666,22.987574497896716
19,18,high,"(5, 6)","[0, 2000]",1.0,29.55665024630542
20,18,high,"(6, 7)","[0, 500]",0.4166666666666667,2.279008681001569
21,18,high,"(6, 7)","[0, 1000]",0.7916666666666666,15.245541778051425
22,18,high,"(6, 7)","[0, 1500]",1.0,39.21568627450981
23,18,high,"(6, 7)","[0, 2000]",1.0,29.55665024630542
24,18,high,"(7, 8)","[0, 500]",0.7916666666666666,29.628128361118808
25,18,high,"(7, 8)","[0, 1000]",0.9166666666666666,34.146591244448516
26,18,high,"(7, 8)","[0, 1500]",1.0,39.21568627450981
27,18,high,"(7, 8)","[0, 2000]",1.0,29.55665024630542
28,18,high,"(8, 9)","[0, 500]",0.4583333333333333,0.5677552997015088
29,18,high,"(8, 9)","[0, 1000]",0.8333333333333334,20.387043399124998
30,18,high,"(8, 9)","[0, 1500]",0.9583333333333334,29.416380673208415
31,18,high,"(8, 9)","[0, 2000]",1.0,29.55665024630542
32,18,high,"(9, 10)","[0, 500]",0.4583333333333333,0.5677552997015088
33,18,high,"(9, 10)","[0, 1000]",0.9583333333333334,43.69617711651347
34,18,high,"(9, 10)","[0, 1500]",1.0,39.21568627450981
35,18,high,"(9, 10)","[0, 2000]",1.0,29.55665024630542
36,18,high,"(10, 11)","[0, 500]",0.6666666666666666,9.249528220246464
37,18,high,"(10, 11)","[0, 1000]",0.9166666666666666,34.146591244448516
38,18,high,"(10, 11)","[0, 1500]",1.0,39.21568627450981
39,18,high,"(10, 11)","[0, 2000]",0.9583333333333334,22.17096671429009
40,18,high,"(11, 12)","[0, 500]",0.4583333333333333,0.5677552997015088
41,18,high,"(11, 12)","[0, 1000]",0.75,10.993507313060222
42,18,high,"(11, 12)","[0, 1500]",0.9166666666666666,22.987574497896716
43,18,high,"(11, 12)","[0, 2000]",0.9583333333333334,22.17096671429009
44,18,high,"(12, 13)","[0, 500]",0.8333333333333334,39.62010320962028
45,18,high,"(12, 13)","[0, 1000]",1.0,58.252427184466015
46,18,high,"(12, 13)","[0, 1500]",1.0,39.21568627450981
47,18,high,"(12, 13)","[0, 2000]",1.0,29.55665024630542
48,18,high,"(13, 14)","[0, 500]",0.875,51.67194982646078
49,18,high,"(13, 14)","[0, 1000]",1.0,58.252427184466015
50,18,high,"(13, 14)","[0, 1500]",1.0,39.21568627450981
51,18,high,"(13, 14)","[0, 2000]",1.0,29.55665024630542
52,18,high,"(14, 15)","[0, 500]",0.875,51.67194982646078
53,18,high,"(14, 15)","[0, 1000]",1.0,58.252427184466015
54,18,high,"(14, 15)","[0, 1500]",1.0,39.21568627450981
55,18,high,"(14, 15)","[0, 2000]",1.0,29.55665024630542
56,18,high,"(15, 16)","[0, 500]",0.9583333333333334,84.91898571699788
57,18,high,"(15, 16)","[0, 1000]",1.0,58.252427184466015
58,18,high,"(15, 16)","[0, 1500]",1.0,39.21568627450981
59,18,high,"(15, 16)","[0, 2000]",1.0,29.55665024630542
60,18,high,"(16, 17)","[0, 500]",0.875,51.67194982646078
61,18,high,"(16, 17)","[0, 1000]",1.0,58.252427184466015
62,18,high,"(16, 17)","[0, 1500]",1.0,39.21568627450981
63,18,high,"(16, 17)","[0, 2000]",1.0,29.55665024630542
64,18,high,"(17, 18)","[0, 500]",0.7916666666666666,29.628128361118808
65,18,high,"(17, 18)","[0, 1000]",1.0,58.252427184466015
66,18,high,"(17, 18)","[0, 1500]",0.9583333333333334,29.416380673208415
67,18,high,"(17, 18)","[0, 2000]",1.0,29.55665024630542
68,18,high,"(18, 19)","[0, 500]",0.5,0.0
69,18,high,"(18, 19)","[0, 1000]",1.0,58.252427184466015
70,18,high,"(18, 19)","[0, 1500]",1.0,39.21568627450981
71,18,high,"(18, 19)","[0, 2000]",1.0,29.55665024630542
72,18,high,"(19, 20)","[0, 500]",0.8333333333333334,39.62010320962028
73,18,high,"(19, 20)","[0, 1000]",0.9583333333333334,43.69617711651347
74,18,high,"(19, 20)","[0, 1500]",1.0,39.21568627450981
75,18,high,"(19, 20)","[0, 2000]",1.0,29.55665024630542
76,18,high,"(20, 21)","[0, 500]",0.875,51.67194982646078
77,18,high,"(20, 21)","[0, 1000]",0.9583333333333334,43.69617711651347
78,18,high,"(20, 21)","[0, 1500]",1.0,39.21568627450981
79,18,high,"(20, 21)","[0, 2000]",1.0,29.55665024630542
80,18,high,"(21, 22)","[0, 500]",0.7916666666666666,29.628128361118808
81,18,high,"(21, 22)","[0, 1000]",1.0,58.252427184466015
82,18,high,"(21, 22)","[0, 1500]",1.0,39.21568627450981
83,18,high,"(21, 22)","[0, 2000]",1.0,29.55665024630542
84,18,high,"(22, 23)","[0, 500]",0.875,51.67194982646078
85,18,high,"(22, 23)","[0, 1000]",0.9583333333333334,43.69617711651347
86,18,high,"(22, 23)","[0, 1500]",1.0,39.21568627450981
87,18,high,"(22, 23)","[0, 2000]",1.0,29.55665024630542
88,18,high,"(23, 24)","[0, 500]",0.7916666666666666,29.628128361118808
89,18,high,"(23, 24)","[0, 1000]",0.9583333333333334,43.69617711651347
90,18,high,"(23, 24)","[0, 1500]",1.0,39.21568627450981
91,18,high,"(23, 24)","[0, 2000]",1.0,29.55665024630542
92,18,high,"(24, 25)","[0, 500]",0.5833333333333334,2.279008681001582
93,18,high,"(24, 25)","[0, 1000]",0.7083333333333334,7.522458102794299
94,18,high,"(24, 25)","[0, 1500]",0.9166666666666666,22.987574497896716
95,18,high,"(24, 25)","[0, 2000]",0.9166666666666666,17.325610335853188
96,18,high,"(25, 26)","[0, 500]",0.5,0.0
97,18,high,"(25, 26)","[0, 1000]",0.8333333333333334,20.387043399124998
