subject,depth,target,time_window,accuracy,time,itr
2,low,"(1, 16)","[0, 500]",0.0625,0.0335837838550408,0.0
2,low,"(1, 16)","[0, 1000]",0.0729166666666666,0.036231962343057,0.07364225413596245
2,low,"(1, 16)","[0, 1500]",0.0833333333333333,0.0526054675380388,0.18807496780007202
2,low,"(1, 16)","[0, 2000]",0.078125,0.0548570814232031,0.08168234400950587
2,low,"(2, 17)","[0, 500]",0.0625,0.0337480455636978,0.0
2,low,"(2, 17)","[0, 1000]",0.0625,0.0365289039909839,0.0
2,low,"(2, 17)","[0, 1500]",0.0833333333333333,0.052957368393739,0.18803234992565276
2,low,"(2, 17)","[0, 2000]",0.0677083333333333,0.0547920726239681,0.009508826127447384
2,low,"(3, 18)","[0, 500]",0.046875,0.0336725662151972,0.3680957224142432
2,low,"(3, 18)","[0, 1000]",0.078125,0.0362536373237768,0.16197341748170488
2,low,"(3, 18)","[0, 1500]",0.0833333333333333,0.0524237528443336,0.18809698239828
2,low,"(3, 18)","[0, 2000]",0.1041666666666666,0.0548284066220124,0.5259133062273892
2,low,"(4, 19)","[0, 500]",0.0729166666666666,0.0337793193757534,0.14296255914132897
2,low,"(4, 19)","[0, 1000]",0.09375,0.0363744335869948,0.6088094417972203
2,low,"(4, 19)","[0, 1500]",0.1510416666666666,0.0528851089378198,2.734460742118478
2,low,"(4, 19)","[0, 2000]",0.1875,0.0548561451335748,3.7795092736631126
2,low,"(5, 20)","[0, 500]",0.0729166666666666,0.0339862592518329,0.14290715574140972
2,low,"(5, 20)","[0, 1000]",0.109375,0.0368045630554358,1.2961561445494538
2,low,"(5, 20)","[0, 1500]",0.15625,0.0537446898718675,3.023610838084866
2,low,"(5, 20)","[0, 2000]",0.1979166666666666,0.0555510148406028,4.337708707680413
2,low,"(6, 21)","[0, 500]",0.0885416666666666,0.0341761050124963,0.8366614074813951
2,low,"(6, 21)","[0, 1000]",0.1354166666666666,0.0368908829987049,2.896682350866578
