,subject,depth,target,time_window,accuracy,time
0,6,high,"(1, 16)","[0, 500]",0.0625,0.034233927726745605
1,6,high,"(1, 16)","[0, 1000]",0.0625,0.03867095957199732
2,6,high,"(1, 16)","[0, 1500]",0.06770833333333333,0.05517366031805674
3,6,high,"(1, 16)","[0, 2000]",0.0625,0.05782698839902878
4,6,high,"(2, 17)","[0, 500]",0.0625,0.03430687139431635
5,6,high,"(2, 17)","[0, 1000]",0.0625,0.038808384289344154
6,6,high,"(2, 17)","[0, 1500]",0.0625,0.0555103582640489
7,6,high,"(2, 17)","[0, 2000]",0.078125,0.057907177756230034
8,6,high,"(3, 18)","[0, 500]",0.10416666666666667,0.03451575214664141
9,6,high,"(3, 18)","[0, 1000]",0.078125,0.03871226186553637
10,6,high,"(3, 18)","[0, 1500]",0.11979166666666667,0.05525722106297811
11,6,high,"(3, 18)","[0, 2000]",0.109375,0.05800695220629374
12,6,high,"(4, 19)","[0, 500]",0.08333333333333333,0.034103346367677055
13,6,high,"(4, 19)","[0, 1000]",0.08333333333333333,0.03855473423997561
14,6,high,"(4, 19)","[0, 1500]",0.109375,0.055017819007237755
15,6,high,"(4, 19)","[0, 2000]",0.13541666666666666,0.058082992831865944
16,6,high,"(5, 20)","[0, 500]",0.078125,0.03437188764413198
17,6,high,"(5, 20)","[0, 1000]",0.11458333333333333,0.038892907400925956
18,6,high,"(5, 20)","[0, 1500]",0.17708333333333334,0.0550923819343249
19,6,high,"(5, 20)","[0, 2000]",0.21354166666666666,0.058214383820692696
20,6,high,"(6, 21)","[0, 500]",0.11979166666666667,0.0346635269622008
21,6,high,"(6, 21)","[0, 1000]",0.15625,0.039004940539598465
22,6,high,"(6, 21)","[0, 1500]",0.22395833333333334,0.055408122638861336
23,6,high,"(6, 21)","[0, 2000]",0.25,0.05848279098669688
24,6,high,"(7, 22)","[0, 500]",0.11979166666666667,0.03474748507142067
25,6,high,"(7, 22)","[0, 1000]",0.140625,0.03915066892902056
26,6,high,"(7, 22)","[0, 1500]",0.21875,0.05564437434077263
27,6,high,"(7, 22)","[0, 2000]",0.2604166666666667,0.05857116232315699
28,6,high,"(8, 23)","[0, 500]",0.13020833333333334,0.03491023431221644
29,6,high,"(8, 23)","[0, 1000]",0.15625,0.03924586623907089
30,6,high,"(8, 23)","[0, 1500]",0.23958333333333334,0.05592255418499311
31,6,high,"(8, 23)","[0, 2000]",0.296875,0.05866404250264168
32,6,high,"(9, 24)","[0, 500]",0.13541666666666666,0.03505746151010195
33,6,high,"(9, 24)","[0, 1000]",0.14583333333333334,0.03909984355171522
34,6,high,"(9, 24)","[0, 1500]",0.21875,0.056155851731697716
35,6,high,"(9, 24)","[0, 2000]",0.2864583333333333,0.058932241052389145
36,6,high,"(10, 25)","[0, 500]",0.11458333333333333,0.03512633095184962
37,6,high,"(10, 25)","[0, 1000]",0.13020833333333334,0.03901088113586108
38,6,high,"(10, 25)","[0, 1500]",0.25,0.056347851951917015
39,6,high,"(10, 25)","[0, 2000]",0.296875,0.05894767865538597
40,6,high,"(11, 26)","[0, 500]",0.09895833333333333,0.035291352619727455
41,6,high,"(11, 26)","[0, 1000]",0.13541666666666666,0.03950749089320501
42,6,high,"(11, 26)","[0, 1500]",0.24479166666666666,0.056508518755435944
43,6,high,"(11, 26)","[0, 2000]",0.296875,0.059438915302356087
44,6,high,"(12, 27)","[0, 500]",0.10416666666666667,0.03543607766429583
45,6,high,"(12, 27)","[0, 1000]",0.203125,0.039453273018201195
46,6,high,"(12, 27)","[0, 1500]",0.3229166666666667,0.056379364182551704
47,6,high,"(12, 27)","[0, 2000]",0.4114583333333333,0.05971698587139448
48,6,high,"(13, 28)","[0, 500]",0.14583333333333334,0.03543265163898468
49,6,high,"(13, 28)","[0, 1000]",0.3125,0.039392903447151184
50,6,high,"(13, 28)","[0, 1500]",0.4322916666666667,0.05598741893966993
51,6,high,"(13, 28)","[0, 2000]",0.53125,0.059513977418343224
52,6,high,"(14, 29)","[0, 500]",0.17708333333333334,0.03546682745218277
53,6,high,"(14, 29)","[0, 1000]",0.359375,0.039325740188360214
54,6,high,"(14, 29)","[0, 1500]",0.5572916666666666,0.05577000478903452
55,6,high,"(14, 29)","[0, 2000]",0.65625,0.05932775015632311
56,6,high,"(15, 30)","[0, 500]",0.19270833333333334,0.035457627226909004
57,6,high,"(15, 30)","[0, 1000]",0.3802083333333333,0.039473529905080795
58,6,high,"(15, 30)","[0, 1500]",0.6041666666666666,0.055906505634387337
59,6,high,"(15, 30)","[0, 2000]",0.6666666666666666,0.05899979546666145
60,6,high,"(16, 31)","[0, 500]",0.203125,0.035695746541023254
61,6,high,"(16, 31)","[0, 1000]",0.4375,0.03965909406542778
62,6,high,"(16, 31)","[0, 1500]",0.671875,0.05643655111392339
63,6,high,"(16, 31)","[0, 2000]",0.7291666666666666,0.059300776571035385
64,6,high,"(17, 32)","[0, 500]",0.203125,0.03582087034980456
65,6,high,"(17, 32)","[0, 1000]",0.4270833333333333,0.039610568434000015
66,6,high,"(17, 32)","[0, 1500]",0.6822916666666666,0.05626793826619784
67,6,high,"(17, 32)","[0, 2000]",0.7604166666666666,0.05935931454102198
68,6,high,"(18, 33)","[0, 500]",0.21354166666666666,0.03572900717457136
69,6,high,"(18, 33)","[0, 1000]",0.4427083333333333,0.03971648837129275
70,6,high,"(18, 33)","[0, 1500]",0.6770833333333334,0.056714095175266266
71,6,high,"(18, 33)","[0, 2000]",0.734375,0.059506221363941826
72,6,high,"(19, 34)","[0, 500]",0.19791666666666666,0.03581191102663676
73,6,high,"(19, 34)","[0, 1000]",0.4583333333333333,0.0397824061413606
74,6,high,"(19, 34)","[0, 1500]",0.671875,0.05692592511574427
75,6,high,"(19, 34)","[0, 2000]",0.734375,0.059500829627116524
76,6,high,"(20, 35)","[0, 500]",0.203125,0.035848079870144524
77,6,high,"(20, 35)","[0, 1000]",0.453125,0.039958699295918144
78,6,high,"(20, 35)","[0, 1500]",0.6354166666666666,0.05721879502137502
79,6,high,"(20, 35)","[0, 2000]",0.7083333333333334,0.059685723235209785
80,6,high,"(21, 36)","[0, 500]",0.20833333333333334,0.036015842109918594
81,6,high,"(21, 36)","[0, 1000]",0.4739583333333333,0.039857527861992516
82,6,high,"(21, 36)","[0, 1500]",0.65625,0.057267541686693825
83,6,high,"(21, 36)","[0, 2000]",0.7083333333333334,0.059891968965530396
84,6,high,"(22, 37)","[0, 500]",0.21354166666666666,0.03611296787858009
85,6,high,"(22, 37)","[0, 1000]",0.453125,0.03969380259513855
86,6,high,"(22, 37)","[0, 1500]",0.640625,0.05715044339497884
87,6,high,"(22, 37)","[0, 2000]",0.7083333333333334,0.06002152959505717
88,6,high,"(23, 38)","[0, 500]",0.20833333333333334,0.035884072383244835
89,6,high,"(23, 38)","[0, 1000]",0.421875,0.03955173740784327
90,6,high,"(23, 38)","[0, 1500]",0.6041666666666666,0.057681359350681305
91,6,high,"(23, 38)","[0, 2000]",0.6927083333333334,0.05969406912724177
92,6,high,"(24, 39)","[0, 500]",0.1875,0.03606325387954712
93,6,high,"(24, 39)","[0, 1000]",0.421875,0.03968792408704758
94,6,high,"(24, 39)","[0, 1500]",0.6197916666666666,0.05695731317003568
95,6,high,"(24, 39)","[0, 2000]",0.671875,0.060213026901086174
96,6,high,"(25, 40)","[0, 500]",0.16666666666666666,0.03634348511695862
97,6,high,"(25, 40)","[0, 1000]",0.4166666666666667,0.03972076500455538
98,6,high,"(25, 40)","[0, 1500]",0.5885416666666666,0.05754632999499639
99,6,high,"(25, 40)","[0, 2000]",0.6458333333333334,0.06070683275659879
100,6,high,"(26, 41)","[0, 500]",0.17708333333333334,0.03645413493116697
101,6,high,"(26, 41)","[0, 1000]",0.4010416666666667,0.03987968588868777
102,6,high,"(26, 41)","[0, 1500]",0.59375,0.05790845180551211
103,6,high,"(26, 41)","[0, 2000]",0.65625,0.060843322426080704
104,6,high,"(27, 42)","[0, 500]",0.15104166666666666,0.036535490304231644
105,6,high,"(27, 42)","[0, 1000]",0.3802083333333333,0.039942132929960884
106,6,high,"(27, 42)","[0, 1500]",0.5520833333333334,0.05818833410739899
107,6,high,"(27, 42)","[0, 2000]",0.6302083333333334,0.0612972987194856
108,6,high,"(28, 43)","[0, 500]",0.16666666666666666,0.0365841972331206
109,6,high,"(28, 43)","[0, 1000]",0.3697916666666667,0.0401555672287941
110,6,high,"(28, 43)","[0, 1500]",0.5208333333333334,0.05832800269126892
111,6,high,"(28, 43)","[0, 2000]",0.6145833333333334,0.061293801913658776
112,6,high,"(29, 44)","[0, 500]",0.140625,0.03666080782810847
113,6,high,"(29, 44)","[0, 1000]",0.3489583333333333,0.04021758089462916
114,6,high,"(29, 44)","[0, 1500]",0.5,0.058143378545840584
115,6,high,"(29, 44)","[0, 2000]",0.5885416666666666,0.061259559045235314
116,6,high,"(30, 45)","[0, 500]",0.125,0.036525712658961616
117,6,high,"(30, 45)","[0, 1000]",0.3229166666666667,0.040236792216698326
118,6,high,"(30, 45)","[0, 1500]",0.4583333333333333,0.057780751337607704
119,6,high,"(30, 45)","[0, 2000]",0.5520833333333334,0.06147272139787674
120,6,high,"(31, 46)","[0, 500]",0.11458333333333333,0.03636369730035464
121,6,high,"(31, 46)","[0, 1000]",0.28125,0.04029354825615883
122,6,high,"(31, 46)","[0, 1500]",0.4270833333333333,0.057968499759833016
123,6,high,"(31, 46)","[0, 2000]",0.5208333333333334,0.06108917171756426
124,6,high,"(32, 47)","[0, 500]",0.09895833333333333,0.03638415411114693
125,6,high,"(32, 47)","[0, 1000]",0.28125,0.040087846418221794
126,6,high,"(32, 47)","[0, 1500]",0.4583333333333333,0.05791948859890302
127,6,high,"(32, 47)","[0, 2000]",0.5208333333333334,0.06119824076692263
128,6,high,"(33, 48)","[0, 500]",0.08333333333333333,0.03632836416363716
129,6,high,"(33, 48)","[0, 1000]",0.2708333333333333,0.03996928160389265
130,6,high,"(33, 48)","[0, 1500]",0.4270833333333333,0.058115631341934204
131,6,high,"(33, 48)","[0, 2000]",0.5052083333333334,0.061306015898784004
132,6,high,"(34, 49)","[0, 500]",0.057291666666666664,0.03642730787396431
133,6,high,"(34, 49)","[0, 1000]",0.2760416666666667,0.04013073816895485
134,6,high,"(34, 49)","[0, 1500]",0.4010416666666667,0.05787572388847669
135,6,high,"(34, 49)","[0, 2000]",0.4895833333333333,0.06172018746534983
136,6,high,"(35, 50)","[0, 500]",0.046875,0.0361531637609005
137,6,high,"(35, 50)","[0, 1000]",0.2604166666666667,0.040114144484202065
138,6,high,"(35, 50)","[0, 1500]",0.40625,0.05791382367412249
139,6,high,"(35, 50)","[0, 2000]",0.4479166666666667,0.06105085959037145
140,6,high,"(36, 51)","[0, 500]",0.07291666666666667,0.03612743069728216
141,6,high,"(36, 51)","[0, 1000]",0.23958333333333334,0.04053930193185806
142,6,high,"(36, 51)","[0, 1500]",0.4010416666666667,0.058010331044594445
143,6,high,"(36, 51)","[0, 2000]",0.4479166666666667,0.061242119719584785
144,6,high,"(37, 52)","[0, 500]",0.06770833333333333,0.036276619881391525
145,6,high,"(37, 52)","[0, 1000]",0.22395833333333334,0.04041543478767077
146,6,high,"(37, 52)","[0, 1500]",0.375,0.05784186099966367
147,6,high,"(37, 52)","[0, 2000]",0.4114583333333333,0.061185220877329506
148,6,high,"(38, 53)","[0, 500]",0.0625,0.03622866297761599
149,6,high,"(38, 53)","[0, 1000]",0.21354166666666666,0.04044010738531748
150,6,high,"(38, 53)","[0, 1500]",0.3489583333333333,0.05781182274222374
151,6,high,"(38, 53)","[0, 2000]",0.3854166666666667,0.06081988289952278
152,6,high,"(39, 54)","[0, 500]",0.0625,0.03630745783448219
