,subject,depth,target,time_window,accuracy,time
0,15,low,"(1, 16)","[0, 500]",0.057291666666666664,0.03643870850404104
1,15,low,"(1, 16)","[0, 1000]",0.0625,0.040511024494965873
2,15,low,"(1, 16)","[0, 1500]",0.057291666666666664,0.057521543155113854
3,15,low,"(1, 16)","[0, 2000]",0.0625,0.059607302149136863
4,15,low,"(2, 17)","[0, 500]",0.0625,0.0363865594069163
5,15,low,"(2, 17)","[0, 1000]",0.06770833333333333,0.04060997689763705
6,15,low,"(2, 17)","[0, 1500]",0.0625,0.05703945209582647
7,15,low,"(2, 17)","[0, 2000]",0.057291666666666664,0.060181185603141785
8,15,low,"(3, 18)","[0, 500]",0.06770833333333333,0.036400679498910904
9,15,low,"(3, 18)","[0, 1000]",0.052083333333333336,0.03986776744325956
10,15,low,"(3, 18)","[0, 1500]",0.057291666666666664,0.057478487491607666
11,15,low,"(3, 18)","[0, 2000]",0.0625,0.05930135895808538
12,15,low,"(4, 19)","[0, 500]",0.06770833333333333,0.03634123131632805
13,15,low,"(4, 19)","[0, 1000]",0.041666666666666664,0.04125771423180898
14,15,low,"(4, 19)","[0, 1500]",0.026041666666666668,0.05687317748864492
15,15,low,"(4, 19)","[0, 2000]",0.046875,0.060703047861655555
16,15,low,"(5, 20)","[0, 500]",0.052083333333333336,0.03687867894768715
17,15,low,"(5, 20)","[0, 1000]",0.046875,0.04075181235869726
18,15,low,"(5, 20)","[0, 1500]",0.041666666666666664,0.05675428112347921
19,15,low,"(5, 20)","[0, 2000]",0.06770833333333333,0.061308253556489944
20,15,low,"(6, 21)","[0, 500]",0.0625,0.036564674228429794
21,15,low,"(6, 21)","[0, 1000]",0.036458333333333336,0.040394856284062065
22,15,low,"(6, 21)","[0, 1500]",0.041666666666666664,0.05710261935989062
23,15,low,"(6, 21)","[0, 2000]",0.078125,0.06032643839716911
24,15,low,"(7, 22)","[0, 500]",0.057291666666666664,0.03751291582981745
25,15,low,"(7, 22)","[0, 1000]",0.036458333333333336,0.04133495440085729
26,15,low,"(7, 22)","[0, 1500]",0.03125,0.058581747114658356
27,15,low,"(7, 22)","[0, 2000]",0.07291666666666667,0.060535324116547905
28,15,low,"(8, 23)","[0, 500]",0.06770833333333333,0.036753019938866295
29,15,low,"(8, 23)","[0, 1000]",0.041666666666666664,0.04093287015954653
30,15,low,"(8, 23)","[0, 1500]",0.036458333333333336,0.05838347847263018
31,15,low,"(8, 23)","[0, 2000]",0.078125,0.05971910307804743
32,15,low,"(9, 24)","[0, 500]",0.06770833333333333,0.036318954080343246
33,15,low,"(9, 24)","[0, 1000]",0.046875,0.04111356660723686
34,15,low,"(9, 24)","[0, 1500]",0.041666666666666664,0.059680952380100884
35,15,low,"(9, 24)","[0, 2000]",0.078125,0.0642900417248408
36,15,low,"(10, 25)","[0, 500]",0.07291666666666667,0.036559504767258964
37,15,low,"(10, 25)","[0, 1000]",0.057291666666666664,0.040476651241381965
38,15,low,"(10, 25)","[0, 1500]",0.08333333333333333,0.057828606416781746
39,15,low,"(10, 25)","[0, 2000]",0.11458333333333333,0.060600693027178444
40,15,low,"(11, 26)","[0, 500]",0.046875,0.03645747651656469
41,15,low,"(11, 26)","[0, 1000]",0.08854166666666667,0.04038539653023084
42,15,low,"(11, 26)","[0, 1500]",0.15104166666666666,0.05830947061379751
43,15,low,"(11, 26)","[0, 2000]",0.16145833333333334,0.06105914836128553
44,15,low,"(12, 27)","[0, 500]",0.041666666666666664,0.03667100891470909
45,15,low,"(12, 27)","[0, 1000]",0.14583333333333334,0.0406852588057518
46,15,low,"(12, 27)","[0, 1500]",0.2552083333333333,0.05836155638098717
47,15,low,"(12, 27)","[0, 2000]",0.2864583333333333,0.0611517441769441
48,15,low,"(13, 28)","[0, 500]",0.057291666666666664,0.03679672256112099
49,15,low,"(13, 28)","[0, 1000]",0.18229166666666666,0.04067898044983546
50,15,low,"(13, 28)","[0, 1500]",0.265625,0.058789062003294625
51,15,low,"(13, 28)","[0, 2000]",0.296875,0.06121980647246043
52,15,low,"(14, 29)","[0, 500]",0.078125,0.037007090946038566
53,15,low,"(14, 29)","[0, 1000]",0.21354166666666666,0.04118582730491956
54,15,low,"(14, 29)","[0, 1500]",0.2760416666666667,0.059146429101626076
55,15,low,"(14, 29)","[0, 2000]",0.3229166666666667,0.06211492667595545
56,15,low,"(15, 30)","[0, 500]",0.078125,0.03741623957951864
57,15,low,"(15, 30)","[0, 1000]",0.19791666666666666,0.04132777079939842
58,15,low,"(15, 30)","[0, 1500]",0.2708333333333333,0.05960264181097349
59,15,low,"(15, 30)","[0, 2000]",0.3229166666666667,0.06256423518061638
60,15,low,"(16, 31)","[0, 500]",0.08333333333333333,0.03835212936004003
61,15,low,"(16, 31)","[0, 1000]",0.18229166666666666,0.04179490109284719
62,15,low,"(16, 31)","[0, 1500]",0.265625,0.05975730593005816
