Unnamed: 0,subject,depth,target,time_window,accuracy,time,itr
0,12,low,"(1, 16)","[0, 500]",0.0677083333333333,0.1262632148961226,0.0311987996131617
1,12,low,"(1, 16)","[0, 1000]",0.0625,0.1083525990446408,0.0
2,12,low,"(1, 16)","[0, 1500]",0.0677083333333333,0.1638839604953924,0.011742802389189002
3,12,low,"(1, 16)","[0, 2000]",0.1041666666666666,0.1671580026547114,0.4986538128427917
4,12,low,"(2, 17)","[0, 500]",0.0625,0.1129469449321429,0.0
5,12,low,"(2, 17)","[0, 1000]",0.09375,0.1054387092590332,0.5707729746753057
6,12,low,"(2, 17)","[0, 1500]",0.1614583333333333,0.1585755882163842,3.1155342505362995
7,12,low,"(2, 17)","[0, 2000]",0.1927083333333333,0.1637895877162615,3.851491475792891
8,12,low,"(3, 18)","[0, 500]",0.0677083333333333,0.0995617484052975,0.03258823732268961
9,12,low,"(3, 18)","[0, 1000]",0.1354166666666666,0.1024154623349507,2.724511423483857
10,12,low,"(3, 18)","[0, 1500]",0.2291666666666666,0.1553245137135187,7.680042626758694
11,12,low,"(3, 18)","[0, 2000]",0.3177083333333333,0.1614125830431779,12.005736908037779
12,12,low,"(4, 19)","[0, 500]",0.0677083333333333,0.0921405181288719,0.03299666202268937
13,12,low,"(4, 19)","[0, 1000]",0.2291666666666666,0.0993016908566157,11.564580435177925
14,12,low,"(4, 19)","[0, 1500]",0.296875,0.1520263825853665,13.638894977649269
15,12,low,"(4, 19)","[0, 2000]",0.390625,0.1592483259737491,18.174014633246344
16,12,low,"(5, 20)","[0, 500]",0.0625,0.0872089602053165,0.0
17,12,low,"(5, 20)","[0, 1000]",0.2552083333333333,0.0976818899313608,14.799434576431967
18,12,low,"(5, 20)","[0, 1500]",0.3697916666666667,0.1491611873110135,21.368426540039238
19,12,low,"(5, 20)","[0, 2000]",0.4479166666666667,0.1570620760321617,23.66864166057596
20,12,low,"(6, 21)","[0, 500]",0.1041666666666666,0.084120058765014,1.8500676099727655
21,12,low,"(6, 21)","[0, 1000]",0.359375,0.0952235360940297,30.40393261182221
