Unnamed: 0,subject,depth,target,time_window,accuracy,itr
0,25,low,"(1, 2)","[0, 500]",0.625,5.158414763211503
1,25,low,"(1, 2)","[0, 1000]",0.5,0.0
2,25,low,"(1, 2)","[0, 1500]",0.5,0.0
3,25,low,"(1, 2)","[0, 2000]",0.5,0.0
4,25,low,"(2, 3)","[0, 500]",0.5,0.0
5,25,low,"(2, 3)","[0, 1000]",0.625,2.6543299267010645
6,25,low,"(2, 3)","[0, 1500]",0.5833333333333334,0.7894605234842081
7,25,low,"(2, 3)","[0, 2000]",0.5833333333333334,0.595012118685142
8,25,low,"(3, 4)","[0, 500]",0.5416666666666666,0.5677552997015088
9,25,low,"(3, 4)","[0, 1000]",0.5416666666666666,0.29214593091436863
10,25,low,"(3, 4)","[0, 1500]",0.5833333333333334,0.7894605234842081
11,25,low,"(3, 4)","[0, 2000]",0.75,5.577986469188192
12,25,low,"(4, 5)","[0, 500]",0.4583333333333333,0.5677552997015088
13,25,low,"(4, 5)","[0, 1000]",0.375,2.6543299267010645
14,25,low,"(4, 5)","[0, 1500]",0.5,0.0
15,25,low,"(4, 5)","[0, 2000]",0.625,1.3467782386709837
16,25,low,"(5, 6)","[0, 500]",0.5416666666666666,0.5677552997015088
17,25,low,"(5, 6)","[0, 1000]",0.5833333333333334,1.1726937873114933
18,25,low,"(5, 6)","[0, 1500]",0.75,7.400857864347732
19,25,low,"(5, 6)","[0, 2000]",0.7916666666666666,7.735422675563039
20,25,low,"(6, 7)","[0, 500]",0.5416666666666666,0.5677552997015088
21,25,low,"(6, 7)","[0, 1000]",1.0,58.252427184466015
22,25,low,"(6, 7)","[0, 1500]",1.0,39.21568627450981
23,25,low,"(6, 7)","[0, 2000]",1.0,29.55665024630542
24,25,low,"(7, 8)","[0, 500]",0.625,5.158414763211503
25,25,low,"(7, 8)","[0, 1000]",1.0,58.252427184466015
26,25,low,"(7, 8)","[0, 1500]",1.0,39.21568627450981
27,25,low,"(7, 8)","[0, 2000]",1.0,29.55665024630542
28,25,low,"(8, 9)","[0, 500]",0.625,5.158414763211503
29,25,low,"(8, 9)","[0, 1000]",0.9583333333333334,43.69617711651347
30,25,low,"(8, 9)","[0, 1500]",1.0,39.21568627450981
31,25,low,"(8, 9)","[0, 2000]",1.0,29.55665024630542
32,25,low,"(9, 10)","[0, 500]",0.7083333333333334,14.61911669033609
33,25,low,"(9, 10)","[0, 1000]",0.75,10.993507313060222
34,25,low,"(9, 10)","[0, 1500]",0.8333333333333334,13.724610915750818
35,25,low,"(9, 10)","[0, 2000]",0.9166666666666666,17.325610335853188
36,25,low,"(10, 11)","[0, 500]",0.5833333333333334,2.279008681001582
37,25,low,"(10, 11)","[0, 1000]",0.75,10.993507313060222
38,25,low,"(10, 11)","[0, 1500]",0.9583333333333334,29.416380673208415
39,25,low,"(10, 11)","[0, 2000]",0.9583333333333334,22.17096671429009
40,25,low,"(11, 12)","[0, 500]",0.625,5.158414763211503
41,25,low,"(11, 12)","[0, 1000]",0.9166666666666666,34.146591244448516
42,25,low,"(11, 12)","[0, 1500]",1.0,39.21568627450981
43,25,low,"(11, 12)","[0, 2000]",1.0,29.55665024630542
44,25,low,"(12, 13)","[0, 500]",0.9166666666666666,66.36035656939995
45,25,low,"(12, 13)","[0, 1000]",0.9583333333333334,43.69617711651347
46,25,low,"(12, 13)","[0, 1500]",1.0,39.21568627450981
47,25,low,"(12, 13)","[0, 2000]",1.0,29.55665024630542
48,25,low,"(13, 14)","[0, 500]",0.8333333333333334,39.62010320962028
49,25,low,"(13, 14)","[0, 1000]",1.0,58.252427184466015
50,25,low,"(13, 14)","[0, 1500]",1.0,39.21568627450981
51,25,low,"(13, 14)","[0, 2000]",1.0,29.55665024630542
52,25,low,"(14, 15)","[0, 500]",0.8333333333333334,39.62010320962028
53,25,low,"(14, 15)","[0, 1000]",0.9583333333333334,43.69617711651347
54,25,low,"(14, 15)","[0, 1500]",1.0,39.21568627450981
55,25,low,"(14, 15)","[0, 2000]",1.0,29.55665024630542
56,25,low,"(15, 16)","[0, 500]",0.9166666666666666,66.36035656939995
57,25,low,"(15, 16)","[0, 1000]",0.9583333333333334,43.69617711651347
58,25,low,"(15, 16)","[0, 1500]",1.0,39.21568627450981
59,25,low,"(15, 16)","[0, 2000]",1.0,29.55665024630542
60,25,low,"(16, 17)","[0, 500]",0.7083333333333334,14.61911669033609
61,25,low,"(16, 17)","[0, 1000]",0.9583333333333334,43.69617711651347
62,25,low,"(16, 17)","[0, 1500]",1.0,39.21568627450981
63,25,low,"(16, 17)","[0, 2000]",1.0,29.55665024630542
64,25,low,"(17, 18)","[0, 500]",0.7916666666666666,29.628128361118808
65,25,low,"(17, 18)","[0, 1000]",0.875,26.588479036916713
66,25,low,"(17, 18)","[0, 1500]",0.9583333333333334,29.416380673208415
67,25,low,"(17, 18)","[0, 2000]",0.9583333333333334,22.17096671429009
68,25,low,"(18, 19)","[0, 500]",0.7083333333333334,14.61911669033609
69,25,low,"(18, 19)","[0, 1000]",0.9583333333333334,43.69617711651347
70,25,low,"(18, 19)","[0, 1500]",0.9583333333333334,29.416380673208415
71,25,low,"(18, 19)","[0, 2000]",1.0,29.55665024630542
72,25,low,"(19, 20)","[0, 500]",0.6666666666666666,9.249528220246464
73,25,low,"(19, 20)","[0, 1000]",0.9166666666666666,34.146591244448516
74,25,low,"(19, 20)","[0, 1500]",1.0,39.21568627450981
75,25,low,"(19, 20)","[0, 2000]",1.0,29.55665024630542
76,25,low,"(20, 21)","[0, 500]",0.7916666666666666,29.628128361118808
77,25,low,"(20, 21)","[0, 1000]",0.875,26.588479036916713
78,25,low,"(20, 21)","[0, 1500]",0.9583333333333334,29.416380673208415
79,25,low,"(20, 21)","[0, 2000]",1.0,29.55665024630542
80,25,low,"(21, 22)","[0, 500]",0.4583333333333333,0.5677552997015088
81,25,low,"(21, 22)","[0, 1000]",0.9166666666666666,34.146591244448516
82,25,low,"(21, 22)","[0, 1500]",1.0,39.21568627450981
83,25,low,"(21, 22)","[0, 2000]",1.0,29.55665024630542
84,25,low,"(22, 23)","[0, 500]",0.4583333333333333,0.5677552997015088
85,25,low,"(22, 23)","[0, 1000]",0.7916666666666666,15.245541778051425
86,25,low,"(22, 23)","[0, 1500]",0.8333333333333334,13.724610915750818
87,25,low,"(22, 23)","[0, 2000]",0.875,13.490706112327201
88,25,low,"(23, 24)","[0, 500]",0.5416666666666666,0.5677552997015088
89,25,low,"(23, 24)","[0, 1000]",0.75,10.993507313060222
90,25,low,"(23, 24)","[0, 1500]",0.875,17.89943360001583
91,25,low,"(23, 24)","[0, 2000]",0.9166666666666666,17.325610335853188
92,25,low,"(24, 25)","[0, 500]",0.5,0.0
93,25,low,"(24, 25)","[0, 1000]",0.6666666666666666,4.759465977408375
94,25,low,"(24, 25)","[0, 1500]",0.8333333333333334,13.724610915750818
95,25,low,"(24, 25)","[0, 2000]",0.8333333333333334,10.344164877388547
96,25,low,"(25, 26)","[0, 500]",0.625,5.158414763211503
97,25,low,"(25, 26)","[0, 1000]",0.625,2.6543299267010645
98,25,low,"(25, 26)","[0, 1500]",0.7916666666666666,10.263338582609785
99,25,low,"(25, 26)","[0, 2000]",0.875,13.490706112327201
100,25,low,"(26, 27)","[0, 500]",0.4166666666666667,2.279008681001569
101,25,low,"(26, 27)","[0, 1000]",0.3333333333333333,4.759465977408378
102,25,low,"(26, 27)","[0, 1500]",0.75,7.400857864347732
103,25,low,"(26, 27)","[0, 2000]",0.875,13.490706112327201
104,25,low,"(27, 28)","[0, 500]",0.5,0.0
105,25,low,"(27, 28)","[0, 1000]",0.625,2.6543299267010645
106,25,low,"(27, 28)","[0, 1500]",0.7916666666666666,10.263338582609785
107,25,low,"(27, 28)","[0, 2000]",0.9583333333333334,22.17096671429009
108,25,low,"(28, 29)","[0, 500]",0.6666666666666666,9.249528220246464
109,25,low,"(28, 29)","[0, 1000]",0.7916666666666666,15.245541778051425
110,25,low,"(28, 29)","[0, 1500]",0.875,17.89943360001583
111,25,low,"(28, 29)","[0, 2000]",0.9166666666666666,17.325610335853188
112,25,low,"(29, 30)","[0, 500]",0.625,5.158414763211503
113,25,low,"(29, 30)","[0, 1000]",0.4583333333333333,0.29214593091436863
114,25,low,"(29, 30)","[0, 1500]",0.5833333333333334,0.7894605234842081
