Unnamed: 0,subject,depth,target,time_window,accuracy,itr
0,29,low,"(1, 4)","[0, 500]",0.1666666666666666,3.1827812091653467
1,29,low,"(1, 4)","[0, 1000]",0.25,0.0
2,29,low,"(1, 4)","[0, 1500]",0.25,0.0
3,29,low,"(1, 4)","[0, 2000]",0.25,0.0
4,29,low,"(2, 5)","[0, 500]",0.2708333333333333,0.1789417478456007
5,29,low,"(2, 5)","[0, 1000]",0.25,0.0
6,29,low,"(2, 5)","[0, 1500]",0.2291666666666666,0.06589497740575995
7,29,low,"(2, 5)","[0, 2000]",0.3125,0.4185379966726188
8,29,low,"(3, 6)","[0, 500]",0.2083333333333333,0.7585259038873475
9,29,low,"(3, 6)","[0, 1000]",0.25,0.0
10,29,low,"(3, 6)","[0, 1500]",0.3333333333333333,0.9701612437963737
11,29,low,"(3, 6)","[0, 2000]",0.4583333333333333,4.2876239197093735
12,29,low,"(4, 7)","[0, 500]",0.2916666666666667,0.7040464822345316
13,29,low,"(4, 7)","[0, 1000]",0.4166666666666667,5.461130548276533
14,29,low,"(4, 7)","[0, 1500]",0.7291666666666666,28.183797891062497
15,29,low,"(4, 7)","[0, 2000]",0.8958333333333334,39.59512950512546
16,29,low,"(5, 8)","[0, 500]",0.4583333333333333,15.981143700734936
17,29,low,"(5, 8)","[0, 1000]",0.6666666666666666,31.62190470695953
18,29,low,"(5, 8)","[0, 1500]",0.9166666666666666,56.28785579237174
19,29,low,"(5, 8)","[0, 2000]",0.9583333333333334,49.29007618449072
20,29,low,"(6, 9)","[0, 500]",0.3958333333333333,8.06808876954248
21,29,low,"(6, 9)","[0, 1000]",0.6666666666666666,31.62190470695953
22,29,low,"(6, 9)","[0, 1500]",0.9791666666666666,70.48589797863895
23,29,low,"(6, 9)","[0, 2000]",0.9791666666666666,53.29421554482457
24,29,low,"(7, 10)","[0, 500]",0.3541666666666667,4.215719014267191
25,29,low,"(7, 10)","[0, 1000]",0.8333333333333334,62.04669494655922
26,29,low,"(7, 10)","[0, 1500]",1.0,77.41935483870968
27,29,low,"(7, 10)","[0, 2000]",1.0,58.53658536585366
28,29,low,"(8, 11)","[0, 500]",0.4166666666666667,10.42579468307338
29,29,low,"(8, 11)","[0, 1000]",0.8333333333333334,62.04669494655922
30,29,low,"(8, 11)","[0, 1500]",1.0,77.41935483870968
31,29,low,"(8, 11)","[0, 2000]",1.0,58.53658536585366
32,29,low,"(9, 12)","[0, 500]",0.4166666666666667,10.42579468307338
33,29,low,"(9, 12)","[0, 1000]",0.7916666666666666,53.229406449884294
34,29,low,"(9, 12)","[0, 1500]",1.0,77.41935483870968
35,29,low,"(9, 12)","[0, 2000]",1.0,58.53658536585366
36,29,low,"(10, 13)","[0, 500]",0.4583333333333333,15.981143700734936
37,29,low,"(10, 13)","[0, 1000]",0.7916666666666666,53.229406449884294
38,29,low,"(10, 13)","[0, 1500]",0.9791666666666666,70.48589797863895
39,29,low,"(10, 13)","[0, 2000]",1.0,58.53658536585366
40,29,low,"(11, 14)","[0, 500]",0.4583333333333333,15.981143700734936
41,29,low,"(11, 14)","[0, 1000]",0.7708333333333334,49.155636655634765
42,29,low,"(11, 14)","[0, 1500]",0.9166666666666666,56.28785579237174
43,29,low,"(11, 14)","[0, 2000]",0.9583333333333334,49.29007618449072
44,29,low,"(12, 15)","[0, 500]",0.5,22.6384090515733
45,29,low,"(12, 15)","[0, 1000]",0.75,45.28464287774732
46,29,low,"(12, 15)","[0, 1500]",0.8541666666666666,45.27272508393634
47,29,low,"(12, 15)","[0, 2000]",0.9166666666666666,42.559110477159116
48,29,low,"(13, 16)","[0, 500]",0.5625,34.677763379563295
49,29,low,"(13, 16)","[0, 1000]",0.8333333333333334,62.04669494655922
50,29,low,"(13, 16)","[0, 1500]",0.9375,60.52837846791925
51,29,low,"(13, 16)","[0, 2000]",0.9375,45.76535932940236
52,29,low,"(14, 17)","[0, 500]",0.5416666666666666,30.389893707290916
53,29,low,"(14, 17)","[0, 1000]",0.8125,57.520415485122136
54,29,low,"(14, 17)","[0, 1500]",0.9375,60.52837846791925
55,29,low,"(14, 17)","[0, 2000]",0.9791666666666666,53.29421554482457
56,29,low,"(15, 18)","[0, 500]",0.5208333333333334,26.377254960175737
57,29,low,"(15, 18)","[0, 1000]",0.7708333333333334,49.155636655634765
58,29,low,"(15, 18)","[0, 1500]",0.9375,60.52837846791925
59,29,low,"(15, 18)","[0, 2000]",1.0,58.53658536585366
60,29,low,"(16, 19)","[0, 500]",0.5,22.6384090515733
61,29,low,"(16, 19)","[0, 1000]",0.7916666666666666,53.229406449884294
62,29,low,"(16, 19)","[0, 1500]",0.9791666666666666,70.48589797863895
63,29,low,"(16, 19)","[0, 2000]",1.0,58.53658536585366
64,29,low,"(17, 20)","[0, 500]",0.4166666666666667,10.42579468307338
65,29,low,"(17, 20)","[0, 1000]",0.8333333333333334,62.04669494655922
66,29,low,"(17, 20)","[0, 1500]",0.9583333333333334,65.19010076013289
67,29,low,"(17, 20)","[0, 2000]",1.0,58.53658536585366
68,29,low,"(18, 21)","[0, 500]",0.5,22.6384090515733
69,29,low,"(18, 21)","[0, 1000]",0.8333333333333334,62.04669494655922
70,29,low,"(18, 21)","[0, 1500]",0.9583333333333334,65.19010076013289
71,29,low,"(18, 21)","[0, 2000]",0.9791666666666666,53.29421554482457
72,29,low,"(19, 22)","[0, 500]",0.5,22.6384090515733
73,29,low,"(19, 22)","[0, 1000]",0.7291666666666666,41.60465402966368
74,29,low,"(19, 22)","[0, 1500]",0.9375,60.52837846791925
75,29,low,"(19, 22)","[0, 2000]",0.9583333333333334,49.29007618449072
76,29,low,"(20, 23)","[0, 500]",0.5625,34.677763379563295
77,29,low,"(20, 23)","[0, 1000]",0.75,45.28464287774732
78,29,low,"(20, 23)","[0, 1500]",0.9375,60.52837846791925
79,29,low,"(20, 23)","[0, 2000]",0.9583333333333334,49.29007618449072
80,29,low,"(21, 24)","[0, 500]",0.5416666666666666,30.389893707290916
81,29,low,"(21, 24)","[0, 1000]",0.6875,34.78062777086178
82,29,low,"(21, 24)","[0, 1500]",0.9583333333333334,65.19010076013289
83,29,low,"(21, 24)","[0, 2000]",0.9583333333333334,49.29007618449072
84,29,low,"(22, 25)","[0, 500]",0.5416666666666666,30.389893707290916
85,29,low,"(22, 25)","[0, 1000]",0.6875,34.78062777086178
86,29,low,"(22, 25)","[0, 1500]",0.8125,38.96544274798597
87,29,low,"(22, 25)","[0, 2000]",0.875,36.82873885493441
88,29,low,"(23, 26)","[0, 500]",0.5208333333333334,26.377254960175737
89,29,low,"(23, 26)","[0, 1000]",0.6666666666666666,31.62190470695953
90,29,low,"(23, 26)","[0, 1500]",0.7708333333333334,33.298979669946135
91,29,low,"(23, 26)","[0, 2000]",0.8541666666666666,34.230597014683575
92,29,low,"(24, 27)","[0, 500]",0.5208333333333334,26.377254960175737
93,29,low,"(24, 27)","[0, 1000]",0.625,25.78314624597723
94,29,low,"(24, 27)","[0, 1500]",0.8541666666666666,45.27272508393634
95,29,low,"(24, 27)","[0, 2000]",0.8958333333333334,39.59512950512546
96,29,low,"(25, 28)","[0, 500]",0.5416666666666666,30.389893707290916
97,29,low,"(25, 28)","[0, 1000]",0.6875,34.78062777086178
98,29,low,"(25, 28)","[0, 1500]",0.8125,38.96544274798597
99,29,low,"(25, 28)","[0, 2000]",0.9166666666666666,42.559110477159116
100,29,low,"(26, 29)","[0, 500]",0.5208333333333334,26.377254960175737
101,29,low,"(26, 29)","[0, 1000]",0.7291666666666666,41.60465402966368
102,29,low,"(26, 29)","[0, 1500]",0.875,48.70897719523583
103,29,low,"(26, 29)","[0, 2000]",0.9166666666666666,42.559110477159116
104,29,low,"(27, 30)","[0, 500]",0.4375,13.064638369729323
105,29,low,"(27, 30)","[0, 1000]",0.6666666666666666,31.62190470695953
106,29,low,"(27, 30)","[0, 1500]",0.8333333333333334,42.03163206057238
107,29,low,"(27, 30)","[0, 2000]",0.8541666666666666,34.230597014683575
108,29,low,"(28, 31)","[0, 500]",0.3958333333333333,8.06808876954248
109,29,low,"(28, 31)","[0, 1000]",0.6666666666666666,31.62190470695953
110,29,low,"(28, 31)","[0, 1500]",0.8541666666666666,45.27272508393634
111,29,low,"(28, 31)","[0, 2000]",0.8541666666666666,34.230597014683575
112,29,low,"(29, 32)","[0, 500]",0.3125,1.5600052603252155
113,29,low,"(29, 32)","[0, 1000]",0.6458333333333334,28.62427544806399
114,29,low,"(29, 32)","[0, 1500]",0.875,48.70897719523583
115,29,low,"(29, 32)","[0, 2000]",0.8958333333333334,39.59512950512546
116,29,low,"(30, 33)","[0, 500]",0.3958333333333333,8.06808876954248
117,29,low,"(30, 33)","[0, 1000]",0.625,25.78314624597723
118,29,low,"(30, 33)","[0, 1500]",0.8333333333333334,42.03163206057238
119,29,low,"(30, 33)","[0, 2000]",0.875,36.82873885493441
120,29,low,"(31, 34)","[0, 500]",0.375,5.996120086288613
121,29,low,"(31, 34)","[0, 1000]",0.4791666666666667,10.042937120279774
122,29,low,"(31, 34)","[0, 1500]",0.75,30.67669356234496
123,29,low,"(31, 34)","[0, 2000]",0.8333333333333334,31.78001448482302
124,29,low,"(32, 35)","[0, 500]",0.375,5.996120086288613
125,29,low,"(32, 35)","[0, 1000]",0.4791666666666667,10.042937120279774
126,29,low,"(32, 35)","[0, 1500]",0.6875,23.561070425422496
127,29,low,"(32, 35)","[0, 2000]",0.8125,29.46167622408695
128,29,low,"(33, 36)","[0, 500]",0.4583333333333333,15.981143700734936
129,29,low,"(33, 36)","[0, 1000]",0.625,25.78314624597723
130,29,low,"(33, 36)","[0, 1500]",0.6458333333333334,19.390638206753028
131,29,low,"(33, 36)","[0, 2000]",0.7708333333333334,25.177277311422685
132,29,low,"(34, 37)","[0, 500]",0.3333333333333333,2.734090777971598
133,29,low,"(34, 37)","[0, 1000]",0.6458333333333334,28.62427544806399
134,29,low,"(34, 37)","[0, 1500]",0.6041666666666666,15.644825859524394
135,29,low,"(34, 37)","[0, 2000]",0.6458333333333334,14.661214253886435
136,29,low,"(35, 38)","[0, 500]",0.3541666666666667,4.215719014267191
137,29,low,"(35, 38)","[0, 1000]",0.5208333333333334,13.816657360092053
138,29,low,"(35, 38)","[0, 1500]",0.5625,12.305012812103106
139,29,low,"(35, 38)","[0, 2000]",0.6458333333333334,14.661214253886435
140,29,low,"(36, 39)","[0, 500]",0.3333333333333333,2.734090777971598
141,29,low,"(36, 39)","[0, 1000]",0.5208333333333334,13.816657360092053
142,29,low,"(36, 39)","[0, 1500]",0.5416666666666666,10.783510670329036
143,29,low,"(36, 39)","[0, 2000]",0.6458333333333334,14.661214253886435
144,29,low,"(37, 40)","[0, 500]",0.4166666666666667,10.42579468307338
145,29,low,"(37, 40)","[0, 1000]",0.3958333333333333,4.226141736427014
146,29,low,"(37, 40)","[0, 1500]",0.4166666666666667,3.6994755327034583
147,29,low,"(37, 40)","[0, 2000]",0.5208333333333334,7.076824501510565
148,29,low,"(38, 41)","[0, 500]",0.3541666666666667,4.215719014267191
149,29,low,"(38, 41)","[0, 1000]",0.4166666666666667,5.461130548276533
150,29,low,"(38, 41)","[0, 1500]",0.4166666666666667,3.6994755327034583
151,29,low,"(38, 41)","[0, 2000]",0.4375,3.5051468796834775
152,29,low,"(39, 42)","[0, 500]",0.2083333333333333,0.7585259038873475
153,29,low,"(39, 42)","[0, 1000]",0.3333333333333333,1.4321427884613134
154,29,low,"(39, 42)","[0, 1500]",0.3125,0.5535502536637862
155,29,low,"(39, 42)","[0, 2000]",0.3958333333333333,2.164609182072373
156,29,low,"(40, 43)","[0, 500]",0.2083333333333333,0.7585259038873475
157,29,low,"(40, 43)","[0, 1000]",0.3125,0.8171456125513034
158,29,low,"(40, 43)","[0, 1500]",0.2708333333333333,0.0634954589129551
159,29,low,"(40, 43)","[0, 2000]",0.3333333333333333,0.7335365501875021
160,29,low,"(41, 44)","[0, 500]",0.3125,1.5600052603252155
161,29,low,"(41, 44)","[0, 1000]",0.3333333333333333,1.4321427884613134
162,29,low,"(41, 44)","[0, 1500]",0.3333333333333333,0.9701612437963737
163,29,low,"(41, 44)","[0, 2000]",0.3333333333333333,0.7335365501875021
164,29,low,"(42, 45)","[0, 500]",0.375,5.996120086288613
165,29,low,"(42, 45)","[0, 1000]",0.2916666666666667,0.3687862525990404
166,29,low,"(42, 45)","[0, 1500]",0.2916666666666667,0.24982294530902738
