subject,depth,target,time_window,accuracy,time,itr
4,high,"(1, 8)","[0, 500]",0.1354166666666666,0.0158374657233556,0.08133683339906919
4,high,"(1, 8)","[0, 1000]",0.1458333333333333,0.0174508665998776,0.1613896172775179
4,high,"(1, 8)","[0, 1500]",0.1145833333333333,0.0246842950582504,0.028862094933283053
4,high,"(1, 8)","[0, 2000]",0.1354166666666666,0.0260978763302167,0.020708074620034045
4,high,"(2, 9)","[0, 500]",0.125,0.0155994271238644,0.0
4,high,"(2, 9)","[0, 1000]",0.09375,0.0178002218405405,0.41089280662540745
4,high,"(2, 9)","[0, 1500]",0.125,0.024967685341835,0.0
4,high,"(2, 9)","[0, 2000]",0.1354166666666666,0.0260586813092231,0.02070847522709788
4,high,"(3, 10)","[0, 500]",0.0833333333333333,0.0158806865413983,1.4857471671450648
4,high,"(3, 10)","[0, 1000]",0.1354166666666666,0.018091877301534,0.041211001625654
4,high,"(3, 10)","[0, 1500]",0.1354166666666666,0.0273831958572069,0.027469587281266066
4,high,"(3, 10)","[0, 2000]",0.1458333333333333,0.0281725525856018,0.08096254224025282
4,high,"(4, 11)","[0, 500]",0.0833333333333333,0.0164622142910957,1.4840742408731684
4,high,"(4, 11)","[0, 1000]",0.1770833333333333,0.0191931550701459,0.9493468483892435
4,high,"(4, 11)","[0, 1500]",0.1770833333333333,0.0263300662239392,0.6339178078693324
4,high,"(4, 11)","[0, 2000]",0.1875,0.027233305076758,0.6751625176813244
4,high,"(5, 12)","[0, 500]",0.1666666666666666,0.0161459545294443,1.22234533213325
4,high,"(5, 12)","[0, 1000]",0.1770833333333333,0.0179937630891799,0.9504653611330328
4,high,"(5, 12)","[0, 1500]",0.21875,0.0272139136989911,1.920183053560155
4,high,"(5, 12)","[0, 2000]",0.2083333333333333,0.0278797323505083,1.1605960630262648
4,high,"(6, 13)","[0, 500]",0.21875,0.0171725104252497,5.670313516537807
4,high,"(6, 13)","[0, 1000]",0.2395833333333333,0.0189002280433972,4.17472696344479
4,high,"(6, 13)","[0, 1500]",0.2916666666666667,0.0256697411338488,5.52907843093278
4,high,"(6, 13)","[0, 2000]",0.28125,0.0271896719932556,3.701633273015469
4,high,"(7, 14)","[0, 500]",0.21875,0.0163516377409299,5.679327926751784
4,high,"(7, 14)","[0, 1000]",0.25,0.019048827389876,4.899020445023111
4,high,"(7, 14)","[0, 1500]",0.3229166666666667,0.0265141899387041,7.533308397630354
4,high,"(7, 14)","[0, 2000]",0.3020833333333333,0.0282219549020131,4.640839706879928
4,high,"(8, 15)","[0, 500]",0.1875,0.0168407807747523,2.64822744856034
4,high,"(8, 15)","[0, 1000]",0.2395833333333333,0.0184813688198725,4.176443855817954
4,high,"(8, 15)","[0, 1500]",0.2916666666666667,0.0268178905049959,5.524920627986551
4,high,"(8, 15)","[0, 2000]",0.3020833333333333,0.028437095383803,4.640347489254487
4,high,"(9, 16)","[0, 500]",0.1875,0.0163323357701301,2.650835222515298
4,high,"(9, 16)","[0, 1000]",0.28125,0.0185081387559572,7.367553046487289
4,high,"(9, 16)","[0, 1500]",0.3020833333333333,0.0257569327950477,6.169169400680206
4,high,"(9, 16)","[0, 2000]",0.34375,0.0279888113339742,6.784394235015318
4,high,"(10, 17)","[0, 500]",0.2083333333333333,0.0166497801740964,4.55540546802067
4,high,"(10, 17)","[0, 1000]",0.3125,0.0189092407623926,10.240672177281441
4,high,"(10, 17)","[0, 1500]",0.3333333333333333,0.0261368180314699,8.261417276263145
4,high,"(10, 17)","[0, 2000]",0.40625,0.0279792547225952,10.610866283618975
4,high,"(11, 18)","[0, 500]",0.2395833333333333,0.016487884024779,8.235682552562537
4,high,"(11, 18)","[0, 1000]",0.28125,0.0184031675259272,7.368312452123741
4,high,"(11, 18)","[0, 1500]",0.34375,0.026605412364006,9.012594537434499
4,high,"(11, 18)","[0, 2000]",0.40625,0.0281160697340965,10.610150483466166
4,high,"(12, 19)","[0, 500]",0.1979166666666666,0.0170696601271629,3.542145221482725
4,high,"(12, 19)","[0, 1000]",0.2708333333333333,0.0190481195847193,6.495031393162018
4,high,"(12, 19)","[0, 1500]",0.3541666666666667,0.0269453624884287,9.791404131641224
4,high,"(12, 19)","[0, 2000]",0.375,0.0281056960423787,8.60810670834838
4,high,"(13, 20)","[0, 500]",0.21875,0.0171966304381688,5.670049075458294
4,high,"(13, 20)","[0, 1000]",0.3645833333333333,0.0191195011138916,15.880640617563817
4,high,"(13, 20)","[0, 1500]",0.3958333333333333,0.0289970859885215,13.162695818213754
4,high,"(13, 20)","[0, 2000]",0.4791666666666667,0.0292648946245511,15.939427570649523
4,high,"(14, 21)","[0, 500]",0.21875,0.0172617385784784,5.669335381938681
4,high,"(14, 21)","[0, 1000]",0.3958333333333333,0.0185610403617223,19.758976391493302
4,high,"(14, 21)","[0, 1500]",0.5,0.0272528355320294,23.427262013108578
4,high,"(14, 21)","[0, 2000]",0.5104166666666666,0.0291655162970225,18.50649210906977
4,high,"(15, 22)","[0, 500]",0.2604166666666667,0.0182090724507967,11.156031399322334
4,high,"(15, 22)","[0, 1000]",0.4375,0.0187990814447402,25.451344976161003
4,high,"(15, 22)","[0, 1500]",0.6770833333333334,0.0273194859425226,46.58880798340645
4,high,"(15, 22)","[0, 2000]",0.6875,0.0289165625969568,36.275420397347816
4,high,"(16, 23)","[0, 500]",0.2604166666666667,0.0178009321292241,11.164824790682353
4,high,"(16, 23)","[0, 1000]",0.4791666666666667,0.0201974287629127,31.704962096161697
4,high,"(16, 23)","[0, 1500]",0.6875,0.029434286057949,48.12223835327164
4,high,"(16, 23)","[0, 2000]",0.7708333333333334,0.0294212276736895,46.71554697578246
