,subject,depth,target,time_window,accuracy
0,4,high,"(1, 4)","[0, 500]",0.2916666666666667
1,4,high,"(1, 4)","[0, 1000]",0.25
2,4,high,"(1, 4)","[0, 1500]",0.25
3,4,high,"(1, 4)","[0, 2000]",0.25
4,4,high,"(2, 5)","[0, 500]",0.25
5,4,high,"(2, 5)","[0, 1000]",0.25
6,4,high,"(2, 5)","[0, 1500]",0.2708333333333333
7,4,high,"(2, 5)","[0, 2000]",0.375
8,4,high,"(3, 6)","[0, 500]",0.20833333333333334
9,4,high,"(3, 6)","[0, 1000]",0.375
10,4,high,"(3, 6)","[0, 1500]",0.4166666666666667
11,4,high,"(3, 6)","[0, 2000]",0.5
12,4,high,"(4, 7)","[0, 500]",0.3541666666666667
13,4,high,"(4, 7)","[0, 1000]",0.4166666666666667
14,4,high,"(4, 7)","[0, 1500]",0.4583333333333333
15,4,high,"(4, 7)","[0, 2000]",0.5625
16,4,high,"(5, 8)","[0, 500]",0.375
17,4,high,"(5, 8)","[0, 1000]",0.5208333333333334
18,4,high,"(5, 8)","[0, 1500]",0.5208333333333334
19,4,high,"(5, 8)","[0, 2000]",0.5208333333333334
20,4,high,"(6, 9)","[0, 500]",0.3333333333333333
21,4,high,"(6, 9)","[0, 1000]",0.3958333333333333
22,4,high,"(6, 9)","[0, 1500]",0.4583333333333333
23,4,high,"(6, 9)","[0, 2000]",0.5
24,4,high,"(7, 10)","[0, 500]",0.4166666666666667
25,4,high,"(7, 10)","[0, 1000]",0.3958333333333333
26,4,high,"(7, 10)","[0, 1500]",0.6041666666666666
27,4,high,"(7, 10)","[0, 2000]",0.625
28,4,high,"(8, 11)","[0, 500]",0.2708333333333333
29,4,high,"(8, 11)","[0, 1000]",0.4375
30,4,high,"(8, 11)","[0, 1500]",0.5833333333333334
31,4,high,"(8, 11)","[0, 2000]",0.6666666666666666
32,4,high,"(9, 12)","[0, 500]",0.3125
33,4,high,"(9, 12)","[0, 1000]",0.5
34,4,high,"(9, 12)","[0, 1500]",0.625
35,4,high,"(9, 12)","[0, 2000]",0.75
36,4,high,"(10, 13)","[0, 500]",0.375
37,4,high,"(10, 13)","[0, 1000]",0.5208333333333334
38,4,high,"(10, 13)","[0, 1500]",0.6875
39,4,high,"(10, 13)","[0, 2000]",0.8125
40,4,high,"(11, 14)","[0, 500]",0.3333333333333333
41,4,high,"(11, 14)","[0, 1000]",0.5208333333333334
42,4,high,"(11, 14)","[0, 1500]",0.6666666666666666
43,4,high,"(11, 14)","[0, 2000]",0.8125
44,4,high,"(12, 15)","[0, 500]",0.5
45,4,high,"(12, 15)","[0, 1000]",0.5416666666666666
46,4,high,"(12, 15)","[0, 1500]",0.7083333333333334
47,4,high,"(12, 15)","[0, 2000]",0.8125
48,4,high,"(13, 16)","[0, 500]",0.4375
49,4,high,"(13, 16)","[0, 1000]",0.6666666666666666
50,4,high,"(13, 16)","[0, 1500]",0.6875
51,4,high,"(13, 16)","[0, 2000]",0.8125
52,4,high,"(14, 17)","[0, 500]",0.5
53,4,high,"(14, 17)","[0, 1000]",0.7291666666666666
54,4,high,"(14, 17)","[0, 1500]",0.8333333333333334
55,4,high,"(14, 17)","[0, 2000]",0.875
56,4,high,"(15, 18)","[0, 500]",0.5625
57,4,high,"(15, 18)","[0, 1000]",0.9166666666666666
58,4,high,"(15, 18)","[0, 1500]",0.9583333333333334
59,4,high,"(15, 18)","[0, 2000]",0.9791666666666666
60,4,high,"(16, 19)","[0, 500]",0.5833333333333334
61,4,high,"(16, 19)","[0, 1000]",0.875
62,4,high,"(16, 19)","[0, 1500]",0.9583333333333334
63,4,high,"(16, 19)","[0, 2000]",1.0
64,4,high,"(17, 20)","[0, 500]",0.5833333333333334
65,4,high,"(17, 20)","[0, 1000]",0.875
66,4,high,"(17, 20)","[0, 1500]",0.9791666666666666
67,4,high,"(17, 20)","[0, 2000]",1.0
68,4,high,"(18, 21)","[0, 500]",0.5833333333333334
69,4,high,"(18, 21)","[0, 1000]",0.875
70,4,high,"(18, 21)","[0, 1500]",0.9375
71,4,high,"(18, 21)","[0, 2000]",1.0
72,4,high,"(19, 22)","[0, 500]",0.5
73,4,high,"(19, 22)","[0, 1000]",0.8333333333333334
74,4,high,"(19, 22)","[0, 1500]",0.9583333333333334
75,4,high,"(19, 22)","[0, 2000]",1.0
76,4,high,"(20, 23)","[0, 500]",0.5416666666666666
77,4,high,"(20, 23)","[0, 1000]",0.875
78,4,high,"(20, 23)","[0, 1500]",0.9791666666666666
79,4,high,"(20, 23)","[0, 2000]",1.0
80,4,high,"(21, 24)","[0, 500]",0.6041666666666666
81,4,high,"(21, 24)","[0, 1000]",0.875
82,4,high,"(21, 24)","[0, 1500]",1.0
83,4,high,"(21, 24)","[0, 2000]",1.0
84,4,high,"(22, 25)","[0, 500]",0.6458333333333334
85,4,high,"(22, 25)","[0, 1000]",0.875
86,4,high,"(22, 25)","[0, 1500]",0.9375
87,4,high,"(22, 25)","[0, 2000]",0.9583333333333334
88,4,high,"(23, 26)","[0, 500]",0.5416666666666666
89,4,high,"(23, 26)","[0, 1000]",0.875
90,4,high,"(23, 26)","[0, 1500]",0.9375
91,4,high,"(23, 26)","[0, 2000]",0.9791666666666666
92,4,high,"(24, 27)","[0, 500]",0.5208333333333334
93,4,high,"(24, 27)","[0, 1000]",0.9375
94,4,high,"(24, 27)","[0, 1500]",0.9375
95,4,high,"(24, 27)","[0, 2000]",0.9791666666666666
96,4,high,"(25, 28)","[0, 500]",0.6041666666666666
97,4,high,"(25, 28)","[0, 1000]",0.9583333333333334
98,4,high,"(25, 28)","[0, 1500]",0.9375
99,4,high,"(25, 28)","[0, 2000]",0.9791666666666666
100,4,high,"(26, 29)","[0, 500]",0.6458333333333334
101,4,high,"(26, 29)","[0, 1000]",0.9166666666666666
102,4,high,"(26, 29)","[0, 1500]",0.9791666666666666
103,4,high,"(26, 29)","[0, 2000]",1.0
104,4,high,"(27, 30)","[0, 500]",0.625
105,4,high,"(27, 30)","[0, 1000]",0.9375
106,4,high,"(27, 30)","[0, 1500]",0.9791666666666666
107,4,high,"(27, 30)","[0, 2000]",0.9791666666666666
108,4,high,"(28, 31)","[0, 500]",0.5416666666666666
109,4,high,"(28, 31)","[0, 1000]",0.875
110,4,high,"(28, 31)","[0, 1500]",0.9375
111,4,high,"(28, 31)","[0, 2000]",0.9791666666666666
112,4,high,"(29, 32)","[0, 500]",0.4791666666666667
113,4,high,"(29, 32)","[0, 1000]",0.875
114,4,high,"(29, 32)","[0, 1500]",0.9375
115,4,high,"(29, 32)","[0, 2000]",0.9791666666666666
116,4,high,"(30, 33)","[0, 500]",0.4791666666666667
117,4,high,"(30, 33)","[0, 1000]",0.7708333333333334
118,4,high,"(30, 33)","[0, 1500]",0.9166666666666666
119,4,high,"(30, 33)","[0, 2000]",0.9583333333333334
120,4,high,"(31, 34)","[0, 500]",0.3958333333333333
121,4,high,"(31, 34)","[0, 1000]",0.75
122,4,high,"(31, 34)","[0, 1500]",0.8958333333333334
123,4,high,"(31, 34)","[0, 2000]",0.9375
124,4,high,"(32, 35)","[0, 500]",0.2916666666666667
125,4,high,"(32, 35)","[0, 1000]",0.7708333333333334
126,4,high,"(32, 35)","[0, 1500]",0.8541666666666666
127,4,high,"(32, 35)","[0, 2000]",0.9583333333333334
128,4,high,"(33, 36)","[0, 500]",0.3541666666666667
129,4,high,"(33, 36)","[0, 1000]",0.7083333333333334
130,4,high,"(33, 36)","[0, 1500]",0.8125
131,4,high,"(33, 36)","[0, 2000]",0.9375
132,4,high,"(34, 37)","[0, 500]",0.3125
133,4,high,"(34, 37)","[0, 1000]",0.75
134,4,high,"(34, 37)","[0, 1500]",0.75
135,4,high,"(34, 37)","[0, 2000]",0.8958333333333334
136,4,high,"(35, 38)","[0, 500]",0.375
137,4,high,"(35, 38)","[0, 1000]",0.6666666666666666
138,4,high,"(35, 38)","[0, 1500]",0.7708333333333334
139,4,high,"(35, 38)","[0, 2000]",0.8125
140,4,high,"(36, 39)","[0, 500]",0.3125
141,4,high,"(36, 39)","[0, 1000]",0.5
142,4,high,"(36, 39)","[0, 1500]",0.625
143,4,high,"(36, 39)","[0, 2000]",0.6666666666666666
144,4,high,"(37, 40)","[0, 500]",0.3125
145,4,high,"(37, 40)","[0, 1000]",0.375
146,4,high,"(37, 40)","[0, 1500]",0.5
147,4,high,"(37, 40)","[0, 2000]",0.5625
148,4,high,"(38, 41)","[0, 500]",0.3125
149,4,high,"(38, 41)","[0, 1000]",0.2916666666666667
150,4,high,"(38, 41)","[0, 1500]",0.4375
151,4,high,"(38, 41)","[0, 2000]",0.4791666666666667
152,4,high,"(39, 42)","[0, 500]",0.3541666666666667
153,4,high,"(39, 42)","[0, 1000]",0.2916666666666667
154,4,high,"(39, 42)","[0, 1500]",0.4166666666666667
155,4,high,"(39, 42)","[0, 2000]",0.5416666666666666
156,4,high,"(40, 43)","[0, 500]",0.3125
157,4,high,"(40, 43)","[0, 1000]",0.2916666666666667
158,4,high,"(40, 43)","[0, 1500]",0.3958333333333333
159,4,high,"(40, 43)","[0, 2000]",0.5208333333333334
160,4,high,"(41, 44)","[0, 500]",0.2708333333333333
161,4,high,"(41, 44)","[0, 1000]",0.22916666666666666
162,4,high,"(41, 44)","[0, 1500]",0.3333333333333333
163,4,high,"(41, 44)","[0, 2000]",0.4166666666666667
164,4,high,"(42, 45)","[0, 500]",0.3125
165,4,high,"(42, 45)","[0, 1000]",0.2708333333333333
166,4,high,"(42, 45)","[0, 1500]",0.4166666666666667
167,4,high,"(42, 45)","[0, 2000]",0.4791666666666667
168,4,high,"(43, 46)","[0, 500]",0.20833333333333334
169,4,high,"(43, 46)","[0, 1000]",0.2916666666666667
170,4,high,"(43, 46)","[0, 1500]",0.4166666666666667
171,4,high,"(43, 46)","[0, 2000]",0.5208333333333334
172,4,high,"(44, 47)","[0, 500]",0.1875
173,4,high,"(44, 47)","[0, 1000]",0.3125
174,4,high,"(44, 47)","[0, 1500]",0.3125
175,4,high,"(44, 47)","[0, 2000]",0.5
176,4,high,"(45, 48)","[0, 500]",0.2708333333333333
177,4,high,"(45, 48)","[0, 1000]",0.25
178,4,high,"(45, 48)","[0, 1500]",0.4166666666666667
179,4,high,"(45, 48)","[0, 2000]",0.5
180,4,high,"(46, 49)","[0, 500]",0.25
181,4,high,"(46, 49)","[0, 1000]",0.25
182,4,high,"(46, 49)","[0, 1500]",0.4791666666666667
183,4,high,"(46, 49)","[0, 2000]",0.3958333333333333
184,4,high,"(47, 50)","[0, 500]",0.2708333333333333
185,4,high,"(47, 50)","[0, 1000]",0.2708333333333333
186,4,high,"(47, 50)","[0, 1500]",0.2916666666666667
187,4,high,"(47, 50)","[0, 2000]",0.22916666666666666
188,4,high,"(48, 51)","[0, 500]",0.2708333333333333
189,4,high,"(48, 51)","[0, 1000]",0.2708333333333333
190,4,high,"(48, 51)","[0, 1500]",0.25
191,4,high,"(48, 51)","[0, 2000]",0.1875
192,4,high,"(49, 52)","[0, 500]",0.1875
193,4,high,"(49, 52)","[0, 1000]",0.2708333333333333
194,4,high,"(49, 52)","[0, 1500]",0.1875
195,4,high,"(49, 52)","[0, 2000]",0.3125
196,4,high,"(50, 53)","[0, 500]",0.20833333333333334
197,4,high,"(50, 53)","[0, 1000]",0.25
198,4,high,"(50, 53)","[0, 1500]",0.25
199,4,high,"(50, 53)","[0, 2000]",0.3125
200,4,high,"(51, 54)","[0, 500]",0.20833333333333334
201,4,high,"(51, 54)","[0, 1000]",0.2916666666666667
202,4,high,"(51, 54)","[0, 1500]",0.3958333333333333
203,4,high,"(51, 54)","[0, 2000]",0.3333333333333333
204,4,high,"(52, 55)","[0, 500]",0.1875
205,4,high,"(52, 55)","[0, 1000]",0.25
206,4,high,"(52, 55)","[0, 1500]",0.3958333333333333
207,4,high,"(52, 55)","[0, 2000]",0.3333333333333333
208,4,high,"(53, 56)","[0, 500]",0.25
