Unnamed: 0,subject,depth,target,time_window,accuracy,itr
0,1,low,"(1, 4)","[0, 500]",0.2291666666666666,0.18570402723441437
1,1,low,"(1, 4)","[0, 1000]",0.25,0.0
2,1,low,"(1, 4)","[0, 1500]",0.25,0.0
3,1,low,"(1, 4)","[0, 2000]",0.25,0.0
4,1,low,"(2, 5)","[0, 500]",0.25,0.0
5,1,low,"(2, 5)","[0, 1000]",0.2291666666666666,0.09727353807516943
6,1,low,"(2, 5)","[0, 1500]",0.3125,0.5535502536637862
7,1,low,"(2, 5)","[0, 2000]",0.2708333333333333,0.04800876161711239
8,1,low,"(3, 6)","[0, 500]",0.2291666666666666,0.18570402723441437
9,1,low,"(3, 6)","[0, 1000]",0.2708333333333333,0.093731391728648
10,1,low,"(3, 6)","[0, 1500]",0.3541666666666667,1.4959002953851324
11,1,low,"(3, 6)","[0, 2000]",0.4375,3.5051468796834775
12,1,low,"(4, 7)","[0, 500]",0.2083333333333333,0.7585259038873475
13,1,low,"(4, 7)","[0, 1000]",0.375,3.140824807103559
14,1,low,"(4, 7)","[0, 1500]",0.5416666666666666,10.783510670329036
15,1,low,"(4, 7)","[0, 2000]",0.625,13.206001735744435
16,1,low,"(5, 8)","[0, 500]",0.3125,1.5600052603252155
17,1,low,"(5, 8)","[0, 1000]",0.5625,18.16454272262839
18,1,low,"(5, 8)","[0, 1500]",0.625,17.466002295661994
19,1,low,"(5, 8)","[0, 2000]",0.6666666666666666,16.19658533771098
20,1,low,"(6, 9)","[0, 500]",0.375,5.996120086288613
21,1,low,"(6, 9)","[0, 1000]",0.5208333333333334,13.816657360092053
22,1,low,"(6, 9)","[0, 1500]",0.7708333333333334,33.298979669946135
23,1,low,"(6, 9)","[0, 2000]",0.8958333333333334,39.59512950512546
24,1,low,"(7, 10)","[0, 500]",0.3541666666666667,4.215719014267191
25,1,low,"(7, 10)","[0, 1000]",0.6666666666666666,31.62190470695953
26,1,low,"(7, 10)","[0, 1500]",0.875,48.70897719523583
27,1,low,"(7, 10)","[0, 2000]",0.9583333333333334,49.29007618449072
28,1,low,"(8, 11)","[0, 500]",0.4375,13.064638369729323
29,1,low,"(8, 11)","[0, 1000]",0.7291666666666666,41.60465402966368
30,1,low,"(8, 11)","[0, 1500]",0.9375,60.52837846791925
31,1,low,"(8, 11)","[0, 2000]",0.9583333333333334,49.29007618449072
32,1,low,"(9, 12)","[0, 500]",0.3541666666666667,4.215719014267191
33,1,low,"(9, 12)","[0, 1000]",0.8333333333333334,62.04669494655922
34,1,low,"(9, 12)","[0, 1500]",0.9583333333333334,65.19010076013289
35,1,low,"(9, 12)","[0, 2000]",0.9791666666666666,53.29421554482457
36,1,low,"(10, 13)","[0, 500]",0.4166666666666667,10.42579468307338
37,1,low,"(10, 13)","[0, 1000]",0.8125,57.520415485122136
38,1,low,"(10, 13)","[0, 1500]",0.9166666666666666,56.28785579237174
39,1,low,"(10, 13)","[0, 2000]",0.9583333333333334,49.29007618449072
40,1,low,"(11, 14)","[0, 500]",0.3958333333333333,8.06808876954248
41,1,low,"(11, 14)","[0, 1000]",0.8541666666666666,66.8311656000965
42,1,low,"(11, 14)","[0, 1500]",0.9791666666666666,70.48589797863895
43,1,low,"(11, 14)","[0, 2000]",0.9791666666666666,53.29421554482457
44,1,low,"(12, 15)","[0, 500]",0.375,5.996120086288613
45,1,low,"(12, 15)","[0, 1000]",0.6458333333333334,28.62427544806399
46,1,low,"(12, 15)","[0, 1500]",0.75,30.67669356234496
47,1,low,"(12, 15)","[0, 2000]",0.7916666666666666,27.26384232798952
48,1,low,"(13, 16)","[0, 500]",0.3333333333333333,2.734090777971598
49,1,low,"(13, 16)","[0, 1000]",0.6666666666666666,31.62190470695953
50,1,low,"(13, 16)","[0, 1500]",0.7291666666666666,28.183797891062497
51,1,low,"(13, 16)","[0, 2000]",0.7916666666666666,27.26384232798952
