,subject,depth,target,time_window,accuracy
0,12,high,"(1, 16)","[0, 500]",0.057291666666666664
1,12,high,"(1, 16)","[0, 1000]",0.0625
2,12,high,"(1, 16)","[0, 1500]",0.06770833333333333
3,12,high,"(1, 16)","[0, 2000]",0.11979166666666667
4,12,high,"(2, 17)","[0, 500]",0.06770833333333333
5,12,high,"(2, 17)","[0, 1000]",0.08854166666666667
6,12,high,"(2, 17)","[0, 1500]",0.21354166666666666
7,12,high,"(2, 17)","[0, 2000]",0.3072916666666667
8,12,high,"(3, 18)","[0, 500]",0.06770833333333333
9,12,high,"(3, 18)","[0, 1000]",0.19791666666666666
10,12,high,"(3, 18)","[0, 1500]",0.3802083333333333
11,12,high,"(3, 18)","[0, 2000]",0.4427083333333333
12,12,high,"(4, 19)","[0, 500]",0.07291666666666667
13,12,high,"(4, 19)","[0, 1000]",0.3958333333333333
14,12,high,"(4, 19)","[0, 1500]",0.53125
15,12,high,"(4, 19)","[0, 2000]",0.5520833333333334
16,12,high,"(5, 20)","[0, 500]",0.08854166666666667
17,12,high,"(5, 20)","[0, 1000]",0.46875
18,12,high,"(5, 20)","[0, 1500]",0.546875
19,12,high,"(5, 20)","[0, 2000]",0.5625
20,12,high,"(6, 21)","[0, 500]",0.19791666666666666
21,12,high,"(6, 21)","[0, 1000]",0.5520833333333334
22,12,high,"(6, 21)","[0, 1500]",0.609375
23,12,high,"(6, 21)","[0, 2000]",0.625
24,12,high,"(7, 22)","[0, 500]",0.25
25,12,high,"(7, 22)","[0, 1000]",0.578125
26,12,high,"(7, 22)","[0, 1500]",0.6041666666666666
27,12,high,"(7, 22)","[0, 2000]",0.6197916666666666
28,12,high,"(8, 23)","[0, 500]",0.3333333333333333
29,12,high,"(8, 23)","[0, 1000]",0.6875
30,12,high,"(8, 23)","[0, 1500]",0.7239583333333334
31,12,high,"(8, 23)","[0, 2000]",0.7447916666666666
32,12,high,"(9, 24)","[0, 500]",0.4010416666666667
33,12,high,"(9, 24)","[0, 1000]",0.7135416666666666
34,12,high,"(9, 24)","[0, 1500]",0.7291666666666666
35,12,high,"(9, 24)","[0, 2000]",0.75
36,12,high,"(10, 25)","[0, 500]",0.4479166666666667
37,12,high,"(10, 25)","[0, 1000]",0.7760416666666666
38,12,high,"(10, 25)","[0, 1500]",0.796875
39,12,high,"(10, 25)","[0, 2000]",0.8125
40,12,high,"(11, 26)","[0, 500]",0.4947916666666667
41,12,high,"(11, 26)","[0, 1000]",0.8020833333333334
42,12,high,"(11, 26)","[0, 1500]",0.8072916666666666
43,12,high,"(11, 26)","[0, 2000]",0.8125
44,12,high,"(12, 27)","[0, 500]",0.609375
45,12,high,"(12, 27)","[0, 1000]",0.8125
46,12,high,"(12, 27)","[0, 1500]",0.8385416666666666
47,12,high,"(12, 27)","[0, 2000]",0.8541666666666666
48,12,high,"(13, 28)","[0, 500]",0.5885416666666666
49,12,high,"(13, 28)","[0, 1000]",0.8177083333333334
50,12,high,"(13, 28)","[0, 1500]",0.8489583333333334
51,12,high,"(13, 28)","[0, 2000]",0.8541666666666666
52,12,high,"(14, 29)","[0, 500]",0.5729166666666666
53,12,high,"(14, 29)","[0, 1000]",0.8229166666666666
54,12,high,"(14, 29)","[0, 1500]",0.8802083333333334
55,12,high,"(14, 29)","[0, 2000]",0.9010416666666666
56,12,high,"(15, 30)","[0, 500]",0.546875
57,12,high,"(15, 30)","[0, 1000]",0.7760416666666666
58,12,high,"(15, 30)","[0, 1500]",0.8489583333333334
59,12,high,"(15, 30)","[0, 2000]",0.8854166666666666
60,12,high,"(16, 31)","[0, 500]",0.515625
61,12,high,"(16, 31)","[0, 1000]",0.7291666666666666
62,12,high,"(16, 31)","[0, 1500]",0.8333333333333334
63,12,high,"(16, 31)","[0, 2000]",0.8854166666666666
64,12,high,"(17, 32)","[0, 500]",0.4791666666666667
65,12,high,"(17, 32)","[0, 1000]",0.6770833333333334
66,12,high,"(17, 32)","[0, 1500]",0.7864583333333334
67,12,high,"(17, 32)","[0, 2000]",0.8385416666666666
68,12,high,"(18, 33)","[0, 500]",0.4322916666666667
69,12,high,"(18, 33)","[0, 1000]",0.6197916666666666
70,12,high,"(18, 33)","[0, 1500]",0.7395833333333334
71,12,high,"(18, 33)","[0, 2000]",0.7916666666666666
72,12,high,"(19, 34)","[0, 500]",0.40625
73,12,high,"(19, 34)","[0, 1000]",0.5833333333333334
74,12,high,"(19, 34)","[0, 1500]",0.6927083333333334
75,12,high,"(19, 34)","[0, 2000]",0.75
76,12,high,"(20, 35)","[0, 500]",0.359375
77,12,high,"(20, 35)","[0, 1000]",0.5416666666666666
78,12,high,"(20, 35)","[0, 1500]",0.6510416666666666
79,12,high,"(20, 35)","[0, 2000]",0.703125
80,12,high,"(21, 36)","[0, 500]",0.3125
81,12,high,"(21, 36)","[0, 1000]",0.515625
82,12,high,"(21, 36)","[0, 1500]",0.609375
83,12,high,"(21, 36)","[0, 2000]",0.6979166666666666
84,12,high,"(22, 37)","[0, 500]",0.28125
85,12,high,"(22, 37)","[0, 1000]",0.4583333333333333
86,12,high,"(22, 37)","[0, 1500]",0.5989583333333334
87,12,high,"(22, 37)","[0, 2000]",0.6979166666666666
88,12,high,"(23, 38)","[0, 500]",0.23958333333333334
89,12,high,"(23, 38)","[0, 1000]",0.4166666666666667
90,12,high,"(23, 38)","[0, 1500]",0.59375
91,12,high,"(23, 38)","[0, 2000]",0.6770833333333334
92,12,high,"(24, 39)","[0, 500]",0.203125
93,12,high,"(24, 39)","[0, 1000]",0.390625
94,12,high,"(24, 39)","[0, 1500]",0.5677083333333334
95,12,high,"(24, 39)","[0, 2000]",0.6458333333333334
96,12,high,"(25, 40)","[0, 500]",0.19791666666666666
97,12,high,"(25, 40)","[0, 1000]",0.3958333333333333
98,12,high,"(25, 40)","[0, 1500]",0.578125
99,12,high,"(25, 40)","[0, 2000]",0.703125
100,12,high,"(26, 41)","[0, 500]",0.19791666666666666
101,12,high,"(26, 41)","[0, 1000]",0.4166666666666667
102,12,high,"(26, 41)","[0, 1500]",0.5989583333333334
103,12,high,"(26, 41)","[0, 2000]",0.7135416666666666
104,12,high,"(27, 42)","[0, 500]",0.19791666666666666
105,12,high,"(27, 42)","[0, 1000]",0.40625
106,12,high,"(27, 42)","[0, 1500]",0.6041666666666666
107,12,high,"(27, 42)","[0, 2000]",0.6875
108,12,high,"(28, 43)","[0, 500]",0.20833333333333334
109,12,high,"(28, 43)","[0, 1000]",0.390625
110,12,high,"(28, 43)","[0, 1500]",0.5677083333333334
111,12,high,"(28, 43)","[0, 2000]",0.6458333333333334
112,12,high,"(29, 44)","[0, 500]",0.1875
113,12,high,"(29, 44)","[0, 1000]",0.375
114,12,high,"(29, 44)","[0, 1500]",0.5364583333333334
115,12,high,"(29, 44)","[0, 2000]",0.6458333333333334
116,12,high,"(30, 45)","[0, 500]",0.18229166666666666
117,12,high,"(30, 45)","[0, 1000]",0.359375
118,12,high,"(30, 45)","[0, 1500]",0.4895833333333333
119,12,high,"(30, 45)","[0, 2000]",0.5989583333333334
120,12,high,"(31, 46)","[0, 500]",0.18229166666666666
121,12,high,"(31, 46)","[0, 1000]",0.3229166666666667
122,12,high,"(31, 46)","[0, 1500]",0.4635416666666667
123,12,high,"(31, 46)","[0, 2000]",0.5625
124,12,high,"(32, 47)","[0, 500]",0.17708333333333334
125,12,high,"(32, 47)","[0, 1000]",0.328125
126,12,high,"(32, 47)","[0, 1500]",0.4322916666666667
127,12,high,"(32, 47)","[0, 2000]",0.5260416666666666
128,12,high,"(33, 48)","[0, 500]",0.16145833333333334
129,12,high,"(33, 48)","[0, 1000]",0.3229166666666667
130,12,high,"(33, 48)","[0, 1500]",0.40625
131,12,high,"(33, 48)","[0, 2000]",0.5052083333333334
132,12,high,"(34, 49)","[0, 500]",0.171875
133,12,high,"(34, 49)","[0, 1000]",0.2916666666666667
134,12,high,"(34, 49)","[0, 1500]",0.375
135,12,high,"(34, 49)","[0, 2000]",0.4583333333333333
136,12,high,"(35, 50)","[0, 500]",0.18229166666666666
137,12,high,"(35, 50)","[0, 1000]",0.25
138,12,high,"(35, 50)","[0, 1500]",0.3385416666666667
139,12,high,"(35, 50)","[0, 2000]",0.421875
140,12,high,"(36, 51)","[0, 500]",0.171875
141,12,high,"(36, 51)","[0, 1000]",0.25
142,12,high,"(36, 51)","[0, 1500]",0.3072916666666667
143,12,high,"(36, 51)","[0, 2000]",0.390625
144,12,high,"(37, 52)","[0, 500]",0.13541666666666666
145,12,high,"(37, 52)","[0, 1000]",0.21354166666666666
146,12,high,"(37, 52)","[0, 1500]",0.2604166666666667
147,12,high,"(37, 52)","[0, 2000]",0.3333333333333333
148,12,high,"(38, 53)","[0, 500]",0.11979166666666667
149,12,high,"(38, 53)","[0, 1000]",0.19791666666666666
150,12,high,"(38, 53)","[0, 1500]",0.22395833333333334
151,12,high,"(38, 53)","[0, 2000]",0.2864583333333333
152,12,high,"(39, 54)","[0, 500]",0.10416666666666667
153,12,high,"(39, 54)","[0, 1000]",0.171875
154,12,high,"(39, 54)","[0, 1500]",0.18229166666666666
155,12,high,"(39, 54)","[0, 2000]",0.23958333333333334
156,12,high,"(40, 55)","[0, 500]",0.08333333333333333
157,12,high,"(40, 55)","[0, 1000]",0.17708333333333334
158,12,high,"(40, 55)","[0, 1500]",0.18229166666666666
159,12,high,"(40, 55)","[0, 2000]",0.20833333333333334
160,12,high,"(41, 56)","[0, 500]",0.078125
161,12,high,"(41, 56)","[0, 1000]",0.13541666666666666
162,12,high,"(41, 56)","[0, 1500]",0.14583333333333334
163,12,high,"(41, 56)","[0, 2000]",0.15625
164,12,high,"(42, 57)","[0, 500]",0.08333333333333333
165,12,high,"(42, 57)","[0, 1000]",0.09895833333333333
166,12,high,"(42, 57)","[0, 1500]",0.125
167,12,high,"(42, 57)","[0, 2000]",0.125
168,12,high,"(43, 58)","[0, 500]",0.0625
169,12,high,"(43, 58)","[0, 1000]",0.08854166666666667
170,12,high,"(43, 58)","[0, 1500]",0.11458333333333333
171,12,high,"(43, 58)","[0, 2000]",0.09375
172,12,high,"(44, 59)","[0, 500]",0.06770833333333333
173,12,high,"(44, 59)","[0, 1000]",0.09895833333333333
174,12,high,"(44, 59)","[0, 1500]",0.109375
175,12,high,"(44, 59)","[0, 2000]",0.08854166666666667
176,12,high,"(45, 60)","[0, 500]",0.078125
177,12,high,"(45, 60)","[0, 1000]",0.08854166666666667
178,12,high,"(45, 60)","[0, 1500]",0.10416666666666667
179,12,high,"(45, 60)","[0, 2000]",0.08333333333333333
