Unnamed: 0,subject,depth,target,time_window,accuracy,itr
0,13,high,"(1, 16)","[0, 500]",0.0729166666666666,0.10901493930667783
1,13,high,"(1, 16)","[0, 1000]",0.0625,0.0
2,13,high,"(1, 16)","[0, 1500]",0.0729166666666666,0.04488850442039675
3,13,high,"(1, 16)","[0, 2000]",0.109375,0.6108457295914612
4,13,high,"(2, 17)","[0, 500]",0.0625,0.0
5,13,high,"(2, 17)","[0, 1000]",0.0885416666666666,0.37243710988557055
6,13,high,"(2, 17)","[0, 1500]",0.1666666666666666,3.325955835689896
7,13,high,"(2, 17)","[0, 2000]",0.3229166666666667,12.195938830982376
8,13,high,"(3, 18)","[0, 500]",0.0677083333333333,0.02791237220948365
9,13,high,"(3, 18)","[0, 1000]",0.2864583333333333,17.40842913349465
10,13,high,"(3, 18)","[0, 1500]",0.3385416666666667,17.37664655995785
11,13,high,"(3, 18)","[0, 2000]",0.4375,22.191126318592108
12,13,high,"(4, 19)","[0, 500]",0.109375,1.919800864430307
13,13,high,"(4, 19)","[0, 1000]",0.4166666666666667,37.055586462193915
14,13,high,"(4, 19)","[0, 1500]",0.5,36.93722478337909
15,13,high,"(4, 19)","[0, 2000]",0.5572916666666666,34.90578073173881
16,13,high,"(5, 20)","[0, 500]",0.1510416666666666,6.066147667729778
17,13,high,"(5, 20)","[0, 1000]",0.4895833333333333,50.30855163356549
18,13,high,"(5, 20)","[0, 1500]",0.5625,45.954210216450925
19,13,high,"(5, 20)","[0, 2000]",0.5625,35.51007153089389
20,13,high,"(6, 21)","[0, 500]",0.171875,8.796870977154052
21,13,high,"(6, 21)","[0, 1000]",0.5625,65.1017978066388
22,13,high,"(6, 21)","[0, 1500]",0.6197916666666666,54.931009745221075
23,13,high,"(6, 21)","[0, 2000]",0.6197916666666666,42.446689348579916
24,13,high,"(7, 22)","[0, 500]",0.2291666666666666,18.161375466340616
25,13,high,"(7, 22)","[0, 1000]",0.59375,71.91681460679935
26,13,high,"(7, 22)","[0, 1500]",0.6302083333333334,56.63832072948375
27,13,high,"(7, 22)","[0, 2000]",0.625,43.104055192413824
28,13,high,"(8, 23)","[0, 500]",0.3177083333333333,37.070501173912504
29,13,high,"(8, 23)","[0, 1000]",0.7083333333333334,99.48128868560755
30,13,high,"(8, 23)","[0, 1500]",0.7552083333333334,79.08379337296917
31,13,high,"(8, 23)","[0, 2000]",0.75,60.327251635601925
32,13,high,"(9, 24)","[0, 500]",0.3697916666666667,50.34282811962755
33,13,high,"(9, 24)","[0, 1000]",0.71875,102.2019291278366
34,13,high,"(9, 24)","[0, 1500]",0.75,78.07056094019075
35,13,high,"(9, 24)","[0, 2000]",0.75,60.327251635601925
36,13,high,"(10, 25)","[0, 500]",0.4635416666666667,77.82468668292033
37,13,high,"(10, 25)","[0, 1000]",0.7864583333333334,120.87589408047323
38,13,high,"(10, 25)","[0, 1500]",0.8125,90.74985011287966
39,13,high,"(10, 25)","[0, 2000]",0.8125,70.12488417813427
40,13,high,"(11, 26)","[0, 500]",0.5260416666666666,98.59322664159616
41,13,high,"(11, 26)","[0, 1000]",0.7864583333333334,120.87589408047323
42,13,high,"(11, 26)","[0, 1500]",0.8125,90.74985011287966
43,13,high,"(11, 26)","[0, 2000]",0.8125,70.12488417813427
44,13,high,"(12, 27)","[0, 500]",0.5833333333333334,119.33658530102555
45,13,high,"(12, 27)","[0, 1000]",0.8489583333333334,139.8727892154313
46,13,high,"(12, 27)","[0, 1500]",0.8697916666666666,103.52756554390807
47,13,high,"(12, 27)","[0, 2000]",0.875,80.94747906407287
48,13,high,"(13, 28)","[0, 500]",0.6458333333333334,143.8778817201582
49,13,high,"(13, 28)","[0, 1000]",0.859375,143.23601085653158
50,13,high,"(13, 28)","[0, 1500]",0.8697916666666666,103.52756554390807
51,13,high,"(13, 28)","[0, 2000]",0.875,80.94747906407287
52,13,high,"(14, 29)","[0, 500]",0.7291666666666666,179.93365027032462
53,13,high,"(14, 29)","[0, 1000]",0.9322916666666666,168.90790692311546
54,13,high,"(14, 29)","[0, 1500]",0.9375,120.65397427614543
55,13,high,"(14, 29)","[0, 2000]",0.9375,93.23261648611236
56,13,high,"(15, 30)","[0, 500]",0.7916666666666666,209.80967940898068
57,13,high,"(15, 30)","[0, 1000]",0.9322916666666666,168.90790692311546
58,13,high,"(15, 30)","[0, 1500]",0.9375,120.65397427614543
59,13,high,"(15, 30)","[0, 2000]",0.9375,93.23261648611236
60,13,high,"(16, 31)","[0, 500]",0.875,254.40636277280046
61,13,high,"(16, 31)","[0, 1000]",0.9947916666666666,196.63260818248892
62,13,high,"(16, 31)","[0, 1500]",1.0,141.1764705882353
63,13,high,"(16, 31)","[0, 2000]",1.0,109.09090909090908
64,13,high,"(17, 32)","[0, 500]",0.9010416666666666,269.80249316140964
65,13,high,"(17, 32)","[0, 1000]",1.0,200.0
66,13,high,"(17, 32)","[0, 1500]",1.0,141.1764705882353
67,13,high,"(17, 32)","[0, 2000]",1.0,109.09090909090908
68,13,high,"(18, 33)","[0, 500]",0.9322916666666666,289.556411868198
69,13,high,"(18, 33)","[0, 1000]",1.0,200.0
70,13,high,"(18, 33)","[0, 1500]",1.0,141.1764705882353
71,13,high,"(18, 33)","[0, 2000]",1.0,109.09090909090908
72,13,high,"(19, 34)","[0, 500]",0.9375,293.01679467063894
73,13,high,"(19, 34)","[0, 1000]",1.0,200.0
74,13,high,"(19, 34)","[0, 1500]",1.0,141.1764705882353
75,13,high,"(19, 34)","[0, 2000]",1.0,109.09090909090908
76,13,high,"(20, 35)","[0, 500]",0.9166666666666666,279.4807657196277
77,13,high,"(20, 35)","[0, 1000]",0.9895833333333334,193.7880167326045
78,13,high,"(20, 35)","[0, 1500]",1.0,141.1764705882353
79,13,high,"(20, 35)","[0, 2000]",1.0,109.09090909090908
80,13,high,"(21, 36)","[0, 500]",0.9114583333333334,276.2137824143333
81,13,high,"(21, 36)","[0, 1000]",0.9895833333333334,193.7880167326045
82,13,high,"(21, 36)","[0, 1500]",1.0,141.1764705882353
83,13,high,"(21, 36)","[0, 2000]",1.0,109.09090909090908
84,13,high,"(22, 37)","[0, 500]",0.9010416666666666,269.80249316140964
85,13,high,"(22, 37)","[0, 1000]",0.9895833333333334,193.7880167326045
86,13,high,"(22, 37)","[0, 1500]",1.0,141.1764705882353
87,13,high,"(22, 37)","[0, 2000]",1.0,109.09090909090908
88,13,high,"(23, 38)","[0, 500]",0.890625,263.54193896321505
89,13,high,"(23, 38)","[0, 1000]",0.9947916666666666,196.63260818248892
90,13,high,"(23, 38)","[0, 1500]",1.0,141.1764705882353
91,13,high,"(23, 38)","[0, 2000]",1.0,109.09090909090908
92,13,high,"(24, 39)","[0, 500]",0.8802083333333334,257.4193151265815
93,13,high,"(24, 39)","[0, 1000]",0.9947916666666666,196.63260818248892
94,13,high,"(24, 39)","[0, 1500]",1.0,141.1764705882353
95,13,high,"(24, 39)","[0, 2000]",1.0,109.09090909090908
96,13,high,"(25, 40)","[0, 500]",0.8541666666666666,242.65121864262414
97,13,high,"(25, 40)","[0, 1000]",0.9895833333333334,193.7880167326045
98,13,high,"(25, 40)","[0, 1500]",1.0,141.1764705882353
99,13,high,"(25, 40)","[0, 2000]",1.0,109.09090909090908
100,13,high,"(26, 41)","[0, 500]",0.8229166666666666,225.81429215417063
101,13,high,"(26, 41)","[0, 1000]",0.9895833333333334,193.7880167326045
102,13,high,"(26, 41)","[0, 1500]",1.0,141.1764705882353
103,13,high,"(26, 41)","[0, 2000]",1.0,109.09090909090908
104,13,high,"(27, 42)","[0, 500]",0.8125,220.3924931312792
105,13,high,"(27, 42)","[0, 1000]",0.9895833333333334,193.7880167326045
106,13,high,"(27, 42)","[0, 1500]",1.0,141.1764705882353
107,13,high,"(27, 42)","[0, 2000]",1.0,109.09090909090908
108,13,high,"(28, 43)","[0, 500]",0.78125,204.64193311476356
109,13,high,"(28, 43)","[0, 1000]",0.9895833333333334,193.7880167326045
110,13,high,"(28, 43)","[0, 1500]",1.0,141.1764705882353
111,13,high,"(28, 43)","[0, 2000]",1.0,109.09090909090908
112,13,high,"(29, 44)","[0, 500]",0.734375,182.32420205994637
113,13,high,"(29, 44)","[0, 1000]",0.9791666666666666,188.62560979023428
114,13,high,"(29, 44)","[0, 1500]",0.9947916666666666,138.7994881288157
115,13,high,"(29, 44)","[0, 2000]",1.0,109.09090909090908
116,13,high,"(30, 45)","[0, 500]",0.703125,168.23181800049326
117,13,high,"(30, 45)","[0, 1000]",0.96875,183.86436722872597
118,13,high,"(30, 45)","[0, 1500]",0.984375,134.92375620490049
119,13,high,"(30, 45)","[0, 2000]",0.9947916666666666,107.25414991772121
120,13,high,"(31, 46)","[0, 500]",0.6666666666666666,152.52062577794322
121,13,high,"(31, 46)","[0, 1000]",0.9583333333333334,179.36652995082298
122,13,high,"(31, 46)","[0, 1500]",0.9791666666666666,133.1474892636948
123,13,high,"(31, 46)","[0, 2000]",0.9947916666666666,107.25414991772121
124,13,high,"(32, 47)","[0, 500]",0.6145833333333334,131.3521092266729
125,13,high,"(32, 47)","[0, 1000]",0.96875,183.86436722872597
126,13,high,"(32, 47)","[0, 1500]",0.9791666666666666,133.1474892636948
127,13,high,"(32, 47)","[0, 2000]",1.0,109.09090909090908
128,13,high,"(33, 48)","[0, 500]",0.5729166666666666,115.44241245001558
129,13,high,"(33, 48)","[0, 1000]",0.953125,177.19468227083905
130,13,high,"(33, 48)","[0, 1500]",0.9791666666666666,133.1474892636948
131,13,high,"(33, 48)","[0, 2000]",1.0,109.09090909090908
132,13,high,"(34, 49)","[0, 500]",0.5260416666666666,98.59322664159616
133,13,high,"(34, 49)","[0, 1000]",0.890625,153.7327977285421
134,13,high,"(34, 49)","[0, 1500]",0.9322916666666666,119.22911076925799
135,13,high,"(34, 49)","[0, 2000]",0.953125,96.65164487500311
136,13,high,"(35, 50)","[0, 500]",0.484375,84.5326364809031
137,13,high,"(35, 50)","[0, 1000]",0.8333333333333334,134.9414572875113
138,13,high,"(35, 50)","[0, 1500]",0.8645833333333334,102.31176886966445
139,13,high,"(35, 50)","[0, 2000]",0.8854166666666666,82.87493771471311
140,13,high,"(36, 51)","[0, 500]",0.4375,69.74353985843236
141,13,high,"(36, 51)","[0, 1000]",0.7708333333333334,116.40575598642941
142,13,high,"(36, 51)","[0, 1500]",0.8177083333333334,91.86146915152558
143,13,high,"(36, 51)","[0, 2000]",0.8229166666666666,71.85000204905428
144,13,high,"(37, 52)","[0, 500]",0.4010416666666667,59.00388431190578
145,13,high,"(37, 52)","[0, 1000]",0.7395833333333334,107.76030482799821
146,13,high,"(37, 52)","[0, 1500]",0.7864583333333334,85.32416052739288
147,13,high,"(37, 52)","[0, 2000]",0.8072916666666666,69.27291266616486
148,13,high,"(38, 53)","[0, 500]",0.375,51.75080355597527
149,13,high,"(38, 53)","[0, 1000]",0.7083333333333334,99.48128868560755
150,13,high,"(38, 53)","[0, 1500]",0.7552083333333334,79.08379337296917
151,13,high,"(38, 53)","[0, 2000]",0.8020833333333334,68.42780255771099
152,13,high,"(39, 54)","[0, 500]",0.328125,39.605028642023946
153,13,high,"(39, 54)","[0, 1000]",0.6927083333333334,95.47113504027143
154,13,high,"(39, 54)","[0, 1500]",0.7395833333333334,76.0660975256458
155,13,high,"(39, 54)","[0, 2000]",0.7760416666666666,64.30062475162272
156,13,high,"(40, 55)","[0, 500]",0.2916666666666667,31.007545046451558
157,13,high,"(40, 55)","[0, 1000]",0.6666666666666666,88.97036503713353
158,13,high,"(40, 55)","[0, 1500]",0.7239583333333334,73.11297637770288
159,13,high,"(40, 55)","[0, 2000]",0.765625,62.693515210928354
160,13,high,"(41, 56)","[0, 500]",0.2760416666666667,27.563392978737106
161,13,high,"(41, 56)","[0, 1000]",0.6302083333333334,80.23762103343532
162,13,high,"(41, 56)","[0, 1500]",0.6927083333333334,67.3913894401916
163,13,high,"(41, 56)","[0, 2000]",0.7395833333333334,58.77834808799902
164,13,high,"(42, 57)","[0, 500]",0.2552083333333333,23.207244736819103
