Unnamed: 0,subject,depth,target,time_window,accuracy,time,itr
0,27,low,"(1, 8)","[0, 500]",0.09375,0.1232466573516527,0.671013289526651
1,27,low,"(1, 8)","[0, 1000]",0.125,0.0686523566643397,0.0
2,27,low,"(1, 8)","[0, 1500]",0.125,0.0955959682663281,0.0
3,27,low,"(1, 8)","[0, 2000]",0.125,0.0911562939484914,0.0
4,27,low,"(2, 9)","[0, 500]",0.125,0.0923012619217236,0.0
5,27,low,"(2, 9)","[0, 1000]",0.1145833333333333,0.0592385207613309,0.04154454544914759
6,27,low,"(2, 9)","[0, 1500]",0.1458333333333333,0.0859070693453152,0.10354074909762508
7,27,low,"(2, 9)","[0, 2000]",0.1458333333333333,0.0828377033273379,0.07883763852407402
8,27,low,"(3, 10)","[0, 500]",0.15625,0.0613711327314376,0.6446942785737205
9,27,low,"(3, 10)","[0, 1000]",0.1666666666666666,0.0530894547700881,0.5991025694548121
10,27,low,"(3, 10)","[0, 1500]",0.1770833333333333,0.0792149826884269,0.6126891020363564
11,27,low,"(3, 10)","[0, 2000]",0.2083333333333333,0.0780700718363126,1.1325649050789766
12,27,low,"(4, 11)","[0, 500]",0.125,0.0522892251610755,0.0
13,27,low,"(4, 11)","[0, 1000]",0.21875,0.0491618638237317,2.795117109535707
14,27,low,"(4, 11)","[0, 1500]",0.2604166666666667,0.0737843389312426,3.6734109881921784
15,27,low,"(4, 11)","[0, 2000]",0.21875,0.07481216887633,1.4133955450214435
16,27,low,"(5, 12)","[0, 500]",0.1458333333333333,0.0481247305870056,0.29957780920298804
17,27,low,"(5, 12)","[0, 1000]",0.1979166666666666,0.0469814985990524,1.749348797704518
18,27,low,"(5, 12)","[0, 1500]",0.2083333333333333,0.0711592261989911,1.4979699029935702
19,27,low,"(5, 12)","[0, 2000]",0.2083333333333333,0.07298011581103,1.1353457834475928
20,27,low,"(6, 13)","[0, 500]",0.21875,0.0449137911200523,5.381640773338411
21,27,low,"(6, 13)","[0, 1000]",0.21875,0.0466142619649569,2.801920805799483
22,27,low,"(6, 13)","[0, 1500]",0.2395833333333333,0.0716769124070803,2.7064279060753185
23,27,low,"(6, 13)","[0, 2000]",0.2708333333333333,0.0719788148999214,3.1944098463985338
24,27,low,"(7, 14)","[0, 500]",0.21875,0.0422753989696502,5.407824662188318
25,27,low,"(7, 14)","[0, 1000]",0.21875,0.0459760104616483,2.803630529682791
26,27,low,"(7, 14)","[0, 1500]",0.2395833333333333,0.0704227884610494,2.708589232356467
27,27,low,"(7, 14)","[0, 2000]",0.2708333333333333,0.0705067490537961,3.1966809723610825
28,27,low,"(8, 15)","[0, 500]",0.1979166666666666,0.0408073564370473,3.386669585746153
29,27,low,"(8, 15)","[0, 1000]",0.21875,0.0458294202884038,2.80402350455717
30,27,low,"(8, 15)","[0, 1500]",0.2083333333333333,0.0701734945178031,1.4989103063286169
31,27,low,"(8, 15)","[0, 2000]",0.2291666666666666,0.0713351741433143,1.7218303308363827
32,27,low,"(9, 16)","[0, 500]",0.1979166666666666,0.0407809888323148,3.3868347142673847
33,27,low,"(9, 16)","[0, 1000]",0.21875,0.0455933089057604,2.80465669708144
34,27,low,"(9, 16)","[0, 1500]",0.1979166666666666,0.0686411509911219,1.1675938914619821
35,27,low,"(9, 16)","[0, 2000]",0.21875,0.0704813400904337,1.4163519465082441
36,27,low,"(10, 17)","[0, 500]",0.2083333333333333,0.0393783176938692,4.36344798530174
37,27,low,"(10, 17)","[0, 1000]",0.1770833333333333,0.045162891348203,0.9257579059448073
38,27,low,"(10, 17)","[0, 1500]",0.1666666666666666,0.0680173511306444,0.4023607250032023
39,27,low,"(10, 17)","[0, 2000]",0.1666666666666666,0.0708873396118481,0.3046561665381468
40,27,low,"(11, 18)","[0, 500]",0.1458333333333333,0.0387790898482004,0.3047742740081056
41,27,low,"(11, 18)","[0, 1000]",0.1666666666666666,0.0443541506926218,0.6041136503360519
42,27,low,"(11, 18)","[0, 1500]",0.1979166666666666,0.0675916597247123,1.168375587118629
43,27,low,"(11, 18)","[0, 2000]",0.2291666666666666,0.0716801037391026,1.7215436503595276
44,27,low,"(12, 19)","[0, 500]",0.15625,0.037619282801946,0.6731766679613904
45,27,low,"(12, 19)","[0, 1000]",0.25,0.0441616252064704,4.781195668699904
46,27,low,"(12, 19)","[0, 1500]",0.3645833333333333,0.0678296834230423,10.322722368800624
47,27,low,"(12, 19)","[0, 2000]",0.3645833333333333,0.0722769573330879,7.809897459058247
48,27,low,"(13, 20)","[0, 500]",0.1979166666666666,0.0369706849257151,3.410867440643436
49,27,low,"(13, 20)","[0, 1000]",0.3020833333333333,0.0446387827396392,9.010437998472108
50,27,low,"(13, 20)","[0, 1500]",0.3958333333333333,0.0675061047077179,12.83932706185845
51,27,low,"(13, 20)","[0, 2000]",0.5520833333333334,0.0741643930474917,21.706484267771593
52,27,low,"(14, 21)","[0, 500]",0.2291666666666666,0.0372096101442972,6.638912746200208
53,27,low,"(14, 21)","[0, 1000]",0.3645833333333333,0.0437590703368186,15.505753198693654
54,27,low,"(14, 21)","[0, 1500]",0.4375,0.0673340087135632,16.54389347713364
55,27,low,"(14, 21)","[0, 2000]",0.53125,0.0731690650184949,19.878899207434568
56,27,low,"(15, 22)","[0, 500]",0.2395833333333333,0.0362405776977539,7.932317008412459
57,27,low,"(15, 22)","[0, 1000]",0.3229166666666667,0.0444004163146019,11.01081729433466
58,27,low,"(15, 22)","[0, 1500]",0.4479166666666667,0.0672192225853602,17.532230403778616
59,27,low,"(15, 22)","[0, 2000]",0.4791666666666667,0.0728719780842463,15.604109251080427
60,27,low,"(16, 23)","[0, 500]",0.21875,0.0362462277213732,5.468626397069574
61,27,low,"(16, 23)","[0, 1000]",0.3125,0.0436131382981936,9.998260016221616
62,27,low,"(16, 23)","[0, 1500]",0.4479166666666667,0.0665437554319699,17.539790004793502
63,27,low,"(16, 23)","[0, 2000]",0.4270833333333333,0.071805420021216,11.787272369187534
64,27,low,"(17, 24)","[0, 500]",0.2291666666666666,0.0363027205069859,6.650139169155608
65,27,low,"(17, 24)","[0, 1000]",0.2604166666666667,0.0442592178781827,5.536131819282813
66,27,low,"(17, 24)","[0, 1500]",0.3645833333333333,0.0671689187486966,10.32707473324761
67,27,low,"(17, 24)","[0, 2000]",0.3645833333333333,0.0725406855344772,7.808903659407274
68,27,low,"(18, 25)","[0, 500]",0.2083333333333333,0.0361373672882715,4.3898250285384295
69,27,low,"(18, 25)","[0, 1000]",0.2291666666666666,0.0439143975575765,3.4164561160499867
70,27,low,"(18, 25)","[0, 1500]",0.3229166666666667,0.0678911283612251,7.33450298821879
71,27,low,"(18, 25)","[0, 2000]",0.3333333333333333,0.0718637605508168,6.085367828951517
72,27,low,"(19, 26)","[0, 500]",0.1979166666666666,0.03619351486365,3.4158112230411306
73,27,low,"(19, 26)","[0, 1000]",0.25,0.0436415523290634,4.783578258951621
74,27,low,"(19, 26)","[0, 1500]",0.2916666666666667,0.0676381587982177,5.38105532267524
75,27,low,"(19, 26)","[0, 2000]",0.28125,0.070467509329319,3.6242600797895506
76,27,low,"(20, 27)","[0, 500]",0.1979166666666666,0.036918856203556,3.4111966913278935
77,27,low,"(20, 27)","[0, 1000]",0.21875,0.0442366575201352,2.808300450982337
78,27,low,"(20, 27)","[0, 1500]",0.2291666666666666,0.0669602031509081,2.276055078486728
79,27,low,"(20, 27)","[0, 2000]",0.28125,0.07017482817173,3.624772477400188
80,27,low,"(21, 28)","[0, 500]",0.1666666666666666,0.0356439823905626,1.1778506227266876
81,27,low,"(21, 28)","[0, 1000]",0.1979166666666666,0.0444326748450597,1.7536178921870986
82,27,low,"(21, 28)","[0, 1500]",0.21875,0.0680015087127685,1.8702343460456923
83,27,low,"(21, 28)","[0, 2000]",0.2916666666666667,0.0695939237872759,4.075943382648341
84,27,low,"(22, 29)","[0, 500]",0.1666666666666666,0.0351864571372667,1.1788575547918043
85,27,low,"(22, 29)","[0, 1000]",0.2291666666666666,0.0442609141270319,3.4153224351499234
86,27,low,"(22, 29)","[0, 1500]",0.2604166666666667,0.0674527486165364,3.6882494153507017
87,27,low,"(22, 29)","[0, 2000]",0.3541666666666667,0.0687615474065144,7.226999723483224
88,27,low,"(23, 30)","[0, 500]",0.1770833333333333,0.0348696758349736,1.808978622980043
89,27,low,"(23, 30)","[0, 1000]",0.2291666666666666,0.0445402016242345,3.4144092516711355
90,27,low,"(23, 30)","[0, 1500]",0.2916666666666667,0.0666845018664995,5.384330826264071
91,27,low,"(23, 30)","[0, 2000]",0.3958333333333333,0.0694692159692446,9.725065439244121
92,27,low,"(24, 31)","[0, 500]",0.15625,0.0356911992033322,0.6755995953762819
93,27,low,"(24, 31)","[0, 1000]",0.2604166666666667,0.0444787740707397,5.534968088574338
94,27,low,"(24, 31)","[0, 1500]",0.2916666666666667,0.0672690570354461,5.3823225951938
95,27,low,"(24, 31)","[0, 2000]",0.4166666666666667,0.0689401999115943,11.092854365677356
96,27,low,"(25, 32)","[0, 500]",0.1458333333333333,0.0352446883916854,0.30678680147698967
97,27,low,"(25, 32)","[0, 1000]",0.2604166666666667,0.0442773128549257,5.536035890571844
98,27,low,"(25, 32)","[0, 1500]",0.34375,0.066040001809597,8.785647610783442
99,27,low,"(25, 32)","[0, 2000]",0.4583333333333333,0.0686772267023722,14.048530610208582
100,27,low,"(26, 33)","[0, 500]",0.1666666666666666,0.03434569388628,1.1807124216346687
101,27,low,"(26, 33)","[0, 1000]",0.25,0.0439050818483034,4.782370664409984
102,27,low,"(26, 33)","[0, 1500]",0.3125,0.0667772019902865,6.65973151753524
103,27,low,"(26, 33)","[0, 2000]",0.4270833333333333,0.0683002198735873,11.807248554681117
104,27,low,"(27, 34)","[0, 500]",0.1770833333333333,0.0342716202139854,1.8110035664597048
105,27,low,"(27, 34)","[0, 1000]",0.25,0.0437392691771189,4.783130411291104
106,27,low,"(27, 34)","[0, 1500]",0.3333333333333333,0.0674119939406712,8.043866656097364
107,27,low,"(27, 34)","[0, 2000]",0.4479166666666667,0.0696802660822868,13.275890461867558
108,27,low,"(28, 35)","[0, 500]",0.1770833333333333,0.0340563381711641,1.8117335953339606
