,subject,depth,target,time_window,accuracy
0,26,high,"(1, 4)","[0, 500]",0.375
1,26,high,"(1, 4)","[0, 1000]",0.25
2,26,high,"(1, 4)","[0, 1500]",0.25
3,26,high,"(1, 4)","[0, 2000]",0.25
4,26,high,"(2, 5)","[0, 500]",0.25
5,26,high,"(2, 5)","[0, 1000]",0.2916666666666667
6,26,high,"(2, 5)","[0, 1500]",0.3125
7,26,high,"(2, 5)","[0, 2000]",0.4375
8,26,high,"(3, 6)","[0, 500]",0.25
9,26,high,"(3, 6)","[0, 1000]",0.375
10,26,high,"(3, 6)","[0, 1500]",0.625
11,26,high,"(3, 6)","[0, 2000]",0.6875
12,26,high,"(4, 7)","[0, 500]",0.3958333333333333
13,26,high,"(4, 7)","[0, 1000]",0.7708333333333334
14,26,high,"(4, 7)","[0, 1500]",0.9375
15,26,high,"(4, 7)","[0, 2000]",0.9791666666666666
16,26,high,"(5, 8)","[0, 500]",0.3333333333333333
17,26,high,"(5, 8)","[0, 1000]",0.7708333333333334
18,26,high,"(5, 8)","[0, 1500]",0.9583333333333334
19,26,high,"(5, 8)","[0, 2000]",0.9791666666666666
20,26,high,"(6, 9)","[0, 500]",0.4583333333333333
21,26,high,"(6, 9)","[0, 1000]",0.8541666666666666
22,26,high,"(6, 9)","[0, 1500]",0.9375
23,26,high,"(6, 9)","[0, 2000]",1.0
24,26,high,"(7, 10)","[0, 500]",0.6041666666666666
25,26,high,"(7, 10)","[0, 1000]",0.9166666666666666
26,26,high,"(7, 10)","[0, 1500]",1.0
27,26,high,"(7, 10)","[0, 2000]",1.0
28,26,high,"(8, 11)","[0, 500]",0.5625
29,26,high,"(8, 11)","[0, 1000]",0.9791666666666666
30,26,high,"(8, 11)","[0, 1500]",1.0
31,26,high,"(8, 11)","[0, 2000]",1.0
32,26,high,"(9, 12)","[0, 500]",0.7708333333333334
33,26,high,"(9, 12)","[0, 1000]",1.0
34,26,high,"(9, 12)","[0, 1500]",1.0
35,26,high,"(9, 12)","[0, 2000]",1.0
36,26,high,"(10, 13)","[0, 500]",0.6458333333333334
37,26,high,"(10, 13)","[0, 1000]",1.0
38,26,high,"(10, 13)","[0, 1500]",1.0
39,26,high,"(10, 13)","[0, 2000]",1.0
40,26,high,"(11, 14)","[0, 500]",0.5625
41,26,high,"(11, 14)","[0, 1000]",1.0
42,26,high,"(11, 14)","[0, 1500]",1.0
43,26,high,"(11, 14)","[0, 2000]",1.0
44,26,high,"(12, 15)","[0, 500]",0.5
45,26,high,"(12, 15)","[0, 1000]",0.9791666666666666
46,26,high,"(12, 15)","[0, 1500]",0.9791666666666666
47,26,high,"(12, 15)","[0, 2000]",1.0
48,26,high,"(13, 16)","[0, 500]",0.4791666666666667
49,26,high,"(13, 16)","[0, 1000]",0.9375
50,26,high,"(13, 16)","[0, 1500]",0.9791666666666666
51,26,high,"(13, 16)","[0, 2000]",1.0
52,26,high,"(14, 17)","[0, 500]",0.6041666666666666
53,26,high,"(14, 17)","[0, 1000]",0.9791666666666666
54,26,high,"(14, 17)","[0, 1500]",0.9791666666666666
55,26,high,"(14, 17)","[0, 2000]",1.0
56,26,high,"(15, 18)","[0, 500]",0.5833333333333334
57,26,high,"(15, 18)","[0, 1000]",0.9583333333333334
58,26,high,"(15, 18)","[0, 1500]",0.9791666666666666
59,26,high,"(15, 18)","[0, 2000]",0.9791666666666666
60,26,high,"(16, 19)","[0, 500]",0.6041666666666666
61,26,high,"(16, 19)","[0, 1000]",0.9166666666666666
