,subject,depth,target,time_window,accuracy
0,30,low,"(1, 2)","[0, 500]",0.375
1,30,low,"(1, 2)","[0, 1000]",0.5
2,30,low,"(1, 2)","[0, 1500]",0.5
3,30,low,"(1, 2)","[0, 2000]",0.5
4,30,low,"(2, 3)","[0, 500]",0.5
5,30,low,"(2, 3)","[0, 1000]",0.5
6,30,low,"(2, 3)","[0, 1500]",0.5
7,30,low,"(2, 3)","[0, 2000]",0.5
8,30,low,"(3, 4)","[0, 500]",0.5416666666666666
9,30,low,"(3, 4)","[0, 1000]",0.5416666666666666
10,30,low,"(3, 4)","[0, 1500]",0.625
11,30,low,"(3, 4)","[0, 2000]",0.75
12,30,low,"(4, 5)","[0, 500]",0.2916666666666667
13,30,low,"(4, 5)","[0, 1000]",0.5416666666666666
14,30,low,"(4, 5)","[0, 1500]",0.375
15,30,low,"(4, 5)","[0, 2000]",0.5416666666666666
16,30,low,"(5, 6)","[0, 500]",0.6666666666666666
17,30,low,"(5, 6)","[0, 1000]",0.9166666666666666
18,30,low,"(5, 6)","[0, 1500]",0.875
19,30,low,"(5, 6)","[0, 2000]",0.9166666666666666
20,30,low,"(6, 7)","[0, 500]",0.7083333333333334
21,30,low,"(6, 7)","[0, 1000]",1.0
22,30,low,"(6, 7)","[0, 1500]",1.0
23,30,low,"(6, 7)","[0, 2000]",1.0
24,30,low,"(7, 8)","[0, 500]",0.8333333333333334
25,30,low,"(7, 8)","[0, 1000]",1.0
26,30,low,"(7, 8)","[0, 1500]",1.0
27,30,low,"(7, 8)","[0, 2000]",1.0
28,30,low,"(8, 9)","[0, 500]",0.7083333333333334
29,30,low,"(8, 9)","[0, 1000]",1.0
30,30,low,"(8, 9)","[0, 1500]",1.0
31,30,low,"(8, 9)","[0, 2000]",1.0
32,30,low,"(9, 10)","[0, 500]",0.8333333333333334
33,30,low,"(9, 10)","[0, 1000]",1.0
34,30,low,"(9, 10)","[0, 1500]",1.0
35,30,low,"(9, 10)","[0, 2000]",1.0
36,30,low,"(10, 11)","[0, 500]",0.875
37,30,low,"(10, 11)","[0, 1000]",1.0
38,30,low,"(10, 11)","[0, 1500]",1.0
39,30,low,"(10, 11)","[0, 2000]",1.0
40,30,low,"(11, 12)","[0, 500]",0.75
41,30,low,"(11, 12)","[0, 1000]",0.9583333333333334
42,30,low,"(11, 12)","[0, 1500]",1.0
43,30,low,"(11, 12)","[0, 2000]",1.0
44,30,low,"(12, 13)","[0, 500]",0.875
45,30,low,"(12, 13)","[0, 1000]",1.0
46,30,low,"(12, 13)","[0, 1500]",1.0
47,30,low,"(12, 13)","[0, 2000]",1.0
48,30,low,"(13, 14)","[0, 500]",0.8333333333333334
49,30,low,"(13, 14)","[0, 1000]",1.0
50,30,low,"(13, 14)","[0, 1500]",1.0
51,30,low,"(13, 14)","[0, 2000]",1.0
52,30,low,"(14, 15)","[0, 500]",0.9166666666666666
53,30,low,"(14, 15)","[0, 1000]",1.0
54,30,low,"(14, 15)","[0, 1500]",1.0
55,30,low,"(14, 15)","[0, 2000]",1.0
56,30,low,"(15, 16)","[0, 500]",0.9166666666666666
57,30,low,"(15, 16)","[0, 1000]",1.0
58,30,low,"(15, 16)","[0, 1500]",1.0
59,30,low,"(15, 16)","[0, 2000]",1.0
60,30,low,"(16, 17)","[0, 500]",0.7916666666666666
61,30,low,"(16, 17)","[0, 1000]",1.0
62,30,low,"(16, 17)","[0, 1500]",1.0
63,30,low,"(16, 17)","[0, 2000]",1.0
64,30,low,"(17, 18)","[0, 500]",0.7083333333333334
65,30,low,"(17, 18)","[0, 1000]",1.0
66,30,low,"(17, 18)","[0, 1500]",1.0
67,30,low,"(17, 18)","[0, 2000]",1.0
68,30,low,"(18, 19)","[0, 500]",0.7916666666666666
