,subject,depth,target,time_window,accuracy,time
0,22,low,"(1, 4)","[0, 500]",0.25,0.008310620983441671
1,22,low,"(1, 4)","[0, 1000]",0.2916666666666667,0.009227007627487183
2,22,low,"(1, 4)","[0, 1500]",0.2916666666666667,0.013260260224342346
3,22,low,"(1, 4)","[0, 2000]",0.25,0.01352254052956899
4,22,low,"(2, 5)","[0, 500]",0.25,0.008364145954449972
5,22,low,"(2, 5)","[0, 1000]",0.2916666666666667,0.009238392114639282
6,22,low,"(2, 5)","[0, 1500]",0.3125,0.013468091686566671
7,22,low,"(2, 5)","[0, 2000]",0.3541666666666667,0.013832544287045797
8,22,low,"(3, 6)","[0, 500]",0.1875,0.008497382203737894
9,22,low,"(3, 6)","[0, 1000]",0.3333333333333333,0.009172449509302774
10,22,low,"(3, 6)","[0, 1500]",0.3333333333333333,0.013116265336672464
11,22,low,"(3, 6)","[0, 2000]",0.375,0.01375239094098409
12,22,low,"(4, 7)","[0, 500]",0.1875,0.008511866132418314
13,22,low,"(4, 7)","[0, 1000]",0.2916666666666667,0.009407242139180502
14,22,low,"(4, 7)","[0, 1500]",0.3541666666666667,0.013053422172864279
15,22,low,"(4, 7)","[0, 2000]",0.3333333333333333,0.013749450445175171
16,22,low,"(5, 8)","[0, 500]",0.2916666666666667,0.008755664030710856
17,22,low,"(5, 8)","[0, 1000]",0.3125,0.009721055626869202
18,22,low,"(5, 8)","[0, 1500]",0.4166666666666667,0.01343881587187449
19,22,low,"(5, 8)","[0, 2000]",0.4791666666666667,0.01451091468334198
20,22,low,"(6, 9)","[0, 500]",0.2916666666666667,0.00867400070031484
21,22,low,"(6, 9)","[0, 1000]",0.2916666666666667,0.009585956732432047
22,22,low,"(6, 9)","[0, 1500]",0.4375,0.013132065534591675
23,22,low,"(6, 9)","[0, 2000]",0.3958333333333333,0.013781676689783732
24,22,low,"(7, 10)","[0, 500]",0.2708333333333333,0.00847493608792623
25,22,low,"(7, 10)","[0, 1000]",0.375,0.00947594145933787
26,22,low,"(7, 10)","[0, 1500]",0.375,0.014219691356023153
27,22,low,"(7, 10)","[0, 2000]",0.4791666666666667,0.016813417275746662
28,22,low,"(8, 11)","[0, 500]",0.25,0.008672202626864115
29,22,low,"(8, 11)","[0, 1000]",0.2916666666666667,0.009866222739219666
30,22,low,"(8, 11)","[0, 1500]",0.3125,0.01395432154337565
31,22,low,"(8, 11)","[0, 2000]",0.4791666666666667,0.01637771725654602
32,22,low,"(9, 12)","[0, 500]",0.2708333333333333,0.008885696530342102
33,22,low,"(9, 12)","[0, 1000]",0.20833333333333334,0.010726943612098694
34,22,low,"(9, 12)","[0, 1500]",0.25,0.014818872014681498
35,22,low,"(9, 12)","[0, 2000]",0.4583333333333333,0.01536165177822113
36,22,low,"(10, 13)","[0, 500]",0.3333333333333333,0.009466022253036499
37,22,low,"(10, 13)","[0, 1000]",0.25,0.010414635141690573
38,22,low,"(10, 13)","[0, 1500]",0.3333333333333333,0.014957472681999207
39,22,low,"(10, 13)","[0, 2000]",0.4375,0.0166854461034139
40,22,low,"(11, 14)","[0, 500]",0.3125,0.00965525209903717
41,22,low,"(11, 14)","[0, 1000]",0.3333333333333333,0.010474642117818197
42,22,low,"(11, 14)","[0, 1500]",0.3125,0.014847939213116964
43,22,low,"(11, 14)","[0, 2000]",0.3333333333333333,0.015937233964602154
44,22,low,"(12, 15)","[0, 500]",0.375,0.00938055415948232
45,22,low,"(12, 15)","[0, 1000]",0.3958333333333333,0.01063417891661326
46,22,low,"(12, 15)","[0, 1500]",0.3958333333333333,0.015494783719380697
47,22,low,"(12, 15)","[0, 2000]",0.2916666666666667,0.015333781639734903
48,22,low,"(13, 16)","[0, 500]",0.3333333333333333,0.009454677502314249
49,22,low,"(13, 16)","[0, 1000]",0.3125,0.010065356890360514
50,22,low,"(13, 16)","[0, 1500]",0.2916666666666667,0.014856164654095968
51,22,low,"(13, 16)","[0, 2000]",0.4583333333333333,0.01554948091506958
52,22,low,"(14, 17)","[0, 500]",0.3958333333333333,0.009896049896876017
53,22,low,"(14, 17)","[0, 1000]",0.2916666666666667,0.010051613052686056
