,subject,depth,target,time_window,accuracy
0,16,low,"(1, 2)","[0, 500]",0.625
1,16,low,"(1, 2)","[0, 1000]",0.5
2,16,low,"(1, 2)","[0, 1500]",0.5416666666666666
3,16,low,"(1, 2)","[0, 2000]",0.5
4,16,low,"(2, 3)","[0, 500]",0.4583333333333333
5,16,low,"(2, 3)","[0, 1000]",0.4583333333333333
6,16,low,"(2, 3)","[0, 1500]",0.4583333333333333
7,16,low,"(2, 3)","[0, 2000]",0.5416666666666666
8,16,low,"(3, 4)","[0, 500]",0.5
9,16,low,"(3, 4)","[0, 1000]",0.6666666666666666
10,16,low,"(3, 4)","[0, 1500]",0.7916666666666666
11,16,low,"(3, 4)","[0, 2000]",0.7916666666666666
12,16,low,"(4, 5)","[0, 500]",0.625
13,16,low,"(4, 5)","[0, 1000]",0.625
14,16,low,"(4, 5)","[0, 1500]",0.7083333333333334
15,16,low,"(4, 5)","[0, 2000]",0.875
16,16,low,"(5, 6)","[0, 500]",0.4583333333333333
17,16,low,"(5, 6)","[0, 1000]",0.5
18,16,low,"(5, 6)","[0, 1500]",0.75
19,16,low,"(5, 6)","[0, 2000]",0.75
20,16,low,"(6, 7)","[0, 500]",0.375
21,16,low,"(6, 7)","[0, 1000]",0.625
22,16,low,"(6, 7)","[0, 1500]",0.75
23,16,low,"(6, 7)","[0, 2000]",0.875
24,16,low,"(7, 8)","[0, 500]",0.4166666666666667
25,16,low,"(7, 8)","[0, 1000]",0.875
26,16,low,"(7, 8)","[0, 1500]",0.9583333333333334
27,16,low,"(7, 8)","[0, 2000]",1.0
28,16,low,"(8, 9)","[0, 500]",0.7916666666666666
29,16,low,"(8, 9)","[0, 1000]",0.9166666666666666
30,16,low,"(8, 9)","[0, 1500]",1.0
31,16,low,"(8, 9)","[0, 2000]",1.0
32,16,low,"(9, 10)","[0, 500]",0.6666666666666666
33,16,low,"(9, 10)","[0, 1000]",1.0
34,16,low,"(9, 10)","[0, 1500]",1.0
35,16,low,"(9, 10)","[0, 2000]",1.0
36,16,low,"(10, 11)","[0, 500]",0.75
37,16,low,"(10, 11)","[0, 1000]",0.9166666666666666
38,16,low,"(10, 11)","[0, 1500]",1.0
39,16,low,"(10, 11)","[0, 2000]",0.9583333333333334
40,16,low,"(11, 12)","[0, 500]",0.6666666666666666
41,16,low,"(11, 12)","[0, 1000]",0.875
42,16,low,"(11, 12)","[0, 1500]",0.9583333333333334
43,16,low,"(11, 12)","[0, 2000]",1.0
44,16,low,"(12, 13)","[0, 500]",0.7083333333333334
45,16,low,"(12, 13)","[0, 1000]",1.0
46,16,low,"(12, 13)","[0, 1500]",1.0
47,16,low,"(12, 13)","[0, 2000]",1.0
48,16,low,"(13, 14)","[0, 500]",0.75
49,16,low,"(13, 14)","[0, 1000]",0.9166666666666666
50,16,low,"(13, 14)","[0, 1500]",0.9583333333333334
51,16,low,"(13, 14)","[0, 2000]",1.0
52,16,low,"(14, 15)","[0, 500]",0.625
53,16,low,"(14, 15)","[0, 1000]",0.9583333333333334
54,16,low,"(14, 15)","[0, 1500]",1.0
