Unnamed: 0,subject,depth,target,time_window,accuracy,time,itr
0,26,low,"(1, 8)","[0, 500]",0.09375,0.0808768942952156,0.7199576947253805
1,26,low,"(1, 8)","[0, 1000]",0.125,0.0589207833011945,0.0
2,26,low,"(1, 8)","[0, 1500]",0.125,0.0879446988304456,0.0
3,26,low,"(1, 8)","[0, 2000]",0.125,0.0897352968653043,0.0
4,26,low,"(2, 9)","[0, 500]",0.125,0.0699474265178044,0.0
5,26,low,"(2, 9)","[0, 1000]",0.125,0.0567297637462616,0.0
6,26,low,"(2, 9)","[0, 1500]",0.1354166666666666,0.0862281024456024,0.02645053756508988
7,26,low,"(2, 9)","[0, 2000]",0.1666666666666666,0.0880835230151812,0.30214720401006684
8,26,low,"(3, 10)","[0, 500]",0.125,0.0580111940701802,0.0
9,26,low,"(3, 10)","[0, 1000]",0.2083333333333333,0.0537071824073791,2.2335894382722707
10,26,low,"(3, 10)","[0, 1500]",0.3229166666666667,0.0798192297418912,7.279125326285554
11,26,low,"(3, 10)","[0, 2000]",0.375,0.0847488095362981,8.374222432689674
12,26,low,"(4, 11)","[0, 500]",0.1354166666666666,0.0524498745799064,0.07594641240971092
13,26,low,"(4, 11)","[0, 1000]",0.40625,0.0529259567459424,20.436970482062957
14,26,low,"(4, 11)","[0, 1500]",0.5625,0.0795901318391164,29.745038191631053
15,26,low,"(4, 11)","[0, 2000]",0.65625,0.0836952403187751,31.86482317765056
16,26,low,"(5, 12)","[0, 500]",0.2291666666666666,0.0502303391695022,6.4818085704822215
17,26,low,"(5, 12)","[0, 1000]",0.5416666666666666,0.0527010882894198,40.941013960848636
18,26,low,"(5, 12)","[0, 1500]",0.65625,0.0800743276874224,42.021175349419856
19,26,low,"(5, 12)","[0, 2000]",0.6979166666666666,0.0833009084065755,36.52248797785954
20,26,low,"(6, 13)","[0, 500]",0.2708333333333333,0.0463801970084508,12.113816650172447
21,26,low,"(6, 13)","[0, 1000]",0.6875,0.0510554214318593,70.02466259969526
22,26,low,"(6, 13)","[0, 1500]",0.8125,0.0776631956299146,67.59650717259915
23,26,low,"(6, 13)","[0, 2000]",0.8541666666666666,0.0809843465685844,57.41359390348962
24,26,low,"(7, 14)","[0, 500]",0.3229166666666667,0.044553575416406,21.11766901424458
25,26,low,"(7, 14)","[0, 1000]",0.6875,0.0499622225761413,70.0975708238009
26,26,low,"(7, 14)","[0, 1500]",0.8229166666666666,0.0758811384439468,69.64520886884245
27,26,low,"(7, 14)","[0, 2000]",0.875,0.0795089229941368,60.75038683204937
28,26,low,"(8, 15)","[0, 500]",0.4375,0.0432743554313977,47.72875182495216
29,26,low,"(8, 15)","[0, 1000]",0.8020833333333334,0.0489935129880905,98.7595733125925
30,26,low,"(8, 15)","[0, 1500]",0.9166666666666666,0.0745471517244974,89.63479703794134
31,26,low,"(8, 15)","[0, 2000]",0.9583333333333334,0.0785416091481844,76.00938775029424
32,26,low,"(9, 16)","[0, 500]",0.5,0.0423586467901865,65.9699122527556
33,26,low,"(9, 16)","[0, 1000]",0.8229166666666666,0.0481190954645474,104.71383596990317
34,26,low,"(9, 16)","[0, 1500]",0.9270833333333334,0.0748557870586713,92.14489558136934
35,26,low,"(9, 16)","[0, 2000]",0.9479166666666666,0.0793539310495058,73.82875468710645
36,26,low,"(10, 17)","[0, 500]",0.5104166666666666,0.0417298103372255,69.32004644893154
37,26,low,"(10, 17)","[0, 1000]",0.7916666666666666,0.0480553780992825,95.99776272141031
38,26,low,"(10, 17)","[0, 1500]",0.9270833333333334,0.07462623467048,92.15832866178845
39,26,low,"(10, 17)","[0, 2000]",0.9270833333333334,0.0780488923192024,69.83229441357429
40,26,low,"(11, 18)","[0, 500]",0.5208333333333334,0.0404376611113548,72.83672280300809
41,26,low,"(11, 18)","[0, 1000]",0.8020833333333334,0.0481640671690305,98.83772492810965
42,26,low,"(11, 18)","[0, 1500]",0.9270833333333334,0.0741203079620997,92.18794860864627
43,26,low,"(11, 18)","[0, 2000]",0.9375,0.0767100329200426,71.86126742760769
44,26,low,"(12, 19)","[0, 500]",0.5416666666666666,0.0404291525483131,79.74893609834412
45,26,low,"(12, 19)","[0, 1000]",0.7708333333333334,0.0471775283416112,90.53433647032273
46,26,low,"(12, 19)","[0, 1500]",0.8541666666666666,0.0727744450171788,75.96562277059532
47,26,low,"(12, 19)","[0, 2000]",0.875,0.0763371561964352,60.843187781705545
48,26,low,"(13, 20)","[0, 500]",0.4791666666666667,0.0394019484519958,59.96515381962575
49,26,low,"(13, 20)","[0, 1000]",0.7604166666666666,0.0465926975011825,87.88850886212968
50,26,low,"(13, 20)","[0, 1500]",0.8333333333333334,0.0736168871323267,71.76149824263213
51,26,low,"(13, 20)","[0, 2000]",0.8854166666666666,0.0754292085766792,62.581836176963826
52,26,low,"(14, 21)","[0, 500]",0.5,0.0391030187408129,66.36830270741571
53,26,low,"(14, 21)","[0, 1000]",0.7395833333333334,0.0468994701902071,82.61787607659826
54,26,low,"(14, 21)","[0, 1500]",0.8645833333333334,0.0729521165291468,78.11028265573655
55,26,low,"(14, 21)","[0, 2000]",0.875,0.0758703872561454,60.85686865044333
56,26,low,"(15, 22)","[0, 500]",0.5520833333333334,0.0385903120040893,83.5938110340825
57,26,low,"(15, 22)","[0, 1000]",0.8020833333333334,0.0474994604786237,98.90043447186616
58,26,low,"(15, 22)","[0, 1500]",0.9270833333333334,0.0722707534829775,92.29639470986167
59,26,low,"(15, 22)","[0, 2000]",0.96875,0.0752195591727892,78.40079828817396
60,26,low,"(16, 23)","[0, 500]",0.5625,0.0377811516324679,87.36819551234228
61,26,low,"(16, 23)","[0, 1000]",0.7916666666666666,0.0471843133370081,96.07761520516011
62,26,low,"(16, 23)","[0, 1500]",0.9375,0.0718416919310887,94.94277687845283
63,26,low,"(16, 23)","[0, 2000]",0.96875,0.0749355107545852,78.41153097004491
64,26,low,"(17, 24)","[0, 500]",0.4895833333333333,0.0378203615546226,63.29909463518478
65,26,low,"(17, 24)","[0, 1000]",0.7916666666666666,0.0467736224333445,96.1153102729043
66,26,low,"(17, 24)","[0, 1500]",0.90625,0.0711609249313672,87.37281908028667
67,26,low,"(17, 24)","[0, 2000]",0.96875,0.0740781625111897,78.4439434362452
68,26,low,"(18, 25)","[0, 500]",0.46875,0.0379080027341842,57.044583404202285
69,26,low,"(18, 25)","[0, 1000]",0.75,0.0469037493069966,85.21603706228291
70,26,low,"(18, 25)","[0, 1500]",0.8645833333333334,0.0702912931640942,78.24263877720651
71,26,low,"(18, 25)","[0, 2000]",0.9270833333333334,0.0737670833865801,69.97648058780814
72,26,low,"(19, 26)","[0, 500]",0.40625,0.0374442785978317,40.03878644676586
73,26,low,"(19, 26)","[0, 1000]",0.7604166666666666,0.0465662404894828,87.89073066827753
74,26,low,"(19, 26)","[0, 1500]",0.8958333333333334,0.0702358086903889,85.03822299373071
