Unnamed: 0,subject,depth,target,time_window,accuracy,time,itr
0,27,low,"(1, 2)","[0, 500]",0.375,0.0740147729714711,4.762873628407429
1,27,low,"(1, 2)","[0, 1000]",0.5,0.0316971242427825,0.0
2,27,low,"(1, 2)","[0, 1500]",0.5,0.0343555112679799,0.0
3,27,low,"(1, 2)","[0, 2000]",0.5,0.0272215207417805,0.0
4,27,low,"(2, 3)","[0, 500]",0.5,0.0500124891599019,0.0
5,27,low,"(2, 3)","[0, 1000]",0.5,0.0208366711934407,0.0
6,27,low,"(2, 3)","[0, 1500]",0.5416666666666666,0.0279395778973897,0.1969386179889946
7,27,low,"(2, 3)","[0, 2000]",0.5833333333333334,0.0236465732256571,0.5968802146145052
8,27,low,"(3, 4)","[0, 500]",0.5833333333333334,0.0206105013688405,2.320111864349596
9,27,low,"(3, 4)","[0, 1000]",0.4583333333333333,0.0150647362073262,0.29644445138161024
10,27,low,"(3, 4)","[0, 1500]",0.5,0.0227608482042948,0.0
11,27,low,"(3, 4)","[0, 2000]",0.625,0.0213410854339599,1.3525474964138204
12,27,low,"(4, 5)","[0, 500]",0.4166666666666667,0.0191084742546081,2.326825048782392
13,27,low,"(4, 5)","[0, 1000]",0.6666666666666666,0.015281985203425,4.828461479840398
14,27,low,"(4, 5)","[0, 1500]",0.7083333333333334,0.0216546456019083,5.09191219457899
15,27,low,"(4, 5)","[0, 2000]",0.5833333333333334,0.0195538302262624,0.5980898269968437
16,27,low,"(5, 6)","[0, 500]",0.4166666666666667,0.0167240897814432,2.3375620080761506
17,27,low,"(5, 6)","[0, 1000]",0.4166666666666667,0.013553629318873,1.1917224367718422
18,27,low,"(5, 6)","[0, 1500]",0.4583333333333333,0.018912265698115,0.19810907821163506
19,27,low,"(5, 6)","[0, 2000]",0.5,0.021692802508672,0.0
20,27,low,"(6, 7)","[0, 500]",0.5416666666666666,0.0139046013355255,0.5855372924464963
21,27,low,"(6, 7)","[0, 1000]",0.75,0.0123140017191569,11.185573362832356
22,27,low,"(6, 7)","[0, 1500]",0.8333333333333334,0.017162283261617,13.840743955192153
23,27,low,"(6, 7)","[0, 2000]",0.7916666666666666,0.0196910202503204,7.774906098976839
24,27,low,"(7, 8)","[0, 500]",0.625,0.0104255278905232,5.356236463722638
25,27,low,"(7, 8)","[0, 1000]",0.7916666666666666,0.0123486717542012,15.5113632975711
26,27,low,"(7, 8)","[0, 1500]",0.8333333333333334,0.0190307398637135,13.82371939555531
27,27,low,"(7, 8)","[0, 2000]",0.9583333333333334,0.0188778142134348,22.29310863349294
28,27,low,"(8, 9)","[0, 500]",0.5833333333333334,0.011326918999354,2.3622355014959897
29,27,low,"(8, 9)","[0, 1000]",0.625,0.0119658112525939,2.7016325987515803
30,27,low,"(8, 9)","[0, 1500]",0.625,0.0174092650413513,1.8017287013385892
31,27,low,"(8, 9)","[0, 2000]",0.75,0.0183097422122955,5.610294741004619
32,27,low,"(9, 10)","[0, 500]",0.5833333333333334,0.0103090008099873,2.3669474749879797
33,27,low,"(9, 10)","[0, 1000]",0.6666666666666666,0.0114207367102305,4.846894846822889
34,27,low,"(9, 10)","[0, 1500]",0.75,0.0179066359996795,7.459821483021977
35,27,low,"(9, 10)","[0, 2000]",0.6666666666666666,0.0180034041404724,2.429257525865592
36,27,low,"(10, 11)","[0, 500]",0.7916666666666666,0.0100830097993214,30.785005047650696
37,27,low,"(10, 11)","[0, 1000]",0.6666666666666666,0.0121940473715464,4.8431918459318455
38,27,low,"(10, 11)","[0, 1500]",0.6666666666666666,0.0168255269527435,3.2319141981867205
39,27,low,"(10, 11)","[0, 2000]",0.6666666666666666,0.0175809164841969,2.429766219871472
40,27,low,"(11, 12)","[0, 500]",0.5833333333333334,0.0116810103257497,2.3606007972855454
41,27,low,"(11, 12)","[0, 1000]",0.6666666666666666,0.0112796028455098,4.84757127795005
42,27,low,"(11, 12)","[0, 1500]",0.7083333333333334,0.0168555676937103,5.1080221551078235
43,27,low,"(11, 12)","[0, 2000]",0.7916666666666666,0.0174572269121805,7.783514724337952
44,27,low,"(12, 13)","[0, 500]",0.5416666666666666,0.0116495092709859,0.5881180444608382
45,27,low,"(12, 13)","[0, 1000]",0.6666666666666666,0.0116572280724843,4.845761806171156
46,27,low,"(12, 13)","[0, 1500]",0.8333333333333334,0.0172352492809295,13.84007833396353
47,27,low,"(12, 13)","[0, 2000]",0.8333333333333334,0.0174974699815114,10.408268170611972
48,27,low,"(13, 14)","[0, 500]",0.5833333333333334,0.008982499440511,2.3731161724785643
49,27,low,"(13, 14)","[0, 1000]",0.7083333333333334,0.0109196901321411,7.664438551855035
50,27,low,"(13, 14)","[0, 1500]",0.7916666666666666,0.0169874926408131,10.351376071042562
51,27,low,"(13, 14)","[0, 2000]",0.875,0.0173355638980865,13.575398113294618
52,27,low,"(14, 15)","[0, 500]",0.5416666666666666,0.0089548528194427,0.5912318296502242
53,27,low,"(14, 15)","[0, 1000]",0.8333333333333334,0.010829359292984,20.77368895951546
54,27,low,"(14, 15)","[0, 1500]",0.8333333333333334,0.0174104968706766,13.838479926429816
55,27,low,"(14, 15)","[0, 2000]",0.9166666666666666,0.0158427158991495,17.4472882752136
56,27,low,"(15, 16)","[0, 500]",0.6666666666666666,0.0099686284859975,9.612846129936463
57,27,low,"(15, 16)","[0, 1000]",0.7916666666666666,0.0122721393903096,15.51253602697276
58,27,low,"(15, 16)","[0, 1500]",0.8333333333333334,0.0173631807168324,13.838911453735532
59,27,low,"(15, 16)","[0, 2000]",0.9166666666666666,0.0161702632904052,17.44445378555611
60,27,low,"(16, 17)","[0, 500]",0.625,0.0093511541684468,5.367534366277205
61,27,low,"(16, 17)","[0, 1000]",0.7916666666666666,0.0114279190699259,15.52548405607868
62,27,low,"(16, 17)","[0, 1500]",0.875,0.0168892343839009,18.054141849814997
63,27,low,"(16, 17)","[0, 2000]",0.9166666666666666,0.0179373919963836,17.429177496427005
64,27,low,"(17, 18)","[0, 500]",0.7916666666666666,0.0096596976121266,30.810574398887574
65,27,low,"(17, 18)","[0, 1000]",0.7083333333333334,0.0110040009021759,7.663799390471287
66,27,low,"(17, 18)","[0, 1500]",0.7916666666666666,0.0156201124191284,10.360714998911613
67,27,low,"(17, 18)","[0, 2000]",0.7916666666666666,0.0175231297810872,7.783260473993586
68,27,low,"(18, 19)","[0, 500]",0.5833333333333334,0.0083578924338022,2.376031962734062
69,27,low,"(18, 19)","[0, 1000]",0.6666666666666666,0.0105409324169158,4.851114684692574
70,27,low,"(18, 19)","[0, 1500]",0.75,0.0173766811688741,7.462426879876256
71,27,low,"(18, 19)","[0, 2000]",0.8333333333333334,0.0189098119735717,10.400986996329298
