,subject,depth,target,time_window,accuracy
0,6,high,"(1, 8)","[0, 500]",0.14583333333333334
1,6,high,"(1, 8)","[0, 1000]",0.125
2,6,high,"(1, 8)","[0, 1500]",0.125
3,6,high,"(1, 8)","[0, 2000]",0.125
4,6,high,"(2, 9)","[0, 500]",0.11458333333333333
5,6,high,"(2, 9)","[0, 1000]",0.125
6,6,high,"(2, 9)","[0, 1500]",0.13541666666666666
7,6,high,"(2, 9)","[0, 2000]",0.14583333333333334
8,6,high,"(3, 10)","[0, 500]",0.125
9,6,high,"(3, 10)","[0, 1000]",0.13541666666666666
10,6,high,"(3, 10)","[0, 1500]",0.28125
11,6,high,"(3, 10)","[0, 2000]",0.3541666666666667
12,6,high,"(4, 11)","[0, 500]",0.14583333333333334
13,6,high,"(4, 11)","[0, 1000]",0.2604166666666667
14,6,high,"(4, 11)","[0, 1500]",0.40625
15,6,high,"(4, 11)","[0, 2000]",0.4791666666666667
16,6,high,"(5, 12)","[0, 500]",0.22916666666666666
17,6,high,"(5, 12)","[0, 1000]",0.3229166666666667
18,6,high,"(5, 12)","[0, 1500]",0.4166666666666667
19,6,high,"(5, 12)","[0, 2000]",0.5208333333333334
20,6,high,"(6, 13)","[0, 500]",0.2604166666666667
21,6,high,"(6, 13)","[0, 1000]",0.3541666666666667
22,6,high,"(6, 13)","[0, 1500]",0.46875
23,6,high,"(6, 13)","[0, 2000]",0.59375
24,6,high,"(7, 14)","[0, 500]",0.21875
25,6,high,"(7, 14)","[0, 1000]",0.375
26,6,high,"(7, 14)","[0, 1500]",0.5104166666666666
27,6,high,"(7, 14)","[0, 2000]",0.625
28,6,high,"(8, 15)","[0, 500]",0.21875
29,6,high,"(8, 15)","[0, 1000]",0.40625
30,6,high,"(8, 15)","[0, 1500]",0.5416666666666666
31,6,high,"(8, 15)","[0, 2000]",0.6666666666666666
32,6,high,"(9, 16)","[0, 500]",0.17708333333333334
33,6,high,"(9, 16)","[0, 1000]",0.34375
34,6,high,"(9, 16)","[0, 1500]",0.46875
35,6,high,"(9, 16)","[0, 2000]",0.6145833333333334
36,6,high,"(10, 17)","[0, 500]",0.13541666666666666
37,6,high,"(10, 17)","[0, 1000]",0.3229166666666667
38,6,high,"(10, 17)","[0, 1500]",0.4375
39,6,high,"(10, 17)","[0, 2000]",0.5833333333333334
40,6,high,"(11, 18)","[0, 500]",0.11458333333333333
41,6,high,"(11, 18)","[0, 1000]",0.28125
42,6,high,"(11, 18)","[0, 1500]",0.4270833333333333
43,6,high,"(11, 18)","[0, 2000]",0.5833333333333334
44,6,high,"(12, 19)","[0, 500]",0.13541666666666666
45,6,high,"(12, 19)","[0, 1000]",0.3229166666666667
46,6,high,"(12, 19)","[0, 1500]",0.5208333333333334
47,6,high,"(12, 19)","[0, 2000]",0.65625
48,6,high,"(13, 20)","[0, 500]",0.25
49,6,high,"(13, 20)","[0, 1000]",0.4270833333333333
50,6,high,"(13, 20)","[0, 1500]",0.6979166666666666
51,6,high,"(13, 20)","[0, 2000]",0.8020833333333334
52,6,high,"(14, 21)","[0, 500]",0.2916666666666667
53,6,high,"(14, 21)","[0, 1000]",0.5
54,6,high,"(14, 21)","[0, 1500]",0.78125
55,6,high,"(14, 21)","[0, 2000]",0.8645833333333334
56,6,high,"(15, 22)","[0, 500]",0.40625
57,6,high,"(15, 22)","[0, 1000]",0.6354166666666666
58,6,high,"(15, 22)","[0, 1500]",0.84375
59,6,high,"(15, 22)","[0, 2000]",0.8854166666666666
60,6,high,"(16, 23)","[0, 500]",0.3854166666666667
61,6,high,"(16, 23)","[0, 1000]",0.6875
62,6,high,"(16, 23)","[0, 1500]",0.875
63,6,high,"(16, 23)","[0, 2000]",0.8958333333333334
64,6,high,"(17, 24)","[0, 500]",0.4270833333333333
65,6,high,"(17, 24)","[0, 1000]",0.7291666666666666
66,6,high,"(17, 24)","[0, 1500]",0.8854166666666666
67,6,high,"(17, 24)","[0, 2000]",0.9270833333333334
68,6,high,"(18, 25)","[0, 500]",0.3854166666666667
69,6,high,"(18, 25)","[0, 1000]",0.6979166666666666
70,6,high,"(18, 25)","[0, 1500]",0.8958333333333334
71,6,high,"(18, 25)","[0, 2000]",0.9375
72,6,high,"(19, 26)","[0, 500]",0.3645833333333333
73,6,high,"(19, 26)","[0, 1000]",0.7291666666666666
74,6,high,"(19, 26)","[0, 1500]",0.8958333333333334
75,6,high,"(19, 26)","[0, 2000]",0.9479166666666666
76,6,high,"(20, 27)","[0, 500]",0.3541666666666667
77,6,high,"(20, 27)","[0, 1000]",0.8125
78,6,high,"(20, 27)","[0, 1500]",0.8958333333333334
79,6,high,"(20, 27)","[0, 2000]",0.9479166666666666
80,6,high,"(21, 28)","[0, 500]",0.375
81,6,high,"(21, 28)","[0, 1000]",0.8333333333333334
82,6,high,"(21, 28)","[0, 1500]",0.90625
83,6,high,"(21, 28)","[0, 2000]",0.9583333333333334
84,6,high,"(22, 29)","[0, 500]",0.3958333333333333
85,6,high,"(22, 29)","[0, 1000]",0.875
86,6,high,"(22, 29)","[0, 1500]",0.9479166666666666
87,6,high,"(22, 29)","[0, 2000]",0.96875
88,6,high,"(23, 30)","[0, 500]",0.3645833333333333
89,6,high,"(23, 30)","[0, 1000]",0.8958333333333334
90,6,high,"(23, 30)","[0, 1500]",0.9583333333333334
91,6,high,"(23, 30)","[0, 2000]",0.96875
92,6,high,"(24, 31)","[0, 500]",0.3645833333333333
93,6,high,"(24, 31)","[0, 1000]",0.9166666666666666
94,6,high,"(24, 31)","[0, 1500]",0.96875
95,6,high,"(24, 31)","[0, 2000]",0.9895833333333334
96,6,high,"(25, 32)","[0, 500]",0.375
97,6,high,"(25, 32)","[0, 1000]",0.8854166666666666
98,6,high,"(25, 32)","[0, 1500]",0.9583333333333334
99,6,high,"(25, 32)","[0, 2000]",0.9791666666666666
100,6,high,"(26, 33)","[0, 500]",0.40625
101,6,high,"(26, 33)","[0, 1000]",0.9166666666666666
102,6,high,"(26, 33)","[0, 1500]",0.9791666666666666
103,6,high,"(26, 33)","[0, 2000]",0.9791666666666666
104,6,high,"(27, 34)","[0, 500]",0.3645833333333333
105,6,high,"(27, 34)","[0, 1000]",0.90625
106,6,high,"(27, 34)","[0, 1500]",0.9791666666666666
107,6,high,"(27, 34)","[0, 2000]",0.9791666666666666
108,6,high,"(28, 35)","[0, 500]",0.3541666666666667
109,6,high,"(28, 35)","[0, 1000]",0.90625
110,6,high,"(28, 35)","[0, 1500]",0.9791666666666666
111,6,high,"(28, 35)","[0, 2000]",0.96875
112,6,high,"(29, 36)","[0, 500]",0.3125
113,6,high,"(29, 36)","[0, 1000]",0.8854166666666666
114,6,high,"(29, 36)","[0, 1500]",0.9791666666666666
115,6,high,"(29, 36)","[0, 2000]",0.96875
116,6,high,"(30, 37)","[0, 500]",0.3333333333333333
117,6,high,"(30, 37)","[0, 1000]",0.8229166666666666
118,6,high,"(30, 37)","[0, 1500]",0.9375
119,6,high,"(30, 37)","[0, 2000]",0.9479166666666666
120,6,high,"(31, 38)","[0, 500]",0.3125
121,6,high,"(31, 38)","[0, 1000]",0.8333333333333334
122,6,high,"(31, 38)","[0, 1500]",0.9479166666666666
123,6,high,"(31, 38)","[0, 2000]",0.9583333333333334
124,6,high,"(32, 39)","[0, 500]",0.3229166666666667
125,6,high,"(32, 39)","[0, 1000]",0.8229166666666666
126,6,high,"(32, 39)","[0, 1500]",0.9583333333333334
127,6,high,"(32, 39)","[0, 2000]",0.96875
128,6,high,"(33, 40)","[0, 500]",0.3229166666666667
129,6,high,"(33, 40)","[0, 1000]",0.7916666666666666
130,6,high,"(33, 40)","[0, 1500]",0.9166666666666666
131,6,high,"(33, 40)","[0, 2000]",0.9375
132,6,high,"(34, 41)","[0, 500]",0.3020833333333333
133,6,high,"(34, 41)","[0, 1000]",0.7604166666666666
134,6,high,"(34, 41)","[0, 1500]",0.90625
135,6,high,"(34, 41)","[0, 2000]",0.9270833333333334
136,6,high,"(35, 42)","[0, 500]",0.3020833333333333
137,6,high,"(35, 42)","[0, 1000]",0.75
138,6,high,"(35, 42)","[0, 1500]",0.90625
139,6,high,"(35, 42)","[0, 2000]",0.9270833333333334
140,6,high,"(36, 43)","[0, 500]",0.2708333333333333
141,6,high,"(36, 43)","[0, 1000]",0.7083333333333334
142,6,high,"(36, 43)","[0, 1500]",0.90625
143,6,high,"(36, 43)","[0, 2000]",0.9479166666666666
144,6,high,"(37, 44)","[0, 500]",0.3229166666666667
145,6,high,"(37, 44)","[0, 1000]",0.71875
146,6,high,"(37, 44)","[0, 1500]",0.90625
147,6,high,"(37, 44)","[0, 2000]",0.9583333333333334
148,6,high,"(38, 45)","[0, 500]",0.3125
149,6,high,"(38, 45)","[0, 1000]",0.6458333333333334
150,6,high,"(38, 45)","[0, 1500]",0.8229166666666666
151,6,high,"(38, 45)","[0, 2000]",0.8854166666666666
152,6,high,"(39, 46)","[0, 500]",0.2604166666666667
153,6,high,"(39, 46)","[0, 1000]",0.6041666666666666
154,6,high,"(39, 46)","[0, 1500]",0.78125
155,6,high,"(39, 46)","[0, 2000]",0.8958333333333334
156,6,high,"(40, 47)","[0, 500]",0.25
157,6,high,"(40, 47)","[0, 1000]",0.5520833333333334
158,6,high,"(40, 47)","[0, 1500]",0.7395833333333334
159,6,high,"(40, 47)","[0, 2000]",0.84375
160,6,high,"(41, 48)","[0, 500]",0.17708333333333334
161,6,high,"(41, 48)","[0, 1000]",0.5208333333333334
162,6,high,"(41, 48)","[0, 1500]",0.71875
163,6,high,"(41, 48)","[0, 2000]",0.8333333333333334
164,6,high,"(42, 49)","[0, 500]",0.17708333333333334
165,6,high,"(42, 49)","[0, 1000]",0.4375
166,6,high,"(42, 49)","[0, 1500]",0.6458333333333334
167,6,high,"(42, 49)","[0, 2000]",0.7395833333333334
168,6,high,"(43, 50)","[0, 500]",0.125
169,6,high,"(43, 50)","[0, 1000]",0.3645833333333333
170,6,high,"(43, 50)","[0, 1500]",0.5729166666666666
