Unnamed: 0,subject,depth,target,time_window,accuracy,itr
0,3,high,"(1, 4)","[0, 500]",0.2083333333333333,0.7585259038873475
1,3,high,"(1, 4)","[0, 1000]",0.25,0.0
2,3,high,"(1, 4)","[0, 1500]",0.25,0.0
3,3,high,"(1, 4)","[0, 2000]",0.25,0.0
4,3,high,"(2, 5)","[0, 500]",0.25,0.0
5,3,high,"(2, 5)","[0, 1000]",0.2291666666666666,0.09727353807516943
6,3,high,"(2, 5)","[0, 1500]",0.2708333333333333,0.0634954589129551
7,3,high,"(2, 5)","[0, 2000]",0.3125,0.4185379966726188
8,3,high,"(3, 6)","[0, 500]",0.1875,1.7460772406088956
9,3,high,"(3, 6)","[0, 1000]",0.2708333333333333,0.093731391728648
10,3,high,"(3, 6)","[0, 1500]",0.6458333333333334,19.390638206753028
11,3,high,"(3, 6)","[0, 2000]",0.7291666666666666,21.309700844461887
12,3,high,"(4, 7)","[0, 500]",0.25,0.0
13,3,high,"(4, 7)","[0, 1000]",0.7708333333333334,49.155636655634765
14,3,high,"(4, 7)","[0, 1500]",0.9583333333333334,65.19010076013289
15,3,high,"(4, 7)","[0, 2000]",1.0,58.53658536585366
16,3,high,"(5, 8)","[0, 500]",0.3541666666666667,4.215719014267191
17,3,high,"(5, 8)","[0, 1000]",0.875,71.90372824058622
18,3,high,"(5, 8)","[0, 1500]",1.0,77.41935483870968
19,3,high,"(5, 8)","[0, 2000]",1.0,58.53658536585366
20,3,high,"(6, 9)","[0, 500]",0.4375,13.064638369729323
21,3,high,"(6, 9)","[0, 1000]",0.9583333333333334,96.23300588400569
22,3,high,"(6, 9)","[0, 1500]",1.0,77.41935483870968
23,3,high,"(6, 9)","[0, 2000]",1.0,58.53658536585366
24,3,high,"(7, 10)","[0, 500]",0.625,49.22237010595653
25,3,high,"(7, 10)","[0, 1000]",0.9791666666666666,104.05061130180033
26,3,high,"(7, 10)","[0, 1500]",1.0,77.41935483870968
27,3,high,"(7, 10)","[0, 2000]",1.0,58.53658536585366
28,3,high,"(8, 11)","[0, 500]",0.5416666666666666,30.389893707290916
29,3,high,"(8, 11)","[0, 1000]",0.9791666666666666,104.05061130180033
30,3,high,"(8, 11)","[0, 1500]",1.0,77.41935483870968
31,3,high,"(8, 11)","[0, 2000]",1.0,58.53658536585366
32,3,high,"(9, 12)","[0, 500]",0.4583333333333333,15.981143700734936
33,3,high,"(9, 12)","[0, 1000]",0.9583333333333334,96.23300588400569
34,3,high,"(9, 12)","[0, 1500]",1.0,77.41935483870968
35,3,high,"(9, 12)","[0, 2000]",1.0,58.53658536585366
36,3,high,"(10, 13)","[0, 500]",0.3958333333333333,8.06808876954248
37,3,high,"(10, 13)","[0, 1000]",0.9583333333333334,96.23300588400569
38,3,high,"(10, 13)","[0, 1500]",1.0,77.41935483870968
39,3,high,"(10, 13)","[0, 2000]",1.0,58.53658536585366
40,3,high,"(11, 14)","[0, 500]",0.4375,13.064638369729323
41,3,high,"(11, 14)","[0, 1000]",0.9791666666666666,104.05061130180033
42,3,high,"(11, 14)","[0, 1500]",1.0,77.41935483870968
43,3,high,"(11, 14)","[0, 2000]",1.0,58.53658536585366
44,3,high,"(12, 15)","[0, 500]",0.5416666666666666,30.389893707290916
45,3,high,"(12, 15)","[0, 1000]",1.0,114.28571428571428
46,3,high,"(12, 15)","[0, 1500]",1.0,77.41935483870968
47,3,high,"(12, 15)","[0, 2000]",1.0,58.53658536585366
48,3,high,"(13, 16)","[0, 500]",0.75,86.45250003933577
49,3,high,"(13, 16)","[0, 1000]",1.0,114.28571428571428
50,3,high,"(13, 16)","[0, 1500]",1.0,77.41935483870968
51,3,high,"(13, 16)","[0, 2000]",1.0,58.53658536585366
52,3,high,"(14, 17)","[0, 500]",0.8541666666666666,127.5867706910933
53,3,high,"(14, 17)","[0, 1000]",1.0,114.28571428571428
54,3,high,"(14, 17)","[0, 1500]",1.0,77.41935483870968
55,3,high,"(14, 17)","[0, 2000]",1.0,58.53658536585366
56,3,high,"(15, 18)","[0, 500]",0.9375,170.57997568231787
57,3,high,"(15, 18)","[0, 1000]",1.0,114.28571428571428
58,3,high,"(15, 18)","[0, 1500]",1.0,77.41935483870968
59,3,high,"(15, 18)","[0, 2000]",1.0,58.53658536585366
60,3,high,"(16, 19)","[0, 500]",0.8958333333333334,147.58184633728578
61,3,high,"(16, 19)","[0, 1000]",1.0,114.28571428571428
62,3,high,"(16, 19)","[0, 1500]",1.0,77.41935483870968
63,3,high,"(16, 19)","[0, 2000]",1.0,58.53658536585366
64,3,high,"(17, 20)","[0, 500]",0.7916666666666666,101.6197759497791
65,3,high,"(17, 20)","[0, 1000]",0.9791666666666666,104.05061130180033
66,3,high,"(17, 20)","[0, 1500]",1.0,77.41935483870968
67,3,high,"(17, 20)","[0, 2000]",1.0,58.53658536585366
68,3,high,"(18, 21)","[0, 500]",0.7291666666666666,79.42706678390338
69,3,high,"(18, 21)","[0, 1000]",0.9583333333333334,96.23300588400569
70,3,high,"(18, 21)","[0, 1500]",1.0,77.41935483870968
71,3,high,"(18, 21)","[0, 2000]",1.0,58.53658536585366
72,3,high,"(19, 22)","[0, 500]",0.6875,66.39938028982702
73,3,high,"(19, 22)","[0, 1000]",0.9583333333333334,96.23300588400569
74,3,high,"(19, 22)","[0, 1500]",1.0,77.41935483870968
75,3,high,"(19, 22)","[0, 2000]",1.0,58.53658536585366
76,3,high,"(20, 23)","[0, 500]",0.75,86.45250003933577
77,3,high,"(20, 23)","[0, 1000]",0.9791666666666666,104.05061130180033
78,3,high,"(20, 23)","[0, 1500]",1.0,77.41935483870968
79,3,high,"(20, 23)","[0, 2000]",1.0,58.53658536585366
80,3,high,"(21, 24)","[0, 500]",0.8333333333333334,118.45278126161305
81,3,high,"(21, 24)","[0, 1000]",1.0,114.28571428571428
82,3,high,"(21, 24)","[0, 1500]",1.0,77.41935483870968
83,3,high,"(21, 24)","[0, 2000]",1.0,58.53658536585366
84,3,high,"(22, 25)","[0, 500]",0.8333333333333334,118.45278126161305
85,3,high,"(22, 25)","[0, 1000]",0.9583333333333334,96.23300588400569
86,3,high,"(22, 25)","[0, 1500]",0.9583333333333334,65.19010076013289
87,3,high,"(22, 25)","[0, 2000]",0.9583333333333334,49.29007618449072
88,3,high,"(23, 26)","[0, 500]",0.8125,109.81170228977862
89,3,high,"(23, 26)","[0, 1000]",0.9583333333333334,96.23300588400569
90,3,high,"(23, 26)","[0, 1500]",0.9583333333333334,65.19010076013289
91,3,high,"(23, 26)","[0, 2000]",0.9583333333333334,49.29007618449072
92,3,high,"(24, 27)","[0, 500]",0.7916666666666666,101.6197759497791
93,3,high,"(24, 27)","[0, 1000]",0.9583333333333334,96.23300588400569
94,3,high,"(24, 27)","[0, 1500]",0.9791666666666666,70.48589797863895
95,3,high,"(24, 27)","[0, 2000]",0.9791666666666666,53.29421554482457
96,3,high,"(25, 28)","[0, 500]",0.8333333333333334,118.45278126161305
97,3,high,"(25, 28)","[0, 1000]",0.9583333333333334,96.23300588400569
98,3,high,"(25, 28)","[0, 1500]",0.9791666666666666,70.48589797863895
99,3,high,"(25, 28)","[0, 2000]",0.9791666666666666,53.29421554482457
100,3,high,"(26, 29)","[0, 500]",0.9166666666666666,158.62941177850215
101,3,high,"(26, 29)","[0, 1000]",1.0,114.28571428571428
102,3,high,"(26, 29)","[0, 1500]",1.0,77.41935483870968
103,3,high,"(26, 29)","[0, 2000]",1.0,58.53658536585366
104,3,high,"(27, 30)","[0, 500]",0.8333333333333334,118.45278126161305
105,3,high,"(27, 30)","[0, 1000]",0.9583333333333334,96.23300588400569
106,3,high,"(27, 30)","[0, 1500]",0.9791666666666666,70.48589797863895
107,3,high,"(27, 30)","[0, 2000]",0.9791666666666666,53.29421554482457
108,3,high,"(28, 31)","[0, 500]",0.8125,109.81170228977862
109,3,high,"(28, 31)","[0, 1000]",0.9583333333333334,96.23300588400569
110,3,high,"(28, 31)","[0, 1500]",0.9583333333333334,65.19010076013289
111,3,high,"(28, 31)","[0, 2000]",0.9583333333333334,49.29007618449072
112,3,high,"(29, 32)","[0, 500]",0.7916666666666666,101.6197759497791
113,3,high,"(29, 32)","[0, 1000]",0.9583333333333334,96.23300588400569
114,3,high,"(29, 32)","[0, 1500]",0.9583333333333334,65.19010076013289
115,3,high,"(29, 32)","[0, 2000]",0.9583333333333334,49.29007618449072
116,3,high,"(30, 33)","[0, 500]",0.7708333333333334,93.84257906984818
117,3,high,"(30, 33)","[0, 1000]",0.9583333333333334,96.23300588400569
118,3,high,"(30, 33)","[0, 1500]",0.9583333333333334,65.19010076013289
119,3,high,"(30, 33)","[0, 2000]",0.9583333333333334,49.29007618449072
120,3,high,"(31, 34)","[0, 500]",0.7916666666666666,101.6197759497791
121,3,high,"(31, 34)","[0, 1000]",1.0,114.28571428571428
122,3,high,"(31, 34)","[0, 1500]",1.0,77.41935483870968
123,3,high,"(31, 34)","[0, 2000]",1.0,58.53658536585366
124,3,high,"(32, 35)","[0, 500]",0.7291666666666666,79.42706678390338
125,3,high,"(32, 35)","[0, 1000]",0.9791666666666666,104.05061130180033
126,3,high,"(32, 35)","[0, 1500]",0.9791666666666666,70.48589797863895
127,3,high,"(32, 35)","[0, 2000]",1.0,58.53658536585366
128,3,high,"(33, 36)","[0, 500]",0.7916666666666666,101.6197759497791
129,3,high,"(33, 36)","[0, 1000]",0.9791666666666666,104.05061130180033
130,3,high,"(33, 36)","[0, 1500]",0.9791666666666666,70.48589797863895
131,3,high,"(33, 36)","[0, 2000]",1.0,58.53658536585366
132,3,high,"(34, 37)","[0, 500]",0.7708333333333334,93.84257906984818
133,3,high,"(34, 37)","[0, 1000]",0.9791666666666666,104.05061130180033
134,3,high,"(34, 37)","[0, 1500]",0.9791666666666666,70.48589797863895
135,3,high,"(34, 37)","[0, 2000]",1.0,58.53658536585366
136,3,high,"(35, 38)","[0, 500]",0.7916666666666666,101.6197759497791
137,3,high,"(35, 38)","[0, 1000]",0.9791666666666666,104.05061130180033
138,3,high,"(35, 38)","[0, 1500]",1.0,77.41935483870968
139,3,high,"(35, 38)","[0, 2000]",1.0,58.53658536585366
140,3,high,"(36, 39)","[0, 500]",0.7291666666666666,79.42706678390338
141,3,high,"(36, 39)","[0, 1000]",0.9375,89.35141583359507
142,3,high,"(36, 39)","[0, 1500]",1.0,77.41935483870968
143,3,high,"(36, 39)","[0, 2000]",1.0,58.53658536585366
144,3,high,"(37, 40)","[0, 500]",0.6458333333333334,54.64634403721307
145,3,high,"(37, 40)","[0, 1000]",0.9166666666666666,83.09159664588208
