,subject,depth,target,time_window,accuracy
0,20,high,"(1, 16)","[0, 500]",0.078125
1,20,high,"(1, 16)","[0, 1000]",0.0625
2,20,high,"(1, 16)","[0, 1500]",0.11979166666666667
3,20,high,"(1, 16)","[0, 2000]",0.21875
4,20,high,"(2, 17)","[0, 500]",0.0625
5,20,high,"(2, 17)","[0, 1000]",0.11979166666666667
6,20,high,"(2, 17)","[0, 1500]",0.3020833333333333
7,20,high,"(2, 17)","[0, 2000]",0.34375
8,20,high,"(3, 18)","[0, 500]",0.0625
9,20,high,"(3, 18)","[0, 1000]",0.2604166666666667
10,20,high,"(3, 18)","[0, 1500]",0.3645833333333333
11,20,high,"(3, 18)","[0, 2000]",0.4270833333333333
12,20,high,"(4, 19)","[0, 500]",0.08333333333333333
13,20,high,"(4, 19)","[0, 1000]",0.4166666666666667
14,20,high,"(4, 19)","[0, 1500]",0.5104166666666666
15,20,high,"(4, 19)","[0, 2000]",0.546875
16,20,high,"(5, 20)","[0, 500]",0.15104166666666666
17,20,high,"(5, 20)","[0, 1000]",0.4947916666666667
18,20,high,"(5, 20)","[0, 1500]",0.5364583333333334
19,20,high,"(5, 20)","[0, 2000]",0.5572916666666666
20,20,high,"(6, 21)","[0, 500]",0.1875
21,20,high,"(6, 21)","[0, 1000]",0.5677083333333334
22,20,high,"(6, 21)","[0, 1500]",0.6041666666666666
23,20,high,"(6, 21)","[0, 2000]",0.6197916666666666
24,20,high,"(7, 22)","[0, 500]",0.23958333333333334
25,20,high,"(7, 22)","[0, 1000]",0.578125
26,20,high,"(7, 22)","[0, 1500]",0.6145833333333334
27,20,high,"(7, 22)","[0, 2000]",0.625
28,20,high,"(8, 23)","[0, 500]",0.3229166666666667
29,20,high,"(8, 23)","[0, 1000]",0.671875
30,20,high,"(8, 23)","[0, 1500]",0.7135416666666666
31,20,high,"(8, 23)","[0, 2000]",0.734375
32,20,high,"(9, 24)","[0, 500]",0.390625
33,20,high,"(9, 24)","[0, 1000]",0.671875
34,20,high,"(9, 24)","[0, 1500]",0.7135416666666666
35,20,high,"(9, 24)","[0, 2000]",0.734375
36,20,high,"(10, 25)","[0, 500]",0.4427083333333333
37,20,high,"(10, 25)","[0, 1000]",0.734375
38,20,high,"(10, 25)","[0, 1500]",0.7708333333333334
39,20,high,"(10, 25)","[0, 2000]",0.8020833333333334
40,20,high,"(11, 26)","[0, 500]",0.5
41,20,high,"(11, 26)","[0, 1000]",0.7552083333333334
42,20,high,"(11, 26)","[0, 1500]",0.7760416666666666
43,20,high,"(11, 26)","[0, 2000]",0.8020833333333334
44,20,high,"(12, 27)","[0, 500]",0.5572916666666666
45,20,high,"(12, 27)","[0, 1000]",0.8072916666666666
46,20,high,"(12, 27)","[0, 1500]",0.8229166666666666
47,20,high,"(12, 27)","[0, 2000]",0.828125
48,20,high,"(13, 28)","[0, 500]",0.5989583333333334
49,20,high,"(13, 28)","[0, 1000]",0.8125
50,20,high,"(13, 28)","[0, 1500]",0.8333333333333334
51,20,high,"(13, 28)","[0, 2000]",0.8333333333333334
52,20,high,"(14, 29)","[0, 500]",0.6510416666666666
53,20,high,"(14, 29)","[0, 1000]",0.7864583333333334
54,20,high,"(14, 29)","[0, 1500]",0.8125
55,20,high,"(14, 29)","[0, 2000]",0.8385416666666666
56,20,high,"(15, 30)","[0, 500]",0.6614583333333334
57,20,high,"(15, 30)","[0, 1000]",0.78125
58,20,high,"(15, 30)","[0, 1500]",0.828125
59,20,high,"(15, 30)","[0, 2000]",0.84375
60,20,high,"(16, 31)","[0, 500]",0.6458333333333334
61,20,high,"(16, 31)","[0, 1000]",0.78125
62,20,high,"(16, 31)","[0, 1500]",0.8177083333333334
63,20,high,"(16, 31)","[0, 2000]",0.859375
64,20,high,"(17, 32)","[0, 500]",0.6458333333333334
65,20,high,"(17, 32)","[0, 1000]",0.8020833333333334
66,20,high,"(17, 32)","[0, 1500]",0.8229166666666666
67,20,high,"(17, 32)","[0, 2000]",0.859375
68,20,high,"(18, 33)","[0, 500]",0.6197916666666666
69,20,high,"(18, 33)","[0, 1000]",0.8020833333333334
70,20,high,"(18, 33)","[0, 1500]",0.8333333333333334
71,20,high,"(18, 33)","[0, 2000]",0.875
72,20,high,"(19, 34)","[0, 500]",0.5885416666666666
73,20,high,"(19, 34)","[0, 1000]",0.765625
74,20,high,"(19, 34)","[0, 1500]",0.8020833333333334
75,20,high,"(19, 34)","[0, 2000]",0.8802083333333334
76,20,high,"(20, 35)","[0, 500]",0.546875
77,20,high,"(20, 35)","[0, 1000]",0.7239583333333334
78,20,high,"(20, 35)","[0, 1500]",0.8072916666666666
79,20,high,"(20, 35)","[0, 2000]",0.859375
80,20,high,"(21, 36)","[0, 500]",0.5104166666666666
81,20,high,"(21, 36)","[0, 1000]",0.6927083333333334
82,20,high,"(21, 36)","[0, 1500]",0.7760416666666666
83,20,high,"(21, 36)","[0, 2000]",0.84375
84,20,high,"(22, 37)","[0, 500]",0.484375
85,20,high,"(22, 37)","[0, 1000]",0.65625
86,20,high,"(22, 37)","[0, 1500]",0.765625
87,20,high,"(22, 37)","[0, 2000]",0.8333333333333334
88,20,high,"(23, 38)","[0, 500]",0.4375
89,20,high,"(23, 38)","[0, 1000]",0.6458333333333334
90,20,high,"(23, 38)","[0, 1500]",0.734375
91,20,high,"(23, 38)","[0, 2000]",0.8125
92,20,high,"(24, 39)","[0, 500]",0.3958333333333333
93,20,high,"(24, 39)","[0, 1000]",0.6041666666666666
94,20,high,"(24, 39)","[0, 1500]",0.7083333333333334
95,20,high,"(24, 39)","[0, 2000]",0.7864583333333334
96,20,high,"(25, 40)","[0, 500]",0.34375
97,20,high,"(25, 40)","[0, 1000]",0.5625
