Unnamed: 0,subject,depth,target,time_window,accuracy,time,itr
0,26,high,"(1, 16)","[0, 500]",0.09375,0.1225662305951118,1.013473762947082
1,26,high,"(1, 16)","[0, 1000]",0.0677083333333333,0.1036389283835887,0.017703852269197552
2,26,high,"(1, 16)","[0, 1500]",0.140625,0.1585646818081537,2.0490946958520015
3,26,high,"(1, 16)","[0, 2000]",0.1822916666666666,0.1606600061058998,3.3389305025462312
4,26,high,"(2, 17)","[0, 500]",0.0625,0.109535414725542,0.0
5,26,high,"(2, 17)","[0, 1000]",0.1770833333333333,0.1015914777914683,6.062132889297335
6,26,high,"(2, 17)","[0, 1500]",0.2864583333333333,0.1554968655109405,12.61863757968893
7,26,high,"(2, 17)","[0, 2000]",0.328125,0.1577928860982259,12.848091319620165
8,26,high,"(3, 18)","[0, 500]",0.0625,0.0957947199543317,0.0
9,26,high,"(3, 18)","[0, 1000]",0.2760416666666667,0.0985008850693702,17.564278142477356
10,26,high,"(3, 18)","[0, 1500]",0.3958333333333333,0.1511627609531084,24.3873931364208
11,26,high,"(3, 18)","[0, 2000]",0.421875,0.1545389493306478,21.137114275768692
12,26,high,"(4, 19)","[0, 500]",0.0989583333333333,0.0894984118640422,1.4294106351572986
13,26,high,"(4, 19)","[0, 1000]",0.4479166666666667,0.0963031177719434,46.569902511071646
14,26,high,"(4, 19)","[0, 1500]",0.5260416666666666,0.1480284767846266,41.877467301881225
15,26,high,"(4, 19)","[0, 2000]",0.5520833333333334,0.1524257225294908,35.064065045218996
16,26,high,"(5, 20)","[0, 500]",0.1145833333333333,0.0856474277873833,2.7852473144765346
17,26,high,"(5, 20)","[0, 1000]",0.4635416666666667,0.0943185364206632,49.781922598360154
18,26,high,"(5, 20)","[0, 1500]",0.5416666666666666,0.1463654239972432,44.2559214786629
19,26,high,"(5, 20)","[0, 2000]",0.5572916666666666,0.1513864484926065,35.69452511129792
20,26,high,"(6, 21)","[0, 500]",0.1822916666666666,0.0837106617788473,12.359365816675833
21,26,high,"(6, 21)","[0, 1000]",0.546875,0.0935100552936395,67.8204730458708
22,26,high,"(6, 21)","[0, 1500]",0.5989583333333334,0.1461085962752501,53.2753701910206
23,26,high,"(6, 21)","[0, 2000]",0.6145833333333334,0.1510661554833253,42.74460654047688
24,26,high,"(7, 22)","[0, 500]",0.2395833333333333,0.0816788238783677,24.218373733093046
25,26,high,"(7, 22)","[0, 1000]",0.5625,0.0950627041359742,71.34035071499076
26,26,high,"(7, 22)","[0, 1500]",0.609375,0.1489236764609813,54.89650675324232
27,26,high,"(7, 22)","[0, 2000]",0.609375,0.1545901422699292,42.01270021826775
28,26,high,"(8, 23)","[0, 500]",0.2760416666666667,0.0804436206817627,33.240739320131865
29,26,high,"(8, 23)","[0, 1000]",0.65625,0.0921373503903548,94.96851021971808
30,26,high,"(8, 23)","[0, 1500]",0.7083333333333334,0.1509785006443659,72.30714777699212
31,26,high,"(8, 23)","[0, 2000]",0.7395833333333334,0.1500869008402029,60.142855501824435
32,26,high,"(9, 24)","[0, 500]",0.3229166666666667,0.0775632932782173,46.45562787737009
33,26,high,"(9, 24)","[0, 1000]",0.65625,0.0892584001024564,95.21951550901642
34,26,high,"(9, 24)","[0, 1500]",0.703125,0.1401693734029928,71.79884864940156
35,26,high,"(9, 24)","[0, 2000]",0.734375,0.1473818235099315,59.43374394096065
36,26,high,"(10, 25)","[0, 500]",0.3229166666666667,0.076686264326175,46.526277957238676
37,26,high,"(10, 25)","[0, 1000]",0.7083333333333334,0.0893234324951966,109.58870695481478
38,26,high,"(10, 25)","[0, 1500]",0.75,0.1389053575694561,80.98085285116876
39,26,high,"(10, 25)","[0, 2000]",0.7916666666666666,0.1457949355244636,68.44399395061023
40,26,high,"(11, 26)","[0, 500]",0.3177083333333333,0.0758027471601963,45.06638940108996
