Unnamed: 0,subject,depth,target,time_window,accuracy,itr
0,14,low,"(1, 8)","[0, 500]",0.125,0.0
1,14,low,"(1, 8)","[0, 1000]",0.125,0.0
2,14,low,"(1, 8)","[0, 1500]",0.125,0.0
3,14,low,"(1, 8)","[0, 2000]",0.125,0.0
4,14,low,"(2, 9)","[0, 500]",0.125,0.0
5,14,low,"(2, 9)","[0, 1000]",0.1145833333333333,0.040005075333869974
6,14,low,"(2, 9)","[0, 1500]",0.125,0.0
7,14,low,"(2, 9)","[0, 2000]",0.1145833333333333,0.020955039460598558
8,14,low,"(3, 10)","[0, 500]",0.1041666666666666,0.3011734240303099
9,14,low,"(3, 10)","[0, 1000]",0.1458333333333333,0.14927818723566652
10,14,low,"(3, 10)","[0, 1500]",0.1875,0.8554449638644102
11,14,low,"(3, 10)","[0, 2000]",0.2083333333333333,1.1207377303127406
12,14,low,"(4, 11)","[0, 500]",0.1354166666666666,0.06992764335089774
13,14,low,"(4, 11)","[0, 1000]",0.15625,0.3290115976621876
14,14,low,"(4, 11)","[0, 1500]",0.2395833333333333,2.6585189094205095
15,14,low,"(4, 11)","[0, 2000]",0.3854166666666667,8.939099395830409
16,14,low,"(5, 12)","[0, 500]",0.1458333333333333,0.27367667659872197
17,14,low,"(5, 12)","[0, 1000]",0.2395833333333333,3.866936595520741
18,14,low,"(5, 12)","[0, 1500]",0.3645833333333333,10.1151690897129
19,14,low,"(5, 12)","[0, 2000]",0.5,17.037786827748512
20,14,low,"(6, 13)","[0, 500]",0.1770833333333333,1.6126130161095542
21,14,low,"(6, 13)","[0, 1000]",0.28125,6.821738855057772
22,14,low,"(6, 13)","[0, 1500]",0.5208333333333334,24.60231757167111
23,14,low,"(6, 13)","[0, 2000]",0.6354166666666666,29.430375250941285
24,14,low,"(7, 14)","[0, 500]",0.1666666666666666,1.0515143303642116
25,14,low,"(7, 14)","[0, 1000]",0.375,15.871045679401783
26,14,low,"(7, 14)","[0, 1500]",0.6354166666666666,38.62736751686044
27,14,low,"(7, 14)","[0, 2000]",0.7604166666666666,43.801653128272804
28,14,low,"(8, 15)","[0, 500]",0.2291666666666666,5.944146213613699
29,14,low,"(8, 15)","[0, 1000]",0.5104166666666666,34.13885055940666
30,14,low,"(8, 15)","[0, 1500]",0.8333333333333334,70.5781909253267
31,14,low,"(8, 15)","[0, 2000]",0.9270833333333334,69.10234383535071
32,14,low,"(9, 16)","[0, 500]",0.2291666666666666,5.944146213613699
33,14,low,"(9, 16)","[0, 1000]",0.6041666666666666,50.19787279592924
34,14,low,"(9, 16)","[0, 1500]",0.8854166666666666,81.17760670501964
35,14,low,"(9, 16)","[0, 2000]",0.9270833333333334,69.10234383535071
36,14,low,"(10, 17)","[0, 500]",0.2604166666666667,9.635261139457985
37,14,low,"(10, 17)","[0, 1000]",0.625,54.15315825291456
38,14,low,"(10, 17)","[0, 1500]",0.875,78.95685718287011
39,14,low,"(10, 17)","[0, 2000]",0.8958333333333334,63.58574421531161
40,14,low,"(11, 18)","[0, 500]",0.3229166666666667,19.166170276945227
41,14,low,"(11, 18)","[0, 1000]",0.7291666666666666,76.20091807675416
42,14,low,"(11, 18)","[0, 1500]",0.8854166666666666,81.17760670501964
43,14,low,"(11, 18)","[0, 2000]",0.9270833333333334,69.10234383535071
44,14,low,"(12, 19)","[0, 500]",0.375,29.096917078903275
45,14,low,"(12, 19)","[0, 1000]",0.75,81.10271700144358
46,14,low,"(12, 19)","[0, 1500]",0.875,78.95685718287011
47,14,low,"(12, 19)","[0, 2000]",0.8958333333333334,63.58574421531161
48,14,low,"(13, 20)","[0, 500]",0.375,29.096917078903275
49,14,low,"(13, 20)","[0, 1000]",0.75,81.10271700144358
50,14,low,"(13, 20)","[0, 1500]",0.8854166666666666,81.17760670501964
51,14,low,"(13, 20)","[0, 2000]",0.8958333333333334,63.58574421531161
52,14,low,"(14, 21)","[0, 500]",0.375,29.096917078903275
53,14,low,"(14, 21)","[0, 1000]",0.75,81.10271700144358
54,14,low,"(14, 21)","[0, 1500]",0.875,78.95685718287011
55,14,low,"(14, 21)","[0, 2000]",0.90625,65.369885352402
56,14,low,"(15, 22)","[0, 500]",0.34375,22.93112600048297
57,14,low,"(15, 22)","[0, 1000]",0.7291666666666666,76.20091807675416
58,14,low,"(15, 22)","[0, 1500]",0.8333333333333334,70.5781909253267
59,14,low,"(15, 22)","[0, 2000]",0.8958333333333334,63.58574421531161
60,14,low,"(16, 23)","[0, 500]",0.4166666666666667,38.250753881524524
61,14,low,"(16, 23)","[0, 1000]",0.7708333333333334,86.18683881367303
62,14,low,"(16, 23)","[0, 1500]",0.8958333333333334,83.45628928259649
63,14,low,"(16, 23)","[0, 2000]",0.9583333333333334,75.23270244041184
64,14,low,"(17, 24)","[0, 500]",0.3958333333333333,33.54287258300354
65,14,low,"(17, 24)","[0, 1000]",0.7604166666666666,83.62133779033898
66,14,low,"(17, 24)","[0, 1500]",0.8854166666666666,81.17760670501964
67,14,low,"(17, 24)","[0, 2000]",0.96875,77.47565241065672
68,14,low,"(18, 25)","[0, 500]",0.3125,17.390525855083983
69,14,low,"(18, 25)","[0, 1000]",0.6041666666666666,50.19787279592924
70,14,low,"(18, 25)","[0, 1500]",0.6875,45.99987578709154
71,14,low,"(18, 25)","[0, 2000]",0.8020833333333334,49.33245321446727
72,14,low,"(19, 26)","[0, 500]",0.2708333333333333,11.031249213075789
73,14,low,"(19, 26)","[0, 1000]",0.5625,42.713607998798224
74,14,low,"(19, 26)","[0, 1500]",0.6458333333333334,40.04978141691729
