,subject,depth,target,time_window,accuracy
0,26,low,"(1, 16)","[0, 500]",0.046875
1,26,low,"(1, 16)","[0, 1000]",0.0625
2,26,low,"(1, 16)","[0, 1500]",0.07291666666666667
3,26,low,"(1, 16)","[0, 2000]",0.09375
4,26,low,"(2, 17)","[0, 500]",0.0625
5,26,low,"(2, 17)","[0, 1000]",0.0625
6,26,low,"(2, 17)","[0, 1500]",0.13541666666666666
7,26,low,"(2, 17)","[0, 2000]",0.18229166666666666
8,26,low,"(3, 18)","[0, 500]",0.0625
9,26,low,"(3, 18)","[0, 1000]",0.15104166666666666
10,26,low,"(3, 18)","[0, 1500]",0.28125
11,26,low,"(3, 18)","[0, 2000]",0.328125
12,26,low,"(4, 19)","[0, 500]",0.06770833333333333
13,26,low,"(4, 19)","[0, 1000]",0.2604166666666667
14,26,low,"(4, 19)","[0, 1500]",0.3802083333333333
15,26,low,"(4, 19)","[0, 2000]",0.4583333333333333
16,26,low,"(5, 20)","[0, 500]",0.11979166666666667
17,26,low,"(5, 20)","[0, 1000]",0.34375
18,26,low,"(5, 20)","[0, 1500]",0.4375
19,26,low,"(5, 20)","[0, 2000]",0.4895833333333333
20,26,low,"(6, 21)","[0, 500]",0.140625
21,26,low,"(6, 21)","[0, 1000]",0.4166666666666667
22,26,low,"(6, 21)","[0, 1500]",0.5104166666666666
23,26,low,"(6, 21)","[0, 2000]",0.5416666666666666
24,26,low,"(7, 22)","[0, 500]",0.171875
25,26,low,"(7, 22)","[0, 1000]",0.4114583333333333
26,26,low,"(7, 22)","[0, 1500]",0.515625
27,26,low,"(7, 22)","[0, 2000]",0.5572916666666666
28,26,low,"(8, 23)","[0, 500]",0.22395833333333334
29,26,low,"(8, 23)","[0, 1000]",0.4739583333333333
30,26,low,"(8, 23)","[0, 1500]",0.5729166666666666
31,26,low,"(8, 23)","[0, 2000]",0.6145833333333334
32,26,low,"(9, 24)","[0, 500]",0.2552083333333333
33,26,low,"(9, 24)","[0, 1000]",0.4947916666666667
34,26,low,"(9, 24)","[0, 1500]",0.5833333333333334
35,26,low,"(9, 24)","[0, 2000]",0.6145833333333334
36,26,low,"(10, 25)","[0, 500]",0.296875
37,26,low,"(10, 25)","[0, 1000]",0.5104166666666666
38,26,low,"(10, 25)","[0, 1500]",0.6145833333333334
39,26,low,"(10, 25)","[0, 2000]",0.6510416666666666
40,26,low,"(11, 26)","[0, 500]",0.2916666666666667
41,26,low,"(11, 26)","[0, 1000]",0.4895833333333333
42,26,low,"(11, 26)","[0, 1500]",0.5989583333333334
43,26,low,"(11, 26)","[0, 2000]",0.6458333333333334
