Unnamed: 0,subject,depth,target,time_window,accuracy,time,itr
0,9,high,"(1, 16)","[0, 500]",0.0729166666666666,0.1378430798649788,0.11963829337276524
1,9,high,"(1, 16)","[0, 1000]",0.0625,0.1082392123838265,0.0
2,9,high,"(1, 16)","[0, 1500]",0.0729166666666666,0.1606485148270925,0.04595220290948802
3,9,high,"(1, 16)","[0, 2000]",0.1197916666666666,0.1614185472329457,0.8983161389329624
4,9,high,"(2, 17)","[0, 500]",0.0625,0.117271464318037,0.0
5,9,high,"(2, 17)","[0, 1000]",0.0729166666666666,0.1018435942629973,0.06925706870920922
6,9,high,"(2, 17)","[0, 1500]",0.1875,0.1543445015947024,4.694516679621218
7,9,high,"(2, 17)","[0, 2000]",0.2916666666666667,0.1575057667990525,10.060358524426455
8,9,high,"(3, 18)","[0, 500]",0.0416666666666666,0.0966120933492978,0.6048371907671102
9,9,high,"(3, 18)","[0, 1000]",0.1666666666666666,0.0977536949018637,5.150631646180237
10,9,high,"(3, 18)","[0, 1500]",0.3385416666666667,0.1489217405517896,17.91491883783586
11,9,high,"(3, 18)","[0, 2000]",0.390625,0.1524899390836556,18.23107739577428
12,9,high,"(4, 19)","[0, 500]",0.0833333333333333,0.0882071157296498,0.4964343604568761
13,9,high,"(4, 19)","[0, 1000]",0.3072916666666667,0.0956158029536406,22.104935835708737
14,9,high,"(4, 19)","[0, 1500]",0.5,0.1444194739063581,38.18568384049691
15,9,high,"(4, 19)","[0, 2000]",0.53125,0.1507392674684524,32.6807991689237
16,9,high,"(5, 20)","[0, 500]",0.125,0.0832939806083838,3.899195284348389
17,9,high,"(5, 20)","[0, 1000]",0.3333333333333333,0.0930304440359274,26.190145286976946
18,9,high,"(5, 20)","[0, 1500]",0.5104166666666666,0.1415264643728733,39.751948336525146
19,9,high,"(5, 20)","[0, 2000]",0.5416666666666666,0.1483848864833513,33.91450916826778
20,9,high,"(6, 21)","[0, 500]",0.1302083333333333,0.0806898102164268,4.526670174453386
21,9,high,"(6, 21)","[0, 1000]",0.4010416666666667,0.0913881957530975,37.84420536987177
22,9,high,"(6, 21)","[0, 1500]",0.5885416666666666,0.139650072902441,51.78729694333149
23,9,high,"(6, 21)","[0, 2000]",0.6041666666666666,0.1456993247071902,41.52664206148612
24,9,high,"(7, 22)","[0, 500]",0.1354166666666666,0.077748501052459,5.198704133520707
25,9,high,"(7, 22)","[0, 1000]",0.453125,0.0900774871309598,47.87376149514364
26,9,high,"(7, 22)","[0, 1500]",0.5885416666666666,0.1378283090889454,51.84490018724085
27,9,high,"(7, 22)","[0, 2000]",0.609375,0.144906527052323,42.20237506798042
28,9,high,"(8, 23)","[0, 500]",0.1979166666666666,0.0765758889416853,15.464367669833646
29,9,high,"(8, 23)","[0, 1000]",0.5677083333333334,0.0890248840053876,72.96540245632853
30,9,high,"(8, 23)","[0, 1500]",0.71875,0.1371748472253481,74.91094501070289
31,9,high,"(8, 23)","[0, 2000]",0.7239583333333334,0.1433621930579344,57.9892937575648
32,9,high,"(9, 24)","[0, 500]",0.203125,0.0749603807926178,16.546773383253196
33,9,high,"(9, 24)","[0, 1000]",0.5625,0.0888169296085834,71.7495799739728
34,9,high,"(9, 24)","[0, 1500]",0.7291666666666666,0.1371448847154776,76.93488607217371
35,9,high,"(9, 24)","[0, 2000]",0.7239583333333334,0.141546996931235,58.03844604867474
36,9,high,"(10, 25)","[0, 500]",0.1875,0.0739274298151334,13.531933574036678
37,9,high,"(10, 25)","[0, 1000]",0.5833333333333334,0.0879540915290514,76.78229289373213
38,9,high,"(10, 25)","[0, 1500]",0.7708333333333334,0.1364364934464295,85.3604204887454
39,9,high,"(10, 25)","[0, 2000]",0.7760416666666666,0.1405741063257058,66.08571692777709
40,9,high,"(11, 26)","[0, 500]",0.2239583333333333,0.0730113126337528,21.021615469809984
41,9,high,"(11, 26)","[0, 1000]",0.609375,0.0878755984206994,83.20818103819236
42,9,high,"(11, 26)","[0, 1500]",0.7708333333333334,0.1362164231638113,85.37190142219372
43,9,high,"(11, 26)","[0, 2000]",0.7760416666666666,0.140321043630441,66.0935306292281
44,9,high,"(12, 27)","[0, 500]",0.265625,0.0721150462826093,31.017613600231993
45,9,high,"(12, 27)","[0, 1000]",0.765625,0.0879520227511723,126.77556599900514
46,9,high,"(12, 27)","[0, 1500]",0.84375,0.1362092681229114,101.36671364967822
47,9,high,"(12, 27)","[0, 2000]",0.8489583333333334,0.1400094218552112,78.4329944271964
48,9,high,"(13, 28)","[0, 500]",0.4166666666666667,0.0721967642505963,77.71226006996133
49,9,high,"(13, 28)","[0, 1000]",0.8125,0.0881274230778217,141.78003597733226
50,9,high,"(13, 28)","[0, 1500]",0.8489583333333334,0.1368532429138819,102.54269757239828
