,subject,depth,target,time_window,accuracy
0,23,low,"(1, 8)","[0, 500]",0.125
1,23,low,"(1, 8)","[0, 1000]",0.125
2,23,low,"(1, 8)","[0, 1500]",0.13541666666666666
3,23,low,"(1, 8)","[0, 2000]",0.16666666666666666
4,23,low,"(2, 9)","[0, 500]",0.125
5,23,low,"(2, 9)","[0, 1000]",0.13541666666666666
6,23,low,"(2, 9)","[0, 1500]",0.16666666666666666
7,23,low,"(2, 9)","[0, 2000]",0.1875
8,23,low,"(3, 10)","[0, 500]",0.13541666666666666
9,23,low,"(3, 10)","[0, 1000]",0.2708333333333333
10,23,low,"(3, 10)","[0, 1500]",0.3125
11,23,low,"(3, 10)","[0, 2000]",0.40625
12,23,low,"(4, 11)","[0, 500]",0.15625
13,23,low,"(4, 11)","[0, 1000]",0.53125
14,23,low,"(4, 11)","[0, 1500]",0.65625
15,23,low,"(4, 11)","[0, 2000]",0.6770833333333334
16,23,low,"(5, 12)","[0, 500]",0.19791666666666666
17,23,low,"(5, 12)","[0, 1000]",0.6666666666666666
18,23,low,"(5, 12)","[0, 1500]",0.7395833333333334
19,23,low,"(5, 12)","[0, 2000]",0.7708333333333334
20,23,low,"(6, 13)","[0, 500]",0.2604166666666667
21,23,low,"(6, 13)","[0, 1000]",0.75
22,23,low,"(6, 13)","[0, 1500]",0.8333333333333334
23,23,low,"(6, 13)","[0, 2000]",0.84375
24,23,low,"(7, 14)","[0, 500]",0.3020833333333333
25,23,low,"(7, 14)","[0, 1000]",0.7916666666666666
26,23,low,"(7, 14)","[0, 1500]",0.8333333333333334
27,23,low,"(7, 14)","[0, 2000]",0.8541666666666666
28,23,low,"(8, 15)","[0, 500]",0.40625
29,23,low,"(8, 15)","[0, 1000]",0.8020833333333334
30,23,low,"(8, 15)","[0, 1500]",0.90625
31,23,low,"(8, 15)","[0, 2000]",0.9375
32,23,low,"(9, 16)","[0, 500]",0.40625
33,23,low,"(9, 16)","[0, 1000]",0.7604166666666666
34,23,low,"(9, 16)","[0, 1500]",0.875
35,23,low,"(9, 16)","[0, 2000]",0.9375
36,23,low,"(10, 17)","[0, 500]",0.3958333333333333
37,23,low,"(10, 17)","[0, 1000]",0.6666666666666666
38,23,low,"(10, 17)","[0, 1500]",0.8125
39,23,low,"(10, 17)","[0, 2000]",0.90625
40,23,low,"(11, 18)","[0, 500]",0.4375
41,23,low,"(11, 18)","[0, 1000]",0.7395833333333334
42,23,low,"(11, 18)","[0, 1500]",0.8645833333333334
43,23,low,"(11, 18)","[0, 2000]",0.9166666666666666
44,23,low,"(12, 19)","[0, 500]",0.5104166666666666
45,23,low,"(12, 19)","[0, 1000]",0.7083333333333334
46,23,low,"(12, 19)","[0, 1500]",0.8541666666666666
47,23,low,"(12, 19)","[0, 2000]",0.8854166666666666
48,23,low,"(13, 20)","[0, 500]",0.53125
49,23,low,"(13, 20)","[0, 1000]",0.7083333333333334
50,23,low,"(13, 20)","[0, 1500]",0.8645833333333334
51,23,low,"(13, 20)","[0, 2000]",0.8958333333333334
