,subject,depth,target,time_window,accuracy
0,23,high,"(1, 2)","[0, 500]",0.5416666666666666
1,23,high,"(1, 2)","[0, 1000]",0.5
2,23,high,"(1, 2)","[0, 1500]",0.5
3,23,high,"(1, 2)","[0, 2000]",0.5
4,23,high,"(2, 3)","[0, 500]",0.5
5,23,high,"(2, 3)","[0, 1000]",0.625
6,23,high,"(2, 3)","[0, 1500]",0.75
7,23,high,"(2, 3)","[0, 2000]",0.875
8,23,high,"(3, 4)","[0, 500]",0.4583333333333333
9,23,high,"(3, 4)","[0, 1000]",0.8333333333333334
10,23,high,"(3, 4)","[0, 1500]",1.0
11,23,high,"(3, 4)","[0, 2000]",1.0
12,23,high,"(4, 5)","[0, 500]",0.5833333333333334
13,23,high,"(4, 5)","[0, 1000]",0.9166666666666666
14,23,high,"(4, 5)","[0, 1500]",1.0
15,23,high,"(4, 5)","[0, 2000]",1.0
16,23,high,"(5, 6)","[0, 500]",0.7916666666666666
17,23,high,"(5, 6)","[0, 1000]",1.0
18,23,high,"(5, 6)","[0, 1500]",1.0
19,23,high,"(5, 6)","[0, 2000]",1.0
20,23,high,"(6, 7)","[0, 500]",0.7916666666666666
21,23,high,"(6, 7)","[0, 1000]",1.0
22,23,high,"(6, 7)","[0, 1500]",0.9583333333333334
23,23,high,"(6, 7)","[0, 2000]",1.0
24,23,high,"(7, 8)","[0, 500]",0.75
25,23,high,"(7, 8)","[0, 1000]",0.75
26,23,high,"(7, 8)","[0, 1500]",1.0
27,23,high,"(7, 8)","[0, 2000]",1.0
28,23,high,"(8, 9)","[0, 500]",0.5
29,23,high,"(8, 9)","[0, 1000]",0.7083333333333334
30,23,high,"(8, 9)","[0, 1500]",0.9583333333333334
31,23,high,"(8, 9)","[0, 2000]",1.0
32,23,high,"(9, 10)","[0, 500]",0.5833333333333334
33,23,high,"(9, 10)","[0, 1000]",0.9583333333333334
34,23,high,"(9, 10)","[0, 1500]",1.0
35,23,high,"(9, 10)","[0, 2000]",1.0
36,23,high,"(10, 11)","[0, 500]",0.625
37,23,high,"(10, 11)","[0, 1000]",0.9583333333333334
38,23,high,"(10, 11)","[0, 1500]",1.0
39,23,high,"(10, 11)","[0, 2000]",1.0
40,23,high,"(11, 12)","[0, 500]",0.5416666666666666
41,23,high,"(11, 12)","[0, 1000]",1.0
42,23,high,"(11, 12)","[0, 1500]",1.0
43,23,high,"(11, 12)","[0, 2000]",1.0
44,23,high,"(12, 13)","[0, 500]",0.5833333333333334
45,23,high,"(12, 13)","[0, 1000]",0.9583333333333334
46,23,high,"(12, 13)","[0, 1500]",1.0
47,23,high,"(12, 13)","[0, 2000]",1.0
48,23,high,"(13, 14)","[0, 500]",0.75
49,23,high,"(13, 14)","[0, 1000]",1.0
50,23,high,"(13, 14)","[0, 1500]",1.0
51,23,high,"(13, 14)","[0, 2000]",1.0
52,23,high,"(14, 15)","[0, 500]",0.875
53,23,high,"(14, 15)","[0, 1000]",1.0
54,23,high,"(14, 15)","[0, 1500]",1.0
55,23,high,"(14, 15)","[0, 2000]",1.0
56,23,high,"(15, 16)","[0, 500]",0.9583333333333334
57,23,high,"(15, 16)","[0, 1000]",1.0
58,23,high,"(15, 16)","[0, 1500]",1.0
59,23,high,"(15, 16)","[0, 2000]",1.0
