,subject,depth,target,time_window,accuracy
0,14,high,"(1, 4)","[0, 500]",0.2916666666666667
1,14,high,"(1, 4)","[0, 1000]",0.25
2,14,high,"(1, 4)","[0, 1500]",0.25
3,14,high,"(1, 4)","[0, 2000]",0.25
4,14,high,"(2, 5)","[0, 500]",0.25
5,14,high,"(2, 5)","[0, 1000]",0.25
6,14,high,"(2, 5)","[0, 1500]",0.3125
7,14,high,"(2, 5)","[0, 2000]",0.3958333333333333
8,14,high,"(3, 6)","[0, 500]",0.25
9,14,high,"(3, 6)","[0, 1000]",0.2916666666666667
10,14,high,"(3, 6)","[0, 1500]",0.4166666666666667
11,14,high,"(3, 6)","[0, 2000]",0.4375
12,14,high,"(4, 7)","[0, 500]",0.22916666666666666
13,14,high,"(4, 7)","[0, 1000]",0.5208333333333334
14,14,high,"(4, 7)","[0, 1500]",0.7708333333333334
15,14,high,"(4, 7)","[0, 2000]",0.8125
16,14,high,"(5, 8)","[0, 500]",0.3333333333333333
17,14,high,"(5, 8)","[0, 1000]",0.7916666666666666
18,14,high,"(5, 8)","[0, 1500]",0.9375
19,14,high,"(5, 8)","[0, 2000]",0.9375
20,14,high,"(6, 9)","[0, 500]",0.3958333333333333
21,14,high,"(6, 9)","[0, 1000]",0.8958333333333334
22,14,high,"(6, 9)","[0, 1500]",1.0
23,14,high,"(6, 9)","[0, 2000]",1.0
24,14,high,"(7, 10)","[0, 500]",0.375
25,14,high,"(7, 10)","[0, 1000]",0.9791666666666666
26,14,high,"(7, 10)","[0, 1500]",1.0
27,14,high,"(7, 10)","[0, 2000]",1.0
28,14,high,"(8, 11)","[0, 500]",0.5416666666666666
29,14,high,"(8, 11)","[0, 1000]",0.9166666666666666
30,14,high,"(8, 11)","[0, 1500]",1.0
31,14,high,"(8, 11)","[0, 2000]",0.9583333333333334
32,14,high,"(9, 12)","[0, 500]",0.5208333333333334
33,14,high,"(9, 12)","[0, 1000]",0.9166666666666666
34,14,high,"(9, 12)","[0, 1500]",1.0
35,14,high,"(9, 12)","[0, 2000]",0.9791666666666666
36,14,high,"(10, 13)","[0, 500]",0.5208333333333334
37,14,high,"(10, 13)","[0, 1000]",0.9166666666666666
38,14,high,"(10, 13)","[0, 1500]",1.0
39,14,high,"(10, 13)","[0, 2000]",1.0
40,14,high,"(11, 14)","[0, 500]",0.625
41,14,high,"(11, 14)","[0, 1000]",0.9791666666666666
42,14,high,"(11, 14)","[0, 1500]",1.0
43,14,high,"(11, 14)","[0, 2000]",1.0
44,14,high,"(12, 15)","[0, 500]",0.6875
45,14,high,"(12, 15)","[0, 1000]",0.9791666666666666
46,14,high,"(12, 15)","[0, 1500]",1.0
47,14,high,"(12, 15)","[0, 2000]",1.0
48,14,high,"(13, 16)","[0, 500]",0.7708333333333334
49,14,high,"(13, 16)","[0, 1000]",1.0
50,14,high,"(13, 16)","[0, 1500]",1.0
51,14,high,"(13, 16)","[0, 2000]",1.0
52,14,high,"(14, 17)","[0, 500]",0.7083333333333334
53,14,high,"(14, 17)","[0, 1000]",1.0
54,14,high,"(14, 17)","[0, 1500]",1.0
55,14,high,"(14, 17)","[0, 2000]",1.0
56,14,high,"(15, 18)","[0, 500]",0.7291666666666666
57,14,high,"(15, 18)","[0, 1000]",0.9791666666666666
58,14,high,"(15, 18)","[0, 1500]",1.0
59,14,high,"(15, 18)","[0, 2000]",1.0
60,14,high,"(16, 19)","[0, 500]",0.7916666666666666
61,14,high,"(16, 19)","[0, 1000]",1.0
62,14,high,"(16, 19)","[0, 1500]",1.0
63,14,high,"(16, 19)","[0, 2000]",1.0
64,14,high,"(17, 20)","[0, 500]",0.8333333333333334
65,14,high,"(17, 20)","[0, 1000]",1.0
66,14,high,"(17, 20)","[0, 1500]",1.0
67,14,high,"(17, 20)","[0, 2000]",1.0
68,14,high,"(18, 21)","[0, 500]",0.8125
69,14,high,"(18, 21)","[0, 1000]",1.0
70,14,high,"(18, 21)","[0, 1500]",1.0
71,14,high,"(18, 21)","[0, 2000]",1.0
72,14,high,"(19, 22)","[0, 500]",0.7708333333333334
73,14,high,"(19, 22)","[0, 1000]",1.0
74,14,high,"(19, 22)","[0, 1500]",1.0
75,14,high,"(19, 22)","[0, 2000]",1.0
76,14,high,"(20, 23)","[0, 500]",0.8125
77,14,high,"(20, 23)","[0, 1000]",1.0
78,14,high,"(20, 23)","[0, 1500]",1.0
79,14,high,"(20, 23)","[0, 2000]",1.0
80,14,high,"(21, 24)","[0, 500]",0.7916666666666666
81,14,high,"(21, 24)","[0, 1000]",1.0
82,14,high,"(21, 24)","[0, 1500]",1.0
83,14,high,"(21, 24)","[0, 2000]",1.0
84,14,high,"(22, 25)","[0, 500]",0.6666666666666666
85,14,high,"(22, 25)","[0, 1000]",0.9166666666666666
86,14,high,"(22, 25)","[0, 1500]",0.9791666666666666
87,14,high,"(22, 25)","[0, 2000]",1.0
88,14,high,"(23, 26)","[0, 500]",0.5416666666666666
89,14,high,"(23, 26)","[0, 1000]",0.9166666666666666
90,14,high,"(23, 26)","[0, 1500]",0.9791666666666666
91,14,high,"(23, 26)","[0, 2000]",1.0
92,14,high,"(24, 27)","[0, 500]",0.625
93,14,high,"(24, 27)","[0, 1000]",0.875
94,14,high,"(24, 27)","[0, 1500]",0.9791666666666666
95,14,high,"(24, 27)","[0, 2000]",1.0
96,14,high,"(25, 28)","[0, 500]",0.5833333333333334
97,14,high,"(25, 28)","[0, 1000]",0.9166666666666666
98,14,high,"(25, 28)","[0, 1500]",1.0
99,14,high,"(25, 28)","[0, 2000]",1.0
100,14,high,"(26, 29)","[0, 500]",0.6666666666666666
101,14,high,"(26, 29)","[0, 1000]",1.0
102,14,high,"(26, 29)","[0, 1500]",1.0
103,14,high,"(26, 29)","[0, 2000]",1.0
104,14,high,"(27, 30)","[0, 500]",0.75
105,14,high,"(27, 30)","[0, 1000]",0.9791666666666666
106,14,high,"(27, 30)","[0, 1500]",0.9791666666666666
107,14,high,"(27, 30)","[0, 2000]",0.9791666666666666
108,14,high,"(28, 31)","[0, 500]",0.75
109,14,high,"(28, 31)","[0, 1000]",0.875
110,14,high,"(28, 31)","[0, 1500]",0.9375
111,14,high,"(28, 31)","[0, 2000]",0.9375
112,14,high,"(29, 32)","[0, 500]",0.6875
113,14,high,"(29, 32)","[0, 1000]",0.9166666666666666
114,14,high,"(29, 32)","[0, 1500]",0.9375
115,14,high,"(29, 32)","[0, 2000]",0.9375
