subject,depth,target,time_window,accuracy,time,itr
27,high,"(1, 8)","[0, 500]",0.125,0.1200912768642107,0.0
27,high,"(1, 8)","[0, 1000]",0.125,0.0654392962654431,0.0
27,high,"(1, 8)","[0, 1500]",0.125,0.0929552987217903,0.0
27,high,"(1, 8)","[0, 2000]",0.125,0.0900799855589866,0.0
27,high,"(2, 9)","[0, 500]",0.125,0.0898877928654352,0.0
27,high,"(2, 9)","[0, 1000]",0.125,0.0570078020294507,0.0
27,high,"(2, 9)","[0, 1500]",0.1354166666666666,0.082533540825049,0.0265122886360213
27,high,"(2, 9)","[0, 2000]",0.1458333333333333,0.0827769488096237,0.0788399382147389
27,high,"(3, 10)","[0, 500]",0.125,0.0617385283112525,0.0
27,high,"(3, 10)","[0, 1000]",0.125,0.0532734518249829,0.0
27,high,"(3, 10)","[0, 1500]",0.1979166666666666,0.0760479693611462,1.16210664992357
27,high,"(3, 10)","[0, 2000]",0.2291666666666666,0.0779799570639928,1.7163244121022996
27,high,"(4, 11)","[0, 500]",0.1354166666666666,0.051962229112784,0.0760135092540282
27,high,"(4, 11)","[0, 1000]",0.1770833333333333,0.0503147467970848,0.9212170091073296
27,high,"(4, 11)","[0, 1500]",0.25,0.0745636224746704,3.170618810571524
27,high,"(4, 11)","[0, 2000]",0.3333333333333333,0.0734846144914627,6.080610864584914
27,high,"(5, 12)","[0, 500]",0.1666666666666666,0.0474901249011357,1.1523652565102518
27,high,"(5, 12)","[0, 1000]",0.15625,0.0476320286591847,0.3454578969789628
27,high,"(5, 12)","[0, 1500]",0.1979166666666666,0.0725187286734581,1.1647147931510933
27,high,"(5, 12)","[0, 2000]",0.34375,0.071742907166481,6.6411114780199725
27,high,"(6, 13)","[0, 500]",0.21875,0.0448666214942932,5.3821066671392686
27,high,"(6, 13)","[0, 1000]",0.1770833333333333,0.0463229070107142,0.9247315557966892
27,high,"(6, 13)","[0, 1500]",0.2395833333333333,0.070428155362606,2.7085799758160016
27,high,"(6, 13)","[0, 2000]",0.3541666666666667,0.0721418882409731,7.21521012431796
27,high,"(7, 14)","[0, 500]",0.1979166666666666,0.0431310633818308,3.372180214456864
