,subject,depth,target,time_window,accuracy
0,18,high,"(1, 4)","[0, 500]",0.3125
1,18,high,"(1, 4)","[0, 1000]",0.25
2,18,high,"(1, 4)","[0, 1500]",0.25
3,18,high,"(1, 4)","[0, 2000]",0.22916666666666666
4,18,high,"(2, 5)","[0, 500]",0.25
5,18,high,"(2, 5)","[0, 1000]",0.2916666666666667
6,18,high,"(2, 5)","[0, 1500]",0.3333333333333333
7,18,high,"(2, 5)","[0, 2000]",0.3958333333333333
8,18,high,"(3, 6)","[0, 500]",0.375
9,18,high,"(3, 6)","[0, 1000]",0.3958333333333333
10,18,high,"(3, 6)","[0, 1500]",0.5208333333333334
11,18,high,"(3, 6)","[0, 2000]",0.5833333333333334
12,18,high,"(4, 7)","[0, 500]",0.375
13,18,high,"(4, 7)","[0, 1000]",0.4791666666666667
14,18,high,"(4, 7)","[0, 1500]",0.7708333333333334
15,18,high,"(4, 7)","[0, 2000]",0.8958333333333334
16,18,high,"(5, 8)","[0, 500]",0.3333333333333333
17,18,high,"(5, 8)","[0, 1000]",0.5833333333333334
18,18,high,"(5, 8)","[0, 1500]",0.8125
19,18,high,"(5, 8)","[0, 2000]",0.9375
20,18,high,"(6, 9)","[0, 500]",0.3125
21,18,high,"(6, 9)","[0, 1000]",0.75
22,18,high,"(6, 9)","[0, 1500]",0.9375
23,18,high,"(6, 9)","[0, 2000]",1.0
24,18,high,"(7, 10)","[0, 500]",0.4375
25,18,high,"(7, 10)","[0, 1000]",0.75
26,18,high,"(7, 10)","[0, 1500]",0.9166666666666666
27,18,high,"(7, 10)","[0, 2000]",0.9375
28,18,high,"(8, 11)","[0, 500]",0.3541666666666667
29,18,high,"(8, 11)","[0, 1000]",0.8125
30,18,high,"(8, 11)","[0, 1500]",0.9166666666666666
31,18,high,"(8, 11)","[0, 2000]",0.9166666666666666
32,18,high,"(9, 12)","[0, 500]",0.2916666666666667
33,18,high,"(9, 12)","[0, 1000]",0.7291666666666666
34,18,high,"(9, 12)","[0, 1500]",0.9166666666666666
35,18,high,"(9, 12)","[0, 2000]",0.9583333333333334
36,18,high,"(10, 13)","[0, 500]",0.4375
37,18,high,"(10, 13)","[0, 1000]",0.75
38,18,high,"(10, 13)","[0, 1500]",0.9166666666666666
39,18,high,"(10, 13)","[0, 2000]",0.9583333333333334
40,18,high,"(11, 14)","[0, 500]",0.5416666666666666
41,18,high,"(11, 14)","[0, 1000]",0.875
42,18,high,"(11, 14)","[0, 1500]",0.9583333333333334
43,18,high,"(11, 14)","[0, 2000]",0.9791666666666666
44,18,high,"(12, 15)","[0, 500]",0.7916666666666666
45,18,high,"(12, 15)","[0, 1000]",0.9791666666666666
46,18,high,"(12, 15)","[0, 1500]",1.0
47,18,high,"(12, 15)","[0, 2000]",1.0
48,18,high,"(13, 16)","[0, 500]",0.8541666666666666
49,18,high,"(13, 16)","[0, 1000]",1.0
50,18,high,"(13, 16)","[0, 1500]",1.0
51,18,high,"(13, 16)","[0, 2000]",1.0
52,18,high,"(14, 17)","[0, 500]",0.8333333333333334
53,18,high,"(14, 17)","[0, 1000]",1.0
54,18,high,"(14, 17)","[0, 1500]",1.0
55,18,high,"(14, 17)","[0, 2000]",1.0
56,18,high,"(15, 18)","[0, 500]",0.7291666666666666
57,18,high,"(15, 18)","[0, 1000]",1.0
58,18,high,"(15, 18)","[0, 1500]",0.9791666666666666
59,18,high,"(15, 18)","[0, 2000]",1.0
60,18,high,"(16, 19)","[0, 500]",0.5833333333333334
61,18,high,"(16, 19)","[0, 1000]",1.0
62,18,high,"(16, 19)","[0, 1500]",0.9791666666666666
63,18,high,"(16, 19)","[0, 2000]",1.0
64,18,high,"(17, 20)","[0, 500]",0.5625
65,18,high,"(17, 20)","[0, 1000]",0.9375
66,18,high,"(17, 20)","[0, 1500]",0.9791666666666666
67,18,high,"(17, 20)","[0, 2000]",1.0
68,18,high,"(18, 21)","[0, 500]",0.5416666666666666
69,18,high,"(18, 21)","[0, 1000]",0.9166666666666666
70,18,high,"(18, 21)","[0, 1500]",1.0
71,18,high,"(18, 21)","[0, 2000]",1.0
72,18,high,"(19, 22)","[0, 500]",0.6875
73,18,high,"(19, 22)","[0, 1000]",0.9375
74,18,high,"(19, 22)","[0, 1500]",1.0
75,18,high,"(19, 22)","[0, 2000]",1.0
76,18,high,"(20, 23)","[0, 500]",0.7083333333333334
77,18,high,"(20, 23)","[0, 1000]",0.9583333333333334
78,18,high,"(20, 23)","[0, 1500]",1.0
79,18,high,"(20, 23)","[0, 2000]",1.0
80,18,high,"(21, 24)","[0, 500]",0.6041666666666666
81,18,high,"(21, 24)","[0, 1000]",0.9583333333333334
82,18,high,"(21, 24)","[0, 1500]",1.0
83,18,high,"(21, 24)","[0, 2000]",1.0
84,18,high,"(22, 25)","[0, 500]",0.6041666666666666
85,18,high,"(22, 25)","[0, 1000]",0.7708333333333334
86,18,high,"(22, 25)","[0, 1500]",0.9375
87,18,high,"(22, 25)","[0, 2000]",0.9583333333333334
88,18,high,"(23, 26)","[0, 500]",0.5416666666666666
89,18,high,"(23, 26)","[0, 1000]",0.7916666666666666
90,18,high,"(23, 26)","[0, 1500]",0.9583333333333334
91,18,high,"(23, 26)","[0, 2000]",0.9583333333333334
92,18,high,"(24, 27)","[0, 500]",0.5208333333333334
93,18,high,"(24, 27)","[0, 1000]",0.8125
94,18,high,"(24, 27)","[0, 1500]",0.9583333333333334
95,18,high,"(24, 27)","[0, 2000]",0.9583333333333334
96,18,high,"(25, 28)","[0, 500]",0.5416666666666666
97,18,high,"(25, 28)","[0, 1000]",0.875
98,18,high,"(25, 28)","[0, 1500]",1.0
99,18,high,"(25, 28)","[0, 2000]",1.0
100,18,high,"(26, 29)","[0, 500]",0.6875
101,18,high,"(26, 29)","[0, 1000]",0.9583333333333334
102,18,high,"(26, 29)","[0, 1500]",1.0
103,18,high,"(26, 29)","[0, 2000]",1.0
104,18,high,"(27, 30)","[0, 500]",0.6458333333333334
105,18,high,"(27, 30)","[0, 1000]",0.9791666666666666
106,18,high,"(27, 30)","[0, 1500]",1.0
107,18,high,"(27, 30)","[0, 2000]",1.0
108,18,high,"(28, 31)","[0, 500]",0.625
109,18,high,"(28, 31)","[0, 1000]",0.9791666666666666
110,18,high,"(28, 31)","[0, 1500]",1.0
111,18,high,"(28, 31)","[0, 2000]",1.0
112,18,high,"(29, 32)","[0, 500]",0.6666666666666666
113,18,high,"(29, 32)","[0, 1000]",0.9583333333333334
114,18,high,"(29, 32)","[0, 1500]",0.9791666666666666
115,18,high,"(29, 32)","[0, 2000]",0.9791666666666666
116,18,high,"(30, 33)","[0, 500]",0.6041666666666666
117,18,high,"(30, 33)","[0, 1000]",0.9375
118,18,high,"(30, 33)","[0, 1500]",0.9791666666666666
119,18,high,"(30, 33)","[0, 2000]",0.9791666666666666
120,18,high,"(31, 34)","[0, 500]",0.5833333333333334
121,18,high,"(31, 34)","[0, 1000]",0.8541666666666666
122,18,high,"(31, 34)","[0, 1500]",0.9375
123,18,high,"(31, 34)","[0, 2000]",0.9583333333333334
124,18,high,"(32, 35)","[0, 500]",0.5625
125,18,high,"(32, 35)","[0, 1000]",0.8333333333333334
126,18,high,"(32, 35)","[0, 1500]",0.9166666666666666
127,18,high,"(32, 35)","[0, 2000]",0.9375
128,18,high,"(33, 36)","[0, 500]",0.4166666666666667
129,18,high,"(33, 36)","[0, 1000]",0.6666666666666666
130,18,high,"(33, 36)","[0, 1500]",0.75
131,18,high,"(33, 36)","[0, 2000]",0.9166666666666666
132,18,high,"(34, 37)","[0, 500]",0.3958333333333333
133,18,high,"(34, 37)","[0, 1000]",0.5416666666666666
134,18,high,"(34, 37)","[0, 1500]",0.7291666666666666
135,18,high,"(34, 37)","[0, 2000]",0.8541666666666666
136,18,high,"(35, 38)","[0, 500]",0.25
137,18,high,"(35, 38)","[0, 1000]",0.5
138,18,high,"(35, 38)","[0, 1500]",0.75
139,18,high,"(35, 38)","[0, 2000]",0.8333333333333334
140,18,high,"(36, 39)","[0, 500]",0.22916666666666666
141,18,high,"(36, 39)","[0, 1000]",0.4166666666666667
142,18,high,"(36, 39)","[0, 1500]",0.6666666666666666
143,18,high,"(36, 39)","[0, 2000]",0.8333333333333334
144,18,high,"(37, 40)","[0, 500]",0.25
145,18,high,"(37, 40)","[0, 1000]",0.4375
146,18,high,"(37, 40)","[0, 1500]",0.5208333333333334
147,18,high,"(37, 40)","[0, 2000]",0.6666666666666666
148,18,high,"(38, 41)","[0, 500]",0.2916666666666667
149,18,high,"(38, 41)","[0, 1000]",0.2708333333333333
150,18,high,"(38, 41)","[0, 1500]",0.4166666666666667
151,18,high,"(38, 41)","[0, 2000]",0.5416666666666666
152,18,high,"(39, 42)","[0, 500]",0.25
153,18,high,"(39, 42)","[0, 1000]",0.2916666666666667
154,18,high,"(39, 42)","[0, 1500]",0.375
155,18,high,"(39, 42)","[0, 2000]",0.4583333333333333
156,18,high,"(40, 43)","[0, 500]",0.20833333333333334
157,18,high,"(40, 43)","[0, 1000]",0.20833333333333334
158,18,high,"(40, 43)","[0, 1500]",0.25
159,18,high,"(40, 43)","[0, 2000]",0.5833333333333334
160,18,high,"(41, 44)","[0, 500]",0.2708333333333333
161,18,high,"(41, 44)","[0, 1000]",0.2708333333333333
162,18,high,"(41, 44)","[0, 1500]",0.4166666666666667
163,18,high,"(41, 44)","[0, 2000]",0.6666666666666666
164,18,high,"(42, 45)","[0, 500]",0.25
165,18,high,"(42, 45)","[0, 1000]",0.25
166,18,high,"(42, 45)","[0, 1500]",0.4791666666666667
167,18,high,"(42, 45)","[0, 2000]",0.6458333333333334
168,18,high,"(43, 46)","[0, 500]",0.3333333333333333
169,18,high,"(43, 46)","[0, 1000]",0.3125
170,18,high,"(43, 46)","[0, 1500]",0.5
171,18,high,"(43, 46)","[0, 2000]",0.5833333333333334
172,18,high,"(44, 47)","[0, 500]",0.375
173,18,high,"(44, 47)","[0, 1000]",0.3541666666666667
174,18,high,"(44, 47)","[0, 1500]",0.4583333333333333
175,18,high,"(44, 47)","[0, 2000]",0.5625
176,18,high,"(45, 48)","[0, 500]",0.3333333333333333
177,18,high,"(45, 48)","[0, 1000]",0.3333333333333333
178,18,high,"(45, 48)","[0, 1500]",0.5208333333333334
179,18,high,"(45, 48)","[0, 2000]",0.5208333333333334
180,18,high,"(46, 49)","[0, 500]",0.3125
181,18,high,"(46, 49)","[0, 1000]",0.4791666666666667
182,18,high,"(46, 49)","[0, 1500]",0.5208333333333334
183,18,high,"(46, 49)","[0, 2000]",0.5416666666666666
184,18,high,"(47, 50)","[0, 500]",0.22916666666666666
185,18,high,"(47, 50)","[0, 1000]",0.375
186,18,high,"(47, 50)","[0, 1500]",0.375
187,18,high,"(47, 50)","[0, 2000]",0.375
188,18,high,"(48, 51)","[0, 500]",0.20833333333333334
189,18,high,"(48, 51)","[0, 1000]",0.2916666666666667
190,18,high,"(48, 51)","[0, 1500]",0.2916666666666667
191,18,high,"(48, 51)","[0, 2000]",0.2708333333333333
192,18,high,"(49, 52)","[0, 500]",0.20833333333333334
193,18,high,"(49, 52)","[0, 1000]",0.25
