,subject,depth,target,time_window,accuracy,time
0,28,low,"(1, 16)","[0, 500]",0.0625,0.12656390791138014
1,28,low,"(1, 16)","[0, 1000]",0.0625,0.10655646895368893
2,28,low,"(1, 16)","[0, 1500]",0.0625,0.15549840281407037
3,28,low,"(1, 16)","[0, 2000]",0.06770833333333333,0.15818246454000473
4,28,low,"(2, 17)","[0, 500]",0.0625,0.10919003188610077
5,28,low,"(2, 17)","[0, 1000]",0.057291666666666664,0.10037479425470035
6,28,low,"(2, 17)","[0, 1500]",0.0625,0.1503380388021469
7,28,low,"(2, 17)","[0, 2000]",0.08333333333333333,0.1559839422504107
8,28,low,"(3, 18)","[0, 500]",0.0625,0.09326359753807385
9,28,low,"(3, 18)","[0, 1000]",0.13020833333333334,0.09799896428982417
10,28,low,"(3, 18)","[0, 1500]",0.19270833333333334,0.14728531489769617
11,28,low,"(3, 18)","[0, 2000]",0.23958333333333334,0.15206468353668848
12,28,low,"(4, 19)","[0, 500]",0.08333333333333333,0.08761947974562645
13,28,low,"(4, 19)","[0, 1000]",0.171875,0.09530020753542583
14,28,low,"(4, 19)","[0, 1500]",0.24479166666666666,0.1442275494337082
15,28,low,"(4, 19)","[0, 2000]",0.34375,0.14955937614043555
16,28,low,"(5, 20)","[0, 500]",0.11458333333333333,0.08371007815003395
17,28,low,"(5, 20)","[0, 1000]",0.25,0.09490018834670384
18,28,low,"(5, 20)","[0, 1500]",0.3125,0.14286295076211294
19,28,low,"(5, 20)","[0, 2000]",0.3854166666666667,0.14959635709722838
20,28,low,"(6, 21)","[0, 500]",0.14583333333333334,0.08198750764131546
21,28,low,"(6, 21)","[0, 1000]",0.3229166666666667,0.09367689241965611
22,28,low,"(6, 21)","[0, 1500]",0.3697916666666667,0.1406872309744358
23,28,low,"(6, 21)","[0, 2000]",0.4375,0.14846171438694
24,28,low,"(7, 22)","[0, 500]",0.16666666666666666,0.08023122698068619
25,28,low,"(7, 22)","[0, 1000]",0.3229166666666667,0.09245134020845096
26,28,low,"(7, 22)","[0, 1500]",0.3802083333333333,0.13887734214464822
27,28,low,"(7, 22)","[0, 2000]",0.453125,0.1469836880763372
28,28,low,"(8, 23)","[0, 500]",0.17708333333333334,0.07892678057154019
29,28,low,"(8, 23)","[0, 1000]",0.296875,0.0912318155169487
30,28,low,"(8, 23)","[0, 1500]",0.34375,0.13841330135862032
31,28,low,"(8, 23)","[0, 2000]",0.4270833333333333,0.14572138835986456
32,28,low,"(9, 24)","[0, 500]",0.16145833333333334,0.07744595035910606
33,28,low,"(9, 24)","[0, 1000]",0.2708333333333333,0.09105391427874565
34,28,low,"(9, 24)","[0, 1500]",0.3177083333333333,0.13776234785715738
35,28,low,"(9, 24)","[0, 2000]",0.421875,0.14493992924690247
36,28,low,"(10, 25)","[0, 500]",0.140625,0.0758071814974149
37,28,low,"(10, 25)","[0, 1000]",0.25,0.09031987935304642
38,28,low,"(10, 25)","[0, 1500]",0.3125,0.13712933907906213
39,28,low,"(10, 25)","[0, 2000]",0.4322916666666667,0.14607804516951242
40,28,low,"(11, 26)","[0, 500]",0.16145833333333334,0.07562643537918727
41,28,low,"(11, 26)","[0, 1000]",0.296875,0.09056756024559338
42,28,low,"(11, 26)","[0, 1500]",0.421875,0.1385259988407294
43,28,low,"(11, 26)","[0, 2000]",0.5364583333333334,0.14634175101915994
44,28,low,"(12, 27)","[0, 500]",0.203125,0.07455794761578242
45,28,low,"(12, 27)","[0, 1000]",0.3177083333333333,0.09066187093655269
46,28,low,"(12, 27)","[0, 1500]",0.453125,0.1392825779815515
47,28,low,"(12, 27)","[0, 2000]",0.5625,0.14739604418476424
48,28,low,"(13, 28)","[0, 500]",0.19791666666666666,0.07456503808498383
49,28,low,"(13, 28)","[0, 1000]",0.3385416666666667,0.08998545010884602
50,28,low,"(13, 28)","[0, 1500]",0.484375,0.139570831010739
51,28,low,"(13, 28)","[0, 2000]",0.5677083333333334,0.1470472775399685
52,28,low,"(14, 29)","[0, 500]",0.15625,0.07473760470747948
53,28,low,"(14, 29)","[0, 1000]",0.3697916666666667,0.08966340124607086
54,28,low,"(14, 29)","[0, 1500]",0.5052083333333334,0.14097557092706361
55,28,low,"(14, 29)","[0, 2000]",0.5885416666666666,0.14655897517999014
56,28,low,"(15, 30)","[0, 500]",0.15104166666666666,0.07463772594928741
57,28,low,"(15, 30)","[0, 1000]",0.359375,0.0902540994187196
58,28,low,"(15, 30)","[0, 1500]",0.4947916666666667,0.14119932800531387
59,28,low,"(15, 30)","[0, 2000]",0.578125,0.1465914137661457
60,28,low,"(16, 31)","[0, 500]",0.140625,0.07415007924040158
61,28,low,"(16, 31)","[0, 1000]",0.3489583333333333,0.09024288753668468
62,28,low,"(16, 31)","[0, 1500]",0.4479166666666667,0.1409623697400093
63,28,low,"(16, 31)","[0, 2000]",0.5416666666666666,0.14654548093676567
64,28,low,"(17, 32)","[0, 500]",0.125,0.07350629319747289
65,28,low,"(17, 32)","[0, 1000]",0.3385416666666667,0.08983193089564641
66,28,low,"(17, 32)","[0, 1500]",0.4166666666666667,0.1411526749531428
67,28,low,"(17, 32)","[0, 2000]",0.4947916666666667,0.14551016688346863
68,28,low,"(18, 33)","[0, 500]",0.10416666666666667,0.07244535411397617
