subject,depth,target,time_window,accuracy,time,itr
4,low,"(1, 2)","[0, 500]",0.6666666666666666,0.0281937817732493,9.281158025512568
4,low,"(1, 2)","[0, 1000]",0.5,0.0164461731910705,0.0
4,low,"(1, 2)","[0, 1500]",0.5,0.0256455441315968,0.0
4,low,"(1, 2)","[0, 2000]",0.5,0.025423655907313,0.0
4,low,"(2, 3)","[0, 500]",0.5416666666666666,0.0258470078309377,0.5722392718045926
4,low,"(2, 3)","[0, 1000]",0.4583333333333333,0.0156273444493611,0.2962802355473632
4,low,"(2, 3)","[0, 1500]",0.5416666666666666,0.0273359815279642,0.1970164472526638
4,low,"(2, 3)","[0, 2000]",0.5833333333333334,0.0246355732282002,0.5965886487931904
4,low,"(3, 4)","[0, 500]",0.4583333333333333,0.0211990276972452,0.5773424217064981
4,low,"(3, 4)","[0, 1000]",0.5416666666666666,0.0159497559070587,0.2961862110721621
4,low,"(3, 4)","[0, 1500]",0.5416666666666666,0.0233729183673858,0.1975289866412279
4,low,"(3, 4)","[0, 2000]",0.5,0.0217666029930114,0.0
4,low,"(4, 5)","[0, 500]",0.5416666666666666,0.0158730645974477,0.5833030051231879
4,low,"(4, 5)","[0, 1000]",0.7083333333333334,0.0121246377627054,7.655313937427036
4,low,"(4, 5)","[0, 1500]",0.625,0.0223127702871958,1.7959251724508063
4,low,"(4, 5)","[0, 2000]",0.5833333333333334,0.0215673545996348,0.5974941167221481
4,low,"(5, 6)","[0, 500]",0.4166666666666667,0.0129761596520741,2.354640811670609
4,low,"(5, 6)","[0, 1000]",0.625,0.0125803252061208,2.699993034079121
4,low,"(5, 6)","[0, 1500]",0.75,0.0211859047412872,7.443740109055127
4,low,"(5, 6)","[0, 2000]",0.6666666666666666,0.0217294494311014,2.42478040675031
4,low,"(6, 7)","[0, 500]",0.4583333333333333,0.0125100413958231,0.5871305624027761
4,low,"(6, 7)","[0, 1000]",0.7916666666666666,0.0130067368348439,15.5012868724417
4,low,"(6, 7)","[0, 1500]",0.875,0.0201351145903269,18.01559160443756
4,low,"(6, 7)","[0, 2000]",0.9166666666666666,0.0197471578915913,17.413560328262513
4,low,"(7, 8)","[0, 500]",0.5416666666666666,0.0115202069282531,0.5882667092445989
4,low,"(7, 8)","[0, 1000]",0.875,0.0131430427233378,27.03086558676852
4,low,"(7, 8)","[0, 1500]",1.0,0.0188967784245808,39.5023551648011
