,subject,depth,target,time_window,accuracy
0,28,low,"(1, 4)","[0, 500]",0.25
1,28,low,"(1, 4)","[0, 1000]",0.25
2,28,low,"(1, 4)","[0, 1500]",0.25
3,28,low,"(1, 4)","[0, 2000]",0.2708333333333333
4,28,low,"(2, 5)","[0, 500]",0.25
5,28,low,"(2, 5)","[0, 1000]",0.22916666666666666
6,28,low,"(2, 5)","[0, 1500]",0.25
7,28,low,"(2, 5)","[0, 2000]",0.25
8,28,low,"(3, 6)","[0, 500]",0.25
9,28,low,"(3, 6)","[0, 1000]",0.4166666666666667
10,28,low,"(3, 6)","[0, 1500]",0.4791666666666667
11,28,low,"(3, 6)","[0, 2000]",0.4791666666666667
12,28,low,"(4, 7)","[0, 500]",0.2916666666666667
13,28,low,"(4, 7)","[0, 1000]",0.5
14,28,low,"(4, 7)","[0, 1500]",0.6041666666666666
15,28,low,"(4, 7)","[0, 2000]",0.7291666666666666
16,28,low,"(5, 8)","[0, 500]",0.375
17,28,low,"(5, 8)","[0, 1000]",0.6458333333333334
18,28,low,"(5, 8)","[0, 1500]",0.8125
19,28,low,"(5, 8)","[0, 2000]",0.8958333333333334
20,28,low,"(6, 9)","[0, 500]",0.4583333333333333
21,28,low,"(6, 9)","[0, 1000]",0.8125
22,28,low,"(6, 9)","[0, 1500]",0.9166666666666666
23,28,low,"(6, 9)","[0, 2000]",0.9375
24,28,low,"(7, 10)","[0, 500]",0.4375
25,28,low,"(7, 10)","[0, 1000]",0.8125
26,28,low,"(7, 10)","[0, 1500]",0.8958333333333334
27,28,low,"(7, 10)","[0, 2000]",0.9583333333333334
28,28,low,"(8, 11)","[0, 500]",0.5416666666666666
29,28,low,"(8, 11)","[0, 1000]",0.8333333333333334
30,28,low,"(8, 11)","[0, 1500]",0.8958333333333334
31,28,low,"(8, 11)","[0, 2000]",0.9375
32,28,low,"(9, 12)","[0, 500]",0.4791666666666667
33,28,low,"(9, 12)","[0, 1000]",0.7708333333333334
34,28,low,"(9, 12)","[0, 1500]",0.8333333333333334
35,28,low,"(9, 12)","[0, 2000]",0.8958333333333334
36,28,low,"(10, 13)","[0, 500]",0.4375
37,28,low,"(10, 13)","[0, 1000]",0.7083333333333334
38,28,low,"(10, 13)","[0, 1500]",0.7291666666666666
39,28,low,"(10, 13)","[0, 2000]",0.8333333333333334
40,28,low,"(11, 14)","[0, 500]",0.4583333333333333
41,28,low,"(11, 14)","[0, 1000]",0.7291666666666666
42,28,low,"(11, 14)","[0, 1500]",0.8333333333333334
43,28,low,"(11, 14)","[0, 2000]",0.9166666666666666
44,28,low,"(12, 15)","[0, 500]",0.625
45,28,low,"(12, 15)","[0, 1000]",0.7916666666666666
46,28,low,"(12, 15)","[0, 1500]",0.9166666666666666
47,28,low,"(12, 15)","[0, 2000]",1.0
48,28,low,"(13, 16)","[0, 500]",0.6458333333333334
49,28,low,"(13, 16)","[0, 1000]",0.8333333333333334
50,28,low,"(13, 16)","[0, 1500]",0.9583333333333334
51,28,low,"(13, 16)","[0, 2000]",0.9791666666666666
52,28,low,"(14, 17)","[0, 500]",0.5416666666666666
53,28,low,"(14, 17)","[0, 1000]",0.8333333333333334
54,28,low,"(14, 17)","[0, 1500]",0.9791666666666666
55,28,low,"(14, 17)","[0, 2000]",0.9791666666666666
56,28,low,"(15, 18)","[0, 500]",0.5
57,28,low,"(15, 18)","[0, 1000]",0.8333333333333334
58,28,low,"(15, 18)","[0, 1500]",0.9791666666666666
59,28,low,"(15, 18)","[0, 2000]",1.0
60,28,low,"(16, 19)","[0, 500]",0.5
61,28,low,"(16, 19)","[0, 1000]",0.9166666666666666
62,28,low,"(16, 19)","[0, 1500]",0.9791666666666666
63,28,low,"(16, 19)","[0, 2000]",1.0
64,28,low,"(17, 20)","[0, 500]",0.4166666666666667
65,28,low,"(17, 20)","[0, 1000]",0.9375
66,28,low,"(17, 20)","[0, 1500]",0.9791666666666666
67,28,low,"(17, 20)","[0, 2000]",1.0
68,28,low,"(18, 21)","[0, 500]",0.4375
69,28,low,"(18, 21)","[0, 1000]",0.8333333333333334
