,subject,depth,target,time_window,accuracy
0,13,high,"(1, 4)","[0, 500]",0.2916666666666667
1,13,high,"(1, 4)","[0, 1000]",0.25
2,13,high,"(1, 4)","[0, 1500]",0.25
3,13,high,"(1, 4)","[0, 2000]",0.2708333333333333
4,13,high,"(2, 5)","[0, 500]",0.25
5,13,high,"(2, 5)","[0, 1000]",0.3125
6,13,high,"(2, 5)","[0, 1500]",0.3958333333333333
7,13,high,"(2, 5)","[0, 2000]",0.5625
8,13,high,"(3, 6)","[0, 500]",0.25
9,13,high,"(3, 6)","[0, 1000]",0.625
10,13,high,"(3, 6)","[0, 1500]",0.6875
11,13,high,"(3, 6)","[0, 2000]",0.7708333333333334
12,13,high,"(4, 7)","[0, 500]",0.4375
13,13,high,"(4, 7)","[0, 1000]",0.8958333333333334
14,13,high,"(4, 7)","[0, 1500]",0.9166666666666666
15,13,high,"(4, 7)","[0, 2000]",0.9791666666666666
16,13,high,"(5, 8)","[0, 500]",0.5625
17,13,high,"(5, 8)","[0, 1000]",0.9791666666666666
18,13,high,"(5, 8)","[0, 1500]",1.0
19,13,high,"(5, 8)","[0, 2000]",1.0
20,13,high,"(6, 9)","[0, 500]",0.5833333333333334
21,13,high,"(6, 9)","[0, 1000]",0.9375
22,13,high,"(6, 9)","[0, 1500]",0.9791666666666666
23,13,high,"(6, 9)","[0, 2000]",0.9791666666666666
24,13,high,"(7, 10)","[0, 500]",0.625
25,13,high,"(7, 10)","[0, 1000]",0.9583333333333334
26,13,high,"(7, 10)","[0, 1500]",1.0
27,13,high,"(7, 10)","[0, 2000]",1.0
28,13,high,"(8, 11)","[0, 500]",0.5833333333333334
29,13,high,"(8, 11)","[0, 1000]",0.9583333333333334
30,13,high,"(8, 11)","[0, 1500]",1.0
31,13,high,"(8, 11)","[0, 2000]",1.0
32,13,high,"(9, 12)","[0, 500]",0.625
33,13,high,"(9, 12)","[0, 1000]",0.9791666666666666
34,13,high,"(9, 12)","[0, 1500]",1.0
35,13,high,"(9, 12)","[0, 2000]",1.0
36,13,high,"(10, 13)","[0, 500]",0.5625
37,13,high,"(10, 13)","[0, 1000]",0.9791666666666666
38,13,high,"(10, 13)","[0, 1500]",1.0
39,13,high,"(10, 13)","[0, 2000]",1.0
40,13,high,"(11, 14)","[0, 500]",0.625
41,13,high,"(11, 14)","[0, 1000]",1.0
42,13,high,"(11, 14)","[0, 1500]",1.0
43,13,high,"(11, 14)","[0, 2000]",1.0
44,13,high,"(12, 15)","[0, 500]",0.6458333333333334
45,13,high,"(12, 15)","[0, 1000]",1.0
46,13,high,"(12, 15)","[0, 1500]",1.0
47,13,high,"(12, 15)","[0, 2000]",1.0
48,13,high,"(13, 16)","[0, 500]",0.7083333333333334
49,13,high,"(13, 16)","[0, 1000]",1.0
50,13,high,"(13, 16)","[0, 1500]",1.0
