,subject,depth,target,time_window,accuracy
0,11,low,"(1, 16)","[0, 500]",0.07291666666666667
1,11,low,"(1, 16)","[0, 1000]",0.0625
2,11,low,"(1, 16)","[0, 1500]",0.07291666666666667
3,11,low,"(1, 16)","[0, 2000]",0.08854166666666667
4,11,low,"(2, 17)","[0, 500]",0.0625
5,11,low,"(2, 17)","[0, 1000]",0.06770833333333333
6,11,low,"(2, 17)","[0, 1500]",0.11458333333333333
7,11,low,"(2, 17)","[0, 2000]",0.171875
8,11,low,"(3, 18)","[0, 500]",0.06770833333333333
9,11,low,"(3, 18)","[0, 1000]",0.125
10,11,low,"(3, 18)","[0, 1500]",0.17708333333333334
11,11,low,"(3, 18)","[0, 2000]",0.23958333333333334
12,11,low,"(4, 19)","[0, 500]",0.0625
13,11,low,"(4, 19)","[0, 1000]",0.21875
14,11,low,"(4, 19)","[0, 1500]",0.3229166666666667
15,11,low,"(4, 19)","[0, 2000]",0.34375
16,11,low,"(5, 20)","[0, 500]",0.109375
17,11,low,"(5, 20)","[0, 1000]",0.296875
18,11,low,"(5, 20)","[0, 1500]",0.3802083333333333
19,11,low,"(5, 20)","[0, 2000]",0.40625
20,11,low,"(6, 21)","[0, 500]",0.11979166666666667
21,11,low,"(6, 21)","[0, 1000]",0.328125
22,11,low,"(6, 21)","[0, 1500]",0.4166666666666667
23,11,low,"(6, 21)","[0, 2000]",0.453125
24,11,low,"(7, 22)","[0, 500]",0.18229166666666666
25,11,low,"(7, 22)","[0, 1000]",0.34375
26,11,low,"(7, 22)","[0, 1500]",0.421875
27,11,low,"(7, 22)","[0, 2000]",0.4583333333333333
28,11,low,"(8, 23)","[0, 500]",0.15625
29,11,low,"(8, 23)","[0, 1000]",0.3385416666666667
30,11,low,"(8, 23)","[0, 1500]",0.421875
31,11,low,"(8, 23)","[0, 2000]",0.4791666666666667
32,11,low,"(9, 24)","[0, 500]",0.15625
33,11,low,"(9, 24)","[0, 1000]",0.3125
34,11,low,"(9, 24)","[0, 1500]",0.4010416666666667
35,11,low,"(9, 24)","[0, 2000]",0.4583333333333333
36,11,low,"(10, 25)","[0, 500]",0.11979166666666667
37,11,low,"(10, 25)","[0, 1000]",0.2916666666666667
