,subject,depth,target,time_window,accuracy
0,27,low,"(1, 2)","[0, 500]",0.375
1,27,low,"(1, 2)","[0, 1000]",0.5
2,27,low,"(1, 2)","[0, 1500]",0.5
3,27,low,"(1, 2)","[0, 2000]",0.5
4,27,low,"(2, 3)","[0, 500]",0.5
5,27,low,"(2, 3)","[0, 1000]",0.5
6,27,low,"(2, 3)","[0, 1500]",0.5416666666666666
7,27,low,"(2, 3)","[0, 2000]",0.5833333333333334
8,27,low,"(3, 4)","[0, 500]",0.5833333333333334
9,27,low,"(3, 4)","[0, 1000]",0.4583333333333333
10,27,low,"(3, 4)","[0, 1500]",0.5
11,27,low,"(3, 4)","[0, 2000]",0.625
12,27,low,"(4, 5)","[0, 500]",0.4166666666666667
13,27,low,"(4, 5)","[0, 1000]",0.6666666666666666
14,27,low,"(4, 5)","[0, 1500]",0.7083333333333334
15,27,low,"(4, 5)","[0, 2000]",0.5833333333333334
16,27,low,"(5, 6)","[0, 500]",0.4166666666666667
17,27,low,"(5, 6)","[0, 1000]",0.4166666666666667
18,27,low,"(5, 6)","[0, 1500]",0.4583333333333333
19,27,low,"(5, 6)","[0, 2000]",0.5
20,27,low,"(6, 7)","[0, 500]",0.5416666666666666
21,27,low,"(6, 7)","[0, 1000]",0.75
22,27,low,"(6, 7)","[0, 1500]",0.8333333333333334
23,27,low,"(6, 7)","[0, 2000]",0.7916666666666666
24,27,low,"(7, 8)","[0, 500]",0.625
25,27,low,"(7, 8)","[0, 1000]",0.7916666666666666
26,27,low,"(7, 8)","[0, 1500]",0.8333333333333334
27,27,low,"(7, 8)","[0, 2000]",0.9583333333333334
28,27,low,"(8, 9)","[0, 500]",0.5833333333333334
29,27,low,"(8, 9)","[0, 1000]",0.625
30,27,low,"(8, 9)","[0, 1500]",0.625
31,27,low,"(8, 9)","[0, 2000]",0.75
32,27,low,"(9, 10)","[0, 500]",0.5833333333333334
33,27,low,"(9, 10)","[0, 1000]",0.6666666666666666
34,27,low,"(9, 10)","[0, 1500]",0.75
35,27,low,"(9, 10)","[0, 2000]",0.6666666666666666
