,subject,depth,target,time_window,accuracy,time
0,20,high,"(1, 2)","[0, 500]",0.625,0.0439904530843099
1,20,high,"(1, 2)","[0, 1000]",0.5,0.022645066181818645
2,20,high,"(1, 2)","[0, 1500]",0.5,0.026336769262949627
3,20,high,"(1, 2)","[0, 2000]",0.5,0.02464596430460612
4,20,high,"(2, 3)","[0, 500]",0.5,0.03383002678553263
5,20,high,"(2, 3)","[0, 1000]",0.5416666666666666,0.018386075894037884
6,20,high,"(2, 3)","[0, 1500]",0.5833333333333334,0.025021930535634358
7,20,high,"(2, 3)","[0, 2000]",0.6666666666666666,0.026727338631947834
8,20,high,"(3, 4)","[0, 500]",0.375,0.017857263485590618
9,20,high,"(3, 4)","[0, 1000]",0.625,0.015515784422556559
10,20,high,"(3, 4)","[0, 1500]",0.75,0.023657768964767456
11,20,high,"(3, 4)","[0, 2000]",0.9166666666666666,0.02174903949101766
12,20,high,"(4, 5)","[0, 500]",0.375,0.015211860338846842
13,20,high,"(4, 5)","[0, 1000]",0.6666666666666666,0.013748834530512491
14,20,high,"(4, 5)","[0, 1500]",0.9166666666666666,0.020020027955373127
15,20,high,"(4, 5)","[0, 2000]",1.0,0.01967086394627889
16,20,high,"(5, 6)","[0, 500]",0.5833333333333334,0.012766192356745401
17,20,high,"(5, 6)","[0, 1000]",0.9166666666666666,0.013179928064346313
18,20,high,"(5, 6)","[0, 1500]",1.0,0.019747207562128704
19,20,high,"(5, 6)","[0, 2000]",1.0,0.01844087243080139
20,20,high,"(6, 7)","[0, 500]",0.6666666666666666,0.012640893459320068
21,20,high,"(6, 7)","[0, 1000]",0.9583333333333334,0.013110468784968058
22,20,high,"(6, 7)","[0, 1500]",1.0,0.01883077621459961
23,20,high,"(6, 7)","[0, 2000]",1.0,0.0190068781375885
24,20,high,"(7, 8)","[0, 500]",0.5416666666666666,0.011531303326288858
25,20,high,"(7, 8)","[0, 1000]",0.9583333333333334,0.01255743702252706
26,20,high,"(7, 8)","[0, 1500]",1.0,0.017424662907918293
27,20,high,"(7, 8)","[0, 2000]",1.0,0.018304049968719482
28,20,high,"(8, 9)","[0, 500]",0.625,0.012318422396977743
29,20,high,"(8, 9)","[0, 1000]",1.0,0.012141585350036621
30,20,high,"(8, 9)","[0, 1500]",1.0,0.0164739191532135
31,20,high,"(8, 9)","[0, 2000]",1.0,0.022280444701512653
32,20,high,"(9, 10)","[0, 500]",0.75,0.011589715878168741
33,20,high,"(9, 10)","[0, 1000]",1.0,0.011488944292068481
34,20,high,"(9, 10)","[0, 1500]",1.0,0.016371339559555054
35,20,high,"(9, 10)","[0, 2000]",1.0,0.015570908784866333
36,20,high,"(10, 11)","[0, 500]",0.4583333333333333,0.011450340350468954
37,20,high,"(10, 11)","[0, 1000]",1.0,0.011355886856714884
38,20,high,"(10, 11)","[0, 1500]",1.0,0.016836921374003094
39,20,high,"(10, 11)","[0, 2000]",1.0,0.016653865575790405
40,20,high,"(11, 12)","[0, 500]",0.5416666666666666,0.009756773710250854
41,20,high,"(11, 12)","[0, 1000]",1.0,0.01148754358291626
42,20,high,"(11, 12)","[0, 1500]",1.0,0.01597989598910014
43,20,high,"(11, 12)","[0, 2000]",1.0,0.018230925003687542
44,20,high,"(12, 13)","[0, 500]",0.6666666666666666,0.008525917927424112
45,20,high,"(12, 13)","[0, 1000]",1.0,0.01024837295214335
46,20,high,"(12, 13)","[0, 1500]",1.0,0.015516817569732666
47,20,high,"(12, 13)","[0, 2000]",1.0,0.01630474130312602
48,20,high,"(13, 14)","[0, 500]",0.7083333333333334,0.008641113837560018
49,20,high,"(13, 14)","[0, 1000]",1.0,0.010033786296844482
50,20,high,"(13, 14)","[0, 1500]",1.0,0.014892786741256714
51,20,high,"(13, 14)","[0, 2000]",1.0,0.01597103476524353
52,20,high,"(14, 15)","[0, 500]",0.875,0.0081632932027181
53,20,high,"(14, 15)","[0, 1000]",1.0,0.010027706623077393
54,20,high,"(14, 15)","[0, 1500]",1.0,0.015311062335968018
55,20,high,"(14, 15)","[0, 2000]",1.0,0.016574084758758545
56,20,high,"(15, 16)","[0, 500]",1.0,0.007741490999857585
57,20,high,"(15, 16)","[0, 1000]",1.0,0.010081013043721518
58,20,high,"(15, 16)","[0, 1500]",1.0,0.0163327157497406
59,20,high,"(15, 16)","[0, 2000]",1.0,0.017479032278060913
60,20,high,"(16, 17)","[0, 500]",1.0,0.007601022720336914
61,20,high,"(16, 17)","[0, 1000]",1.0,0.011974155902862549
62,20,high,"(16, 17)","[0, 1500]",1.0,0.01608806848526001
63,20,high,"(16, 17)","[0, 2000]",1.0,0.01606994867324829
64,20,high,"(17, 18)","[0, 500]",1.0,0.008247673511505127
65,20,high,"(17, 18)","[0, 1000]",1.0,0.009748806556065878
66,20,high,"(17, 18)","[0, 1500]",1.0,0.01572239398956299
67,20,high,"(17, 18)","[0, 2000]",1.0,0.015496134757995605
68,20,high,"(18, 19)","[0, 500]",0.9583333333333334,0.007100522518157959
69,20,high,"(18, 19)","[0, 1000]",1.0,0.01017273465792338
70,20,high,"(18, 19)","[0, 1500]",1.0,0.015794257322947185
71,20,high,"(18, 19)","[0, 2000]",1.0,0.01615484555562337
72,20,high,"(19, 20)","[0, 500]",0.9583333333333334,0.006901492675145467
73,20,high,"(19, 20)","[0, 1000]",1.0,0.010504821936289469
74,20,high,"(19, 20)","[0, 1500]",1.0,0.014022370179494223
75,20,high,"(19, 20)","[0, 2000]",1.0,0.01910171906153361
76,20,high,"(20, 21)","[0, 500]",1.0,0.007794002691904704
77,20,high,"(20, 21)","[0, 1000]",1.0,0.011111776034037272
78,20,high,"(20, 21)","[0, 1500]",1.0,0.01493037740389506
79,20,high,"(20, 21)","[0, 2000]",1.0,0.016864498456319172
80,20,high,"(21, 22)","[0, 500]",1.0,0.007204810778299968
81,20,high,"(21, 22)","[0, 1000]",1.0,0.009724527597427368
82,20,high,"(21, 22)","[0, 1500]",1.0,0.01378724972407023
83,20,high,"(21, 22)","[0, 2000]",1.0,0.017196933428446453
84,20,high,"(22, 23)","[0, 500]",1.0,0.007667223612467448
85,20,high,"(22, 23)","[0, 1000]",1.0,0.009839028120040894
86,20,high,"(22, 23)","[0, 1500]",1.0,0.016591211160024006
87,20,high,"(22, 23)","[0, 2000]",1.0,0.016220708688100178
88,20,high,"(23, 24)","[0, 500]",1.0,0.007572313149770101
89,20,high,"(23, 24)","[0, 1000]",1.0,0.010190417369206747
90,20,high,"(23, 24)","[0, 1500]",1.0,0.015041083097457886
91,20,high,"(23, 24)","[0, 2000]",1.0,0.016730050245920818
92,20,high,"(24, 25)","[0, 500]",1.0,0.00735814372698466
93,20,high,"(24, 25)","[0, 1000]",1.0,0.010005513827006022
94,20,high,"(24, 25)","[0, 1500]",1.0,0.014923016230265299
95,20,high,"(24, 25)","[0, 2000]",1.0,0.01567717393239339
96,20,high,"(25, 26)","[0, 500]",0.9166666666666666,0.007553547620773315
97,20,high,"(25, 26)","[0, 1000]",1.0,0.009815762440363566
98,20,high,"(25, 26)","[0, 1500]",1.0,0.014713515837987265
99,20,high,"(25, 26)","[0, 2000]",1.0,0.01615092158317566
100,20,high,"(26, 27)","[0, 500]",1.0,0.00807310144106547
101,20,high,"(26, 27)","[0, 1000]",0.9583333333333334,0.010259409745534262
102,20,high,"(26, 27)","[0, 1500]",0.9583333333333334,0.015290011962254843
103,20,high,"(26, 27)","[0, 2000]",0.9583333333333334,0.016032874584197998
104,20,high,"(27, 28)","[0, 500]",0.8333333333333334,0.009775479634602865
105,20,high,"(27, 28)","[0, 1000]",1.0,0.011440902948379517
106,20,high,"(27, 28)","[0, 1500]",1.0,0.015511383612950643
107,20,high,"(27, 28)","[0, 2000]",1.0,0.019178529580434162
108,20,high,"(28, 29)","[0, 500]",0.7083333333333334,0.009737153848012289
109,20,high,"(28, 29)","[0, 1000]",0.8333333333333334,0.011237988869349161
110,20,high,"(28, 29)","[0, 1500]",0.9583333333333334,0.015945831934611004
111,20,high,"(28, 29)","[0, 2000]",1.0,0.019399195909500122
112,20,high,"(29, 30)","[0, 500]",0.75,0.00849124789237976
113,20,high,"(29, 30)","[0, 1000]",0.9166666666666666,0.010303020477294922
114,20,high,"(29, 30)","[0, 1500]",1.0,0.01665748159090678
115,20,high,"(29, 30)","[0, 2000]",0.9583333333333334,0.019819120566050213
116,20,high,"(30, 31)","[0, 500]",0.75,0.009588132301966349
117,20,high,"(30, 31)","[0, 1000]",0.875,0.012016773223876953
118,20,high,"(30, 31)","[0, 1500]",0.9583333333333334,0.02197076876958211
119,20,high,"(30, 31)","[0, 2000]",0.9583333333333334,0.019604384899139404
120,20,high,"(31, 32)","[0, 500]",0.5833333333333334,0.011839836835861206
121,20,high,"(31, 32)","[0, 1000]",1.0,0.012531320254007975
122,20,high,"(31, 32)","[0, 1500]",0.9583333333333334,0.020975619554519653
123,20,high,"(31, 32)","[0, 2000]",0.9583333333333334,0.019369204839070637
124,20,high,"(32, 33)","[0, 500]",0.6666666666666666,0.010902007420857748
125,20,high,"(32, 33)","[0, 1000]",0.9166666666666666,0.01277234156926473
126,20,high,"(32, 33)","[0, 1500]",0.9583333333333334,0.018474926551183064
127,20,high,"(32, 33)","[0, 2000]",0.9583333333333334,0.01870572566986084
128,20,high,"(33, 34)","[0, 500]",0.75,0.007769475380579631
129,20,high,"(33, 34)","[0, 1000]",0.875,0.011656095584233602
130,20,high,"(33, 34)","[0, 1500]",1.0,0.01792857050895691
131,20,high,"(33, 34)","[0, 2000]",1.0,0.01898277799288432
