Unnamed: 0,subject,depth,target,time_window,accuracy,time,itr
0,6,low,"(1, 4)","[0, 500]",0.3125,0.0542750209569931,1.5479732276180675
1,6,low,"(1, 4)","[0, 1000]",0.25,0.033259962995847,0.0
2,6,low,"(1, 4)","[0, 1500]",0.25,0.0481295386950174,0.0
3,6,low,"(1, 4)","[0, 2000]",0.25,0.0434079815944035,0.0
4,6,low,"(2, 5)","[0, 500]",0.2708333333333333,0.044485256075859,0.1807541346929853
5,6,low,"(2, 5)","[0, 1000]",0.25,0.0314236929019292,0.0
6,6,low,"(2, 5)","[0, 1500]",0.2708333333333333,0.0453622291485468,0.06368601448820584
7,6,low,"(2, 5)","[0, 2000]",0.2708333333333333,0.0443016489346822,0.048142582757474926
8,6,low,"(3, 6)","[0, 500]",0.2291666666666666,0.0327281008164087,0.19172484954783142
9,6,low,"(3, 6)","[0, 1000]",0.2708333333333333,0.0280940731366475,0.09572855625440352
10,6,low,"(3, 6)","[0, 1500]",0.2708333333333333,0.0444920758406321,0.0637218946309671
11,6,low,"(3, 6)","[0, 2000]",0.2291666666666666,0.0443373421827952,0.04996103767779989
12,6,low,"(4, 7)","[0, 500]",0.2291666666666666,0.0283380349477132,0.1933179294748974
13,6,low,"(4, 7)","[0, 1000]",0.2708333333333333,0.0278970301151275,0.09574690696796477
14,6,low,"(4, 7)","[0, 1500]",0.4166666666666667,0.0441433389981587,3.713506985310512
15,6,low,"(4, 7)","[0, 2000]",0.5,0.0416677445173263,6.098506973919455
16,6,low,"(5, 8)","[0, 500]",0.25,0.0257555147012074,0.0
17,6,low,"(5, 8)","[0, 1000]",0.3541666666666667,0.0268807609875996,2.257950042434337
18,6,low,"(5, 8)","[0, 1500]",0.6458333333333334,0.042460431655248,19.485419919792687
19,6,low,"(5, 8)","[0, 2000]",0.7916666666666666,0.0421777119239171,27.36827282270367
20,6,low,"(6, 9)","[0, 500]",0.2083333333333333,0.0231873293717702,0.7973993705829827
21,6,low,"(6, 9)","[0, 1000]",0.6041666666666666,0.0266862412293752,23.619173130464848
22,6,low,"(6, 9)","[0, 1500]",0.8333333333333334,0.040069172779719,42.30266461103022
23,6,low,"(6, 9)","[0, 2000]",0.8958333333333334,0.0401719808578491,39.78586915568604
24,6,low,"(7, 10)","[0, 500]",0.2291666666666666,0.0224847296873728,0.19548363650750408
25,6,low,"(7, 10)","[0, 1000]",0.7291666666666666,0.0251961201429367,42.61124859217781
26,6,low,"(7, 10)","[0, 1500]",0.8125,0.0372868080933888,39.28768265063341
27,6,low,"(7, 10)","[0, 2000]",0.9166666666666666,0.0383162548144658,42.803061729063046
28,6,low,"(8, 11)","[0, 500]",0.3125,0.0213053822517395,1.6458738436054303
29,6,low,"(8, 11)","[0, 1000]",0.8125,0.0238939573367436,58.98700331865983
30,6,low,"(8, 11)","[0, 1500]",0.9166666666666666,0.0353674342234929,56.82429790644912
31,6,low,"(8, 11)","[0, 2000]",0.9375,0.0368898659944534,46.05992115311074
32,6,low,"(9, 12)","[0, 500]",0.5208333333333334,0.0205753793319066,27.86818356011229
33,6,low,"(9, 12)","[0, 1000]",0.8333333333333334,0.0220154176155726,63.74564274762512
34,6,low,"(9, 12)","[0, 1500]",0.9583333333333334,0.0353857229153315,65.81060033979361
35,6,low,"(9, 12)","[0, 2000]",0.9375,0.0352906535069147,46.096112348189536
36,6,low,"(10, 13)","[0, 500]",0.4791666666666667,0.0211878617604573,20.232788884750313
37,6,low,"(10, 13)","[0, 1000]",0.8333333333333334,0.0219633380572001,63.74889124470798
38,6,low,"(10, 13)","[0, 1500]",0.8958333333333334,0.0343266576528549,52.90269518596352
39,6,low,"(10, 13)","[0, 2000]",0.8958333333333334,0.0357109705607096,39.87305499618642
40,6,low,"(11, 14)","[0, 500]",0.5208333333333334,0.0206389824549357,27.864779082984562
41,6,low,"(11, 14)","[0, 1000]",0.7916666666666666,0.0222184658050537,54.67605863327987
42,6,low,"(11, 14)","[0, 1500]",0.875,0.0362944553295771,49.14351828238484
43,6,low,"(11, 14)","[0, 2000]",0.875,0.0362751185894012,37.07697155623856
44,6,low,"(12, 15)","[0, 500]",0.5208333333333334,0.0196196883916854,27.919439067060566
45,6,low,"(12, 15)","[0, 1000]",0.7916666666666666,0.0226435760656992,54.65332993866852
46,6,low,"(12, 15)","[0, 1500]",0.8541666666666666,0.0363205969333648,45.675833559852315
47,6,low,"(12, 15)","[0, 2000]",0.875,0.0359629640976587,37.082656209356315
48,6,low,"(13, 16)","[0, 500]",0.5416666666666666,0.0192046264807383,32.192397152358744
49,6,low,"(13, 16)","[0, 1000]",0.7708333333333334,0.0240549892187118,50.40102243708048
50,6,low,"(13, 16)","[0, 1500]",0.875,0.0379191289345423,49.09160256360201
51,6,low,"(13, 16)","[0, 2000]",0.9375,0.0373385399580001,46.04977758247724
52,6,low,"(14, 17)","[0, 500]",0.5,0.01840807000796,24.0179999091722
53,6,low,"(14, 17)","[0, 1000]",0.8333333333333334,0.0247367769479751,63.57635556705967
54,6,low,"(14, 17)","[0, 1500]",0.875,0.0368820478518803,49.12472935586783
55,6,low,"(14, 17)","[0, 2000]",0.9375,0.0364713172117869,46.06938768660199
56,6,low,"(15, 18)","[0, 500]",0.4583333333333333,0.0183038959900538,16.958446778823536
57,6,low,"(15, 18)","[0, 1000]",0.7916666666666666,0.0243280082941055,54.56345654890176
58,6,low,"(15, 18)","[0, 1500]",0.8958333333333334,0.0365222990512847,52.827098920481056
59,6,low,"(15, 18)","[0, 2000]",0.9583333333333334,0.0360375295082728,49.62809118877562
60,6,low,"(16, 19)","[0, 500]",0.4166666666666667,0.0186860859394073,11.055216692973378
61,6,low,"(16, 19)","[0, 1000]",0.7708333333333334,0.0255896349747975,50.3256046358979
62,6,low,"(16, 19)","[0, 1500]",0.7916666666666666,0.0369479358196258,36.364847155719005
63,6,low,"(16, 19)","[0, 2000]",0.8541666666666666,0.0385249505440394,34.42328427786656
64,6,low,"(17, 20)","[0, 500]",0.4166666666666667,0.0185771286487579,11.057539484303469
65,6,low,"(17, 20)","[0, 1000]",0.625,0.0237019012371699,26.445495046515514
66,6,low,"(17, 20)","[0, 1500]",0.7083333333333334,0.037032350897789,26.03151980495862
67,6,low,"(17, 20)","[0, 2000]",0.7916666666666666,0.0375024030605951,27.431072811704716
68,6,low,"(18, 21)","[0, 500]",0.4166666666666667,0.0182622373104095,11.064257942945416
69,6,low,"(18, 21)","[0, 1000]",0.5416666666666666,0.0236739516258239,16.327895725454106
70,6,low,"(18, 21)","[0, 1500]",0.6041666666666666,0.037167027592659,15.775436011166377
71,6,low,"(18, 21)","[0, 2000]",0.6875,0.0362550218900044,17.934717786727997
72,6,low,"(19, 22)","[0, 500]",0.3541666666666667,0.0185399800539016,4.471488307624679
73,6,low,"(19, 22)","[0, 1000]",0.5,0.0235267331202824,12.164924056655872
74,6,low,"(19, 22)","[0, 1500]",0.6041666666666666,0.0360285590092341,15.787128396821057
75,6,low,"(19, 22)","[0, 2000]",0.7083333333333334,0.0374227315187454,19.63818674656314
76,6,low,"(20, 23)","[0, 500]",0.3125,0.0185518811146418,1.654613404033107
77,6,low,"(20, 23)","[0, 1000]",0.5208333333333334,0.0227464189132054,14.184836006087082
78,6,low,"(20, 23)","[0, 1500]",0.6041666666666666,0.0361053844292958,15.786338833303512
79,6,low,"(20, 23)","[0, 2000]",0.75,0.0364434321721394,23.348979043781956
80,6,low,"(21, 24)","[0, 500]",0.3958333333333333,0.0186516990264256,8.555739490640855
81,6,low,"(21, 24)","[0, 1000]",0.4166666666666667,0.0232919305562973,5.603666856410228
82,6,low,"(21, 24)","[0, 1500]",0.5833333333333334,0.0363842596610387,14.048446504954306
83,6,low,"(21, 24)","[0, 2000]",0.7708333333333334,0.0356505364179611,25.354753954594887
84,6,low,"(22, 25)","[0, 500]",0.2916666666666667,0.0181856503089269,0.7472718802578574
85,6,low,"(22, 25)","[0, 1000]",0.3958333333333333,0.0230323523283004,4.337544959501287
86,6,low,"(22, 25)","[0, 1500]",0.6041666666666666,0.0353862444559733,15.79373279513457
87,6,low,"(22, 25)","[0, 2000]",0.6875,0.0346541752417882,17.948828652940517
88,6,low,"(23, 26)","[0, 500]",0.3333333333333333,0.0182120452324549,2.901804274367726
89,6,low,"(23, 26)","[0, 1000]",0.375,0.0214885870615641,3.228490351463886
90,6,low,"(23, 26)","[0, 1500]",0.7083333333333334,0.0349973539511362,26.066030654885147
91,6,low,"(23, 26)","[0, 2000]",0.7291666666666666,0.0357222110033035,21.459159061597514
92,6,low,"(24, 27)","[0, 500]",0.2916666666666667,0.0181898425022761,0.7472658347742345
93,6,low,"(24, 27)","[0, 1000]",0.4166666666666667,0.0210662633180618,5.615881438542997
94,6,low,"(24, 27)","[0, 1500]",0.6875,0.0338508933782577,23.809132502424326
95,6,low,"(24, 27)","[0, 2000]",0.8125,0.0346747090419133,29.683583322180127
96,6,low,"(25, 28)","[0, 500]",0.2708333333333333,0.0188441673914591,0.18968693781388454
97,6,low,"(25, 28)","[0, 1000]",0.5625,0.020991712808609,18.680631409135753
98,6,low,"(25, 28)","[0, 1500]",0.7916666666666666,0.0327944954236348,36.46338562621949
99,6,low,"(25, 28)","[0, 2000]",0.8125,0.0344379345575968,29.68703799386826
100,6,low,"(26, 29)","[0, 500]",0.2916666666666667,0.0183923194805781,0.7469739629186387
101,6,low,"(26, 29)","[0, 1000]",0.6666666666666666,0.0208597183227539,32.524547052222985
102,6,low,"(26, 29)","[0, 1500]",0.875,0.0333456496397654,49.23802710129499
103,6,low,"(26, 29)","[0, 2000]",0.8958333333333334,0.0369274417559305,39.849242452904804
104,6,low,"(27, 30)","[0, 500]",0.3541666666666667,0.0172949234644571,4.482250555096096
105,6,low,"(27, 30)","[0, 1000]",0.625,0.0218530744314193,26.49334257113205
106,6,low,"(27, 30)","[0, 1500]",0.8125,0.0331164598464965,39.394552104297055
107,6,low,"(27, 30)","[0, 2000]",0.8541666666666666,0.0371448149283727,34.44660554609057
108,6,low,"(28, 31)","[0, 500]",0.4583333333333333,0.0178234080473581,16.974182508567385
109,6,low,"(28, 31)","[0, 1000]",0.625,0.0214387426773707,26.504089209808917
110,6,low,"(28, 31)","[0, 1500]",0.7083333333333334,0.0327537308136622,26.104185740274076
111,6,low,"(28, 31)","[0, 2000]",0.8333333333333334,0.0352567434310913,32.01022667246255
112,6,low,"(29, 32)","[0, 500]",0.3541666666666667,0.0171486188968022,4.483518611715841
113,6,low,"(29, 32)","[0, 1000]",0.6666666666666666,0.0210714787244796,32.51780177405858
114,6,low,"(29, 32)","[0, 1500]",0.7291666666666666,0.0331522474686304,28.49350858877484
115,6,low,"(29, 32)","[0, 2000]",0.8125,0.0335948318243026,29.699345864877934
116,6,low,"(30, 33)","[0, 500]",0.3333333333333333,0.0171560992797215,2.9077292716430376
117,6,low,"(30, 33)","[0, 1000]",0.6875,0.0215927014748255,35.747768270743464
118,6,low,"(30, 33)","[0, 1500]",0.7083333333333334,0.0334624350070953,26.092121443504915
119,6,low,"(30, 33)","[0, 2000]",0.75,0.0326484392086664,23.39257202792334
120,6,low,"(31, 34)","[0, 500]",0.2083333333333333,0.0172128280003865,0.806610402048515
121,6,low,"(31, 34)","[0, 1000]",0.6041666666666666,0.0215137253204981,23.73877069018782
122,6,low,"(31, 34)","[0, 1500]",0.6666666666666666,0.0328542341788609,21.660898474207574
123,6,low,"(31, 34)","[0, 2000]",0.75,0.0330417255560557,23.38804679900489
124,6,low,"(32, 35)","[0, 500]",0.2083333333333333,0.0167413900295893,0.8073462958214985
125,6,low,"(32, 35)","[0, 1000]",0.5833333333333334,0.0210584352413813,21.138664877490037
126,6,low,"(32, 35)","[0, 1500]",0.75,0.0344732801119486,30.987098724955136
127,6,low,"(32, 35)","[0, 2000]",0.75,0.0344116787115732,23.372297514408775
128,6,low,"(33, 36)","[0, 500]",0.3125,0.0171961337327957,1.6589507098329301
129,6,low,"(33, 36)","[0, 1000]",0.5,0.0220661709705988,12.182308085337748
130,6,low,"(33, 36)","[0, 1500]",0.7708333333333334,0.0328086813290913,33.67244661196904
131,6,low,"(33, 36)","[0, 2000]",0.7291666666666666,0.0345339427391688,21.471692269892674
132,6,low,"(34, 37)","[0, 500]",0.2291666666666666,0.0170079718033472,0.19755442962062786
133,6,low,"(34, 37)","[0, 1000]",0.5,0.0236977885166804,12.16289135136921
134,6,low,"(34, 37)","[0, 1500]",0.7708333333333334,0.0321071296930313,33.68786522046773
135,6,low,"(34, 37)","[0, 2000]",0.8333333333333334,0.0340525408585866,32.02917741072085
136,6,low,"(35, 38)","[0, 500]",0.2083333333333333,0.0164506584405899,0.8078007846823816
137,6,low,"(35, 38)","[0, 1000]",0.4166666666666667,0.022875373562177,5.605948900422716
138,6,low,"(35, 38)","[0, 1500]",0.7083333333333334,0.0324810246626536,26.10883099976107
139,6,low,"(35, 38)","[0, 2000]",0.8541666666666666,0.03500297665596,34.48286055847122
140,6,low,"(36, 39)","[0, 500]",0.1666666666666666,0.0160172581672668,3.3923858889105354
141,6,low,"(36, 39)","[0, 1000]",0.4791666666666667,0.0224987864494323,10.313052803623322
142,6,low,"(36, 39)","[0, 1500]",0.7083333333333334,0.0341929694016774,26.0796971966714
143,6,low,"(36, 39)","[0, 2000]",0.75,0.0346970210472742,23.369019824465518
144,6,low,"(37, 40)","[0, 500]",0.1875,0.0157180180152257,1.8621464614147731
145,6,low,"(37, 40)","[0, 1000]",0.5,0.0210881233215332,12.193976889930536
146,6,low,"(37, 40)","[0, 1500]",0.6666666666666666,0.0321929802497228,21.67024674456866
147,6,low,"(37, 40)","[0, 2000]",0.6875,0.0346643974383672,17.94873847764916
148,6,low,"(38, 41)","[0, 500]",0.3333333333333333,0.0164651721715927,2.9116192318671326
149,6,low,"(38, 41)","[0, 1000]",0.4583333333333333,0.0199867337942123,8.6173954466133
150,6,low,"(38, 41)","[0, 1500]",0.5416666666666666,0.0322018563747406,10.908772541600449
151,6,low,"(38, 41)","[0, 2000]",0.6041666666666666,0.0334731439749399,11.925153845337265
152,6,low,"(39, 42)","[0, 500]",0.2291666666666666,0.0170138478279113,0.19755218435256386
153,6,low,"(39, 42)","[0, 1000]",0.4791666666666667,0.0201269338528315,10.337031232443714
154,6,low,"(39, 42)","[0, 1500]",0.4375,0.0319690257310867,4.6904023401661386
155,6,low,"(39, 42)","[0, 2000]",0.5,0.0349163760741551,6.118740369265957
156,6,low,"(40, 43)","[0, 500]",0.2708333333333333,0.0177634954452514,0.1900828509171852
157,6,low,"(40, 43)","[0, 1000]",0.5,0.0205348779757817,12.200587404775396
158,6,low,"(40, 43)","[0, 1500]",0.4166666666666667,0.0328351408243179,3.7409026730732875
159,6,low,"(40, 43)","[0, 2000]",0.4583333333333333,0.0336740364631017,4.322044181028561
160,6,low,"(41, 44)","[0, 500]",0.3333333333333333,0.0175565133492151,2.905479670525838
