,subject,depth,target,time_window,accuracy
0,1,high,"(1, 4)","[0, 500]",0.20833333333333334
1,1,high,"(1, 4)","[0, 1000]",0.25
2,1,high,"(1, 4)","[0, 1500]",0.25
3,1,high,"(1, 4)","[0, 2000]",0.25
4,1,high,"(2, 5)","[0, 500]",0.25
5,1,high,"(2, 5)","[0, 1000]",0.2916666666666667
6,1,high,"(2, 5)","[0, 1500]",0.2916666666666667
7,1,high,"(2, 5)","[0, 2000]",0.4375
8,1,high,"(3, 6)","[0, 500]",0.2708333333333333
9,1,high,"(3, 6)","[0, 1000]",0.5625
10,1,high,"(3, 6)","[0, 1500]",0.7083333333333334
11,1,high,"(3, 6)","[0, 2000]",0.7291666666666666
12,1,high,"(4, 7)","[0, 500]",0.4166666666666667
13,1,high,"(4, 7)","[0, 1000]",0.7083333333333334
14,1,high,"(4, 7)","[0, 1500]",0.7291666666666666
15,1,high,"(4, 7)","[0, 2000]",0.7083333333333334
16,1,high,"(5, 8)","[0, 500]",0.4583333333333333
17,1,high,"(5, 8)","[0, 1000]",0.7708333333333334
18,1,high,"(5, 8)","[0, 1500]",0.7708333333333334
19,1,high,"(5, 8)","[0, 2000]",0.8333333333333334
20,1,high,"(6, 9)","[0, 500]",0.5208333333333334
21,1,high,"(6, 9)","[0, 1000]",0.7708333333333334
22,1,high,"(6, 9)","[0, 1500]",0.7708333333333334
23,1,high,"(6, 9)","[0, 2000]",0.8541666666666666
24,1,high,"(7, 10)","[0, 500]",0.4791666666666667
25,1,high,"(7, 10)","[0, 1000]",0.7708333333333334
26,1,high,"(7, 10)","[0, 1500]",0.8958333333333334
27,1,high,"(7, 10)","[0, 2000]",0.9375
28,1,high,"(8, 11)","[0, 500]",0.4791666666666667
29,1,high,"(8, 11)","[0, 1000]",0.8333333333333334
30,1,high,"(8, 11)","[0, 1500]",0.8958333333333334
31,1,high,"(8, 11)","[0, 2000]",0.9375
32,1,high,"(9, 12)","[0, 500]",0.4375
33,1,high,"(9, 12)","[0, 1000]",0.8541666666666666
34,1,high,"(9, 12)","[0, 1500]",0.8958333333333334
35,1,high,"(9, 12)","[0, 2000]",1.0
36,1,high,"(10, 13)","[0, 500]",0.5625
37,1,high,"(10, 13)","[0, 1000]",0.9791666666666666
38,1,high,"(10, 13)","[0, 1500]",0.9375
39,1,high,"(10, 13)","[0, 2000]",0.9791666666666666
40,1,high,"(11, 14)","[0, 500]",0.6458333333333334
41,1,high,"(11, 14)","[0, 1000]",1.0
42,1,high,"(11, 14)","[0, 1500]",0.9791666666666666
43,1,high,"(11, 14)","[0, 2000]",1.0
44,1,high,"(12, 15)","[0, 500]",0.5208333333333334
45,1,high,"(12, 15)","[0, 1000]",0.7916666666666666
46,1,high,"(12, 15)","[0, 1500]",0.7708333333333334
47,1,high,"(12, 15)","[0, 2000]",0.7708333333333334
48,1,high,"(13, 16)","[0, 500]",0.375
49,1,high,"(13, 16)","[0, 1000]",0.7291666666666666
50,1,high,"(13, 16)","[0, 1500]",0.7708333333333334
51,1,high,"(13, 16)","[0, 2000]",0.7708333333333334
52,1,high,"(14, 17)","[0, 500]",0.375
53,1,high,"(14, 17)","[0, 1000]",0.75
54,1,high,"(14, 17)","[0, 1500]",0.7916666666666666
55,1,high,"(14, 17)","[0, 2000]",0.7708333333333334
56,1,high,"(15, 18)","[0, 500]",0.375
57,1,high,"(15, 18)","[0, 1000]",0.7291666666666666
58,1,high,"(15, 18)","[0, 1500]",0.7708333333333334
59,1,high,"(15, 18)","[0, 2000]",0.75
60,1,high,"(16, 19)","[0, 500]",0.6041666666666666
61,1,high,"(16, 19)","[0, 1000]",0.9375
62,1,high,"(16, 19)","[0, 1500]",0.9791666666666666
63,1,high,"(16, 19)","[0, 2000]",0.9583333333333334
64,1,high,"(17, 20)","[0, 500]",0.625
65,1,high,"(17, 20)","[0, 1000]",0.9166666666666666
66,1,high,"(17, 20)","[0, 1500]",1.0
67,1,high,"(17, 20)","[0, 2000]",0.9583333333333334
68,1,high,"(18, 21)","[0, 500]",0.6041666666666666
69,1,high,"(18, 21)","[0, 1000]",0.9583333333333334
70,1,high,"(18, 21)","[0, 1500]",1.0
71,1,high,"(18, 21)","[0, 2000]",1.0
72,1,high,"(19, 22)","[0, 500]",0.6458333333333334
73,1,high,"(19, 22)","[0, 1000]",0.9583333333333334
74,1,high,"(19, 22)","[0, 1500]",0.9791666666666666
75,1,high,"(19, 22)","[0, 2000]",0.9791666666666666
76,1,high,"(20, 23)","[0, 500]",0.7083333333333334
77,1,high,"(20, 23)","[0, 1000]",0.9791666666666666
78,1,high,"(20, 23)","[0, 1500]",0.9791666666666666
79,1,high,"(20, 23)","[0, 2000]",0.9791666666666666
80,1,high,"(21, 24)","[0, 500]",0.6458333333333334
81,1,high,"(21, 24)","[0, 1000]",0.9583333333333334
82,1,high,"(21, 24)","[0, 1500]",0.9791666666666666
83,1,high,"(21, 24)","[0, 2000]",0.9791666666666666
84,1,high,"(22, 25)","[0, 500]",0.7083333333333334
85,1,high,"(22, 25)","[0, 1000]",0.9791666666666666
86,1,high,"(22, 25)","[0, 1500]",0.9791666666666666
87,1,high,"(22, 25)","[0, 2000]",0.9791666666666666
88,1,high,"(23, 26)","[0, 500]",0.6875
89,1,high,"(23, 26)","[0, 1000]",0.9375
90,1,high,"(23, 26)","[0, 1500]",0.9791666666666666
91,1,high,"(23, 26)","[0, 2000]",1.0
92,1,high,"(24, 27)","[0, 500]",0.7708333333333334
93,1,high,"(24, 27)","[0, 1000]",0.9375
94,1,high,"(24, 27)","[0, 1500]",0.9791666666666666
95,1,high,"(24, 27)","[0, 2000]",1.0
96,1,high,"(25, 28)","[0, 500]",0.6875
97,1,high,"(25, 28)","[0, 1000]",0.9791666666666666
98,1,high,"(25, 28)","[0, 1500]",1.0
99,1,high,"(25, 28)","[0, 2000]",1.0
100,1,high,"(26, 29)","[0, 500]",0.6041666666666666
101,1,high,"(26, 29)","[0, 1000]",0.9791666666666666
102,1,high,"(26, 29)","[0, 1500]",1.0
103,1,high,"(26, 29)","[0, 2000]",1.0
104,1,high,"(27, 30)","[0, 500]",0.4791666666666667
105,1,high,"(27, 30)","[0, 1000]",0.75
106,1,high,"(27, 30)","[0, 1500]",0.7708333333333334
107,1,high,"(27, 30)","[0, 2000]",0.7916666666666666
108,1,high,"(28, 31)","[0, 500]",0.3958333333333333
109,1,high,"(28, 31)","[0, 1000]",0.6458333333333334
110,1,high,"(28, 31)","[0, 1500]",0.7708333333333334
111,1,high,"(28, 31)","[0, 2000]",0.7916666666666666
112,1,high,"(29, 32)","[0, 500]",0.4583333333333333
113,1,high,"(29, 32)","[0, 1000]",0.6666666666666666
114,1,high,"(29, 32)","[0, 1500]",0.7708333333333334
115,1,high,"(29, 32)","[0, 2000]",0.7916666666666666
116,1,high,"(30, 33)","[0, 500]",0.4583333333333333
117,1,high,"(30, 33)","[0, 1000]",0.6666666666666666
118,1,high,"(30, 33)","[0, 1500]",0.7708333333333334
119,1,high,"(30, 33)","[0, 2000]",0.7916666666666666
120,1,high,"(31, 34)","[0, 500]",0.5833333333333334
121,1,high,"(31, 34)","[0, 1000]",0.8958333333333334
122,1,high,"(31, 34)","[0, 1500]",0.9791666666666666
123,1,high,"(31, 34)","[0, 2000]",1.0
124,1,high,"(32, 35)","[0, 500]",0.625
125,1,high,"(32, 35)","[0, 1000]",0.875
126,1,high,"(32, 35)","[0, 1500]",0.9791666666666666
127,1,high,"(32, 35)","[0, 2000]",0.9791666666666666
128,1,high,"(33, 36)","[0, 500]",0.5833333333333334
129,1,high,"(33, 36)","[0, 1000]",0.7291666666666666
130,1,high,"(33, 36)","[0, 1500]",0.9375
131,1,high,"(33, 36)","[0, 2000]",0.9583333333333334
132,1,high,"(34, 37)","[0, 500]",0.5208333333333334
133,1,high,"(34, 37)","[0, 1000]",0.6666666666666666
134,1,high,"(34, 37)","[0, 1500]",0.9166666666666666
135,1,high,"(34, 37)","[0, 2000]",0.9375
136,1,high,"(35, 38)","[0, 500]",0.4583333333333333
137,1,high,"(35, 38)","[0, 1000]",0.625
138,1,high,"(35, 38)","[0, 1500]",0.8958333333333334
139,1,high,"(35, 38)","[0, 2000]",0.9166666666666666
140,1,high,"(36, 39)","[0, 500]",0.5625
141,1,high,"(36, 39)","[0, 1000]",0.7083333333333334
142,1,high,"(36, 39)","[0, 1500]",0.9583333333333334
143,1,high,"(36, 39)","[0, 2000]",0.9583333333333334
144,1,high,"(37, 40)","[0, 500]",0.4791666666666667
145,1,high,"(37, 40)","[0, 1000]",0.6666666666666666
146,1,high,"(37, 40)","[0, 1500]",0.8541666666666666
147,1,high,"(37, 40)","[0, 2000]",0.9166666666666666
148,1,high,"(38, 41)","[0, 500]",0.5416666666666666
149,1,high,"(38, 41)","[0, 1000]",0.6041666666666666
150,1,high,"(38, 41)","[0, 1500]",0.8541666666666666
151,1,high,"(38, 41)","[0, 2000]",0.8958333333333334
152,1,high,"(39, 42)","[0, 500]",0.5416666666666666
153,1,high,"(39, 42)","[0, 1000]",0.6666666666666666
154,1,high,"(39, 42)","[0, 1500]",0.8958333333333334
155,1,high,"(39, 42)","[0, 2000]",0.9375
156,1,high,"(40, 43)","[0, 500]",0.4166666666666667
157,1,high,"(40, 43)","[0, 1000]",0.5625
158,1,high,"(40, 43)","[0, 1500]",0.8958333333333334
159,1,high,"(40, 43)","[0, 2000]",0.9583333333333334
160,1,high,"(41, 44)","[0, 500]",0.4375
161,1,high,"(41, 44)","[0, 1000]",0.6875
162,1,high,"(41, 44)","[0, 1500]",0.9583333333333334
163,1,high,"(41, 44)","[0, 2000]",0.9583333333333334
164,1,high,"(42, 45)","[0, 500]",0.4375
165,1,high,"(42, 45)","[0, 1000]",0.6875
166,1,high,"(42, 45)","[0, 1500]",0.8958333333333334
167,1,high,"(42, 45)","[0, 2000]",0.9583333333333334
168,1,high,"(43, 46)","[0, 500]",0.5
169,1,high,"(43, 46)","[0, 1000]",0.6458333333333334
170,1,high,"(43, 46)","[0, 1500]",0.875
171,1,high,"(43, 46)","[0, 2000]",0.9583333333333334
172,1,high,"(44, 47)","[0, 500]",0.4166666666666667
173,1,high,"(44, 47)","[0, 1000]",0.6458333333333334
174,1,high,"(44, 47)","[0, 1500]",0.8541666666666666
175,1,high,"(44, 47)","[0, 2000]",0.9583333333333334
176,1,high,"(45, 48)","[0, 500]",0.3958333333333333
177,1,high,"(45, 48)","[0, 1000]",0.5833333333333334
178,1,high,"(45, 48)","[0, 1500]",0.75
179,1,high,"(45, 48)","[0, 2000]",0.8958333333333334
180,1,high,"(46, 49)","[0, 500]",0.3333333333333333
181,1,high,"(46, 49)","[0, 1000]",0.5208333333333334
182,1,high,"(46, 49)","[0, 1500]",0.7083333333333334
183,1,high,"(46, 49)","[0, 2000]",0.75
184,1,high,"(47, 50)","[0, 500]",0.3333333333333333
185,1,high,"(47, 50)","[0, 1000]",0.375
186,1,high,"(47, 50)","[0, 1500]",0.4375
187,1,high,"(47, 50)","[0, 2000]",0.4791666666666667
188,1,high,"(48, 51)","[0, 500]",0.3541666666666667
