Unnamed: 0,subject,depth,target,time_window,accuracy,itr
0,7,high,"(1, 4)","[0, 500]",0.25,0.0
1,7,high,"(1, 4)","[0, 1000]",0.25,0.0
2,7,high,"(1, 4)","[0, 1500]",0.25,0.0
3,7,high,"(1, 4)","[0, 2000]",0.25,0.0
4,7,high,"(2, 5)","[0, 500]",0.2291666666666666,0.18570402723441437
5,7,high,"(2, 5)","[0, 1000]",0.2291666666666666,0.09727353807516943
6,7,high,"(2, 5)","[0, 1500]",0.2916666666666667,0.24982294530902738
7,7,high,"(2, 5)","[0, 2000]",0.2916666666666667,0.18889051962389874
8,7,high,"(3, 6)","[0, 500]",0.25,0.0
9,7,high,"(3, 6)","[0, 1000]",0.3333333333333333,1.4321427884613134
10,7,high,"(3, 6)","[0, 1500]",0.5208333333333334,9.35967111490107
11,7,high,"(3, 6)","[0, 2000]",0.5625,9.303790175004787
12,7,high,"(4, 7)","[0, 500]",0.2291666666666666,0.18570402723441437
13,7,high,"(4, 7)","[0, 1000]",0.5416666666666666,15.918515751438099
14,7,high,"(4, 7)","[0, 1500]",0.75,30.67669356234496
15,7,high,"(4, 7)","[0, 2000]",0.9166666666666666,42.559110477159116
16,7,high,"(5, 8)","[0, 500]",0.2708333333333333,0.1789417478456007
17,7,high,"(5, 8)","[0, 1000]",0.6875,34.78062777086178
18,7,high,"(5, 8)","[0, 1500]",0.9375,60.52837846791925
19,7,high,"(5, 8)","[0, 2000]",1.0,58.53658536585366
20,7,high,"(6, 9)","[0, 500]",0.3125,1.5600052603252155
21,7,high,"(6, 9)","[0, 1000]",0.8125,57.520415485122136
22,7,high,"(6, 9)","[0, 1500]",0.9583333333333334,65.19010076013289
23,7,high,"(6, 9)","[0, 2000]",1.0,58.53658536585366
24,7,high,"(7, 10)","[0, 500]",0.4791666666666667,19.17287995689775
25,7,high,"(7, 10)","[0, 1000]",0.9791666666666666,104.05061130180033
26,7,high,"(7, 10)","[0, 1500]",0.9791666666666666,70.48589797863895
27,7,high,"(7, 10)","[0, 2000]",1.0,58.53658536585366
28,7,high,"(8, 11)","[0, 500]",0.5208333333333334,26.377254960175737
29,7,high,"(8, 11)","[0, 1000]",1.0,114.28571428571428
30,7,high,"(8, 11)","[0, 1500]",1.0,77.41935483870968
31,7,high,"(8, 11)","[0, 2000]",1.0,58.53658536585366
32,7,high,"(9, 12)","[0, 500]",0.6666666666666666,60.369090804195466
33,7,high,"(9, 12)","[0, 1000]",1.0,114.28571428571428
34,7,high,"(9, 12)","[0, 1500]",1.0,77.41935483870968
35,7,high,"(9, 12)","[0, 2000]",1.0,58.53658536585366
36,7,high,"(10, 13)","[0, 500]",0.6458333333333334,54.64634403721307
37,7,high,"(10, 13)","[0, 1000]",1.0,114.28571428571428
38,7,high,"(10, 13)","[0, 1500]",1.0,77.41935483870968
39,7,high,"(10, 13)","[0, 2000]",1.0,58.53658536585366
40,7,high,"(11, 14)","[0, 500]",0.8541666666666666,127.5867706910933
41,7,high,"(11, 14)","[0, 1000]",1.0,114.28571428571428
42,7,high,"(11, 14)","[0, 1500]",1.0,77.41935483870968
43,7,high,"(11, 14)","[0, 2000]",1.0,58.53658536585366
44,7,high,"(12, 15)","[0, 500]",0.8333333333333334,118.45278126161305
45,7,high,"(12, 15)","[0, 1000]",1.0,114.28571428571428
46,7,high,"(12, 15)","[0, 1500]",1.0,77.41935483870968
47,7,high,"(12, 15)","[0, 2000]",1.0,58.53658536585366
48,7,high,"(13, 16)","[0, 500]",0.8333333333333334,118.45278126161305
49,7,high,"(13, 16)","[0, 1000]",1.0,114.28571428571428
50,7,high,"(13, 16)","[0, 1500]",1.0,77.41935483870968
51,7,high,"(13, 16)","[0, 2000]",1.0,58.53658536585366
52,7,high,"(14, 17)","[0, 500]",0.8333333333333334,118.45278126161305
