,subject,depth,target,time_window,accuracy,time
0,23,high,"(1, 8)","[0, 500]",0.13541666666666666,0.09291183700164159
1,23,high,"(1, 8)","[0, 1000]",0.125,0.06564737608035405
2,23,high,"(1, 8)","[0, 1500]",0.125,0.09011294692754745
3,23,high,"(1, 8)","[0, 2000]",0.13541666666666666,0.08989670127630234
4,23,high,"(2, 9)","[0, 500]",0.125,0.07469124595324199
5,23,high,"(2, 9)","[0, 1000]",0.15625,0.05836392194032669
6,23,high,"(2, 9)","[0, 1500]",0.21875,0.08330390353997548
7,23,high,"(2, 9)","[0, 2000]",0.3020833333333333,0.08630021909872691
8,23,high,"(3, 10)","[0, 500]",0.125,0.055787667632102966
9,23,high,"(3, 10)","[0, 1000]",0.3229166666666667,0.05412311851978302
10,23,high,"(3, 10)","[0, 1500]",0.4375,0.07927627116441727
11,23,high,"(3, 10)","[0, 2000]",0.4791666666666667,0.0821793054540952
12,23,high,"(4, 11)","[0, 500]",0.15625,0.05035926898320516
13,23,high,"(4, 11)","[0, 1000]",0.5520833333333334,0.05293669799963633
14,23,high,"(4, 11)","[0, 1500]",0.6979166666666666,0.07586294660965602
15,23,high,"(4, 11)","[0, 2000]",0.7395833333333334,0.07962573816378911
16,23,high,"(5, 12)","[0, 500]",0.22916666666666666,0.046009483436743416
17,23,high,"(5, 12)","[0, 1000]",0.5416666666666666,0.050075853864351906
18,23,high,"(5, 12)","[0, 1500]",0.6875,0.0739045962691307
19,23,high,"(5, 12)","[0, 2000]",0.75,0.07803058872620265
20,23,high,"(6, 13)","[0, 500]",0.23958333333333334,0.043416197101275124
21,23,high,"(6, 13)","[0, 1000]",0.6354166666666666,0.048421844840049744
22,23,high,"(6, 13)","[0, 1500]",0.8125,0.0733588511745135
23,23,high,"(6, 13)","[0, 2000]",0.875,0.07597694545984268
24,23,high,"(7, 14)","[0, 500]",0.23958333333333334,0.04148303469022115
25,23,high,"(7, 14)","[0, 1000]",0.71875,0.04788456360499064
26,23,high,"(7, 14)","[0, 1500]",0.8541666666666666,0.07211901247501373
27,23,high,"(7, 14)","[0, 2000]",0.875,0.07465393841266632
28,23,high,"(8, 15)","[0, 500]",0.3020833333333333,0.040068186819553375
29,23,high,"(8, 15)","[0, 1000]",0.8229166666666666,0.04803495854139328
30,23,high,"(8, 15)","[0, 1500]",0.9375,0.0723367507259051
31,23,high,"(8, 15)","[0, 2000]",0.9791666666666666,0.0733591616153717
32,23,high,"(9, 16)","[0, 500]",0.3645833333333333,0.039056976636250816
33,23,high,"(9, 16)","[0, 1000]",0.8854166666666666,0.04606382797161738
34,23,high,"(9, 16)","[0, 1500]",0.9479166666666666,0.07114433000485103
35,23,high,"(9, 16)","[0, 2000]",0.9791666666666666,0.07240440199772517
36,23,high,"(10, 17)","[0, 500]",0.4270833333333333,0.03794729709625244
37,23,high,"(10, 17)","[0, 1000]",0.90625,0.045680053532123566
38,23,high,"(10, 17)","[0, 1500]",0.9583333333333334,0.07012568414211273
39,23,high,"(10, 17)","[0, 2000]",0.9791666666666666,0.07182932893435161
40,23,high,"(11, 18)","[0, 500]",0.46875,0.03742721428473791
41,23,high,"(11, 18)","[0, 1000]",0.9583333333333334,0.04511754711469015
42,23,high,"(11, 18)","[0, 1500]",0.9895833333333334,0.06904250631729762
43,23,high,"(11, 18)","[0, 2000]",1.0,0.07184293866157532
44,23,high,"(12, 19)","[0, 500]",0.6041666666666666,0.03670884668827057
45,23,high,"(12, 19)","[0, 1000]",0.96875,0.045386130611101784
46,23,high,"(12, 19)","[0, 1500]",1.0,0.06809149185816447
47,23,high,"(12, 19)","[0, 2000]",1.0,0.07154841472705205
48,23,high,"(13, 20)","[0, 500]",0.7083333333333334,0.03633483995993932
49,23,high,"(13, 20)","[0, 1000]",0.9791666666666666,0.04511376221974691
50,23,high,"(13, 20)","[0, 1500]",0.9895833333333334,0.06735552350680034
51,23,high,"(13, 20)","[0, 2000]",1.0,0.07187459121147792
52,23,high,"(14, 21)","[0, 500]",0.7291666666666666,0.036304054160912834
53,23,high,"(14, 21)","[0, 1000]",0.9583333333333334,0.04455594470103582
54,23,high,"(14, 21)","[0, 1500]",1.0,0.06713501363992691
55,23,high,"(14, 21)","[0, 2000]",1.0,0.07257579515377681
56,23,high,"(15, 22)","[0, 500]",0.6770833333333334,0.036950024465719856
57,23,high,"(15, 22)","[0, 1000]",0.90625,0.04431607325871786
58,23,high,"(15, 22)","[0, 1500]",1.0,0.06718183557192485
59,23,high,"(15, 22)","[0, 2000]",1.0,0.07298663010199864
60,23,high,"(16, 23)","[0, 500]",0.5729166666666666,0.03658420840899149
61,23,high,"(16, 23)","[0, 1000]",0.8854166666666666,0.043630532920360565
62,23,high,"(16, 23)","[0, 1500]",1.0,0.06615286072095235
63,23,high,"(16, 23)","[0, 2000]",1.0,0.07183430343866348
64,23,high,"(17, 24)","[0, 500]",0.5104166666666666,0.0364957128961881
65,23,high,"(17, 24)","[0, 1000]",0.84375,0.043900780379772186
66,23,high,"(17, 24)","[0, 1500]",1.0,0.06629011531670888
67,23,high,"(17, 24)","[0, 2000]",1.0,0.07178031901518504
68,23,high,"(18, 25)","[0, 500]",0.5,0.037341952323913574
69,23,high,"(18, 25)","[0, 1000]",0.78125,0.04420130451520284
70,23,high,"(18, 25)","[0, 1500]",0.9583333333333334,0.06567572802305222
71,23,high,"(18, 25)","[0, 2000]",0.9895833333333334,0.07113481561342876
72,23,high,"(19, 26)","[0, 500]",0.4270833333333333,0.037705118457476296
73,23,high,"(19, 26)","[0, 1000]",0.7916666666666666,0.04398969312508901
74,23,high,"(19, 26)","[0, 1500]",0.9479166666666666,0.06698363771041234
75,23,high,"(19, 26)","[0, 2000]",0.9791666666666666,0.07101656496524811
76,23,high,"(20, 27)","[0, 500]",0.3645833333333333,0.036300805707772575
77,23,high,"(20, 27)","[0, 1000]",0.7916666666666666,0.04432336986064911
78,23,high,"(20, 27)","[0, 1500]",0.9270833333333334,0.06876032302776973
79,23,high,"(20, 27)","[0, 2000]",0.9791666666666666,0.07125248511632283
80,23,high,"(21, 28)","[0, 500]",0.3229166666666667,0.03608996172746023
81,23,high,"(21, 28)","[0, 1000]",0.78125,0.04470232129096985
82,23,high,"(21, 28)","[0, 1500]",0.9375,0.0699823647737503
83,23,high,"(21, 28)","[0, 2000]",0.9791666666666666,0.0712247019012769
84,23,high,"(22, 29)","[0, 500]",0.3541666666666667,0.03641737252473831
85,23,high,"(22, 29)","[0, 1000]",0.8125,0.045556669433911644
86,23,high,"(22, 29)","[0, 1500]",0.9583333333333334,0.0690508559346199
87,23,high,"(22, 29)","[0, 2000]",0.9895833333333334,0.07160710543394089
88,23,high,"(23, 30)","[0, 500]",0.3333333333333333,0.03621344268321991
89,23,high,"(23, 30)","[0, 1000]",0.8020833333333334,0.045149912436803184
90,23,high,"(23, 30)","[0, 1500]",0.9479166666666666,0.06937965502341588
91,23,high,"(23, 30)","[0, 2000]",0.9583333333333334,0.0726571852962176
92,23,high,"(24, 31)","[0, 500]",0.3020833333333333,0.03660456339518229
93,23,high,"(24, 31)","[0, 1000]",0.8125,0.044586941599845886
94,23,high,"(24, 31)","[0, 1500]",0.9583333333333334,0.06881511211395264
95,23,high,"(24, 31)","[0, 2000]",0.9895833333333334,0.07284340759118398
96,23,high,"(25, 32)","[0, 500]",0.3229166666666667,0.03688330948352814
97,23,high,"(25, 32)","[0, 1000]",0.8541666666666666,0.04380841056505839
98,23,high,"(25, 32)","[0, 1500]",0.9895833333333334,0.06843013564745586
99,23,high,"(25, 32)","[0, 2000]",1.0,0.07317850738763809
100,23,high,"(26, 33)","[0, 500]",0.28125,0.036097295582294464
101,23,high,"(26, 33)","[0, 1000]",0.8229166666666666,0.04351091881593069
102,23,high,"(26, 33)","[0, 1500]",0.96875,0.06862328201532364
103,23,high,"(26, 33)","[0, 2000]",0.9791666666666666,0.07292015850543976
104,23,high,"(27, 34)","[0, 500]",0.3020833333333333,0.0355838214357694
105,23,high,"(27, 34)","[0, 1000]",0.8333333333333334,0.043440744280815125
106,23,high,"(27, 34)","[0, 1500]",0.9583333333333334,0.0680292621254921
107,23,high,"(27, 34)","[0, 2000]",0.96875,0.07217044879992802
108,23,high,"(28, 35)","[0, 500]",0.3125,0.03505276391903559
109,23,high,"(28, 35)","[0, 1000]",0.8229166666666666,0.044203648964564
110,23,high,"(28, 35)","[0, 1500]",0.96875,0.06727109601100285
111,23,high,"(28, 35)","[0, 2000]",0.96875,0.07069698472817738
112,23,high,"(29, 36)","[0, 500]",0.25,0.034456988175710045
113,23,high,"(29, 36)","[0, 1000]",0.8020833333333334,0.043908312916755676
114,23,high,"(29, 36)","[0, 1500]",0.96875,0.06709583352009456
115,23,high,"(29, 36)","[0, 2000]",0.9895833333333334,0.06946415702501933
116,23,high,"(30, 37)","[0, 500]",0.2708333333333333,0.03530247012774149
117,23,high,"(30, 37)","[0, 1000]",0.78125,0.044557357827822365
118,23,high,"(30, 37)","[0, 1500]",0.9270833333333334,0.06725794821977615
119,23,high,"(30, 37)","[0, 2000]",0.9791666666666666,0.06948633740345637
120,23,high,"(31, 38)","[0, 500]",0.2708333333333333,0.03638210892677307
121,23,high,"(31, 38)","[0, 1000]",0.71875,0.04403836031754812
122,23,high,"(31, 38)","[0, 1500]",0.875,0.06706784168879192
123,23,high,"(31, 38)","[0, 2000]",0.96875,0.06969437251488368
124,23,high,"(32, 39)","[0, 500]",0.2916666666666667,0.035416046778361
125,23,high,"(32, 39)","[0, 1000]",0.6770833333333334,0.044329382479190826
