,subject,depth,target,time_window,accuracy,time
0,10,low,"(1, 2)","[0, 500]",0.4583333333333333,0.049342105786005654
1,10,low,"(1, 2)","[0, 1000]",0.5,0.02488789955774943
2,10,low,"(1, 2)","[0, 1500]",0.5,0.030963867902755737
3,10,low,"(1, 2)","[0, 2000]",0.5,0.02669416864713033
4,10,low,"(2, 3)","[0, 500]",0.5,0.03563422958056132
5,10,low,"(2, 3)","[0, 1000]",0.5,0.01964278022448222
6,10,low,"(2, 3)","[0, 1500]",0.5,0.024324764808019
7,10,low,"(2, 3)","[0, 2000]",0.5416666666666666,0.02216203014055888
8,10,low,"(3, 4)","[0, 500]",0.5416666666666666,0.02126985788345337
9,10,low,"(3, 4)","[0, 1000]",0.5416666666666666,0.014592756827672323
10,10,low,"(3, 4)","[0, 1500]",0.5416666666666666,0.02390669782956441
11,10,low,"(3, 4)","[0, 2000]",0.5416666666666666,0.019394755363464355
12,10,low,"(4, 5)","[0, 500]",0.4583333333333333,0.015807996193567913
13,10,low,"(4, 5)","[0, 1000]",0.5,0.013601164023081461
14,10,low,"(4, 5)","[0, 1500]",0.6666666666666666,0.023257354895273846
15,10,low,"(4, 5)","[0, 2000]",0.5833333333333334,0.02039104700088501
16,10,low,"(5, 6)","[0, 500]",0.5,0.013607114553451538
17,10,low,"(5, 6)","[0, 1000]",0.7083333333333334,0.013062328100204468
18,10,low,"(5, 6)","[0, 1500]",0.75,0.01893755793571472
19,10,low,"(5, 6)","[0, 2000]",0.8333333333333334,0.01957249641418457
20,10,low,"(6, 7)","[0, 500]",0.5833333333333334,0.011995236078898111
21,10,low,"(6, 7)","[0, 1000]",0.8333333333333334,0.01212268074353536
22,10,low,"(6, 7)","[0, 1500]",0.9166666666666666,0.01873438556989034
23,10,low,"(6, 7)","[0, 2000]",0.9583333333333334,0.018374204635620117
24,10,low,"(7, 8)","[0, 500]",0.4583333333333333,0.012869606415430704
25,10,low,"(7, 8)","[0, 1000]",0.7916666666666666,0.01189190149307251
26,10,low,"(7, 8)","[0, 1500]",0.9583333333333334,0.019856115182240803
27,10,low,"(7, 8)","[0, 2000]",1.0,0.0170021653175354
28,10,low,"(8, 9)","[0, 500]",0.3333333333333333,0.011876950661341349
29,10,low,"(8, 9)","[0, 1000]",0.6666666666666666,0.012574086586634317
30,10,low,"(8, 9)","[0, 1500]",0.7916666666666666,0.016630550225575764
31,10,low,"(8, 9)","[0, 2000]",0.9166666666666666,0.016751796007156372
32,10,low,"(9, 10)","[0, 500]",0.5833333333333334,0.011075814565022787
33,10,low,"(9, 10)","[0, 1000]",0.9166666666666666,0.012034515539805094
34,10,low,"(9, 10)","[0, 1500]",0.9583333333333334,0.016180505355199177
35,10,low,"(9, 10)","[0, 2000]",0.9583333333333334,0.018026153246561687
36,10,low,"(10, 11)","[0, 500]",0.5833333333333334,0.01036010185877482
37,10,low,"(10, 11)","[0, 1000]",0.5833333333333334,0.011785099903742472
38,10,low,"(10, 11)","[0, 1500]",0.7083333333333334,0.01857378085454305
39,10,low,"(10, 11)","[0, 2000]",0.7083333333333334,0.017082760731379192
40,10,low,"(11, 12)","[0, 500]",0.7916666666666666,0.009862144788106283
41,10,low,"(11, 12)","[0, 1000]",0.875,0.011195093393325806
