,subject,depth,target,time_window,accuracy,time
0,13,low,"(1, 16)","[0, 500]",0.07291666666666667,0.11774258936444919
1,13,low,"(1, 16)","[0, 1000]",0.0625,0.10658312464753787
2,13,low,"(1, 16)","[0, 1500]",0.06770833333333333,0.16447066267331442
3,13,low,"(1, 16)","[0, 2000]",0.09375,0.16606697191794714
4,13,low,"(2, 17)","[0, 500]",0.0625,0.10706702123085658
5,13,low,"(2, 17)","[0, 1000]",0.06770833333333333,0.10282999773820241
6,13,low,"(2, 17)","[0, 1500]",0.13541666666666666,0.1605301983654499
7,13,low,"(2, 17)","[0, 2000]",0.171875,0.16236904139320055
8,13,low,"(3, 18)","[0, 500]",0.06770833333333333,0.09669887026151021
9,13,low,"(3, 18)","[0, 1000]",0.10416666666666667,0.10124894231557846
10,13,low,"(3, 18)","[0, 1500]",0.2552083333333333,0.1577644112209479
11,13,low,"(3, 18)","[0, 2000]",0.3333333333333333,0.1598118357360363
12,13,low,"(4, 19)","[0, 500]",0.08854166666666667,0.09032900134722392
13,13,low,"(4, 19)","[0, 1000]",0.265625,0.09953375160694122
14,13,low,"(4, 19)","[0, 1500]",0.3958333333333333,0.1547443370024363
15,13,low,"(4, 19)","[0, 2000]",0.4375,0.15697946399450302
16,13,low,"(5, 20)","[0, 500]",0.09895833333333333,0.08681396519144376
17,13,low,"(5, 20)","[0, 1000]",0.3125,0.09798648953437805
18,13,low,"(5, 20)","[0, 1500]",0.46875,0.1528045100470384
19,13,low,"(5, 20)","[0, 2000]",0.4947916666666667,0.15529858196775118
20,13,low,"(6, 21)","[0, 500]",0.16666666666666666,0.08436005190014839
21,13,low,"(6, 21)","[0, 1000]",0.40625,0.09686476240555446
22,13,low,"(6, 21)","[0, 1500]",0.4947916666666667,0.15039168298244476
23,13,low,"(6, 21)","[0, 2000]",0.546875,0.1543400635321935
24,13,low,"(7, 22)","[0, 500]",0.19791666666666666,0.08322451263666153
25,13,low,"(7, 22)","[0, 1000]",0.4739583333333333,0.09553524727622668
26,13,low,"(7, 22)","[0, 1500]",0.53125,0.14937948808073997
27,13,low,"(7, 22)","[0, 2000]",0.5625,0.15221315746506056
28,13,low,"(8, 23)","[0, 500]",0.2708333333333333,0.08134044210116069
29,13,low,"(8, 23)","[0, 1000]",0.515625,0.0945764568944772
30,13,low,"(8, 23)","[0, 1500]",0.6145833333333334,0.1469436138868332
31,13,low,"(8, 23)","[0, 2000]",0.6770833333333334,0.15144791329900423
32,13,low,"(9, 24)","[0, 500]",0.2916666666666667,0.08011841773986816
33,13,low,"(9, 24)","[0, 1000]",0.53125,0.09359501053889592
34,13,low,"(9, 24)","[0, 1500]",0.609375,0.14485644549131393
35,13,low,"(9, 24)","[0, 2000]",0.6875,0.15059693281849226
36,13,low,"(10, 25)","[0, 500]",0.2864583333333333,0.07890457659959793
37,13,low,"(10, 25)","[0, 1000]",0.5625,0.09260274469852448
38,13,low,"(10, 25)","[0, 1500]",0.671875,0.1429266706109047
39,13,low,"(10, 25)","[0, 2000]",0.7552083333333334,0.14862234766284624
40,13,low,"(11, 26)","[0, 500]",0.2760416666666667,0.07741956164439519
41,13,low,"(11, 26)","[0, 1000]",0.5625,0.09154592454433441
42,13,low,"(11, 26)","[0, 1500]",0.6770833333333334,0.14185083160797754
43,13,low,"(11, 26)","[0, 2000]",0.75,0.14717396845420203
44,13,low,"(12, 27)","[0, 500]",0.2916666666666667,0.07724559555451076
45,13,low,"(12, 27)","[0, 1000]",0.6145833333333334,0.0911070667207241
46,13,low,"(12, 27)","[0, 1500]",0.734375,0.1410317967335383
47,13,low,"(12, 27)","[0, 2000]",0.8125,0.1471386874715487
48,13,low,"(13, 28)","[0, 500]",0.3333333333333333,0.07618372390667598
49,13,low,"(13, 28)","[0, 1000]",0.609375,0.09073727577924728
50,13,low,"(13, 28)","[0, 1500]",0.7604166666666666,0.14070292065540949
51,13,low,"(13, 28)","[0, 2000]",0.8177083333333334,0.14667444800337157
52,13,low,"(14, 29)","[0, 500]",0.34375,0.07578719034790993
53,13,low,"(14, 29)","[0, 1000]",0.6979166666666666,0.09049418816963832
54,13,low,"(14, 29)","[0, 1500]",0.8333333333333334,0.13988675673802695
55,13,low,"(14, 29)","[0, 2000]",0.8854166666666666,0.1456278512875239
56,13,low,"(15, 30)","[0, 500]",0.328125,0.07545752202471097
57,13,low,"(15, 30)","[0, 1000]",0.7135416666666666,0.0901806429028511
58,13,low,"(15, 30)","[0, 1500]",0.8541666666666666,0.14015916486581168
59,13,low,"(15, 30)","[0, 2000]",0.890625,0.14531071980794272
60,13,low,"(16, 31)","[0, 500]",0.359375,0.07513497521479924
61,13,low,"(16, 31)","[0, 1000]",0.7864583333333334,0.09057372435927391
62,13,low,"(16, 31)","[0, 1500]",0.921875,0.14011296878258386
63,13,low,"(16, 31)","[0, 2000]",0.9583333333333334,0.14421824862559637
64,13,low,"(17, 32)","[0, 500]",0.375,0.07455767939488094
65,13,low,"(17, 32)","[0, 1000]",0.7864583333333334,0.09025587141513824
66,13,low,"(17, 32)","[0, 1500]",0.9270833333333334,0.13931823521852493
67,13,low,"(17, 32)","[0, 2000]",0.9635416666666666,0.14248526593049368
68,13,low,"(18, 33)","[0, 500]",0.3854166666666667,0.07390672713518143
69,13,low,"(18, 33)","[0, 1000]",0.796875,0.09065106014410655
70,13,low,"(18, 33)","[0, 1500]",0.9479166666666666,0.13818489635984102
71,13,low,"(18, 33)","[0, 2000]",0.984375,0.1422474483648936
72,13,low,"(19, 34)","[0, 500]",0.4114583333333333,0.07382467264930408
73,13,low,"(19, 34)","[0, 1000]",0.84375,0.08936068912347157
74,13,low,"(19, 34)","[0, 1500]",0.96875,0.1384921856224537
75,13,low,"(19, 34)","[0, 2000]",0.9895833333333334,0.14272518331805864
76,13,low,"(20, 35)","[0, 500]",0.4635416666666667,0.07352905223766963
77,13,low,"(20, 35)","[0, 1000]",0.875,0.08957643434405327
78,13,low,"(20, 35)","[0, 1500]",0.9635416666666666,0.1362228604654471
79,13,low,"(20, 35)","[0, 2000]",0.984375,0.1432190922399362
80,13,low,"(21, 36)","[0, 500]",0.484375,0.07260209570328395
81,13,low,"(21, 36)","[0, 1000]",0.890625,0.08950802187124889
82,13,low,"(21, 36)","[0, 1500]",0.9583333333333334,0.13619479288657507
83,13,low,"(21, 36)","[0, 2000]",0.984375,0.14212461933493614
84,13,low,"(22, 37)","[0, 500]",0.4895833333333333,0.07223943993449211
85,13,low,"(22, 37)","[0, 1000]",0.90625,0.08918158089121182
86,13,low,"(22, 37)","[0, 1500]",0.984375,0.13547693068782488
87,13,low,"(22, 37)","[0, 2000]",0.9947916666666666,0.14174024760723114
88,13,low,"(23, 38)","[0, 500]",0.5052083333333334,0.0711468756198883
89,13,low,"(23, 38)","[0, 1000]",0.9114583333333334,0.08844224860270818
90,13,low,"(23, 38)","[0, 1500]",0.984375,0.13445169727007547
91,13,low,"(23, 38)","[0, 2000]",1.0,0.14032874628901482
92,13,low,"(24, 39)","[0, 500]",0.515625,0.07009590541323026
93,13,low,"(24, 39)","[0, 1000]",0.9166666666666666,0.08738228181997935
94,13,low,"(24, 39)","[0, 1500]",0.9635416666666666,0.1340178238848845
95,13,low,"(24, 39)","[0, 2000]",0.9947916666666666,0.14010625332593918
96,13,low,"(25, 40)","[0, 500]",0.5416666666666666,0.0702370914320151
97,13,low,"(25, 40)","[0, 1000]",0.921875,0.08722038318713506
98,13,low,"(25, 40)","[0, 1500]",0.9583333333333334,0.13337133079767227
99,13,low,"(25, 40)","[0, 2000]",0.9791666666666666,0.13947609812021255
100,13,low,"(26, 41)","[0, 500]",0.53125,0.07055591295162837
101,13,low,"(26, 41)","[0, 1000]",0.890625,0.08729741970698039
102,13,low,"(26, 41)","[0, 1500]",0.9427083333333334,0.13354652374982834
103,13,low,"(26, 41)","[0, 2000]",0.953125,0.14025155206521353
104,13,low,"(27, 42)","[0, 500]",0.546875,0.07015782843033473
105,13,low,"(27, 42)","[0, 1000]",0.8697916666666666,0.08705964436133702
106,13,low,"(27, 42)","[0, 1500]",0.9166666666666666,0.13312229389945665
107,13,low,"(27, 42)","[0, 2000]",0.9322916666666666,0.13901711131135622
108,13,low,"(28, 43)","[0, 500]",0.4947916666666667,0.06978608171145122
109,13,low,"(28, 43)","[0, 1000]",0.8229166666666666,0.08640771980086963
110,13,low,"(28, 43)","[0, 1500]",0.859375,0.13262229536970457
111,13,low,"(28, 43)","[0, 2000]",0.8854166666666666,0.13789166882634163
112,13,low,"(29, 44)","[0, 500]",0.5052083333333334,0.06934451187650363
113,13,low,"(29, 44)","[0, 1000]",0.7864583333333334,0.08590091019868851
114,13,low,"(29, 44)","[0, 1500]",0.8072916666666666,0.1313242440422376
115,13,low,"(29, 44)","[0, 2000]",0.8333333333333334,0.1369342307249705
116,13,low,"(30, 45)","[0, 500]",0.4895833333333333,0.06885260964433353
117,13,low,"(30, 45)","[0, 1000]",0.7239583333333334,0.0855010561645031
118,13,low,"(30, 45)","[0, 1500]",0.75,0.13116618618369102
